3.7301	0.0397	46.626
1.3155	0.00042096	9.0535
0.85098	0.0011999	0.99992
0.86633	0.0044033	0.99994
0.10772	2.2552e-05	0.52321
0.11537	2.8083e-05	0.45567
11.557	3.7139e-09	3491.2
0.11487	2.5505e-05	0.50843
1.2616	0.11335	6.1566
0.11209	5.7217e-05	0.48677
9.9714	0.0006029	89.46
0.0012422	2.5329e-10	0.019531
0.01502	3.6561e-06	0.059324
44.966	0.0073831	458.75
0.0015859	6.2003e-07	0.009703
0.082237	7.1894e-08	0.64833
0.13413	0.030355	0.41329
0.095138	0.040548	0.35828
0.015662	0.0031291	0.15488
0.34828	3.8142e-05	1.5114
0.44558	0.00017463	2.0244
6.2069	4.8334e-06	605.84
0.15139	0.021764	3.3334
0.13783	0.029127	0.57373
0.12465	0.0001096	2.5241
0.17451	1.4115e-05	8.5369
0.17691	0.099741	0.29288
0.11965	0.060067	0.23427
0.18125	0.10268	0.29288
0.019145	1.1745e-05	0.10843
0.018644	1.6912e-06	0.11506
0.019112	0.00023374	0.10589
0.051775	0.0018216	0.34453
0.068619	0.0065337	0.34453
0.025532	2.2267e-05	0.32238
0.029394	4.0076e-05	0.31145
0.036951	0	1
0.22007	0.019238	0.71107
0.24569	0.045653	0.71107
1.6673	0.00049621	39.367
0.70792	0.0012382	3.7295
2.1095	0	3491.2
