2	0.65631	0.29203	1.5122	3.0273	2.5945	1.0736	0.84317	4.0766	0.56928	0.01673	2.1833	2.1655	0.89704	1.4726	0.63158	1.0532	0.6003	1.652	5.9627	1.3419	0.18736	1.389	0.24816	2.669	1.6303	0.44325	2.1842	3.0062	1.5986	4.0959	2.4757	0.25096	20.042	1.4651	1.0836	5.3035	0.40843	1.9075	0.90781	1.0939	5.8151	1.9663	0.30406	0.75236	1.9544	1.6289	1.4841	2.8153
1.0284	0	0.9644	0.47655	0.67971	1.5752	0.51429	0.44326	0.96246	0.56337	0.1844	0.57906	1.3455	0.46198	0.74539	1.0904	0.15713	1.1389	0.79436	0.98775	2.0045	0.37328	1.6497	1.6481	0.94547	2.74	1.0751	0.19529	0.28929	0.31127	2.3771	0.161	0.87483	3.9568	0.62553	0.12086	0.57373	0.22471	0.92393	0.91204	2.0868	1.9479	0.55657	2.0515	0.65998	0.28772	1.4505	0.19057	0.045135
0.35164	1.0428	2.2204e-16	0.36123	0.27631	0.94844	0.36781	0.060766	1.0563	0.6323	0.4533	0.52153	1.2918	6.6457	1.4406	1.1762	2.3781	1.0101	1.1841	3.4801	0.59347	1.0066	0.8791	0.32969	1.6967	1.736	0.84989	0.27916	0.11575	0.81842	1.5626	0.12316	0.57372	8.8362	1.0223	1.0793	0.2593	0.39346	0.2243	1.2359	0.84206	3.8169	0.013526	6.6143	0.90714	1.6919	1.4336	0.5352	1.0245
0.45966	1.2516	0.80554	2.2204e-16	0.89725	0.93741	1.0529	0.49898	2.9458	1.1133	0.063666	0.81234	1.3121	3.8766	1.5097	0.093503	1.7673	0.56495	0.44577	3.3562	0.46722	0.60726	0.31692	0.19762	1.1567	1.2633	0.49574	0.28093	0.76662	0.079701	2.4305	0.27844	0.40298	13.174	0.92366	0.655	2.6865	0.12577	0.91569	0.20929	0.27025	1.2772	0.14054	7.3636	0.68261	0.82451	0.56274	0.14367	0.62633
2.0137	1.4639	0.011459	0.71258	0	0.6825	0.15176	0.7779	0.017135	0.12633	0.64756	0.30264	2.0553	2.3922	0.16657	0.0080303	1.2987	1.3263	1.0398	1.3246	0.60355	0.19167	1.732	0.26105	0.91712	0.80559	0.72687	0.24465	0.61457	1.284	0.74932	1.1525	0.075969	3.6109	1.0833	0.87648	0.39389	0.070607	0.033888	0.2713	0.77558	2.2333	1.6204	8.3129	0.17594	0.39724	0.18656	0.44376	1.2484
2.6178	2.8898	0.81957	0.3912	0.24477	0	0.15807	1.6351	2.1378	0.18424	0.25996	0.58665	0.84715	0.34555	0.74518	0.3147	1.623	3.0121	0.63842	2.6338	2.024	0.59426	3.3335	1.521	0.38087	2.1514	0.75236	0.33527	0.12601	0.15187	0.21585	0.63974	1.4699	0.94809	0.42858	0.11302	2.0847	0.45163	2.0975	1.0304	1.9236	0.76637	0.64585	3.9177	0.11999	0.41874	0.13618	0.013378	0.32735
2.0806	5.2498	0.38189	1.1834	0.24407	1.0026	2	0.51669	0.63593	2.1308	2.882	2.2682	2.0428	8.6617	0.83177	0.27555	1.31	2.9496	1.2263	0.73455	0.62518	1.1348	5.3533	2.8938	2.5466	2.3063	1.4047	0.30382	0.99776	0.70924	2.9827	1.2793	0.16419	10.411	2.5725	0.084614	2.3422	2.448	2.5845	0.020259	3.8764	10.42	0.71876	10.128	0.54407	1.7336	2.5241	1.4735	1.358
1.4252	2.6692	1.5102	1.5601	0.42415	0.59601	0.38486	1.1102e-16	3.8177	0.86509	1.1717	1.0264	3.1203	0.43681	1.3884	0.58551	0.22743	0.011361	1.3649	4.5518	1.7444	1.3233	3.6943	1.1823	1.835	1.7315	0.40491	1.1052	2.0429	2.5769	2.0719	1.4541	0.7899	24.371	2.1117	0.7947	1.2251	0.97559	0.14659	0.3295	2.3354	8.3852	1.2462	1.5304	0.89183	2.0551	2.7212	1.2744	2.5728
1.058	3.0498	0.58686	0.87535	0.6697	1.5555	2.0273	2.2405	0	1.2307	2.822	1.0585	2.0238	4.6976	1.4803	1.0146	1.8857	0.45376	0.033468	1.5178	1.4411	0.86276	3.4666	3.7461	1.8646	1.0888	1.5737	1.0906	1.1423	1.15	4.7587	2.6074	0.6139	1.34	2.0495	0.7972	0.2395	2.3972	0.84976	1.1901	1.7357	9.286	0.32947	7.4634	0.4046	1.0952	3.1884	1.8301	1.5903
1.0847	1.5047	0.35252	1.1117	1.1373	0.13406	0.36211	0.1585	1.8495	0	0.50464	0.94139	1.814	0.1976	1.2104	0.032282	0.065486	0.57026	0.65341	3.2181	0.90335	0.21578	1.3376	0.85099	1.8654	0.43572	0.38261	0.36512	1.3916	0.61761	2.517	0.70412	0.026793	11.057	1.6743	0.070913	2.1432	0.40021	0.49611	0.29815	0.64124	4.234	1.0906	0.49282	0.25411	0.12368	0.59278	1.0946	1.3144
0.026378	1.8415	0.001213	0.27398	0.12075	0.052139	0.35703	0.15844	0.054099	0.87083	1.1102e-16	0.1301	0.7929	4.1246	0.48089	0.20183	1.2701	0.69689	0.63151	0.75409	0.43699	0.69047	1.5461	1.1973	0.97606	0.60961	0.55947	0.29921	0.062432	0.043479	1.1364	0.17479	0.1599	3.1114	0.78561	0.30147	0.89679	0.70756	0.99308	0.51689	0.5405	2.5976	0.83884	0.34668	0.24965	0.64232	0.65565	0.24282	0.62768
0.8797	1.0762	0.54614	0.85541	1.3325	0.24839	0.92149	2.4318	1.0876	0.076652	0.35224	0	2.8655	0.94099	1.5408	1.4587	0.10166	0.28636	0.15133	4.6209	0.87246	0.58988	2.1051	0.89431	1.9101	0.79087	1.0135	0.2809	0.65582	1.9487	1.4345	0.09605	0.9228	15.049	1.5002	0.48053	0.95933	0.08255	0.55325	0.58556	0.80508	3.5651	2.6741	2.6637	0.90274	0.59634	1.0018	0.59686	2.0712
0.19061	0.11397	1.4401	0.55023	0.1643	0.21929	1.2429	0.085585	5.0168	1.4941	0.83733	1.5387	2	4.2999	1.8537	1.7694	2.4883	1.2369	1.0969	2.1353	0.46657	0.4156	1.6211	0.74499	0.37254	0.50861	0.25448	0.63332	0.14318	0.47367	3.3771	3.2632	0.8759	7.7442	0.56446	1.5745	1.3173	0.57832	0.54182	0.1274	1.3709	3.3884	1.8792	23.751	1.1003	1.3724	0.13265	1.1557	0.021853
4.4014	6.81	7.1311	1.4864	2.5022	8.9299	4.575	3.2366	16.787	1.983	6.911	11.494	3.2646	2	4.2179	0.58851	16.725	3.397	3.0473	15.662	2.1656	0.92114	10.864	10.547	0.28762	0.19358	2.7877	1.5365	0.045556	5.7063	7.2081	8.125	0.8299	20.526	4.2754	5.8579	17.852	6.1021	7.8925	1.4633	8.0588	20.885	3.0251	69.178	2.9496	5.1995	3.7715	5.137	1.3605
0.73356	0.21608	0.41239	0.23884	0.10478	0.5196	0.46133	0.0837	0.061555	0.14888	0.51767	0.88949	0.028087	0.18696	2.2204e-16	0.15427	1.0688	0.45029	0.18626	0.16977	0.074725	0.23864	0.55356	0.039715	0.046486	0.49688	0.30814	0.12266	0.1531	0.048465	0.29833	0.46111	0.050772	0.81956	0.61251	0.39559	0.10598	0.36436	0.028686	0.20753	0.5444	1.4939	0.5765	4.8404	0.18161	0.17232	0.61028	0.39112	0.043176
1.5972	1.1709	0.68823	1.8571	1.5437	0.080276	0.48727	1.1433	3.4348	0.97792	0.021026	0.85186	2.6797	1.8268	2.4067	0	3.1579	0.8413	0.60086	7.3576	0.83892	0.14012	0.36499	2.8319	1.6663	0.29168	0.36401	1.0343	0.80866	0.32834	0.25893	2.5693	0.29057	10.179	1.1542	2.2119	5.0502	0.77841	0.43089	0.088478	1.9833	2.088	0.62378	10.925	1.1309	0.15315	0.12513	0.17054	0.30064
1.5684	2.4772	0.31511	0.18231	2.589	0.41171	2.9314	0.15674	1.8042	0.90248	1.4499	5.3471	3.2471	5.6556	2.1004	3.2534	2.2204e-16	4.0113	0.13703	6.5611	0.74568	0.65812	4.7365	2.6696	0.87564	6.6049	0.4968	0.50013	0.62676	0.95964	3.1971	4.4341	0.78539	3.4933	0.16964	0.56937	1.1163	2.1616	2.2649	2.2307	2.7108	2.9232	0.7927	8.7989	0.81038	0.30289	0.78048	0.87931	1.1615
1.5416	9.6542	3.8723	0.92885	1.9106	1.9	8.9989	3.325	2.3055	5.4819	7.9992	7.0325	1.6934	23.131	1.3822	0.16665	2.0854	0	4.4509	2.877	5.1147	5.5895	10.803	7.3478	3.9883	1.1855	4.1265	2.1943	0.47213	0.65734	0.40629	3.5687	3.0696	25.267	4.3009	0.7304	7.4472	7.4007	5.0927	1.6093	5.7134	21.182	3.0212	15.761	0.015641	3.1658	5.7387	4.2713	4.5042
0.37126	2.7058	0.63119	0.37043	0.16988	1.1694	1.7761	0.41316	1.3527	1.129	2.0497	2.0441	0.37468	3.5786	0.46789	1.1491	0.89598	0.091821	0	1.4255	0.44617	1.0724	3.3623	2.4896	0.3732	0.041398	0.59504	0.46445	0.36065	0.1676	0.63758	0.717	0.35571	0.83589	1.4819	0.18701	3.4344	2.0323	1.7769	0.058703	1.8968	5.5049	0.59516	11.123	0.11037	0.30377	0.60737	0.93339	1.1652
6.1935	1.7481	9.3288	3.3742	7.7287	8.2595	5.7014	8.6504	13.166	0.69482	4.9077	6.3019	10.159	7.9829	1.961	2.106	0.63094	6.111	3.901	0	1.1255	0.58324	0.93583	8.159	0.888	7.963	2.5708	2.6278	2.1373	2.6608	11.098	10.026	1.0236	38.749	1.4628	0.096225	18.362	3.8361	10.562	5.0245	5.4715	7.4373	10.018	36.484	3.5229	3.4975	1.8432	0.99111	5.1495
4.8793	3.1277	0.45429	0.29626	0.95883	4.5675	0.18521	0.50104	5.6305	0.1726	0.70205	0.015204	3.3798	6.9118	1.7939	3.0846	2.3507	2.1752	1.6687	5.4166	1.1102e-16	0.35747	2.7273	1.6722	1.1411	4.2717	1.5865	2.3724	0.67361	0.026923	1.1126	2.975	0.45693	17.364	0.41723	0.97556	3.77	0.48129	3.1158	0.037456	0.77169	0.0070593	0.82614	23.363	0.92914	1.4751	0.45001	0.89445	0.35952
0.46698	1.0882	0.32404	0.49842	0.18299	0.28926	1.887	0.46152	1.6378	0.98899	1.0677	1.1699	0.15861	1.5426	0.57652	1.0091	0.21425	0.49959	0.14293	0.051764	0.14084	0	1.2629	0.31722	0.10567	1.4363	0.22761	0.39015	0.055431	0.014456	1.5606	0.93307	1.2525	0.03649	0.64146	0.063941	0.47202	0.88253	0.17042	1.2968	0.85705	1.0876	0.076133	0.14214	0.091086	0.31958	0.15176	0.24565	0.55967
0.24409	0.80759	0.19813	0.6236	0.3504	0.78125	1.6943	0.38575	1.0607	1.0704	1.6238	0.8943	0.23132	4.1624	1.2173	0.72961	0.37774	0.39522	0.78158	0.41687	0.90059	1.0256	2	1.7871	1.4475	1.089	0.37087	0.076708	0.088773	0.5149	0.81832	0.81505	0.55443	3.1406	1.0845	0.63078	0.37712	1.5318	0.26317	0.34972	1.0311	5.2876	0.16372	0.49416	0.045359	0.15694	1.1765	0.91827	0.89894
