B1	0.5752	0.208909005	0.139953496	0.153055867	0.073850198	0.057801168	0.097171936	0.045924879	0.151201033	0.081421342	0.045257369	0.098738953	0.031669436	0.051328497	0.048422464	0.084734364	0.09044373	0.042802221	0.041752848	0.047572688	0.033884363	0.070974605	0.068655491	0.065793258	0.074595971	0.178186156	0.032669754	0.113769564	0.029913267	0.085053167	0.057243603	0.08323667	0.143725802	0.05834338	0.059566799	0.041142335	0.105229393	0.042394164	0.103894768	0.066856452	0.072615025	0.050254023	0.107936269	0.036016576	0.087958757	0.092963143	0.042577148	0.068226974	0.109888748
B2	0.176490716	0.5	0.072825509	0.323597037	0.219593225	0.058593118	0.250363942	0.052942722	0.060615335	0.093175964	0.054376566	0.087432957	0.044112527	0.158822416	0.085876561	0.137284016	0.073531153	0.050694801	0.057461764	0.041566827	0.100512246	0.069792053	0.074243983	0.080063552	0.089567255	0.101727973	0.090981355	0.034895139	0.098456536	0.066846601	0.146889849	0.077766194	0.103740866	0.052912073	0.112832577	0.077033543	0.070711571	0.043046138	0.052896571	0.073026462	0.087448599	0.052090388	0.113835945	0.090995069	0.04902552	0.059444111	0.115954326	0.042404715	0.082244388
B3	0.131598839	0.168234386	0.500180747	0.132327782	0.061432469	0.056360555	0.070580074	0.025101557	0.024696648	0.076182468	0.059843035	0.10497749	0.022218696	0.041043635	0.056341544	0.066985135	0.08971528	0.110197668	0.091340185	0.0358028	0.061213436	0.083870071	0.087133451	0.074842923	0.068712094	0.057451318	0.046280533	0.048823531	0.046699922	0.026730922	0.113451641	0.039661602	0.384962942	0.026357026	0.079388151	0.041368913	0.079354586	0.046148779	0.088749859	0.149294584	0.065243735	0.051953777	0.056341303	0.115222179	0.083510126	0.083923083	0.074342486	0.058765763	0.082455962
B4	0.135399658	0.235997328	0.112486068	0.5	0.084627969	0.027982716	0.153499578	0.055880639	0.083786293	0.082092726	0.030736011	0.050520861	0.039853272	0.067859486	0.040430825	0.094308017	0.114608479	0.081345975	0.062528955	0.091427709	0.108028617	0.001097695	0.063645035	0.090255244	0.112437192	0.135592902	0.033345117	0.100249157	0.03876531	0.040408441	0.104405788	0.098419068	0.090148263	0.065622635	0.039012363	0.053179252	0.060189351	0.055307342	0.052557152	0.234701425	0.032757623	0.067188219	0.05087973	0.160368117	0.047167685	0.0559076	0.112559183	0.085831212	0.06514038
B5	0.079554084	0.142270699	0.055621204	0.072043732	0.50084	0.146157794	0.066144313	0.09574467	0.093545499	0.06208927	0.086335619	0.089336949	0.052113548	0.075056087	0.091000544	0.040710396	0.039075088	0.104681605	0.066086982	0.067425774	0.065374087	0.030179259	0.046311092	0.018594865	0.130822765	0.071064242	0.025181874	0.076168996	0.129866033	0.043224244	0.040832863	0.062108195	0.070421264	0.063437295	0.084271303	0.075666157	0.109637181	0.050142428	0.118489208	0.061398534	0.019037579	0.030365622	0.030713964	0.072075769	0.044403785	0.069620581	0.074923168	0.078652121	0.062999704
B6	0.051370924	0.093037778	0.046963075	0.034611274	0.119834974	0.50296	0.041255781	0.134102475	0.04273418	0.132839745	0.077276801	0.06129429	0.111627857	0.047222582	0.065795105	0.033793555	0.300279278	0.057230101	0.053164107	0.00034271	0.061967747	0.085692406	0.039627933	0.03881885	0.032784785	0.053673806	0.044279569	0.031280111	0.050872379	0.071916466	0.044470329	0.073783254	0.090077395	0.107311896	0.043356651	0.125049345	0.256574644	0.046010592	0.111156227	0.101601673	0.02421977	0.03570609	0.056558684	0.045593832	0.096070867	0.074442969	0.055400615	0.036098677	0.105702573
B7	0.092330931	0.175413936	0.086375698	0.134091318	0.068011935	0.040874256	0.49994602	-0.008398724	0.151052893	0.09654612	0.036597203	0.035802179	0.042648401	0.057428491	0.097029682	0.069185538	0.161814177	0.044912456	0.053926918	0.034447213	0.041124487	0.037120294	0.097026206	0.092891895	0.057310268	0.042729777	0.022084421	0.084886112	0.031761696	0.066125223	0.048608258	0.086421288	0.086327998	0.067657697	0.082774619	0.126240106	0.097852908	0.058877975	0.066144653	0.045266732	0.206973309	0.100823082	0.083738271	0.096657737	0.047576169	0.06773077	0.041121603	0.043207596	0.065502467
B8	0.12528432	0.085783261	0.08988737	0.05822926	0.094127774	0.101006108	0.027359059	0.498598946	0.038408486	0.065255574	0.062812283	0.149107801	0.085008879	0.064262134	0.070903562	0.04443578	0.063588227	0.042986708	0.053860856	0.088660757	0.046563021	0.038336526	0.056951815	0.06146324	0.040443133	0.057524468	0.095995197	0.043004246	0.035999005	0.069781653	0.069814593	0.072822627	0.123837101	0.069947568	0.052805786	0.203428654	0.047245609	0.045452182	0.239846504	0.122383495	-0.022857273	0.079177544	0.077018919	0.035440482	0.064416042	0.06257854	0.089673612	0.090669384	0.047498122
B9	0.077227062	0.053643859	0.072956129	0.083123911	0.079495185	0.045888336	0.180175312	0.022969387	0.50344	0.065843528	0.059588789	0.062268843	0.071689995	0.034596264	0.084635045	0.040582884	0.081498929	0.057731373	0.085594236	0.056183072	0.139557256	0.081135176	0.039825005	0.105271155	0.05488704	0.049058461	0.035536509	0.144957918	0.024642449	0.091635895	0.102917308	0.119951082	0.09448812	0.134908648	0.085072388	0.064725871	0.032274571	0.074491921	0.045002904	0.031845803	0.055070256	0.08201257	0.045852615	0.150349233	0.063610243	0.123440477	0.100787956	0.05783428	0.048742029
B10	0.106337028	0.107555032	0.114327399	0.091905358	0.057818809	0.116804074	0.090753298	0.037320436	0.098824506	0.500030825	0.056084325	0.096033592	0.128019823	0.061655104	0.03702434	0.14052356	0.106885798	0.104968433	0.040718151	0.093550617	0.06016757	0.028545104	0.064484214	0.015282896	0.029630966	0.101258781	0.037249205	0.093914112	0.002671609	0.0332933	0.057139409	0.349095426	0.128022927	0.052379606	0.041110043	0.04650792	0.042433101	0.121390146	0.044549412	0.108464795	0.100800055	0.043291458	0.121658992	0.100984643	0.098538392	0.047406987	0.065524927	0.036492898	0.076263226
B11	0.039581685	0.070874178	0.048163775	0.029096515	0.074603782	0.086703451	0.045676763	0.020628095	0.061337265	0.044299948	0.50576	0.095821926	0.070697816	0.109260402	0.281009465	0.049938833	0.029971847	0.101888412	0.170739135	0.063226096	0.120411976	0.081515572	0.040573832	0.11699273	0.037140558	0.06210256	0.043761076	0.038739007	0.159936856	0.040384701	0.03689057	0.028382491	0.038161523	0.06859839	0.117616165	0.170475873	0.072018596	0.075987927	0.047379612	0.031474694	0.086063598	0.07020536	0.082559592	0.072250591	-0.002427534	0.088785967	0.12024618	0.040349246	0.054899824
B12	0.085774561	0.088954377	0.079781731	0.045706972	0.081499741	0.056255489	0.079651049	0.113396487	0.065051382	0.082554205	0.082216447	0.499999901	0.086999151	0.060212949	0.04315351	0.225421459	0.042272745	0.130447756	0.121150027	0.086834379	0.061718333	0.039557308	0.040179671	0.036375011	0.036695645	0.090881479	0.120211711	0.038574705	0.092557055	0.069543668	0.037225085	0.047566025	0.093633241	0.059852186	0.103238746	0.092134736	0.091822652	0.044185201	0.084648002	0.032791167	-0.079522935	0.087498027	0.060510242	0.041178802	0.062739468	0.071991123	0.062503475	0.081325236	0.04505304
