B11,0.036408492,0.023760463,0.04367946,0.039812602,0.085976387,0.087155949,0.036710057,0.097919718,0.065128657,0.067960471,0.507540028,0.139129526,0.056837876,0.092353911,0.067542882,0.077742285,0.035539283,0.085204202,0.189403244,0.054441399,0.112908729,0.096959748,0.044801134,0.094446842,0.064360437,0.081183695,0.062150126,0.052594557,0.123624067,0.092740382,0.03493423,0.040226314,0.034505986,0.071753698,0.113908719,0.287687079,0.109447999,0.043302745,0.038386532,0.041539754,0.047406769,0.081730292,0.092442966,0.023782055,0.007776967,0.068716964,0.131072051,0.075459052,0.089962011
B12,0.109501736,0.077529671,0.070165204,0.087661729,0.076529715,0.075761965,0.05910531,0.11680126,0.047794535,0.042094292,0.113456059,0.500267056,0.088133012,0.045042943,0.047452866,0.062696561,0.057117779,0.105141657,0.104894227,0.080760647,0.100537095,0.033932949,0.032272933,0.083085817,0.033820984,0.104598303,0.105906144,0.037030221,0.102374215,0.080491856,0.060870085,0.047034759,0.055813455,0.052123593,0.117375981,0.126447277,0.070154254,0.039201056,0.079372042,0.046670621,-0.070311533,0.082213131,0.061703338,0.035949885,0.053614968,0.061555782,0.152879639,0.082565015,0.045001672
B13,0.125651079,0.079369184,0.033198952,0.037137834,0.073458564,0.068225437,0.027951906,0.084892409,0.058208318,0.042759913,0.062292366,0.105803631,0.50032,0.049923688,0.045967005,0.076612814,0.106935962,0.084293945,0.062124881,0.104369412,0.124485395,0.101492829,0.123564228,0.081346531,0.023927956,0.089690836,0.050892509,0.09725189,0.024511638,0.04184697,0.061290908,0.113430428,0.044869019,0.142912391,0.073465248,0.146141249,0.065396228,0.053572002,0.052176027,0.091901637,0.097193625,0.03269421,0.051826638,0.105349478,-0.005270021,0.047216665,0.154698766,0.139133287,0.052124697
B14,0.031121009,0.059946659,0.07449909,0.017316155,0.08183628,0.032496649,0.046592506,0.055024043,-0.020507851,0.079687972,0.103591383,0.0684501,0.059214517,0.500067239,0.080669737,0.040505295,0.039933565,0.041655584,0.064711916,0.054591505,0.042983358,0.095673247,0.046495713,0.055912583,0.098347063,0.066751738,0.047820791,0.082867326,0.081905637,0.06686556,0.029697461,0.037545214,0.036177351,0.035457088,0.066902141,0.059363351,0.054724746,0.015905285,0.081412576,0.027590135,0.005534916,0.040676437,0.069269161,0.086520424,0.092373891,0.036073178,0.049417248,0.093714275,0.062275611
B15,0.095912985,0.061727648,0.053487313,0.053465641,0.05328214,0.050036085,0.163345676,0.082343041,0.080100653,0.08651951,0.060046461,0.050853836,0.030731678,0.073391129,0.5002,0.091874627,0.063273446,0.04553855,0.054142698,0.083319459,0.069308566,0.260751267,0.082290265,0.073785368,0.090701429,0.045571084,0.095201141,0.049886238,0.285173996,0.044825535,0.085056241,0.132643463,0.043836367,0.037281862,0.176003639,0.039092923,0.084289422,-0.000552473,0.089016154,0.024725652,0.046102403,0.131907483,0.068836094,0.100504106,-0.024719683,0.188048436,0.079604401,0.035618298,0.080110927
B16,0.077846445,0.155235784,0.103499426,0.105080988,0.057069573,0.047061936,0.097189676,0.053766519,0.106761993,0.120930116,0.061279398,0.068208385,0.08321223,0.07788874,0.088359542,0.5,0.109176879,0.074853139,0.119519482,0.049435999,0.084994262,0.049546918,0.199584708,0.201577805,0.050287127,0.053311816,0.033656576,0.054037021,0.037499734,0.033461872,0.087148221,0.103074819,0.089109338,0.046298237,0.041137076,0.050032708,0.042797843,-0.030720037,0.047231995,0.157767386,0.030210386,0.090944785,0.085683885,0.110751219,0.058935,0.059458844,0.083859614,0.039128442,0.097321805
B17,0.140159701,0.090169926,0.112933569,0.018894241,0.078657308,0.100230767,0.091154964,0.12231143,0.103617819,0.083609503,0.044306027,0.017695386,0.117052228,0.04013251,0.050016526,0.099568717,0.50044,0.097354754,0.05541353,0.039011689,0.049720454,0.036966197,0.067965006,0.112645364,0.135764784,0.074713967,0.043649228,0.040781983,0.026601253,0.096939771,0.044833198,0.113117675,0.15449891,0.044662261,0.049815746,0.046797775,0.088720225,0.078635788,0.031385768,0.059892144,0.063452469,0.037215228,0.160837835,0.042822906,0.12211107,0.036526481,0.039955411,0.019387308,0.087352246
B18,0.058719569,0.070472658,0.10948487,0.124079127,0.094954709,0.092141694,0.08653988,0.039800311,-0.026852845,0.075474897,0.102245527,0.10993319,0.071017389,0.045410489,0.05912216,0.071007938,0.085956218,0.53584,0.117027439,0.073735583,0.081126363,0.041172094,0.077317444,0.062680139,0.069367774,0.093449989,0.052040598,0.040968904,0.08006635,0.038385047,0.066304258,0.046571289,0.064686162,0.102945067,0.041339863,0.048665704,0.117309498,0.015075768,0.038157353,0.061869497,-0.047988966,0.085702838,0.035331808,0.062173606,0.10209695,0.046680006,0.069228978,0.031898573,0.03622809
B19,0.058822205,0.057712166,0.093960197,0.03697132,0.035626347,0.048649945,0.051406707,0.042776003,0.037397068,0.058812687,0.139221125,0.086247331,0.071020292,0.054982348,0.032049419,0.092807272,0.045814294,0.100570395,0.50376,0.098026106,0.161032401,0.043155417,0.068226111,0.154040254,0.055014354,0.066209896,0.069920403,0.061418129,0.045191557,0.088931346,0.074838802,0.037717345,0.079099094,0.081931244,0.032107396,0.163495374,0.070991871,0.052433093,0.058910648,0.009731353,0.060253703,0.04154765,0.120988735,0.047283368,0.122728783,0.066890917,0.052164304,0.035386428,0.152374869
B20,0.014702871,0.052925367,0.039774924,0.11165982,0.053971437,0.055222378,0.058589006,0.06862929,0.104245525,0.053987638,0.058058058,0.107853249,0.112367207,0.04830184,0.031169739,0.081921631,0.055785255,0.070165993,0.086534992,0.500036949,0.022051564,0.036094081,0.049325556,0.055549318,0.038856669,0.052330711,0.071868624,0.091951609,0.038086967,0.035062632,0.087159891,0.066300097,0.03543748,0.053590435,0.028878335,0.080610197,0.083440198,-0.002225052,0.061280899,0.044975348,0.035197508,0.049535525,0.045997496,0.07289561,0.040744612,0.023290337,0.065215863,0.088529505,0.034995795
B21,0.064139085,0.122790568,0.028558844,0.123852269,0.058489011,0.039693116,0.100794341,0.038856327,0.129867348,0.043242507,0.096044217,0.056748933,0.105349743,0.048318782,0.127687061,0.093898807,0.052307496,0.074729436,0.115622259,0.042954116,0.499951368,0.056278771,0.085928773,0.133782424,0.042051224,0.034494928,0.09923408,0.094549342,0.069359244,0.032840068,0.108499169,0.040411389,0.025880034,0.157520626,0.110777119,0.116324579,0.046373087,0.097007935,0.037228377,0.044506584,0.060489774,0.087032742,0.058851745,0.22329654,0.084217958,0.052442606,0.241081848,0.087225978,0.046863403
B22,0.078723299,0.030857746,0.064311066,0.041349641,0.122895118,0.06054415,0.053615292,0.043266521,0.052311613,0.045002899,0.109887678,0.016444149,0.110901632,0.089321428,0.162661652,0.082165603,0.031372606,0.084155304,0.03845881,0.060984412,0.058004222,0.5287043,0.141279568,0.073430174,0.066824578,0.082762618,0.03452504,0.040308192,0.138527535,0.066646262,0.067517475,0.079057787,0.063813307,0.023743036,0.067845941,0.048656366,0.099742116,0.158981233,0.041408655,0.033297169,0.04811832,0.088903837,0.039059873,0.03044117,0.06364983,0.087220683,0.080501742,0.047473145,0.08378763
B23,0.066819343,0.061939031,0.036049032,0.056664153,0.050023613,0.038334793,0.109101869,0.034330006,0.043088377,0.030827755,0.036702187,0.03935315,0.102419098,0.06236241,0.06777756,0.199795723,0.066668832,0.054534416,0.060257572,0.044587119,0.105358021,0.109636955,0.5002,0.152696369,0.052336974,0.048822654,0.085441306,0.068783022,0.047382157,0.045170557,0.088495732,0.083912258,0.048536998,0.066505791,0.068464614,0.037681438,0.057419417,0.056824018,0.039432612,0.04838274,0.02550392,0.066414743,0.080831377,0.109500218,0.049369307,0.030123526,0.095402912,0.141088334,0.079262282
B24,0.129275082,0.116464411,0.078402201,0.097816933,0.136700215,0.045173581,0.091520315,0.035289533,0.045645673,0.045738635,0.071509503,0.077147053,0.108004468,0.067644139,0.070157178,0.135874131,0.145068812,0.061588098,0.109408996,0.077955894,0.114087893,0.077370067,0.197231675,0.5,0.099271169,0.106238177,0.048432165,0.084571448,0.038540572,0.078353117,0.065246356,0.110935451,0.027920853,0.073605902,0.035557946,0.043500987,0.054519826,0.00551101,0.067594159,0.045327628,0.084560318,0.065872347,0.157928298,0.095635234,0.011905675,0.028742111,0.131051646,0.043593726,0.128274981
B25,0.159869781,0.09089501,0.045532949,0.020617816,0.188874454,0.025071136,0.05432264,0.045603916,-0.050165283,0.060304254,0.06678486,0.04563798,0.054107719,0.108068602,0.103173222,0.0487445,0.122153911,0.08353125,0.043703385,0.035540896,0.038694397,0.065853884,0.04628237,0.076565843,0.582142908,0.303485152,0.076584803,0.039279604,0.098966753,0.047288733,0.058486813,0.069115132,0.030570458,0.067098767,0.193553966,0.066905571,0.031409554,0.09020395,0.037915704,0.038759208,0.001581829,0.074232861,0.079550511,0.123469502,0.06538277,0.074145457,0.083560377,0.050273893,0.057286381
B26,0.157986075,0.117205118,0.040261406,0.065739799,0.085366931,0.0523933,0.043458105,0.077756645,-0.088731788,0.059808096,0.06955714,0.149670796,0.088319319,0.059919884,0.052615499,0.057634705,0.081673332,0.105513406,0.062693287,0.050322715,0.053708497,0.079723306,0.045652365,0.081805586,0.206202172,0.50036,0.112471288,0.036673803,0.084289307,0.048416074,0.042708047,0.09729583,0.057667109,0.050091336,0.077216382,0.075379581,0.075749194,0.055757812,0.066619605,0.038526806,-0.101918154,0.054076531,0.124451991,0.090284046,0.081049367,0.109244298,0.098485346,0.132100382,0.033003483
B27,0.034299301,0.044119159,0.053801664,0.053241141,0.060568356,0.043145342,0.05090251,0.100356426,0.04748386,0.050151249,0.077644957,0.099710707,0.041424436,0.049513439,0.062291864,0.053880714,0.052408816,0.066050845,0.092416172,0.089492098,0.091884834,0.045431918,0.082156868,0.047926391,0.056833866,0.116579455,0.51156,0.039724225,0.05764503,0.062913707,0.087697468,0.046982082,0.046398868,0.07092339,0.052257533,0.119138194,0.034778843,0.008670324,0.059015139,0.037669763,0.016951619,0.034673335,0.077133916,0.075685979,0.061737935,0.068510704,0.04505707,0.22114714,0.046292265
B28,0.117391577,0.089540139,0.071981535,0.110693693,0.059731138,0.069168235,0.097654191,0.054540163,0.021498045,0.099036544,0.060337571,0.039355619,0.101161804,0.08028118,0.107815556,0.041562021,0.018429025,0.039124614,0.058511753,0.07790182,0.101592611,0.054475736,0.071689737,0.071689591,0.035072727,0.036280216,0.040267036,0.50004,0.053275241,0.038742016,0.080682608,0.069659914,0.022328979,0.177009368,0.047486142,0.078733669,0.080502972,0.104563965,0.123239868,0.046198872,0.101173014,0.048530201,0.039058827,0.139355481,0.065120916,0.051618337,0.065614353,0.050716389,0.075906296
B29,0.021688088,0.047132552,0.049710469,0.022364549,0.108535538,0.085610981,0.064184871,0.10804247,0.068908945,0.048765748,0.130979795,0.098325124,0.049853917,0.067434579,0.199347612,0.05307546,0.024326698,0.07746782,0.042945308,0.053645306,0.064265324,0.124516187,0.044974679,0.047930153,0.083981476,0.073375533,0.042726726,0.059439967,0.5,0.143802644,0.041724385,0.041866755,0.05704674,0.032372645,0.186815664,0.068078631,0.09679901,0.226877812,0.060037393,0.039155285,0.015299015,0.065347422,0.04478518,0.039703829,0.047881878,0.168439707,0.096072935,0.036966273,0.049880056
B30,0.058534083,0.049176267,0.017084095,0.053772406,0.021907284,0.057113858,0.052224888,0.130847229,0.054770917,0.071841833,0.084882772,0.052571054,0.051843764,0.06240059,0.046035766,0.012537968,0.098802181,0.051992736,0.089031426,0.04728766,0.052388466,0.057512814,0.039457421,0.070772844,0.041936744,0.030194679,0.038024949,0.031533695,0.121968976,0.51504,0.079454011,0.025892724,0.067065086,0.081092786,0.046266029,0.041166281,0.09210198,0.095832081,0.060390657,0.038049807,0.120453192,0.085651302,0.11417484,0.046508364,0.063825262,0.130119123,0.045874804,0.055841159,0.097160787
B31,0.077413374,0.120952291,0.070968154,0.139323533,0.039061963,0.086443717,0.072436556,0.05462865,0.067390401,0.057604907,0.035730736,0.059886669,0.081551457,0.066513334,0.083325082,0.104907602,0.036620237,0.075290978,0.095310371,0.098617503,0.077258767,0.064792469,0.120244331,0.048641939,0.076757865,0.067343112,0.016965912,0.080215099,0.046929987,0.064383144,0.5,0.062284471,0.064785846,0.061497404,0.074214686,0.073319781,0.12183669,0.172661498,0.047440682,0.038106282,0.01126174,0.158293146,0.043844636,0.121610795,0.065180586,0.050455643,0.242887166,0.031478042,0.006044642
B32,0.110681046,0.093403041,0.137924383,0.029656504,0.041203947,0.027406639,0.049788323,0.08196842,0.061645034,0.064636206,0.064721974,0.031984027,0.139621133,0.030119155,0.112975703,0.110632772,0.097707218,0.04443707,0.078210833,0.078580763,0.043092956,0.073263033,0.091623812,0.105600645,0.056141101,0.081590561,0.045783829,0.060473335,0.035740262,0.048750131,0.060118987,0.5,0.054771441,0.064730409,0.044671527,0.060655787,0.07978142,0.132742382,0.063442763,0.085607187,0.044383127,0.047241812,0.045166169,0.059367765,0.054646998,0.024884849,0.106157345,0.119905052,0.063064581
B33,0.157900417,0.14499677,0.253033446,0.059995304,0.051759821,0.08371894,0.115360487,0.103588097,-0.110513657,0.093483265,0.060885001,0.053351315,0.053332399,0.054262018,0.044264036,0.106162684,0.110817553,0.064209133,0.070425669,0.019780983,0.05146739,0.049188123,0.058020934,0.032280659,0.048330966,0.089400645,0.033830794,0.064886069,0.055286158,0.07400033,0.057802018,0.050547627,0.499995396,0.060453425,0.058203067,0.055914721,0.077945555,0.102578688,0.233340749,0.15522022,0.117707606,0.036352001,0.048239829,0.074808206,0.059530401,0.093731782,0.040262089,0.043253166,0.064377797
B34,0.045064148,0.05442391,0.047105732,0.070835259,0.08393012,0.067960414,0.134835563,0.046191998,0.012926808,0.040307331,0.092773665,0.03403861,0.184134643,0.04301487,0.05691943,0.03109258,0.031922103,0.102224655,0.058090874,0.050642564,0.145344818,0.02737509,0.078313407,0.075349878,0.06023996,0.034256568,0.065443032,0.165667075,0.047097697,0.084656183,0.061212192,0.084660914,0.019141739,0.505422442,0.058923684,0.09077839,0.081557229,0.119660573,0.041132458,0.043258441,0.002201346,0.118004371,0.07519031,0.154782604,0.013459277,0.053149823,0.057720919,0.0397409,0.051431108
B35,0.027334344,0.084479663,0.043676674,0.012180499,0.114313905,0.030665865,0.090620957,0.13860019,0.018364812,0.043940713,0.18635502,0.109566436,0.111504842,0.077212879,0.16109107,0.026758866,0.054399732,0.040620517,0.101700368,0.037999561,0.112636128,0.076029482,0.073212021,0.031789545,0.128973472,0.080587344,0.079673014,0.061316154,0.190971418,0.053300336,0.119212844,0.052271752,0.047525853,0.076327941,0.499938922,0.074999575,0.040052892,0.099060688,0.064094435,0.02917742,-0.046071192,0.10550917,0.04044841,0.050601401,0.045909712,0.074569582,0.128486564,0.049728412,0.064931052
B36,0.065253904,0.042253456,0.035263742,0.046626557,0.097816464,0.149055753,0.0307598,0.202898775,0.039536841,0.059421801,0.25104458,0.159704039,0.133634094,0.056732852,0.046572868,0.054916947,0.04045087,0.064896296,0.145689871,0.125171776,0.131007939,0.057993539,0.04046282,0.048230329,0.069282991,0.099659767,0.086197206,0.072163635,0.060529309,0.041497908,0.060146673,0.089667307,0.04654018,0.08899084,0.064005223,0.5,0.039865211,0.036609887,0.111901154,-0.001286193,0.016532506,0.058514749,0.085113176,0.027825361,0.111450991,0.054261467,0.115764764,0.167259137,0.042963468
B37,0.094035281,0.039559249,0.086119813,0.065123996,0.058732292,0.162731302,0.101141533,0.068352939,0.051007854,0.058207178,0.109622704,0.058204122,0.041208034,0.058265618,0.070277369,0.041113012,0.082798975,0.108194653,0.057728737,0.048908561,0.043198045,0.099736595,0.061991341,0.061583443,0.048015906,0.035794262,0.037037999,0.075348955,0.150043119,0.068526276,0.121901067,0.076624119,0.109861501,0.068389753,0.036228322,0.04663297,0.50784,0.085423114,0.059766034,0.081918717,0.030383304,0.078776744,0.069816115,0.044189295,0.095717103,0.06772234,0.042408903,0.028104145,0.039880052
B38,0.031608178,0.028766825,0.053338924,0.077943889,0.04226312,0.057211477,0.081663384,0.07714795,0.111375715,0.086695016,0.032759458,0.042294441,0.086505334,0.053329132,0.147777505,0.041348435,0.073343307,0.033185082,0.038287567,0.04321608,0.075535695,0.138228865,0.062405891,0.036572082,0.144997488,0.068216851,0.039940975,0.091238716,0.157774809,0.141514459,0.128544837,0.107419169,0.119558865,0.099046074,0.099327547,0.023549208,0.054340546,0.5,0.046050649,0.055333791,0.106640156,0.034986281,0.049709945,0.116005476,0.058742699,0.08420389,0.089438588,0.037059727,0.097979573
B39,0.095784697,0.051259517,0.090700092,0.046077285,0.05996227,0.144837414,0.072843489,0.131655529,0.038532193,0.11537148,0.040926086,0.080167744,0.091492273,0.087835664,0.063985867,0.073493906,0.029338113,0.055904514,0.036395207,0.063936889,0.038396871,0.036755169,0.040630427,0.048698082,0.039760954,0.073312931,0.0773588,0.097164604,0.041422921,0.061353887,0.036328249,0.080730286,0.176922933,0.048928724,0.036433998,0.087598332,0.055368607,0.011060947,0.50036,0.105415273,0.04507814,0.052283948,0.06449795,0.04370799,0.112610146,0.204888744,0.027206431,0.063931982,0.089337478
B40,0.086491395,0.109966584,0.130354705,0.092860994,0.058164285,0.142338047,0.09354677,0.102764211,-0.015525318,0.175122846,0.030755965,0.059827509,0.068653546,0.034464723,0.04990175,0.132990339,0.066754514,0.063322439,0.030867829,0.030269447,0.073370736,0.033088215,0.063336073,0.068915464,0.070205936,0.037760912,0.060137757,0.035311538,0.045277156,0.06446171,0.06849535,0.09515231,0.144880445,0.037714036,0.04556922,0.017919662,0.126313068,0.02828327,0.13262215,0.499982134,0.009895874,0.047856787,0.06319195,0.07138334,0.052902542,0.068444499,0.06952369,0.035689537,0.063209105
B41,0.068467657,0.060930969,0.119913559,-0.008417111,0.039491722,0.028066684,0.12546693,0.073681681,0.026922494,0.109413617,0.040529393,0.046417169,0.132517802,0.041032075,0.061809104,0.051634103,0.101524571,0.035843971,0.061169177,0.037256396,0.07017034,0.092620239,0.045101731,0.089597925,0.047871739,0.054492824,0.040054213,0.076610275,0.047897505,0.116645718,0.057531931,0.027388901,0.107528362,0.062280503,0.027574121,0.045371571,0.079443842,0.086251815,0.097003487,0.027131743,0.50108,0.052174826,0.145437496,0.064158626,0.075980049,0.058691261,0.044379212,0.063763986,0.102264959
B42,0.029007818,0.083059768,0.033227545,0.091201442,0.051744031,0.038546237,0.106286132,0.053272418,0.018579405,0.051499568,0.076997679,0.080495242,0.029179897,0.048296328,0.110673303,0.068568274,0.016859541,0.083776382,0.059272711,0.046219369,0.083930624,0.086196369,0.049982718,0.065445689,0.066118565,0.051831778,0.008998036,0.052173492,0.076857148,0.063991598,0.126498815,0.043963678,0.038714372,0.100682644,0.092953571,0.052392846,0.075475831,0.031024423,0.038804394,0.046730866,-0.018642123,0.5,0.042730343,0.050095539,0.060919211,0.112846088,0.102836851,0.087531785,0.036111704
B43,0.1693745,0.054796657,0.067875582,0.019637934,0.026393134,0.036810518,0.091550461,0.073232663,0.000314699,0.115263656,0.084323869,0.052235082,0.056189425,0.119774218,0.067364495,0.092574496,0.199354804,0.022153255,0.113503536,0.050146295,0.067327139,0.015900655,0.08315952,0.18775176,0.085389743,0.161247046,0.06439968,0.084965449,0.048106524,0.114150935,0.051829711,0.040965642,0.045700911,0.122589693,0.032154313,0.08884679,0.07455369,0.053549483,0.065216153,0.012830791,0.113785985,0.054140853,0.5,0.04227836,0.199721479,0.061847563,0.060844654,0.050704357,0.141556358
B44,0.021723293,0.121847526,0.061603028,0.15504489,0.054035388,0.031805229,0.115167129,0.032953006,0.049986118,0.114934084,0.030988071,0.039594658,0.134140275,0.062191564,0.088285837,0.115198788,0.03826747,0.065757592,0.05820505,0.064190895,0.228965547,0.024256326,0.115014337,0.074092485,0.069981748,0.055419065,0.059702288,0.164586755,0.048265319,0.035676223,0.103352108,0.069276296,0.072251408,0.132972809,0.056181752,0.006407539,0.042405205,0.069333751,0.042550618,0.064195121,0.034985352,0.042818226,0.089404555,0.5,0.0050186,0.087752152,0.102563774,0.056007704,0.087055974
B45,0.063669448,0.076567723,0.094104295,0.010100209,0.048243622,0.141832305,0.063097718,0.103612587,0.065068431,0.108924041,0.037067821,0.054873288,0.042734647,0.09666544,0.038595251,0.090291111,0.117977509,0.107540066,0.11748921,0.027239487,0.056796918,0.05808303,0.061488525,0.044902704,0.055830032,0.113447437,0.095689638,0.051225746,0.057902035,0.102893113,0.055647698,0.043785097,0.079953504,0.039932249,0.044788235,0.129634755,0.07655838,0.005799806,0.191513235,0.053197805,0.072468633,0.073235888,0.139373252,0.058989607,0.5,0.076921179,0.091134873,0.038560352,0.079003022
B46,0.068755446,0.072312035,0.046071049,0.065838576,0.029520894,0.073541322,0.046363374,0.039909676,0.060759401,0.090905588,0.067864295,0.096941885,0.039195104,0.042146903,0.158390333,0.069706219,0.039362689,0.031186603,0.084447971,0.047505317,0.127191143,0.071862491,0.047869906,0.071494838,0.078554985,0.068328119,0.069273296,0.035006423,0.133863454,0.12985192,0.137639331,0.036229987,0.070786548,0.060895414,0.086215664,0.029831587,0.077419053,0.075847889,0.10882729,0.050261615,0.035308897,0.109452561,0.04473848,0.082575187,0.083870725,0.50004,0.098520293,0.109504027,0.112633432
B47,0.113989752,0.13228467,0.04207535,0.144356839,0.05259756,0.064530323,0.084314042,0.086817015,0.130035797,0.0644985,0.107916207,0.12045831,0.137899888,0.101631778,0.110468212,0.091797851,0.037778855,0.070748833,0.054390553,0.071107766,0.166289658,0.087116556,0.12443209,0.127148216,0.07507859,0.095905669,0.141892235,0.060956234,0.097382089,0.041578073,0.166364471,0.107741838,0.065568764,0.070857,0.120804423,0.088522964,0.048588432,0.102924352,0.056225391,0.053813842,-0.009501835,0.085679238,0.062118629,0.131909886,0.061664447,0.113637617,0.50004,0.088003947,0.072266698
