0,0.10252579,0.116356187,0.132047546,0.111600891,0.037672987,0.057819013,0.064965001,0.072274218,0.062275069,0.046609058,0.056195091,0.085166095,0.060422873,0.124785332,0.083394455,0.084167455,0.067062894,0.077895062,0.09144173,0.056413827,0.108062553,0.068811169,0.247260315,0.080284369,0.081406162,0.0554172,0.113454055,0.079211139,0.155650957,0.076936719,0.103470915,0.09428252,0.042179455,0.089988596,0.055037476,0.09166309,0.059095337,0.108893881,0.074142591,0.055416682,0.080561036,0.065604121,0.05538272,0.04586144,0.086237474,0.098608421,0.112830589,0.080583629
0.098297771,0,0.047044585,0.064778127,0.092725123,0.065556998,0.123128841,0.150359628,0.071838353,0.072027208,0.064004988,0.165204476,0.137432856,0.122927458,0.086164689,0.163181787,0.078454637,0.042122239,0.072938394,0.061600996,0.072527829,0.074354746,0.069965579,0.092054056,0.07170076,0.092049491,0.077835393,0.10761275,0.124624582,0.091196995,0.075024684,0.077315607,0.081775756,0.133884102,0.073733277,0.076194757,0.055337608,0.084664228,0.063798674,0.102582558,0.091274134,0.100497769,0.128267694,0.065850106,0.137762347,0.063572506,0.124699062,0.090769773,0.080822147
0.123292973,0.043886969,0,0.09785317,0.078475675,0.058078571,0.054221563,0.070420774,0.071454111,0.090506566,0.078024825,0.052123133,0.058902982,0.042917025,0.071211366,0.080184573,0.067056897,0.076960598,0.059424238,0.04618667,0.064234939,0.060079573,0.057756894,0.085489019,0.061689063,0.073200743,0.078691523,0.064093324,0.087194358,0.066399218,0.05532707,0.050633281,0.260603277,0.045403512,0.072972474,0.050475735,0.063824138,0.057137857,0.061138809,0.114454219,0.220513337,0.074598832,0.088782296,0.116199212,0.06042958,0.118188483,0.042082579,0.089738702,0.083311337
0.102787831,0.086761875,0.079686493,0,0.037217007,0.065547907,0.087055054,0.082613316,0.153995232,0.117347065,0.055364413,0.052603543,0.071579414,0.074674192,0.079452874,0.113616078,0.089795785,0.115432274,0.069795513,0.088456033,0.068629195,0.065230635,0.088002569,0.093026353,0.09569593,0.122942349,0.070749471,0.094379255,0.061704245,0.04982663,0.132613044,0.110760761,0.108343019,0.062783096,0.082266324,0.071859074,0.07502456,0.07493565,0.081191434,0.094614763,0.046097382,0.081018017,0.091664858,0.103127843,0.060152774,0.123784635,0.166270896,0.078464881,0.061570617
0.096104303,0.058990054,0.053643084,0.039544274,0,0.131666697,0.050813665,0.074503596,0.074676229,0.042278824,0.162214776,0.108992216,0.066997213,0.060133895,0.06977743,0.054124263,0.077371674,0.075485916,0.035928498,0.04686733,0.066943757,0.084155161,0.087076739,0.047049015,0.145608939,0.066950281,0.050659322,0.054758524,0.123281454,0.082645071,0.090368069,0.057124826,0.049476345,0.064968026,0.240657028,0.081677215,0.100047139,0.117428152,0.135819664,0.056015814,0.083672832,0.07108487,0.061536975,0.055257085,0.075808932,0.110799725,0.066437831,0.102369594,0.12109607
0.037995535,0.110256605,0.0820926,0.059375804,0.09949092,0,0.058633778,0.152835275,0.069360911,0.0530774,0.06850678,0.092547068,0.139110317,0.068219211,0.075631821,0.059205485,0.100721947,0.066691245,0.081426062,0.150016319,0.041011269,0.075066962,0.059048634,0.052749394,0.049732192,0.113426842,0.048600208,0.074522612,0.064730257,0.064824393,0.071766404,0.07794158,0.058988649,0.122657646,0.058470426,0.122396652,0.19591906,0.053301738,0.138575499,0.056534932,0.112916088,0.053928428,0.066139913,0.055284414,0.094533527,0.058127925,0.123846229,0.096948553,0.130469462
0.049067399,0.128611367,0.070672735,0.082506433,0.050072164,0.0607873,0,0.208541886,0.103409547,0.071538244,0.119807708,0.081371704,0.048050025,0.103973076,0.107477818,0.062175283,0.1449938,0.085117632,0.068051928,0.116413098,0.059711185,0.097613712,0.106962899,0.080570898,0.047314641,0.073309752,0.069087623,0.072763571,0.05999041,0.04714224,0.062655556,0.087526508,0.084682955,0.108485813,0.071800644,0.100991968,0.104516907,0.136766858,0.05922961,0.064054176,0.075618202,0.124962052,0.087094441,0.070880551,0.086414054,0.080630823,0.085373516,0.063562998,0.058275303
0.061571816,0.141395119,0.055705705,0.133393902,0.1858164,0.090611139,0.087748638,0,0.077131252,0.059330012,0.064811797,0.151210521,0.116188043,0.059181166,0.095239015,0.093362223,0.066406871,0.045820322,0.077605984,0.075121498,0.048910683,0.067628018,0.083126007,0.067793449,0.04164936,0.138626132,0.077010361,0.205818527,0.05368396,0.146629295,0.092915737,0.088930774,0.115498845,0.099407339,0.066938172,0.218312144,0.069220749,0.07091198,0.151442939,0.118304028,0.065637524,0.082781517,0.10744067,0.047552235,0.098522779,0.082049227,0.119900819,0.165456159,0.072375272
0.066900051,0.073504907,0.104939603,0.162815986,0.096259133,0.081548463,0.132141023,0.09690583,0,0.082976215,0.043150674,0.070742999,0.051677856,0.048137233,0.072111601,0.087233103,0.216749277,0.134184247,0.038931846,0.096876303,0.151401956,0.064605628,0.066170339,0.028777245,0.06912163,0.076801844,0.063471602,0.070891829,0.040955775,0.082099258,0.125305975,0.051985721,0.090952988,0.067290167,0.067325646,0.089508004,0.059356651,0.059801768,0.043159669,0.048790465,0.083202175,0.077994027,0.082587348,0.308269305,0.094773499,0.092039287,0.101893684,0.089271794,0.036990431
0.071167953,0.080885596,0.107763409,0.118949493,0.06804932,0.055864433,0.081443491,0.12758472,0.092666477,0,0.048789361,0.054868491,0.057413217,0.124227678,0.050587208,0.101206746,0.0897235,0.055794461,0.074456957,0.135173978,0.091200083,0.052045428,0.062900855,0.049891108,0.067345816,0.093005856,0.067755169,0.092706047,0.053212212,0.056103791,0.104818687,0.104325447,0.183954579,0.087789846,0.053951521,0.049778072,0.039795775,0.105973946,0.068679568,0.137189958,0.1103749,0.060723913,0.275041323,0.087164705,0.103178591,0.1027784,0.069854245,0.065662537,0.086032808
