IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.9210	0.5315	-1.0237	-0.3128	0.1058	0.8538	-1.8432	-0.1265	1.8719	1.0945	1.8529	1.2108	0.0346	0.3151	-0.0264	-0.0784	-0.0285	1.4354	0.5354	0.7906	-0.5893	0.7013	0.8852	1.6923	0.8066	-1.1465	0.3536	-0.4911	1.2927	-0.2926	0.6279	0.5631	1.1854	1.2796	2.9027	-0.9109	1.8557	0.1561	-0.2725	0.2634	0.3543	2.3285	0.5809	-0.6602	0.3111	1.1881	-0.5245	0.2353	-0.9616
0.6300	0.0157	-0.4699	0.0670	0.4824	0.9511	-0.6761	0.2996	0.9705	0.7087	0.9247	1.0906	0.9873	-0.3290	-0.6487	0.2185	0.2039	1.7590	0.7628	-0.2241	-0.3924	1.4041	0.5999	0.7350	1.6049	-1.1399	0.4000	-0.2161	0.4953	-0.1298	0.4177	-0.0793	1.3813	0.7748	2.4065	-0.0715	0.3465	0.3623	0.0405	-0.2040	0.3527	2.1582	0.3562	-0.6288	1.2224	0.6299	-0.6002	0.3882	-0.5405
0.1197	-0.1286	0.1156	0.3933	0.0950	0.1394	-0.2705	-1.4721	0.3501	2.4011	-0.6798	-0.0778	0.8923	-1.0855	-1.0459	0.0430	-0.1523	1.1620	0.1469	-0.7739	-0.5904	0.7440	0.3574	0.5700	2.4035	0.2290	0.5688	0.3092	-0.1508	0.0822	0.4814	0.3074	0.6053	0.3072	0.9489	1.2940	-0.6454	0.3062	0.2103	-0.2564	0.0041	0.6735	0.1428	-0.8502	1.5758	0.2873	0.1423	0.3039	-0.5251
0.3162	0.1557	0.1140	-0.0358	-0.2158	-1.2153	-0.2832	-1.0715	0.3594	0.4664	0.2525	0.3142	0.2192	-1.3242	-0.3548	-0.4309	0.4247	1.3549	-0.9765	-0.3880	-0.4349	0.0649	1.5000	0.1324	1.8523	0.3629	-0.3479	-0.1613	0.1269	0.2850	-0.0484	0.0552	0.1979	0.4492	0.1879	0.9135	0.7893	0.8235	0.5075	0.0783	-0.1280	-0.0577	0.7619	-0.6917	1.4538	1.3440	-0.9603	0.6226	-0.2275
0.8913	0.0553	-0.6611	-0.0160	-1.0562	-0.1739	-0.9858	0.1808	-1.3330	0.9603	0.7744	-0.8127	0.9419	0.0905	-1.1096	-0.0735	-0.9593	0.4103	-1.9863	-0.5554	-0.1904	0.1640	0.1189	1.1585	-0.0623	-0.0138	-0.7765	-0.3908	0.4650	0.9319	-1.3328	-0.4113	-0.0774	0.1164	-0.0950	0.4917	1.5483	0.7983	0.2125	-0.7996	0.0720	-0.4592	0.5048	-0.4778	0.8743	0.4355	-0.7978	0.6403	-0.2019
1.2032	0.1533	-0.4594	0.3658	-0.7454	-0.4758	0.2869	-0.1547	-1.4069	-0.2942	0.1971	-0.2152	1.1806	-0.0177	-0.6989	0.4951	-1.4561	0.0609	-0.4216	-0.7462	-0.3069	0.2393	-0.5457	0.6261	-1.1014	1.2095	-0.3553	-0.6559	-0.0677	0.2657	0.1294	-0.5894	-0.2706	-0.1820	0.8067	0.5694	0.1706	-0.9093	0.0572	-0.5647	-0.0888	-1.2757	-0.0831	0.2741	-0.0160	0.1019	1.3777	1.0012	0.3320
0.0356	0.3003	0.1891	-0.0914	-0.9980	-1.1530	-0.2775	0.2878	0.1838	0.1545	-0.7095	-0.6099	0.0760	0.4002	0.0446	-0.0636	-0.7418	0.2542	0.3197	-0.5677	-0.3700	-0.3610	0.2050	-0.4685	-0.7606	1.1297	0.1587	-0.4846	1.1952	0.1003	0.6613	0.0681	0.1522	-1.2195	0.8317	0.0616	-0.4789	-0.6579	-0.3609	-0.6666	-0.1411	0.1035	-0.2123	0.1171	-0.0992	0.3700	0.1043	0.4445	0.7545
0.0542	0.5361	-0.3790	-0.0134	-1.8491	-1.3302	-1.3767	0.4630	0.9867	-0.0232	0.1833	-0.3453	-0.3791	-0.0418	0.0232	0.0181	-1.4743	-0.9038	-0.7647	-0.9105	-1.0257	-0.9898	0.4258	-0.3980	-1.9788	0.0495	0.0657	-0.5745	0.9425	-0.0173	-0.3656	0.1350	-0.6481	-1.0763	-0.2234	-0.5633	0.6303	0.0376	-0.8724	-0.6384	0.6581	0.4103	0.1591	-0.0653	0.2591	1.1920	-0.8910	0.4204	0.4864
-0.9960	0.0087	-0.3660	0.3339	-2.1246	-0.4173	-1.5456	0.3247	-1.1491	-1.5672	0.9234	-0.6900	-0.1102	-0.4556	-0.8339	0.6946	0.3669	-0.6210	-0.4736	-0.9860	-0.3005	-0.1798	0.0842	-0.8857	-1.6301	0.2147	-0.1970	-0.2582	-0.5573	0.0976	-0.8398	-2.5241	-0.4562	-1.2526	-0.3916	-0.3309	0.6022	0.0079	-0.9495	-0.5771	0.3154	0.9761	0.1372	-0.4882	0.0925	-1.2741	-1.0840	0.6284	0.1824
-0.4933	-0.3119	-0.4595	0.6765	-1.2713	-0.4715	0.0466	-1.0546	-0.7791	-0.6204	0.0187	0.2970	0.3224	0.3215	-0.0730	0.4965	0.0968	-1.3481	-0.2389	-0.4969	0.3695	-0.4274	0.1955	-0.6088	-0.7997	1.2949	0.0429	-0.2178	-1.5041	0.1668	-0.7540	-0.4832	-0.8473	-0.6541	-1.8194	0.1355	-0.3261	-1.2291	-0.8505	-0.2245	-0.6938	-0.6575	0.2660	-0.1847	0.1450	-1.3086	0.9527	-0.4676	-0.1563
0.1171	-0.2463	-0.1080	0.3622	-1.0543	-1.7573	0.6380	-1.4219	-0.2744	0.2314	-0.0489	0.6300	0.1273	0.3999	0.3875	0.2188	0.4024	-1.9804	-0.0396	-0.4454	-0.0267	-0.6569	-0.2184	-0.2758	-0.5530	0.8309	0.1830	0.3161	-1.7668	-0.0280	-0.4069	-0.6122	-1.4146	0.3287	-1.8477	-0.0370	-1.0811	0.0265	0.0028	-0.5189	-0.4659	-0.5635	-0.0120	0.3381	-0.4981	-0.6779	0.8476	-0.7165	0.2428
0.8654	-0.0099	-0.5461	0.0975	-1.1528	-1.6031	0.3511	-0.5195	-0.4254	-0.4042	1.1827	-0.9504	0.1798	1.0118	0.2132	0.2222	-0.5101	-2.2338	-0.8651	0.0118	0.3797	-1.0352	-2.0989	-0.2953	-1.9455	0.6707	-0.7210	0.0070	-1.0671	-0.1483	-0.0426	-0.8104	-0.8395	0.4809	-2.3691	-1.1080	0.2764	0.1051	-0.0165	-0.4469	-0.0729	-1.4632	0.1298	0.6231	-1.2358	-1.5882	0.8403	-1.2354	-0.0166
0.8508	-0.1503	-0.4459	0.1614	-0.1157	-1.0466	-0.0261	0.0370	-0.4879	-0.5533	0.7823	-0.7626	0.0063	0.3811	0.6078	0.4839	-0.2078	-1.4534	-0.6809	-0.5351	0.2706	-0.0384	-0.4869	-0.3278	-2.8847	0.2028	-1.0942	-0.3381	-0.3802	0.0501	0.4262	0.3930	0.6913	-0.3138	-2.6200	-1.5770	-0.6620	-0.1109	-0.1158	0.6122	-0.0133	-1.4296	-0.6379	1.2293	-1.7406	-1.0945	2.0698	-0.8415	0.3566
0.5720	-0.2644	-0.0814	0.5425	-0.9601	0.4470	0.5978	-1.6811	-0.8435	1.1835	-0.0534	-1.0885	-0.0873	1.1756	-0.2439	-0.2852	0.6025	-0.3681	-0.0695	-0.2173	0.0326	0.2180	-0.8816	0.2026	-2.6374	-0.7801	-0.1290	-0.0054	0.1669	0.0948	1.0812	-1.9053	-0.2012	-0.6296	-2.0824	-0.5694	-0.7712	0.7044	0.4242	0.0695	-0.0327	-2.6652	-0.0584	0.0633	-1.5447	-1.9177	0.8192	-1.0660	0.7267
0.2468	-0.0315	0.4269	0.3926	-0.1394	-0.6123	1.0420	-0.2548	-0.3308	-0.7613	-1.0916	-0.4130	-0.5330	2.1390	0.3122	-1.1494	2.2476	0.8115	1.2557	0.7184	0.0785	-0.5721	-1.0754	-0.7767	-1.9768	-1.0080	0.1861	0.0401	1.1597	-0.7092	0.2815	-0.1874	-0.8149	0.0794	-1.0955	-0.5434	-0.0566	0.4795	0.4696	-0.2683	-0.4088	-1.8489	-0.0214	-0.0650	-1.7547	-1.1794	0.3899	-1.0869	0.5958
0.5200	0.1524	-0.5842	-0.2377	0.2558	-0.5570	-0.3600	0.2981	-0.3402	-0.0234	0.1918	-0.0253	-0.7863	1.8123	-0.1405	-1.1423	0.7566	-0.4674	0.1564	0.2635	0.2715	-0.6960	-0.6061	0.0092	-2.1992	-0.5273	-0.1144	-0.2472	0.1177	-0.8757	1.1629	0.4528	-0.3984	-0.3646	-1.0968	-1.5179	0.1788	-0.5562	-0.2251	-0.4712	0.1031	-1.1595	-0.1934	0.8922	-1.5466	-0.6549	-0.0525	-0.8101	-0.0079
-0.5355	-0.3944	-0.5774	-0.1709	0.8113	0.2444	0.3682	0.8756	-0.8015	0.1735	-0.4123	0.0331	-0.1655	1.4952	0.2903	-0.8431	-1.0583	-0.3741	0.4700	-1.7315	0.4866	-0.2081	-0.9080	0.4008	-0.8102	-0.0043	-0.3425	-0.1426	-0.2096	-0.7345	0.4802	1.4135	0.2431	-1.3543	-1.0563	-1.1684	-0.6328	-0.7289	-0.2948	0.3214	0.1579	-0.8549	-0.8904	0.6639	-0.2635	-0.6204	-0.2805	-0.3573	-0.0219
-0.4755	-0.2733	-0.2156	-0.1771	1.0489	-0.1446	0.4780	-1.3210	-1.2587	0.8163	-0.9269	-0.7015	0.0037	0.3287	-0.2988	-0.0317	-0.7092	-1.1129	1.2723	-1.5332	-0.0445	-0.8629	-1.5214	0.2547	-0.3792	0.3487	-0.4415	-0.1226	0.5657	-0.4642	0.1957	-0.2783	-0.1352	-1.0007	-0.5022	-1.0389	-0.4155	0.2099	-0.0373	0.4065	-0.3096	-0.1577	-0.4668	-0.6378	-0.8570	-0.7279	-1.7938	-0.4951	-0.0079
-0.1783	-0.1613	-0.1018	-0.9225	1.5538	-1.1121	1.0830	0.0555	-0.7632	-0.7275	0.0169	-0.5111	-0.2719	0.6955	0.2169	-0.2675	-0.1584	-0.9751	2.1097	-0.3922	-0.5652	-1.2118	-1.0646	-0.6374	0.3354	-0.7731	-0.9304	-0.3256	1.0377	-0.9216	0.4879	-0.4351	-0.7892	0.0080	0.3201	-1.0887	-0.2378	0.9493	0.5065	0.5397	-0.3199	-0.1224	-0.0952	-0.5434	-1.5464	-0.8030	-0.4711	-1.2104	0.2917
0.6765	-0.1096	-0.5313	-1.1739	1.2569	-1.1495	0.2591	0.6573	-0.0541	0.2256	1.3014	0.1523	-0.1058	-0.0118	0.2155	-0.4708	-1.4327	-2.1126	0.9786	-0.7165	-1.0087	-1.9144	0.1322	-0.3598	-1.0788	-1.2802	-1.5045	-1.1399	0.8012	-0.6184	-0.2934	1.4779	-0.1954	0.4243	-0.1488	-1.6049	0.6927	0.6781	-0.3728	0.3530	0.5584	-1.1562	-0.3124	0.4304	-1.3226	0.8674	1.1005	-1.3218	0.7428
0.1961	-0.4469	0.0511	-1.0612	0.2365	-0.4954	0.9353	0.2874	-1.3092	-0.2316	1.8698	-0.2609	-0.4246	-0.9259	-0.7000	-0.3379	-0.5494	-0.9901	0.5103	-1.0240	-0.5678	-0.6417	-0.0517	-0.5279	-0.6058	-0.8693	-1.1049	-1.1344	0.0692	-1.2342	0.1226	-0.9702	-0.0482	-0.1126	-0.2279	-0.2928	0.9069	0.1855	-0.6393	0.3539	0.3283	-0.9404	-0.3811	0.1536	-0.9551	-1.0480	-0.5843	-0.5659	0.6557
-0.4866	-0.6221	0.2195	-0.3547	-0.1330	0.9741	0.7848	-0.1506	-1.2015	-0.0398	-0.6765	-1.1062	0.0837	0.2272	-0.9975	0.0204	-0.8661	-0.5780	0.1385	-0.2232	0.2682	-0.6518	-0.6183	-0.6365	0.5675	0.0072	-0.1562	-0.4469	0.0718	-0.6439	0.0623	-0.4124	-0.7211	-0.6109	-0.4969	0.5517	-0.2597	-0.7929	-0.4638	-0.2060	-0.3867	-0.2452	-0.7013	-0.2199	-0.3511	-1.1166	-0.0217	-0.6545	-0.1096
-0.4816	-0.5181	0.5637	-0.4429	0.5971	1.3084	0.1748	-0.0960	0.4646	-0.4699	-1.1090	-0.1641	-0.5512	-0.3655	-0.1566	0.2879	-0.4791	-0.0301	0.3151	0.5916	-0.4781	-0.6932	0.8033	-0.4364	1.5735	0.8783	0.4120	-0.1575	-0.3837	-0.2215	0.1190	0.9825	-0.4211	-0.8062	0.8932	0.0405	-1.1328	-0.5383	-0.4584	-0.4444	-0.7291	1.1265	-0.7389	-0.4597	-0.8770	0.0012	-0.0821	-0.2734	-0.0878
-0.6927	-0.4073	0.4033	-0.7885	0.5335	0.3420	-0.6105	0.1901	1.4821	-0.5664	0.1358	-0.3441	-1.2367	-0.5650	-0.2514	-0.5773	-1.2128	0.3715	-0.2880	1.4147	-0.6462	-0.8707	1.2213	-0.3838	2.1723	0.1466	0.0729	-0.3220	-0.4175	-0.9170	-0.5216	1.4999	-0.5860	-0.5002	0.9080	-0.9506	-0.1593	-0.5682	-0.1338	-0.3049	-0.3992	1.6231	-0.1327	-0.8563	-0.7069	0.6940	-1.2531	-0.5083	-0.2220
-0.7107	-0.5859	-0.3481	-0.3526	0.3096	0.9716	-0.0931	0.0960	0.0534	-0.9832	-0.0923	-0.6019	-0.9018	-0.6075	-0.9041	-0.3702	-0.8486	0.3493	-1.0579	2.4573	0.3235	-0.5437	-0.0044	-0.2643	1.8749	-0.0388	-0.4669	-0.1270	-0.4870	-0.6171	-0.8746	-0.2531	-0.0260	-0.0960	1.7097	-0.4321	0.2695	-1.1721	-0.7148	-0.7933	-0.6441	0.9160	-0.1081	-1.1069	-0.3904	0.0140	-0.9287	-0.8152	-0.0803
-1.0327	-0.5174	-0.1153	-0.0982	0.5043	1.5980	1.1274	0.4167	0.2566	-0.7370	-0.7496	0.2160	-0.1276	-0.6614	-0.1755	0.2034	-1.0083	0.2829	-0.6209	0.5447	0.2652	0.3546	0.7147	-0.0204	1.8399	0.0357	-0.6988	-0.0792	-1.1220	-0.5739	0.3335	-0.1397	1.1831	-1.5639	1.4038	-0.1292	-1.4218	-2.0146	-0.6230	-0.2252	-0.1605	-0.2399	-0.4371	-0.2679	-0.1709	-0.2265	-0.5141	-0.0272	-0.3888
-0.9763	-0.3384	0.5432	0.1962	1.4233	1.3509	0.5957	0.4687	1.1595	-0.1680	-2.3153	0.5169	-0.3041	0.4023	0.5284	0.6322	0.4820	0.5113	-0.1487	0.7407	0.2010	0.2410	0.8269	-0.4474	1.5138	-0.6115	-0.1662	0.4557	-0.1783	0.1192	-0.6669	1.4064	1.0026	-1.0337	1.2529	0.0827	-2.0236	-1.3357	-0.5374	-0.6519	-0.7494	0.1574	-1.1343	0.4109	0.3936	0.4740	-0.1845	-0.4735	-0.1729
-0.4631	0.3510	1.4097	0.2680	1.1606	0.6116	1.4243	-0.3140	1.0274	-0.4214	-1.4428	0.9224	-1.0365	0.5290	1.3153	0.6049	1.5706	1.2274	0.1858	0.9651	0.4014	0.1351	1.1266	-0.5751	1.3301	-0.7459	0.0881	0.8140	0.3762	-0.5283	-0.2743	1.0021	-0.6439	0.3780	1.4851	1.1734	-0.7298	-0.1592	0.4038	0.5877	-0.7003	0.0954	-0.6047	0.3497	0.0207	0.3287	0.8095	-0.0796	0.0957
0.3936	0.6115	1.5738	-0.0412	0.1979	0.2430	0.0806	-0.2775	0.5971	-0.2929	-0.1657	0.3828	-0.4429	0.5259	0.9897	0.7208	0.7599	-0.9648	-0.8483	1.5578	1.0413	-0.1070	0.1858	-0.0748	0.3318	-1.1675	0.2214	0.8889	0.1661	-0.0663	-0.2243	1.3552	-1.5859	1.2399	1.4042	1.3938	0.2590	-0.1142	0.5359	0.3326	-0.3074	-0.7017	-0.1675	0.5044	0.9214	0.2441	1.5861	-0.0952	-0.3597
-0.4266	0.5449	0.9955	-0.3451	-0.4415	0.2496	-0.1604	0.4724	-0.0289	-1.4897	-0.3407	-0.6532	-0.2759	-0.6434	0.3474	0.8897	1.6877	-0.4536	-0.6658	0.3805	1.2208	1.0203	-0.5800	-0.2156	0.3633	0.1882	0.1689	0.6571	0.3322	1.3353	-0.6018	0.6493	-0.3301	0.6275	1.1392	0.6765	-0.6104	-0.0687	0.9822	0.1423	-0.2640	0.3138	-0.4532	0.5369	0.6197	-0.1929	1.0669	0.1952	-0.7744
-1.2481	0.7521	-0.2823	-1.1672	-0.0244	0.0330	-0.1201	0.0915	-0.6806	-0.9091	-0.9776	-1.1182	-0.9632	-1.5697	-0.1492	-0.0449	1.4495	0.5022	-0.8060	0.1348	0.3269	0.7417	-1.0502	-0.1403	0.9489	0.8876	0.3612	0.3271	-0.1407	0.9500	0.3164	-0.1648	-0.2114	0.5252	-1.1801	0.7116	-0.1091	-0.0964	0.8603	0.0291	-0.4265	-0.1684	-0.0170	-0.2273	0.5273	-0.3099	0.4199	0.2589	-0.1285
-1.7124	0.1653	-0.3963	-1.7425	1.1176	-1.0488	-0.5111	0.3987	-0.3597	-0.2663	-1.2269	-0.9726	-1.8188	-1.8171	0.2237	-0.6965	0.9238	0.7952	-0.5854	0.4212	-0.6832	0.6409	0.1985	-0.3411	1.0694	-0.2367	0.4975	-0.0373	-0.3080	0.6366	-0.7191	0.7214	0.5129	0.2926	-1.3799	1.0093	-0.1455	0.3833	0.0618	-1.0830	-0.3648	0.8954	-0.2841	-0.5380	0.6431	0.7906	0.7663	0.8345	0.3614
-1.7388	-0.1092	-0.7058	-1.1162	0.5818	0.2088	-0.9684	0.5817	-0.0718	0.5705	-0.1465	-0.3179	-1.2794	-2.3099	-0.2023	0.0712	-1.0629	-0.4500	-1.1709	-0.0005	-0.9424	0.1831	0.4607	0.2671	0.6242	-1.4988	-0.0938	-0.5645	-1.7728	-0.0827	-0.1872	0.0760	1.4946	-0.2688	-0.0139	-0.1340	0.5857	-1.0674	-0.9656	-1.5895	-0.0388	1.2635	0.1868	-1.3095	-0.0628	0.6843	-1.1437	0.3856	-0.4752
-2.5654	-0.3416	0.0347	-0.4193	0.0274	1.0672	-0.8673	0.9434	0.0976	-0.7881	-0.3651	-0.6248	-0.1109	-1.3931	-0.3797	0.3422	-1.0503	0.1326	-1.3327	-0.2848	-0.0622	0.2726	0.1375	-0.3920	0.9465	-0.9516	-0.3990	-0.5047	-1.8992	-0.2525	-0.9801	0.7589	2.4416	-0.4449	0.1817	-0.3314	-0.7223	-1.3805	-1.0988	-1.4380	0.2012	1.4947	0.0630	-1.6197	-0.2293	-0.5116	-1.2775	0.0968	-0.8318
