IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.3596	-0.1891	-0.6374	-1.8616	0.0905	-0.4908	0.1875	0.0784	0.1483	0.9637	0.9793	-0.1292	-0.3510	0.4778	0.2929	-1.3411	-0.0847	0.5305	0.1834	0.1233	0.2402	0.1647	0.7229	1.9106	0.8540	0.3715	1.2249	0.4248	0.0308	0.3785	-0.4772	-0.2489	-0.1084	-0.3602	-0.2257	1.0056	0.3214	1.8950	0.1173	0.4074	-0.0183	-0.3247	-0.0294	0.7230	0.4137	0.5104	0.7151	1.0825	1.3895
-0.1752	0.2879	-0.9401	-0.7221	0.8454	-0.4336	-0.3761	-0.3940	0.4850	-0.4312	-0.6993	-0.1375	-0.2788	0.2122	0.2623	-0.3247	-0.6041	0.1486	-0.0623	0.6924	-0.5778	-0.6725	1.9617	-0.3747	-0.0287	1.3166	0.5083	0.3540	0.5174	-0.1188	-0.6250	1.1708	0.4453	-0.6746	-0.1306	0.4440	0.1474	0.1789	-0.6067	0.4763	0.2170	-1.1067	0.0643	0.0324	0.4795	0.6250	0.5474	0.6052	0.9083
-2.2137	-0.1103	-0.4494	0.8794	-0.3496	0.3535	-0.8922	-0.1254	0.3175	-0.2110	-0.0442	-0.3592	0.2759	-0.0238	-0.0199	0.1170	-0.1488	0.9444	-0.1149	-0.6898	1.0033	1.7747	0.4522	-0.2468	0.3688	-1.2157	-0.7000	-0.3814	1.2951	0.0183	-0.5343	0.0137	-0.0724	-1.5566	0.4362	0.6116	0.1383	0.0631	0.5971	0.3912	1.1554	0.6716	0.1010	-0.4815	1.0321	-2.3964	-1.2412	0.4892	-1.1916
-1.3592	-0.9732	-0.5073	0.2609	0.3362	1.0760	0.5758	-0.2521	0.7266	0.1919	0.0273	-0.2371	-0.4277	-0.5128	-0.8999	-0.0199	-0.1142	0.2586	0.3343	-0.0568	0.6447	0.7564	-0.7074	0.3096	0.5548	0.2761	-0.1990	0.4646	0.6094	1.3652	0.4176	-0.9354	-0.2813	-0.3770	0.0033	0.4890	-0.3972	-0.0943	0.7150	-1.0959	0.2071	-0.1752	1.2796	-0.3258	0.3535	-1.3618	-0.9772	0.0209	-0.2409
0.3527	0.0944	-0.3126	0.6261	-0.2884	0.4681	0.5676	0.2700	0.7399	-0.1973	-0.0653	-0.3442	-0.3151	-0.7789	0.0846	0.2969	-0.4251	0.9083	0.4257	0.3558	1.2540	-0.0572	-0.1076	0.5837	0.5454	-0.6599	1.0517	1.3613	0.0395	1.3076	-0.2078	-0.3214	0.4055	-0.1277	-0.1825	0.6889	-0.4607	0.2894	0.2570	-0.5395	0.1044	-0.0635	1.3678	0.3119	0.7912	0.4763	-0.3598	-0.0982	-0.3636
1.5933	0.5653	-1.1096	0.2418	-1.2132	-0.6384	0.2697	0.3701	0.4308	-0.2738	0.1761	0.6710	-0.7138	-1.6125	1.1749	-0.0311	-1.7374	-0.4645	-0.3293	0.0356	-1.1615	-1.7186	1.0292	-0.7356	0.1012	-0.2461	-0.2083	0.0703	-0.8233	0.1303	-0.6407	-0.1713	0.1131	-0.5130	-1.0094	-0.4806	0.2077	1.6712	-0.0318	0.3375	0.2543	-0.5350	1.2440	-0.0531	-0.1924	1.0518	-0.1543	0.5071	-0.3000
-0.6945	-0.7037	-0.3708	0.2485	-1.4507	-1.1989	-1.2976	0.5672	-2.0968	-0.5216	-0.4633	-0.9120	-0.8362	-0.9881	0.2082	-0.1392	-0.2763	-1.4299	-1.6476	-0.7713	-1.7814	-0.8271	-0.9666	-1.1346	-0.4151	0.5030	-0.5018	-1.0910	-0.7023	0.4513	-1.5337	-1.1275	-1.7973	-1.2424	0.2000	-1.1359	1.5115	0.7865	0.7165	-0.6631	0.1937	0.0062	0.0193	-1.1249	0.1222	0.4207	-0.4876	1.0836	-0.3443
0.5572	-0.0623	-1.4361	0.6575	-0.6442	-0.2647	-1.3507	0.5590	-2.1753	1.1437	-0.2735	0.2445	0.2469	-1.5454	0.4413	0.8885	-0.3452	-0.9659	-1.8707	-1.2671	-1.6482	-0.4479	-0.6241	0.8644	-0.1609	0.7280	-0.0466	-1.1995	-1.3503	1.1009	-1.6269	-0.7813	-0.8884	-0.6424	0.8321	-0.9633	-0.0207	-1.3568	0.3190	-0.5134	0.3774	-0.5903	-0.4862	0.5219	-0.2064	1.5146	1.0280	0.8264	0.4419
-0.2378	-1.1381	-0.7807	0.2820	-0.0081	0.9794	-0.8368	-0.3630	-1.7682	-0.0702	-1.4574	-0.1683	0.2692	-0.1039	1.0984	0.3866	0.3081	-0.3885	-1.2508	-1.6693	-1.6406	-2.2158	-0.7969	-0.0389	0.2704	0.6076	1.0072	-0.1698	-0.8586	0.8620	-1.0811	-0.4131	-1.0074	-0.8179	0.4771	-0.8341	-1.4907	-1.0811	0.5799	0.0586	-0.1547	-0.1294	0.1286	0.5190	-0.5389	0.5946	1.6127	0.4763	0.6517
0.0309	0.2756	0.8581	-0.9833	-0.2962	-1.4530	-0.7018	-0.5479	-0.7826	-0.6234	-1.3150	-1.1425	-0.7091	0.0583	1.0651	-1.6669	1.3635	0.1330	-1.1228	-0.9862	-0.4520	-1.9071	-0.3287	-0.7833	0.5677	0.7850	1.6756	-0.0175	0.0018	-0.7064	-1.1402	-0.1639	-0.6646	-0.6096	1.0976	-0.2604	-0.8149	0.9038	1.6294	0.1153	-0.1956	0.6880	0.0009	-0.3363	-0.0205	1.1174	1.5349	1.4809	0.5415
