IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-1.8489	-2.3327	-2.9353	-2.6911	-2.8602	-1.4686	1.2015	-1.0057	-2.1251	1.3474	-0.5036	-0.5876	-0.3113	0.4544	-2.3158	-1.8976	-1.7229	-1.0273	-0.6982	-1.2602	-0.1834	-1.9313	-3.2596	0.9424	-1.9516	-1.0508	-0.4611	-2.6856	0.8335	-0.6184	-1.0327	-3.0219	-2.0288	-1.7074	-0.5522	-0.8488	1.7270	-2.5923	1.3250	-1.9150	-0.1971	-1.3604	0.0327	-1.0953	0.1215	1.1874	0.4362	-1.4088	-1.4319
-1.9253	-2.6480	-1.9271	-2.5688	-3.3876	-2.2198	1.2190	-0.6783	-2.6179	0.8195	-0.7291	-0.4330	-0.3432	0.0702	-3.2431	-0.6811	-2.5029	-1.5132	-0.7981	-2.7013	-0.5798	-2.0678	-3.6316	0.6923	-2.0313	-2.0231	-1.0093	-2.3787	-0.0823	-1.0535	-1.1862	-2.5931	-1.9979	-2.7911	-0.6923	-1.2862	0.4621	-3.1064	0.7797	-2.7355	-0.9518	-1.1949	-0.8302	-1.2359	-0.2867	0.7505	0.5586	-1.4302	-0.9604
-2.4303	-0.8901	-1.2089	-2.7209	-0.8714	-3.6984	-2.3643	0.8804	-2.5403	-1.3005	-2.7304	-1.6911	-3.8465	-0.2823	-2.0829	-2.2006	-1.7521	-2.4337	-0.9098	-3.3687	-1.2058	-3.0873	-1.9926	-1.2920	-2.8925	-0.4442	-1.3110	-2.2744	-1.1713	-1.2081	-0.4750	-0.8367	-1.6383	-2.7603	-0.8752	-1.7285	0.2789	-2.4416	-0.6154	-2.2500	-1.2289	-1.0679	-1.9488	-0.5949	-1.8945	-0.0146	2.6838	-1.1257	2.2351
-1.6789	-0.5433	-0.6186	-1.2763	-0.8545	-2.1255	-1.2484	1.6592	-1.8275	-2.4703	-3.0176	-1.1223	-2.1650	-1.5233	-0.6497	-1.5478	-1.1927	-1.5505	-1.0454	-2.1213	-1.6186	-2.9078	-2.1980	-2.9126	-2.7862	0.0308	-2.1032	-1.9709	-0.6767	-1.0278	0.7642	-1.4246	-1.6737	-2.0697	-0.2184	-2.0854	-1.1682	-1.6344	-1.8285	-1.5713	-2.2987	-1.2432	-2.1620	-0.6410	-2.1621	0.1532	1.1565	-1.2261	2.0045
-0.7956	-1.5248	-1.6200	-0.9036	-0.9086	-0.9959	-0.0371	2.7453	-0.7551	-2.8612	-2.4164	-0.3048	-0.3757	-1.9416	-0.7430	-0.5948	-1.7244	-1.6957	-0.9716	-1.5895	-1.4293	-2.9166	-1.7765	-2.2505	-1.8556	0.5904	-2.3794	-1.4841	-0.2217	-0.5067	0.2452	0.0837	-1.8356	-0.2624	-0.0349	-1.7248	-0.8168	-0.0271	-1.5894	-1.4525	-1.4309	-1.3674	-0.8607	-0.6562	-1.2044	0.5330	1.7520	-1.5617	0.7112
-0.8022	-1.2384	-0.1352	-0.5977	-0.1929	-1.0581	0.3439	2.2816	-0.1114	-2.0382	-1.9663	0.1432	0.1371	-1.7785	-0.7094	0.2245	-1.6418	-1.0467	-0.8460	-0.6294	-1.5027	-2.3343	-0.9211	-2.1715	-0.8427	1.1202	-2.0111	-1.4423	-1.5049	-1.2662	-0.1180	0.5277	-1.5275	-0.2067	-0.5725	-0.3858	-1.6782	0.9702	-0.9437	-1.0499	-1.3073	-1.3216	0.4190	-1.6302	-0.4099	0.2970	0.6315	-1.3159	0.8037
-0.7502	-0.1993	-0.3634	-0.2835	0.6121	0.4505	-0.6023	0.8657	0.0628	-0.8177	-1.3346	0.3445	-0.6830	-0.5607	0.1056	0.5098	-0.4872	-0.6382	-0.7478	0.3332	-0.9149	-1.4240	-0.3288	-1.8889	0.1212	1.0798	-1.1792	-0.8578	-1.0538	-1.4789	-0.0649	0.2878	-0.7629	-0.7271	-0.8458	0.3377	-1.5927	0.9612	-0.1329	-0.5968	-1.6125	-1.0459	0.4896	-0.7934	-0.1458	-0.4491	-0.9174	-0.8384	-0.7967
0.4482	0.4462	-0.0516	0.1779	1.2988	-0.1832	0.6593	1.0905	-0.4252	-0.9704	-0.0874	0.2818	0.7022	-0.0791	0.5372	0.3656	-0.1312	-0.2835	-0.3608	1.7449	0.0512	0.0370	-0.5141	-1.4502	1.0828	0.6019	-1.6224	-0.5964	-0.2603	-1.3722	-0.7900	-0.2097	-0.3037	-0.4208	-0.5743	0.6973	-1.3957	1.6071	0.7716	-0.1474	-1.1349	-0.1358	0.3915	-0.4068	-0.0032	-0.5054	-1.3811	-0.8598	-1.0276
0.9306	-0.0734	0.1171	1.1831	1.3679	0.5143	0.4654	1.2050	-0.0451	-0.6975	0.1975	-0.1021	0.5907	-0.6144	0.5708	0.1163	0.4013	-0.1006	0.0792	0.9225	-0.1511	0.7445	0.9291	-0.3237	1.6723	0.3821	-1.0665	-0.0688	-0.2705	0.9376	-0.5368	0.4422	0.2523	-0.4950	-0.0293	0.9077	-0.9604	0.8457	0.0607	-0.2012	-0.5605	0.2609	-0.0460	0.4758	0.4582	0.4416	-0.7234	-0.5378	-1.2432
0.8662	0.0682	0.5894	0.1587	1.6078	0.2612	0.1536	1.5178	0.4801	0.4432	-0.2742	0.9063	0.4903	0.4597	0.6611	0.7283	0.3510	-0.0909	0.5118	1.0318	0.3289	1.2313	1.2846	0.5327	1.6770	-0.1737	-0.2808	0.1750	-0.2449	-0.2663	-0.3742	-0.2955	1.1726	0.1619	0.1756	1.0610	-0.5720	0.4130	0.6396	0.3721	0.4865	0.9517	0.7800	-0.4130	0.7342	1.0941	0.7396	0.0384	0.3758
0.3513	1.1363	1.6661	1.4639	2.2169	1.2143	-2.0033	-0.3164	1.2244	-0.6755	-0.1807	0.7847	0.9966	0.0868	0.4296	0.8227	1.3658	0.1967	0.5816	0.8052	-0.7640	1.5130	1.9454	0.8353	1.5203	0.0918	0.9832	1.5081	-0.8873	0.5999	-0.4747	0.5531	1.4848	1.4382	0.7342	1.6928	-0.5758	0.6497	0.5348	0.2669	1.0985	1.0291	0.8852	-0.1140	0.6556	1.2677	0.6130	1.0937	0.0084
0.7735	1.6383	1.4660	2.1591	1.6328	1.6615	-0.5902	-1.2394	1.4912	0.3327	2.0976	1.4271	1.4841	0.8376	1.4011	1.1288	1.6808	0.7004	0.7338	2.2949	-0.4096	1.6585	1.2367	0.3472	1.0899	-0.8267	0.8939	1.7434	-1.0798	0.1383	0.0867	1.1462	1.7627	1.5375	0.4193	0.9812	-0.9025	1.9313	0.6332	1.6640	1.1563	0.7497	1.1851	0.3695	0.0732	-0.6685	-0.0200	1.0940	-0.2272
0.7242	1.5946	1.3788	2.2147	0.9352	1.6254	-0.0924	-1.5580	1.0132	0.5089	2.1921	0.9568	0.9544	0.7390	0.9082	0.6459	1.9039	0.7805	0.2341	1.9646	0.4927	1.7986	0.4946	0.7648	1.0041	-0.7528	1.2606	1.5883	0.3771	1.0794	-0.2243	0.9683	2.1088	1.9684	1.3999	0.3196	0.9413	1.2593	0.7840	1.5132	1.9744	1.2119	0.9123	1.5949	0.0256	-2.2719	-1.6723	1.2501	-1.1853
