IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.7896	-1.4299	-0.4499	-0.9687	-1.3887	-1.3956	-1.0716	-0.7103	-0.6008	-0.2001	-0.3500	-1.6936	0.0400	-1.1738	-1.3048	-0.6781	-1.2421	-2.2280	-0.8921	-2.0315	-1.7866	-0.5474	-0.5599	0.1692	-1.5888	-1.2026	-1.2361	-2.4583	-1.3922	-1.1611	-2.4616	-0.7489	-0.2680	-2.4792	-0.4337	-1.9073	1.6981	-2.1433	-1.5538	-1.0722	-0.5956	-1.1810	-2.0408	-0.9180	-0.3851	-1.1856	0.8711	-0.1686	-0.4578
-1.3113	-1.5626	-1.5460	-1.0475	-1.1909	-1.0051	-1.4492	0.2091	-1.8094	-1.2960	0.2705	-1.1538	-0.6577	-1.0889	-2.7226	-0.5517	-1.0541	-2.0175	-1.2178	-1.0013	-1.0001	-1.0194	-1.7481	-1.3046	-1.5832	0.0743	-0.8888	-0.9905	-1.0725	-1.1366	-2.0392	-1.2530	-1.2492	-1.5470	-0.6566	-1.1665	1.0184	-0.5249	-2.1396	-1.6014	-1.4378	-1.2281	-1.6382	-0.7954	-1.0957	-0.4785	-1.2059	-1.5157	-0.7189
-0.4109	-0.1953	-1.1311	-1.2762	-0.3079	-0.9796	-0.5911	-0.1355	-1.1720	-0.8926	-0.1885	-1.6392	-0.8405	-0.6966	-2.1485	-0.5067	-0.5720	-1.2228	-0.9004	0.0336	0.0712	-1.0409	-1.4181	-1.3459	-1.0663	-0.0112	-1.3109	-0.4195	-0.5141	-1.0367	-2.0749	-1.1778	-0.9872	-1.2894	-0.9787	-1.0528	-0.4141	0.1331	-0.9525	-1.8426	-0.8518	-0.4303	-1.4826	-0.3563	-0.6493	0.2254	0.2501	-1.4313	0.1649
0.2328	0.7346	-1.2615	-1.5375	0.3241	-0.2156	0.0322	0.0604	0.2122	-0.0961	-0.4483	-0.6802	-0.2449	-0.9050	-0.1979	-0.9114	-0.8272	-0.2152	-0.4300	0.1440	0.4549	-1.0383	-0.5663	-0.2871	0.1046	-0.1741	-1.4123	-0.5066	1.1204	-0.4647	-0.8342	-0.2872	-0.6132	-1.3985	-0.9846	-0.9020	-0.5206	0.0362	0.6405	-0.1136	-0.6115	0.3728	-1.3083	-0.6985	-0.3269	-0.0358	0.4009	-0.1886	1.3754
0.0390	0.2456	-1.3053	-1.0120	0.8823	-0.4347	0.1607	-0.0572	0.8660	-0.6187	-1.3366	0.3459	-1.0816	-0.1873	-0.0807	-0.6019	-0.1760	0.1392	-0.3788	0.2319	-0.4153	-1.0542	-0.4574	-0.0896	0.7069	-0.0052	-0.8049	-0.3610	0.3158	-0.9967	-0.0163	-0.0887	0.2657	-0.8706	-0.7491	-0.0656	-0.8055	1.1174	0.6251	0.8669	0.8850	0.3759	-0.9322	-0.0349	0.0479	0.5908	0.8939	0.8499	0.8937
-0.0377	0.5040	-1.2319	-0.2263	0.6669	0.0519	0.4909	0.4014	0.6008	-0.2706	-1.2720	0.6088	-0.6024	0.6832	-0.2109	-0.8381	0.6339	0.2010	-0.6565	0.1810	-0.6982	-0.7277	-0.3855	-0.7924	1.0811	-0.3850	-0.1031	-0.4191	-0.0693	-0.2902	0.4106	0.0135	0.3042	0.2533	-0.6754	1.2434	-1.3147	1.5066	0.6820	0.9008	0.2056	-0.4951	-0.0952	0.4154	-0.0719	1.3089	1.1580	0.7803	0.7921
-0.7919	0.1972	-0.6017	-0.3475	0.4334	0.6702	0.6897	1.1952	0.2240	0.0776	-1.3260	0.5936	-0.4238	1.3350	-0.0101	-0.5449	1.3915	0.5419	-0.2440	-0.1013	-0.0291	-0.7159	-0.5568	-0.4431	1.7474	-0.3639	0.2618	-0.2979	0.3297	-0.2030	0.0079	-0.1137	0.4075	-0.2240	0.0333	1.3857	-1.2615	1.3998	1.7918	2.2007	-0.7237	-0.1648	-0.1111	0.6145	0.4741	1.1322	1.3887	0.5920	0.4118
-0.8396	-0.0646	0.2140	-0.5817	-0.0399	0.6463	0.3280	1.4659	-0.7179	-0.0742	-1.7947	-0.0648	-0.7734	0.3103	-0.1547	0.1124	1.0833	1.0592	0.3704	-0.3961	0.1257	0.2282	-0.4393	1.2693	1.6223	-0.5710	0.5595	-0.4267	-0.0233	0.0198	-0.4476	-0.3410	0.0237	-1.0070	0.3333	0.7517	-0.3591	0.0009	1.8019	1.4168	-0.4505	0.9528	-0.5504	-0.0106	0.4422	1.0107	2.0338	0.5301	-0.5011
-0.8332	0.3374	0.3257	-0.7985	-0.8197	-0.1984	-0.8463	1.1234	-0.6443	-0.7043	-1.1006	-1.1854	-0.6542	-0.4102	-0.0978	0.4777	-0.1026	0.2910	0.1672	-0.3927	0.0164	0.6148	-0.3266	1.6629	0.3959	-0.9361	0.1396	-0.5323	-1.0859	-0.0538	-0.5821	-0.7257	0.2292	-0.4775	-0.4247	-0.4776	0.9482	-2.5386	0.0936	-0.4983	1.1977	0.9745	-0.4350	-0.4939	0.5184	-0.1917	0.0835	0.2858	-1.2127
0.2243	0.6084	-0.3185	-0.3225	-0.5247	-1.2439	-0.8883	0.8747	-1.0573	-0.8559	-0.1402	-0.6506	-0.4810	-1.5389	-0.9839	-0.1929	-0.7910	-0.2117	-0.4448	0.0410	-0.0663	-0.0724	-0.2703	0.0476	-0.7411	-0.2687	-0.6096	-0.4438	-0.4243	-0.1141	-0.5096	-1.3388	-1.0508	0.3065	-0.5721	-0.8203	0.1758	-1.0481	-1.0440	-2.3206	-0.0416	0.6207	-0.7586	-1.1008	0.9212	-0.6493	-1.3440	-0.7116	-0.3717
-0.1843	0.5558	-0.6215	-0.3297	-0.4767	-0.1659	-1.0548	-0.6110	-0.4404	0.5616	-0.1287	0.0187	-0.0713	-0.2523	-0.9078	-0.0545	-0.2012	0.0337	-0.3060	0.4050	-0.4029	-0.3895	0.0569	-0.5278	-0.7127	-0.1153	-0.5998	0.1159	-0.2212	-0.3844	0.0038	-0.5802	-0.6051	0.2519	-0.7129	-0.1720	-0.4301	-0.2531	-0.7337	-1.4831	0.3287	-0.0312	-0.2792	0.1027	0.8399	-0.1959	-0.2103	-0.4577	0.5113
0.1364	0.1636	-0.6943	0.2340	0.5759	0.6859	-0.4871	-0.7943	0.9038	0.4740	0.0531	2.3655	-0.1293	0.6708	0.1091	0.4922	-0.1641	0.6389	0.1785	0.8793	-0.2079	0.0023	1.1123	0.0841	-0.4761	0.7067	1.2566	0.4422	-0.1018	-0.4154	1.5303	0.7471	0.0856	1.2519	-0.5581	0.6290	-1.2506	-1.0466	-1.1920	0.8108	-0.5617	-1.2922	0.8434	0.4953	0.6291	0.0866	-0.0204	-0.4946	0.3814
0.3449	-0.1968	0.0154	0.3157	0.6696	0.6903	-0.2406	-0.7226	0.9252	0.8849	-0.1227	2.4653	0.3962	0.9595	0.9018	0.1018	-0.0319	1.0814	0.6568	0.9026	0.5982	0.5725	0.9472	-0.2366	-0.1734	0.6007	1.8824	0.2574	1.0620	0.3891	1.9688	1.3860	0.6094	0.6439	-0.0296	0.8571	-1.4891	-0.6844	0.1841	1.5236	-1.0990	0.3455	0.8711	0.5213	0.2212	-0.7304	-0.9138	0.2949	0.3317
-0.1023	0.5704	0.2830	0.6290	0.2383	1.2489	1.8273	0.6671	1.6901	1.9797	-1.2033	0.3829	0.8492	1.2358	0.4147	0.4912	0.6160	1.0100	0.5301	1.4014	0.6613	0.8381	0.0039	1.0371	-0.4240	-0.5399	1.6105	0.7352	0.6722	0.9262	0.4393	0.1041	0.4218	0.7413	0.4212	0.8848	-1.6465	-0.2592	1.3094	0.6797	0.4700	0.3553	2.4878	1.5624	0.1863	-0.4747	0.6485	0.5074	0.5138
-0.5331	0.3894	1.3419	0.8545	0.5926	1.3036	1.3115	1.5464	0.7865	0.0370	-0.3307	-0.8789	1.3161	0.9349	0.7837	-0.0525	0.7379	1.3823	0.5945	0.5190	1.6544	1.5962	0.4280	0.7901	1.2728	-0.4869	1.9820	1.5655	0.9146	1.3782	-0.4463	0.2708	1.2970	0.4171	0.8064	1.6527	-0.8893	-0.6542	1.7046	-0.1764	0.3164	1.1363	0.9934	1.8195	-0.3116	-0.7928	0.1435	0.6900	-0.7244
-0.0106	0.4357	1.7939	1.2807	1.2869	0.2001	0.8075	0.0928	0.6988	0.5438	0.2542	0.5493	0.6369	1.0386	1.7271	-0.0266	0.0691	1.4082	0.7486	0.0798	1.1199	1.5939	1.6087	1.3578	0.6985	0.6416	1.9842	0.9809	0.1298	1.1142	0.2852	1.9570	1.6667	0.6443	0.5546	1.1885	0.3906	-0.9475	0.6630	0.3181	1.0139	0.8019	0.4160	1.7532	-0.3173	0.7276	1.2424	2.3716	-0.1605
-0.0518	0.2276	1.2510	1.5401	-0.1891	0.8978	0.9117	0.1872	-0.4901	0.1789	1.1489	-0.3470	0.6873	1.0674	0.5690	0.5594	-0.0322	0.4715	0.6593	0.3057	1.5958	1.1356	0.5635	0.7422	-0.5184	0.1793	1.2672	1.1360	0.2055	1.4116	0.2318	0.1522	1.2218	0.0443	0.6668	0.1835	1.7655	-1.0655	0.6537	0.1176	-0.5750	1.8344	0.1124	-0.2657	-0.6460	-0.4984	-0.4516	1.7524	-0.2385
0.2752	-1.3287	0.1189	0.6342	-0.4804	-0.5721	1.1692	0.3603	-0.1361	-0.0126	0.8201	-0.4711	0.6902	0.1709	-0.2781	-0.2740	0.0865	-0.3812	0.7137	0.2742	0.6935	0.7457	0.1906	0.2321	-0.5799	0.1899	1.0297	0.8892	0.4275	-0.4196	-0.4416	-0.3794	0.1156	-0.3303	0.3355	-0.6556	0.4669	0.5751	-0.6983	-0.9755	-1.0003	1.4960	0.2434	0.8677	-0.9442	-0.7417	-1.0511	0.6041	-0.8162
0.5943	-0.9364	0.3962	-0.0061	-0.4321	-0.4490	0.6490	0.8610	0.3813	0.0977	0.6704	0.4744	1.2191	0.5572	-0.0327	0.1519	0.0059	-0.2311	1.7518	0.3923	0.9389	0.8648	-0.0106	0.4919	-0.0347	0.6855	1.2510	0.9023	1.2489	-0.4340	0.2629	0.1778	-0.1032	-0.0151	0.8200	-0.4391	-0.3179	0.3811	-0.4792	-0.4051	-0.6790	0.5814	0.6619	1.1666	-1.1533	0.1465	0.8002	0.8031	-0.6781
0.4305	-1.0627	0.3195	0.3174	-0.4146	-0.0625	-0.4193	-0.0137	0.7379	-0.1198	1.1904	0.8161	0.8089	1.2624	-0.1277	0.6391	0.1995	0.0034	2.2766	0.1798	2.0512	0.7804	-0.4380	0.6455	-0.3069	0.6117	1.1942	0.8703	3.0748	0.7373	1.8955	-0.3895	-0.5628	0.4536	0.5959	-0.1557	0.1134	-0.4255	-0.6090	0.1217	-1.2239	1.1375	0.2502	0.8765	-1.2283	-0.4519	-0.7249	0.5879	-1.1505
0.1296	-0.6171	0.2765	0.2826	-0.6608	-0.5012	0.0204	-0.3972	0.9703	-0.1462	1.3383	0.3080	0.0303	0.6567	-0.0956	0.7961	0.2494	0.3111	1.5003	0.4175	1.8122	0.4680	-0.8715	0.2591	0.2442	0.4008	0.6652	0.6777	2.7599	0.2347	1.3993	-0.9397	-0.4743	0.3868	0.8386	-0.1670	-0.1258	-0.4724	-0.6860	-0.2910	-0.3968	1.4241	0.5064	-0.2897	-0.6204	-0.4974	-1.5924	-0.3403	-1.2792
-0.1131	0.5927	-0.5458	0.9817	-0.3699	-0.4575	-0.2028	-0.9045	0.5933	-0.3718	1.4698	0.4328	-0.3037	-0.1638	0.1089	0.5389	-0.6917	0.2402	0.6844	0.6663	0.5756	0.4434	0.1825	-0.0759	0.1323	0.6036	0.2641	-0.1021	0.4508	-0.7259	0.2717	-0.3209	-0.4352	0.8228	0.9157	-0.7041	0.1002	0.1101	-1.4096	-0.1415	0.5521	-0.1397	0.9841	-0.3707	-0.1493	0.6843	-0.7159	-0.5691	-0.1432
-0.0549	0.0135	-1.0438	0.3701	-0.7312	-0.2067	0.4663	-1.5723	0.4439	0.6551	1.3154	0.6106	-0.0518	0.5563	0.1557	0.3145	-0.3556	-0.0476	-0.2621	0.0748	0.6403	-0.1157	0.7189	-0.6800	-0.1917	-0.0258	0.1961	-0.5593	-0.1730	-0.0977	0.4090	0.1960	-0.6314	0.5117	0.4002	-0.8087	0.2775	0.0963	-0.2431	0.3709	0.1318	-0.0945	0.5106	-0.5191	-0.2363	0.1147	-1.0472	0.0585	-0.5043
1.0901	-0.8311	-0.3340	0.6124	0.1226	-0.3457	1.2152	-1.0171	-0.1055	0.4374	0.8857	0.5222	-0.3445	0.0666	0.3555	-0.2401	-0.0914	-0.7928	-0.1133	-0.4426	-0.7545	-0.8412	0.8429	-0.1846	-0.0944	0.1989	-0.5057	-0.5692	-1.2292	0.2045	0.5676	0.6402	-0.8378	0.7403	-0.0102	-0.7934	0.7099	1.1669	-0.0074	-0.0549	-0.0996	-0.7523	-0.0661	-1.1319	-0.3832	0.6967	-0.4149	0.3017	-0.7573
0.4610	-0.7785	0.6097	0.2657	-0.3081	-1.2494	0.1967	-0.5826	-0.0161	-0.5874	0.5349	-0.7290	-0.3133	-0.9836	0.6337	-0.7213	0.4519	-0.7414	-0.0165	-0.5354	-1.8925	-1.4606	0.5100	-1.9522	0.0920	-0.5662	-1.7442	-0.2546	-0.6872	-0.2265	0.5371	0.6630	-0.5273	0.9135	-0.1560	-0.2402	0.1556	1.2665	0.0430	0.6327	-0.1442	-1.5549	0.3448	-1.1941	-0.9187	0.3060	0.7886	-0.8379	-0.6544
-0.0458	-0.4503	1.1223	0.2625	0.3907	-0.6805	-0.4066	-0.6583	0.5737	-1.4472	0.8402	-0.0754	0.1898	-1.5050	1.4369	-0.1589	-0.0353	-0.2389	-0.6819	-0.3848	-1.7386	-1.3012	1.1088	-1.7562	-0.0299	0.0326	-2.2382	0.0826	-0.0087	0.1134	0.8815	0.3410	-0.6198	1.1491	0.4591	-0.2813	-0.4972	1.1395	-0.1733	0.9316	0.0393	-1.2158	0.6475	0.6532	-0.9290	0.0248	0.4550	-1.4886	-0.6109
0.1071	0.2268	1.3839	0.7827	1.2135	1.3642	0.3357	-0.8085	0.8822	0.6214	0.4166	0.7065	1.2929	-0.3874	1.7797	1.4250	-0.0587	0.4412	-0.7937	-0.0815	-0.8977	-0.3456	1.5589	0.5672	0.4032	0.8038	-0.7648	0.6162	-0.0287	0.7884	0.8577	0.3144	-0.3808	1.0838	1.0437	0.7287	-0.4026	1.6475	0.0005	0.6295	1.0303	-0.8346	1.0027	0.2072	-0.0821	0.1664	-0.3641	-0.8811	0.6093
0.2634	0.4540	1.2827	0.9920	2.2403	1.3528	0.3898	-0.8735	1.0544	1.5248	0.6014	0.6935	1.3334	-0.2225	1.9949	0.5711	0.2724	1.1423	0.0115	-0.0158	-0.6336	0.1181	2.1647	1.1399	0.6144	1.4331	-0.2517	0.8646	0.2576	1.1125	1.7395	1.3343	0.3749	1.6857	1.0428	0.9291	0.3386	1.3578	0.8118	0.5832	1.9472	-0.3860	1.4181	-0.2818	0.2653	0.5679	-0.4321	0.1723	1.0100
0.4189	0.2238	0.9894	0.2871	2.0220	0.8269	0.5794	-0.1239	-0.2665	1.0337	0.6929	0.3068	0.2369	-0.4339	0.9911	0.1191	0.5844	0.9114	0.5022	-0.0422	-1.2627	0.6194	1.7392	0.6674	0.7191	1.2805	-0.3787	0.4701	-0.7227	0.6784	1.1726	1.2045	0.7895	1.8571	0.6905	0.6180	1.3214	0.6028	0.3283	-0.0193	1.2610	-0.7236	1.1383	-2.0107	0.7516	0.9562	0.5092	0.4932	1.0461
-0.3465	-0.0445	1.0054	-0.0187	-0.0304	1.5327	-0.1528	-0.1727	-1.0400	-0.4509	2.0558	-0.3788	0.1780	-1.0972	0.2293	0.8067	0.8119	0.4178	0.2524	0.0281	-0.2972	0.3725	0.8511	-0.5953	0.5357	0.2330	-0.7638	1.1368	-2.0837	0.4306	0.0444	0.2046	0.5159	1.7330	0.4769	0.8648	1.8764	0.5536	0.0288	-0.7010	1.7370	-1.0392	0.8593	-1.6298	1.2870	0.3816	-0.6448	-1.4005	0.1530
