IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.2946	-0.8141	-0.5944	1.4531	-1.6973	-1.1867	-0.4691	1.2866	-0.2649	-0.3256	0.3715	-0.0643	0.1710	0.9171	-0.6321	0.3989	-0.0470	-1.2233	1.2215	-1.4250	1.1114	-0.7114	1.7215	-0.3077	-0.6986	-0.9867	0.2122	-0.5895	0.7546	0.2528	1.3372	-0.6543	0.4148	-0.6474	1.5806	-1.1557	0.6211	-1.2414	-1.3829	0.7992	0.3158	0.1070	-1.3509	-0.5944	-0.2731	-0.7931	1.0570	0.8783	-0.6851
0.6432	-0.6999	-0.3821	0.4871	-0.7921	0.5318	-0.5694	0.8707	0.1140	-0.0611	0.1382	0.8530	0.1048	0.2726	-0.2405	0.7034	-0.0245	-0.9328	0.1918	-0.8887	0.2584	-1.3591	0.7614	0.0620	-0.2262	-0.0360	-0.6850	-0.1036	0.7444	0.8334	0.6953	-0.2675	-0.4999	-0.2585	1.1463	-1.8932	-0.2233	0.3639	-0.9553	1.4597	-1.6552	0.1685	-0.7696	-1.0090	-1.0494	-0.2116	0.5314	-0.2241	-0.3146
0.5231	-0.2179	0.0686	0.1462	-0.0499	0.0419	-0.7464	0.6636	0.2084	-0.8222	-0.2144	0.5718	-0.1738	0.2207	-0.0748	-0.6574	0.7114	0.0414	-0.2826	-1.0310	0.2103	-0.9917	0.9179	-0.0743	0.4747	0.7903	0.0389	0.3124	0.0255	-1.2736	1.3518	-0.6583	-0.7283	-0.1589	1.2029	-0.1636	-0.9779	-0.1129	-0.1406	0.5539	-1.0311	0.7189	-0.0317	-0.2388	-1.2852	-1.5540	0.4527	-0.2981	-0.0490
0.8191	1.2737	-0.6379	0.4489	0.2982	1.8575	0.3373	0.3395	0.1548	-0.5873	0.5406	-0.4109	0.8563	0.8987	-0.1766	-0.3918	0.3587	0.0211	0.1183	0.5213	-0.2049	-0.6471	0.1266	0.0791	1.3450	2.2255	0.4588	1.2306	-0.0636	0.1705	1.8195	-0.6620	-0.3523	1.5239	0.7956	1.3666	-0.4849	-0.1122	-0.1407	0.4799	0.5036	-0.4165	1.2621	0.4329	0.6383	-0.8613	1.0286	0.1640	0.6984
0.9147	1.0797	-0.4833	-0.1731	-0.3313	1.4814	0.6072	0.2638	0.8073	0.7143	0.6439	0.6939	-0.1405	0.5976	-0.2542	0.3650	0.8076	0.4640	0.4919	0.0847	0.3737	-0.1377	0.0744	1.3272	1.0211	-0.1097	0.1509	0.6916	0.2551	1.4002	1.1964	0.1638	0.5358	0.8943	0.3598	0.2986	0.9055	-0.2819	-0.1641	1.1651	0.7540	0.5925	1.2698	0.1129	0.6150	-0.3325	-0.4309	-0.0296	0.1150
1.2105	-0.5924	-0.6889	-0.8552	1.2201	-0.0573	1.1951	0.1860	0.7976	0.0741	0.0403	1.6077	-0.0174	0.0630	-0.4232	-0.1538	0.0388	1.0887	0.9343	0.2651	-0.2715	0.1925	-0.6203	0.9270	-0.3080	-0.0386	-0.0434	-0.8401	0.1324	0.6065	1.9234	-0.2630	0.9837	0.8339	0.6749	-0.9041	0.2664	-1.8971	-1.0755	0.6461	0.2875	-0.3937	0.2376	0.5024	-0.7433	0.1365	1.1986	-0.1710	0.0580
1.4655	-1.2668	-0.3412	0.2086	0.6037	0.3388	0.7260	0.4861	0.4770	0.6437	-0.1769	0.8971	0.3792	-0.9068	-0.4499	0.6660	-0.4120	0.7435	1.5160	0.3001	-0.2392	0.2670	-0.9345	0.2881	-0.7677	-0.0833	-0.2218	-0.4840	0.9486	0.4213	0.4549	-0.4801	0.8376	0.0275	0.3924	-1.0577	-0.1327	-0.9180	-0.5470	-0.1811	0.1527	-0.9155	0.3491	-0.2503	-0.5349	-0.2360	0.9175	-1.0573	-0.2605
1.5315	-0.6421	0.7004	0.2461	-0.1214	-0.0279	1.3526	-0.2300	0.1304	2.5709	0.3951	-0.2277	-0.2644	-0.3751	-0.6358	0.8533	0.5625	0.9544	0.8941	0.1870	0.0266	0.6399	0.2243	0.0733	-1.1457	-1.5633	-1.0348	0.0322	1.3204	-0.1637	0.1636	-0.4605	1.3245	-0.0066	-1.2044	-0.9672	0.8990	2.8103	0.6221	-0.9783	0.2455	-0.6813	0.8540	-0.4921	-0.0771	0.5290	-1.0218	-2.3666	-1.0744
1.3342	0.3036	1.8037	0.1521	-0.3999	-0.2582	1.1749	-0.3131	0.3006	0.3544	-0.8344	-1.6262	0.4107	-0.4128	-0.1390	0.5028	-0.4934	0.1894	0.8165	0.0515	0.7636	0.2704	-0.2471	0.1563	-0.6845	-2.4330	0.6466	0.7621	0.6446	0.5458	-1.0844	0.8899	0.4298	0.2181	-1.2483	0.0954	1.0887	1.7186	0.2882	-0.8336	-0.7330	-1.0404	0.4877	0.3234	1.9240	1.7767	0.3078	-1.1977	-0.2147
1.1637	1.4822	2.2514	-0.6108	1.0297	-0.3775	0.3086	-0.4180	-0.8019	-0.0050	0.7750	-0.7869	-0.1502	-0.4188	1.1441	-0.8679	-0.6846	-1.1362	-0.1180	0.9592	0.5167	0.9187	0.1112	0.4997	-0.4335	1.8248	0.8905	0.5249	0.1533	0.4044	-0.6310	0.4724	0.1820	0.7637	-0.7905	0.9315	0.5722	1.2550	-0.0470	-1.5711	0.1361	-0.7403	0.6446	1.5324	0.2338	2.1140	1.8962	-0.0149	0.6259
