IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.0620	-0.7898	0.4340	-0.1569	-0.3358	0.0217	0.2001	0.5970	-0.8663	0.6646	1.9722	0.3415	-1.2991	0.7035	-0.0100	0.2739	-0.4373	0.9959	-1.3963	0.6699	1.0599	1.5530	2.0032	2.0960	1.8736	-0.1123	0.9445	0.8488	-1.5351	0.1678	-1.2463	1.5903	0.4027	-0.5306	0.5941	1.6924	2.2789	-1.5066	-0.2640	-1.0603	-0.1302	0.9196	-0.2455	-2.0748	1.0783	-0.8942	-1.0745	1.1366	-1.1463
0.6715	-0.6857	-0.8535	-0.3487	-1.6463	-0.5639	0.2807	1.2227	-2.0293	-0.1068	0.7065	0.4083	-1.3300	-0.0259	-0.5300	-0.2699	-0.9441	1.3335	-1.8331	-0.2466	0.6730	-0.3954	1.4835	0.7733	1.0037	0.2244	-0.5867	-1.0610	-1.4367	-0.4513	-0.3922	0.8836	-0.6453	-1.3438	0.1811	0.3776	0.9356	-1.2119	-0.9019	-1.0584	-1.2920	1.1307	-0.3213	-2.1141	0.3524	-0.4779	0.4535	0.3810	-1.5803
-0.0822	0.0011	-1.1548	-1.0551	-2.6564	-1.1164	-0.2655	1.3089	-0.6550	-0.1626	-1.6175	0.0557	-1.7118	-1.0052	-1.9861	-0.5718	0.4066	0.6125	-2.2789	-0.4171	-0.0243	-1.4629	0.2768	0.2211	0.6928	0.0282	-0.7833	-0.7073	-2.4085	-0.9193	-0.2681	0.2298	-1.2094	-2.6669	-0.6571	-0.3704	-0.2492	-1.7672	-1.2373	-2.7345	0.0922	0.9887	-0.0784	-3.0100	0.4217	-1.6608	0.9762	-1.0716	-1.0969
-0.4021	-0.5958	-1.5131	0.6443	-1.5882	1.9281	0.4467	1.6323	-1.3574	-0.2278	-2.3142	-0.8698	-0.1577	-1.3054	-0.7266	-0.4641	-0.1015	0.9625	-0.8145	0.3687	0.1911	0.0248	-0.3269	-0.6689	0.3420	0.3436	0.0132	-0.6787	-3.0055	0.3057	-0.4723	0.8445	-1.0715	-2.3868	-0.0977	0.3372	-0.5138	-3.3345	-2.4658	-2.5146	-0.1700	2.0298	-1.0856	-2.3438	1.1074	-1.8319	0.5151	-0.7025	-0.5738
0.1173	-1.0327	0.5594	-0.4725	-0.2316	1.8790	0.3473	2.1161	-0.2680	1.3150	-2.0958	0.1906	-0.0686	-0.7800	0.2632	-1.4816	0.4861	2.3405	0.1449	0.8832	0.9599	1.7864	-1.1170	-2.2090	0.7377	1.2592	0.2040	-0.0479	-2.3938	-0.1873	0.1710	-0.0217	-1.3673	-0.8650	-0.9699	0.7588	-3.5888	-1.1241	-1.8368	-0.1173	0.2553	1.9684	-1.8474	-1.7454	0.0822	-1.6313	-0.2249	-0.8560	-0.3043
0.7694	-1.1549	1.5981	1.2952	1.6183	2.5625	-1.1997	0.4755	1.4449	0.1139	-2.3559	0.2851	0.4330	1.5560	-0.0454	0.4522	0.3057	2.3597	1.1402	2.7033	0.1653	1.2632	0.9759	-0.4328	1.1289	2.3450	1.8149	1.6567	-1.4349	0.0302	-0.4799	1.2210	0.5287	0.6189	0.0929	1.1076	-2.2136	-0.9786	1.1935	-0.3311	-0.5000	1.0865	-1.2951	-0.0486	0.7808	-0.2127	-1.1469	1.4647	-1.0571
-0.3382	1.6587	0.2264	1.6509	1.3250	1.3695	-0.6682	-0.8347	0.7459	0.9429	2.4991	-0.1933	-0.3119	0.6036	0.6877	0.0723	0.4607	1.2880	0.3523	1.9804	0.0734	0.3342	0.5715	0.3230	0.5217	1.8778	2.9653	1.4054	-0.3426	0.4989	1.5936	0.6797	2.1253	1.7064	0.6675	0.3427	1.4084	1.4699	-0.1754	1.1877	1.0871	0.5181	-0.1889	1.6475	-0.7243	1.7972	1.1455	1.5783	0.8394
-0.9830	1.1009	-0.5107	1.6414	0.8642	1.0841	-1.0826	-2.1171	1.5117	0.2183	1.8970	-0.4657	0.7367	2.0298	1.2947	-1.7759	1.0856	0.7974	-0.4087	1.7809	1.8526	1.0854	0.6179	0.6371	-1.0291	0.0452	3.4618	1.3369	0.7664	1.5088	1.2070	0.8004	1.6893	0.6778	0.8498	1.1965	-0.2528	1.3012	0.4528	2.4469	0.5474	2.2097	-1.8824	2.7950	1.6486	2.1773	0.3560	2.1653	0.6762
-1.2363	-0.2066	-0.8069	0.9284	0.3586	0.0582	-1.3289	-1.0782	0.7620	-0.0578	0.9616	0.3729	0.2891	1.2765	-0.5539	-1.0357	0.6000	-0.4038	0.7915	1.1530	-0.6099	1.5985	0.7774	0.8933	-0.9345	0.5888	2.5638	1.3587	0.1762	1.7426	0.2106	-0.9456	0.6579	2.0440	0.3121	0.6122	-0.0160	0.4520	1.3260	3.0484	-0.1493	0.1352	-1.0400	2.5179	0.8424	2.0474	-1.0155	2.0563	1.1917
0.2878	0.8150	0.8544	1.3417	-0.1634	-0.3170	-0.1680	-0.4713	0.4447	0.5860	1.7640	1.3276	-0.4311	-1.5306	-0.1966	-0.9614	-0.4601	-0.9406	1.3648	-0.4647	-0.4924	0.5189	-0.4810	0.5902	-0.0110	-0.3688	1.6865	0.2903	0.7297	0.2294	-0.5670	-0.1807	0.3335	1.3752	0.2356	-0.3397	1.6100	1.4581	-0.2340	1.7170	-0.1821	1.0045	0.2893	0.9670	-0.2154	0.4052	-1.0763	0.1833	0.7050
