IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
2.4863	1.8429	-1.4708	-1.4820	0.1925	0.3995	-0.7357	-0.1050	0.0340	-1.3987	0.5689	-0.8254	-0.4724	-0.9882	-0.5586	0.0327	-0.4993	-0.1068	-1.0391	-0.8748	-1.7384	0.0773	0.0591	-0.1825	-1.5552	-0.3397	-0.5644	-0.5152	-0.0028	2.1947	-1.0761	-0.2577	-0.1550	-1.7071	-1.0633	-0.1969	1.5978	1.0574	1.8292	-0.2417	1.6956	-1.9840	0.3032	0.7322	0.5139	1.9340	1.7766	0.8988	0.4506
-0.0354	2.2341	-0.9307	-0.4361	-0.1976	1.1749	-0.4151	0.2517	-1.0777	0.9056	-0.3324	-0.9607	0.0612	-0.5516	-0.6925	0.1823	-0.2418	-1.1913	-2.1512	-1.3381	-0.8341	0.1724	-0.7633	-1.7038	-0.9321	0.6000	-0.3894	0.4913	-0.7168	2.1324	-2.1513	-0.8687	-0.2145	-2.0484	-0.6366	1.3058	0.9860	1.5223	1.8415	-0.6091	1.6714	-1.9390	0.6798	0.6657	2.0810	1.8320	1.4446	0.8771	0.7241
0.4178	2.5708	-0.2045	-0.5592	-0.6603	-0.7274	-0.0887	0.7598	-0.2040	-0.1956	-0.5847	-0.8242	-1.0100	0.9239	0.2855	0.3235	1.2855	-0.6016	-1.8269	-0.9641	-0.0227	-0.6908	-0.4176	0.8004	0.4822	2.0157	0.3294	0.0613	-0.0749	1.4316	-2.8072	0.5748	0.8594	-1.0897	0.1931	1.1509	2.0593	2.2610	2.1732	-0.3768	1.5369	-0.7170	0.7264	1.5929	1.4006	1.7671	2.0350	2.0550	0.9357
0.4200	2.5996	0.0661	0.1131	-0.3327	0.7554	-1.4627	0.2516	-0.1366	-1.1429	0.7190	-1.3908	-0.8364	1.4879	-1.0498	0.7287	1.5437	-0.0690	-1.4742	-1.3472	-0.0900	-1.3958	-1.6241	-0.4485	0.8545	1.6811	0.2182	0.0914	0.5704	2.0769	-2.1968	-0.9630	0.8676	-1.5387	0.4141	1.4928	1.7015	1.4353	2.2585	0.1867	3.1191	-2.0252	1.1631	1.8346	1.7822	1.2766	2.8849	2.0232	0.8850
-0.7693	1.4769	0.3484	0.3316	0.2229	1.8650	-1.2713	-0.0446	-0.4608	-0.3582	-1.3102	-0.7112	1.4363	1.0437	-0.9185	1.1415	0.0954	0.3602	-1.9457	-1.6223	0.1898	-0.6954	-2.1445	-0.8123	1.5871	-0.2490	0.4799	0.4152	0.2265	2.2539	-1.9781	-0.6810	0.6371	-2.1451	0.5565	2.2586	0.8747	1.5905	1.8308	1.0403	2.2190	-1.1354	0.7974	1.2380	3.2637	-0.2058	0.6589	1.2469	0.1456
-0.6181	0.5064	-0.1650	0.1551	0.0529	1.6142	-0.7669	0.3250	-0.4048	-0.2406	-0.0130	0.0542	0.3823	0.6057	0.2040	0.3213	0.0372	0.8392	-1.8527	-0.7084	0.1493	0.4191	-0.5038	1.8439	-0.1669	-0.5923	0.2686	-1.1952	-0.3138	1.5623	-1.3037	-0.9486	0.3200	-2.2319	0.9177	1.0262	1.5996	1.3504	1.7550	1.7229	0.0749	-0.2123	1.2053	0.7828	2.5049	-0.9492	-0.8223	0.7655	-0.3683
0.2539	-0.9422	0.0046	0.2801	0.0860	0.1797	-1.6851	-0.2757	-0.1107	1.1910	-0.3272	-0.2083	-0.5627	0.1841	-0.1124	-0.4222	0.3840	0.4235	-1.6863	-0.9651	0.0992	-0.1027	0.5389	1.2989	-0.9067	0.5288	0.8641	-0.5503	-0.0461	1.1108	-1.1850	-0.8756	0.1433	-1.3756	0.7999	0.3730	0.1212	-0.1363	1.1750	0.4629	-0.6569	0.7721	-1.0618	1.0259	1.0450	-0.7087	-0.3313	0.6636	-1.5749
-0.0004	-0.5942	0.0707	0.4189	-2.4161	-0.0404	-1.3866	0.2311	-0.5545	-0.6878	-0.4900	-1.3622	-0.6462	-0.6018	-0.8066	-0.5060	0.2142	0.2747	-0.8048	-2.7463	0.5917	-0.1505	-0.7819	-0.4550	-1.4643	-1.3314	1.6044	-0.1091	-0.3799	0.4087	-1.0656	-0.5310	0.3797	-0.9749	0.6525	-0.1270	-0.6211	0.9236	0.8508	0.5213	-0.1599	1.2221	-1.3094	0.1704	0.0049	-0.7945	-0.4529	0.6580	-0.5914
0.1984	0.2027	-0.4554	-0.3020	-1.5876	-1.4926	1.7684	0.1620	0.2270	-0.1154	0.7114	0.2234	-0.3424	-1.0959	-0.0378	-1.3201	-0.7119	-0.0063	-0.1131	-0.1463	0.9427	0.1032	0.2807	-0.1267	-0.7240	-1.3317	0.8775	-1.3845	-0.1195	-1.2050	0.2988	0.8358	-0.4965	0.3959	-0.0230	-1.6715	-0.7321	1.5365	-0.6764	0.8229	0.1407	0.7131	0.2478	-0.0278	-1.1823	-0.2146	-0.0142	0.7897	0.7013
-0.4736	-0.6047	0.4472	-0.3442	0.2095	-0.6568	1.3249	0.7523	0.4519	-0.4897	-0.0195	0.7723	0.0838	-0.0261	-0.2869	-1.0759	-0.2350	0.5674	0.7057	1.1728	-0.0194	0.7644	0.3761	1.0451	0.7356	-0.0536	0.6022	-0.5994	-0.4698	-1.5977	1.0009	0.8253	-0.6462	1.3639	0.5472	-0.5193	0.4194	-0.5044	-1.6215	-0.4514	-0.7279	0.2228	-0.2988	-0.6203	-1.2105	-0.6384	-0.0449	0.4866	0.3758
