IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.6720	1.1427	0.3155	-1.6299	-0.7027	0.2169	-1.5852	-1.4128	-0.9816	-0.1550	-1.0693	-1.0300	-1.0371	0.2306	-0.4018	-1.2312	0.3832	1.3001	-0.2401	-0.3816	0.9024	0.0534	0.0264	0.5957	-0.0036	0.4000	1.2272	0.0628	-0.4163	-0.6648	-0.4245	0.5500	-0.4819	-1.0128	0.9238	-0.1421	-0.7094	-1.0858	-0.6451	-0.1707	-0.1203	0.4984	-0.5929	0.0583	0.0979	0.3802	-1.9010	1.0998	0.8153
-0.7964	0.0171	-0.9111	0.2941	-0.3310	1.4977	-0.7783	-0.9398	-0.1418	0.8000	-0.8140	-0.6483	-1.1277	0.6334	-1.0359	0.8570	0.2248	1.0534	0.3210	-0.4944	0.7901	0.3116	-0.0581	0.3127	0.2527	-0.2085	1.0410	-0.0855	-0.0637	-1.0879	0.6506	0.2232	0.0222	-0.5034	1.0256	-0.2444	-0.1369	-0.8472	-0.4846	-0.0614	0.3383	0.7261	-0.2893	-0.0863	0.2546	-0.2676	-1.0842	0.6538	0.2947
-0.8536	-0.8991	-1.2249	0.5145	0.6283	1.3049	0.9594	1.2673	-0.3853	0.4346	1.0036	-0.3688	-1.8498	0.7125	-1.9536	0.4430	0.2215	0.3547	0.6902	0.9740	-0.2159	-0.0206	-0.4780	-0.2665	0.2188	0.0407	-0.4696	0.2812	0.2519	-0.9658	0.7910	-1.2075	0.0850	0.2305	0.3605	-0.3581	0.3699	1.0042	0.0928	-0.0258	-0.5206	0.9621	0.6068	-1.0859	-0.1250	-0.8624	-0.5667	-0.1796	-0.0304
-0.2754	-0.4949	-0.8985	-0.0320	0.3758	1.4699	0.3406	-0.0488	-0.1744	-0.0600	0.4740	-0.2570	-1.4938	0.5244	-2.0971	-0.2127	0.0178	0.0792	0.6170	1.8876	-0.1836	0.1197	-0.6025	0.1704	0.3260	0.9505	-1.4187	-0.1604	0.5443	-1.1436	1.1101	-1.1223	0.4598	0.4205	0.0257	0.0223	-0.4673	1.6922	-0.4360	-0.2587	-0.5592	0.8640	0.9807	-1.2492	-0.1945	-1.1080	-1.1267	-0.8946	-0.8547
0.3411	0.7242	-1.3159	1.0105	1.2906	0.8499	0.2353	-1.4862	1.6535	1.3051	0.9624	0.9148	0.4302	0.3703	-0.1556	0.5629	-0.2967	0.9591	0.8513	2.5892	0.1655	0.5479	0.9577	-0.0263	0.9142	0.8944	-0.6341	-0.2271	0.8023	-1.2566	1.6785	1.0986	1.6243	1.6017	-0.0226	0.1537	-1.5874	1.1297	-0.0062	0.6994	0.0206	-0.0607	1.6297	-0.2198	0.0904	-0.2470	-1.1141	-0.4791	-0.5895
-0.2802	0.3504	-0.9612	1.0277	1.1928	0.8968	1.6553	0.9534	2.2845	1.7741	0.8065	1.9165	-0.2195	0.5837	0.1301	1.0263	-0.3003	2.4117	1.5485	2.0356	0.4956	1.6898	1.6061	0.3265	0.7389	0.2013	0.0029	-0.0139	1.6906	0.3543	1.3160	0.7143	2.7117	1.8803	0.6408	-0.7712	-0.2101	0.3852	0.7782	1.2699	0.1915	0.7469	1.0198	1.0543	-0.2364	0.4984	-0.0310	0.2669	-0.0080
-1.2907	-0.4035	-0.4382	0.2896	0.5510	-0.5032	0.9743	2.6679	2.0311	-0.4056	-0.3042	1.4747	0.0207	-0.0976	-0.5190	-0.1763	-1.1887	0.9816	0.8666	2.4322	-0.9731	0.8643	1.8665	0.9361	0.2854	-1.1158	0.2076	0.8274	0.6542	0.1541	0.5931	0.9382	1.5085	2.2401	0.3196	-2.0453	1.7962	-0.7881	0.8167	0.6694	0.3594	0.4424	0.7509	0.8021	-1.2803	0.9247	1.3491	0.9410	0.8345
-0.6407	-0.1884	0.2379	0.2272	-0.0870	-0.7772	-1.7604	0.0096	2.2914	-0.8949	-0.5907	-0.3472	0.8230	-0.5725	-0.1207	-0.9597	-0.3779	0.2724	0.9491	2.1620	-0.1748	0.0281	2.7348	2.1309	0.1799	-1.2023	0.1149	1.8528	0.3681	0.5811	0.0479	2.3460	-0.5400	1.8555	0.2725	-1.8675	1.1273	-1.1941	0.5820	0.5920	1.5484	-0.3035	-0.0137	0.3923	-0.5197	0.4969	1.2141	0.3712	1.3509
-0.0127	1.6329	1.4797	0.5264	0.6957	-0.8970	0.5135	-0.2627	1.4733	1.7137	1.3518	0.5450	0.2949	-0.0202	1.9934	-0.8872	-0.8268	0.1320	0.4648	0.7054	-0.3588	0.1814	1.9085	1.0175	0.1532	-0.7318	0.0216	1.0959	0.9104	1.0445	0.7003	1.3464	1.1146	1.7738	0.1408	-1.2931	-0.0586	0.3585	0.5435	1.3524	1.2510	0.3483	-0.1420	0.2356	-0.2624	0.8931	2.1148	0.4003	1.6415
0.1356	-0.0747	2.2542	0.0846	-0.2367	-1.6882	0.6210	0.5368	0.5879	0.1826	0.9688	0.3150	1.1259	0.2762	1.4225	-0.1726	-1.7536	-0.4880	0.8018	-0.8677	-0.9175	0.5186	0.5535	0.8980	-0.7637	-1.0591	0.2226	0.7839	0.3002	0.7805	-0.2223	-0.2027	1.2903	0.0410	0.2353	-1.1152	1.4026	0.3233	-0.2502	0.6566	1.1551	-0.3359	0.2756	0.7120	-0.8351	-0.4201	0.9149	0.6343	1.7656
0.6922	-1.6259	1.5352	0.3422	-1.3886	-1.2678	-0.9124	0.3806	0.4281	-1.0083	-0.3155	-1.2627	1.7945	0.5972	0.6905	-0.7366	-1.6143	-1.0889	0.4889	-2.4953	0.3493	-0.2682	-0.1513	1.0221	-1.7338	-0.3595	0.5127	0.4121	0.6277	0.6117	-1.2013	0.2607	-0.4465	-1.6449	1.1007	-0.8045	1.1816	-1.0020	-1.2829	1.3750	-0.0921	-0.8443	-0.3748	0.9736	-1.0397	-1.8326	-0.7469	0.4731	0.0502
