IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-1.6749	-1.0662	-0.7602	-0.6904	-0.0559	-1.4129	-0.2675	0.4407	-1.2468	0.1172	1.0916	-0.9738	-0.9498	0.3346	-1.2101	-0.3961	-0.5727	-1.1634	-0.5166	0.4934	0.4634	-0.8663	-1.0326	0.2099	0.2824	-0.3164	-0.1697	-0.0066	0.4226	-0.5821	-0.7024	-0.3691	0.1825	-0.4640	1.5778	-0.0459	0.0400	0.2068	-0.1913	0.0050	-1.1616	-1.1555	-0.6206	-0.6200	-0.0901	0.4188	0.6720	-0.8866	-1.3312
-1.5288	-0.2722	-0.5183	-0.4319	0.7624	-0.4079	-0.3407	0.1862	-1.0418	0.0114	0.9169	-0.3242	-0.4002	0.2282	-0.6218	0.4985	-0.7637	-0.5784	-0.9217	0.4715	0.4898	-0.4325	-0.6142	-0.3824	0.4706	0.2456	0.0949	0.2115	0.4351	-0.1249	-0.0511	-0.4494	0.3317	-0.2632	1.3209	0.1546	-0.5125	-0.2294	-0.1034	-0.1345	-0.8704	-0.6876	-0.6069	-0.4250	0.3001	0.4011	-0.3171	-0.6140	-0.7856
-1.4622	-0.3296	-0.5043	-0.6198	0.5965	-1.1010	-0.6945	0.6075	-1.6905	0.2821	1.3122	-0.6063	-0.7525	0.4759	-0.8913	0.4453	-1.8840	-0.6721	-0.5582	0.5967	0.5962	0.1375	-0.9579	-0.3832	0.7882	0.1871	0.4498	-0.2419	0.3481	-0.1086	0.2171	-1.2294	0.2942	0.1371	1.3534	-0.1399	-0.2417	0.4764	-0.3518	-1.0501	-0.5612	-0.6469	0.2756	-0.5139	-0.2411	0.9266	-0.6119	-0.6314	0.1619
-1.0689	-0.3736	-1.1202	-0.5011	0.5256	-0.9863	-0.5753	0.2640	-1.1889	-0.1852	1.4834	0.7423	-0.1770	-0.4732	-0.8966	1.0864	-2.6240	-1.5990	-0.6456	0.6380	0.2901	-0.0581	-0.5865	-0.4456	0.0984	0.1884	0.2062	-0.2131	-0.3511	0.1261	0.4983	-0.8839	0.7111	0.8304	0.9804	-0.5970	-0.3705	-0.6332	-1.1230	-0.3760	-0.3316	-0.6568	0.7756	-1.0566	-0.1206	0.9446	-0.3021	-0.8868	-0.4248
-1.0521	-0.5699	-1.4066	-0.4014	0.5877	-0.0651	-0.4131	0.7311	-0.0871	0.1136	0.6950	1.5271	-0.5270	-1.2057	-0.3787	0.1722	-2.4043	-1.3225	-0.7791	0.5603	0.0442	-0.0451	0.0040	0.0898	-0.0035	-0.9039	-0.1985	-0.6396	-0.2550	0.0175	0.4530	-0.2230	1.0146	0.4753	0.7799	-1.2760	-0.4289	-1.2741	-0.9809	-0.4528	-1.0069	0.5933	-0.9089	-1.0740	-0.3049	0.1087	-0.2259	-0.4521	-0.3213
-1.8031	-0.9212	-1.3392	-0.5981	0.2682	-0.4014	-0.7257	1.0987	-0.1759	-0.0225	0.3696	0.7797	-0.5947	-1.9066	-0.2790	-0.5586	-1.1827	-1.1752	-0.6492	0.3581	0.1736	-0.2790	-0.2909	0.9516	-0.2004	-1.0816	-0.8169	-0.2639	-0.3993	-0.0342	0.0695	0.2760	1.0874	-0.5364	0.3817	-1.2518	0.0448	-1.3313	-0.7312	-0.2482	-1.3130	0.8653	-1.2160	-1.5036	-1.1672	-0.9670	-1.0897	-0.3432	-0.8098
-1.5006	-1.0242	-1.0882	-0.2456	0.2321	-0.3797	-0.2399	0.7540	0.2193	-0.7601	-0.2992	0.7564	-0.7941	-1.3584	-0.1782	-0.5336	-0.3655	-1.1052	-0.6838	0.4081	-0.4300	-0.4094	0.5625	0.1309	0.0908	-0.5088	-0.6399	-0.0621	-0.6024	0.0250	-0.2657	0.4701	0.7658	-0.1545	0.2362	-0.9687	-0.4200	-0.2518	-0.7584	0.4937	-0.4575	0.2340	-0.6672	-0.4815	-1.5146	0.8706	-0.5286	0.1214	-0.3767
-1.7725	-0.7146	-0.3103	-0.3994	-0.7046	-1.1700	-0.0263	0.5812	0.5007	-0.7286	-0.1865	0.2119	-0.7363	0.0598	-0.0405	-0.1359	0.1684	-0.8540	-0.5655	0.2508	-0.3555	-0.0216	0.8737	-1.5882	0.5550	-0.1061	-0.0401	0.4096	-0.0849	-0.1653	-0.5101	0.3880	0.2660	-0.5440	-0.1984	-0.2273	-0.2756	-0.4722	-0.2984	0.8152	-0.1457	0.7151	-0.2241	-0.3599	-0.8257	-0.0037	0.3564	-0.2213	-0.9236
-0.8260	-0.7424	-0.0679	-0.2806	-1.6754	-1.0455	0.3043	0.2151	0.7222	-0.4137	-0.3953	-1.1833	-0.0361	-0.1538	-0.3872	0.1124	1.2138	0.7307	0.5752	-0.1885	-0.8371	-0.1470	0.5256	-1.0800	-0.4334	0.0071	0.4233	0.6364	-0.6428	-0.2269	-0.3408	-0.3611	-0.1461	-0.6545	-1.0127	0.8494	-0.3993	-0.8857	-0.2264	0.2163	-0.3667	-0.6205	0.2349	-0.5954	-0.0783	-1.6371	0.6869	-0.4562	-1.6817
0.3560	-0.3011	0.4312	0.6049	-0.7394	0.4521	0.5078	-0.1321	0.4984	-0.2593	-1.0050	-1.7357	0.6832	-0.3885	-0.1637	0.5866	0.6496	0.8910	0.8940	-0.2246	-0.1912	-0.0092	0.7722	0.6679	-0.9632	0.6888	-0.0043	0.3755	-0.7210	0.4933	0.0301	-0.0960	-0.5206	-0.5967	-1.1539	1.0952	-0.1799	-0.8108	-0.2969	0.5253	-0.6829	-0.8724	-0.4678	-0.0792	0.2455	-0.6193	1.2880	-0.3947	-0.4561
