IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.4786	-0.3748	-0.4433	-0.4382	-0.8268	-0.8398	-0.4624	1.0674	0.5390	-1.0218	0.9657	0.5228	-1.7736	0.3657	-0.4933	-0.0678	1.2716	0.4819	0.7927	0.4325	-0.4952	1.0060	-0.5884	-0.1079	-0.4971	1.0398	0.6805	0.6498	-0.0320	-0.4670	-0.8451	-0.2205	-0.1059	0.1461	0.6246	-1.0686	-0.5181	0.9342	-0.9002	0.2003	0.1901	-0.5860	-0.4383	0.2683	-0.4785	0.5364	0.3674	0.5480	-0.8214
1.3100	-0.6812	-0.8885	0.6642	-0.4912	-0.0541	-1.1322	0.9276	0.9640	-0.9570	2.3680	-0.5680	-0.5159	-0.4497	-0.9716	-0.0918	1.1929	-0.9282	0.1913	1.4643	-0.0864	-1.3162	-0.8674	-2.1826	-0.3686	0.7739	0.7485	1.0482	0.7933	0.2362	-0.7810	-0.0284	-0.2243	-0.0418	0.1191	-0.4646	0.8562	0.3925	-0.6777	0.7227	0.1418	-0.6225	0.0748	-0.4924	-0.7973	-1.7539	-1.3440	0.3894	-1.1151
1.4422	-1.2389	-0.4910	1.3740	-0.9788	-1.4866	0.5666	1.6144	-0.5338	-1.5922	1.0300	0.9091	-1.2109	0.8848	-1.4759	0.1125	0.3956	-0.8279	1.1783	2.0364	-1.5627	-1.3323	-1.5506	-2.0467	-1.0075	-0.1906	2.0549	0.3952	0.9080	0.9338	0.1867	-0.1909	-0.0001	-0.0636	-0.6553	-1.3139	2.1407	-0.8475	-0.0583	1.2796	0.0992	0.1749	-0.6668	-0.5688	-0.2424	-0.5516	-0.5899	1.6433	-0.2400
-0.3146	-0.1618	0.9314	0.7650	-0.1669	-0.5424	-0.8630	-0.5261	-0.0738	-3.7209	0.7601	-0.1131	-0.4099	2.5678	0.0133	-0.3206	1.3692	0.5121	0.3295	-0.3358	1.5260	0.3930	0.4166	-0.8207	-0.4016	-0.4756	1.1344	-0.8067	1.7041	0.2527	0.7244	-0.3226	0.2997	-1.4619	-0.3116	0.0376	0.7573	-1.8240	1.0899	-0.4652	0.1834	1.8198	-2.2645	0.1560	0.5175	3.1077	-0.6062	0.5442	-1.2974
0.0006	0.1834	1.6578	1.2946	-0.2951	0.9429	-1.7419	-0.4723	-0.9132	0.2887	-0.3452	-1.2043	0.7530	0.6012	0.1289	-0.1587	1.1884	-0.4008	0.5800	0.1206	0.3141	0.6259	-0.0617	1.2488	0.3603	0.0319	0.5505	0.4225	0.3291	0.3597	0.6044	-0.4633	-0.0755	-0.9882	-0.1642	0.0011	-0.7486	0.2120	0.8159	-0.2491	0.3894	0.9263	0.3515	-0.2754	-0.3340	-0.1163	-0.3910	1.0236	-0.2453
-0.2496	0.9021	0.7960	1.4007	0.9389	0.2663	-0.9469	-0.2262	0.5609	0.4664	0.7272	0.3392	0.7253	-0.3302	0.3550	0.9968	0.6439	-0.4245	-0.1920	0.2570	0.9377	0.7078	0.7512	0.7251	0.1094	1.2485	1.2987	0.5803	0.0628	0.8997	0.1603	0.4018	-0.0798	0.4459	0.2098	-0.3054	-0.8666	-0.8056	-0.1776	-0.2204	-0.0627	0.2396	-0.1089	0.5423	0.2099	0.1868	0.0148	0.6436	0.4198
0.2369	1.3694	0.7765	1.7174	1.1302	-0.3429	-0.8978	0.0004	1.2900	2.0182	0.4904	0.6436	0.4980	-0.3842	1.2230	1.1049	-0.3487	0.7268	0.3316	0.0703	0.5367	0.0953	1.3023	1.2492	-1.0212	1.5592	0.9965	1.1650	-0.9671	0.6118	-0.3403	1.1520	-0.5077	1.4693	-0.2029	-0.9651	-0.1666	0.0142	-1.5272	-0.3088	0.0265	-1.0314	-0.6353	0.0260	0.1989	0.6325	0.6824	0.4083	0.6196
-1.0002	0.8198	0.4070	0.0733	-1.6394	-0.3056	-1.4915	0.6930	0.1366	0.9426	-0.6826	-0.1053	0.7771	0.6059	1.0313	0.4261	0.5065	1.7370	0.6930	-0.2056	1.4420	0.3206	0.9016	0.2692	-1.0343	-0.4061	0.6991	0.9289	0.4417	0.1866	-0.8113	0.6655	-0.1741	0.0496	-0.2632	-0.8696	-0.3775	0.1016	-0.6093	0.7531	-0.4425	0.3095	-0.8024	1.9556	-0.0048	0.0810	-1.4167	0.4949	0.7520
0.2527	0.5284	-1.2299	-0.0385	-0.0387	0.5782	-1.3604	-0.1189	1.5756	-0.1784	-0.5228	-1.0238	1.6167	-0.3131	0.5680	0.2594	-0.7814	0.7267	-0.0941	0.2965	0.7668	-0.5582	1.0224	-0.4990	-1.3953	0.8259	0.5182	0.4294	0.6675	0.2485	-0.9467	0.3851	-1.1046	-0.5330	-0.5924	-0.3859	-0.6138	-0.4560	-0.7089	0.7121	-0.7683	0.5124	-0.2533	0.6770	-0.4676	0.1463	-0.5651	0.6972	0.9899
0.5452	-0.3519	-0.2683	-0.1920	-0.2818	-0.3224	0.1970	-0.3721	-0.5445	0.0703	-0.3072	-1.1772	0.1672	-0.3413	0.2458	-0.2802	-0.3537	-0.3211	1.2187	-0.2719	0.7206	0.8128	-0.6428	-0.1187	-0.5403	-0.0162	-0.5807	-1.4940	0.4062	0.6204	0.3253	-0.6630	-0.4085	-1.0010	-0.9089	-0.6273	-0.0526	0.0231	-0.7155	1.1274	-0.2289	0.5505	-0.9003	0.3678	-0.0941	-0.6181	1.0721	0.8815	1.1563
