IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.1670	0.6124	-0.6083	-1.0672	-1.1235	0.8430	-1.8119	0.0160	0.1831	-1.2771	-1.0719	-1.6957	-0.5630	-0.0199	-0.4364	-0.2797	1.6073	-1.0639	0.2233	-0.3534	-0.0454	0.7498	0.3840	1.2897	-1.3234	-0.2419	-0.6714	-1.5178	0.9197	0.9137	1.4797	1.0294	0.2280	-2.0576	-0.2498	-0.6925	1.5631	-0.2664	0.5317	-0.5757	0.3645	0.2965	-1.4191	-0.8459	-1.3230	-0.3217	-0.4100	-0.3848	-1.3361
-0.2452	1.1268	-0.6761	-0.8389	0.2609	-0.6795	0.1613	0.3218	0.3841	-0.5739	-0.5347	0.0077	-0.4033	0.4116	0.5122	-0.2619	0.5427	0.3307	-0.0032	-0.5334	-0.7463	0.5150	1.2451	-0.2680	-1.5842	0.6017	-0.4128	-0.7885	-0.0938	-0.6810	0.7372	0.4309	0.3810	-0.7466	-0.8999	-0.5543	-1.0120	-1.0276	0.1849	-0.9777	-0.0135	-0.5890	-0.4255	-0.0243	-0.8997	1.0994	0.5605	-0.6506	0.5132
-0.1037	1.0189	-0.2113	0.4664	-0.3661	0.3048	0.4163	-0.1360	1.3078	-0.0194	-1.5393	-0.1168	0.8741	0.6592	-0.1085	0.7449	0.2034	0.4741	0.0007	-0.1857	-1.0742	-1.1503	0.3834	0.0585	-1.1236	-0.7885	0.1238	1.0808	-1.0282	-0.2829	0.3104	1.0691	1.4499	0.1558	-0.3195	-0.0945	-0.7021	0.0976	-1.8145	-0.6656	-0.1862	-1.1590	-0.6740	-0.6163	-0.7692	-0.5040	-0.5161	-1.3038	-0.5070
1.2879	1.8015	-0.2176	-0.2867	-0.3348	-0.0687	1.2768	-0.3385	0.5213	0.2025	0.1481	0.3905	0.8162	1.1720	0.0931	0.4341	-0.8771	0.5414	0.3308	0.6862	-0.1635	0.3911	-0.9575	0.4090	-0.4388	-1.2358	0.4487	0.5638	-0.5928	-1.0372	0.7892	-0.0639	0.3512	0.2117	0.1720	0.0496	1.0076	-0.4720	-1.4336	-0.6590	-0.1854	-0.7963	-0.2714	-0.2391	-1.6136	-0.2247	-0.8975	-2.2323	-0.1872
1.0776	0.7873	0.6125	-0.4063	-0.3375	0.0569	-1.9529	-0.4901	-0.5813	-0.8191	0.6026	-0.2097	-0.1409	0.2915	-0.6608	-0.3285	-0.2602	-0.1196	-1.1266	-0.2373	-0.4082	0.6545	-1.0673	1.3414	-0.3080	-1.1053	-0.5348	-1.1866	0.1088	-0.8695	-0.6576	-0.1265	0.1104	-0.7871	0.0217	-0.0799	1.3559	-0.2812	0.0208	0.1086	-0.2100	0.1180	-0.7244	0.3634	-0.8416	-0.2256	-0.8907	-1.1019	-0.6837
0.3370	-0.0741	-0.2557	-0.6678	-1.1858	0.5141	-1.1541	0.4237	-1.6894	-0.0540	-0.6291	-0.7395	0.1424	0.4819	-1.5115	-1.4358	0.9242	-0.6922	-0.8469	-0.4205	0.1681	1.0758	-0.8549	0.6065	-0.3308	-1.0695	-0.1449	-0.1236	0.4508	-0.0625	-1.9904	-0.6003	-1.7384	-0.3255	-0.2767	0.2079	0.7612	0.6098	0.9126	0.0854	-0.5553	0.2257	0.2414	0.6018	-0.9997	0.1371	-1.5582	0.3417	-0.1612
-0.6595	-0.9106	-0.7911	-0.6960	-2.2020	0.1765	-0.5035	0.4451	-0.3530	-1.2875	-2.5994	0.3385	0.4374	0.1618	0.0104	-0.6727	1.4688	0.1268	-0.2501	-1.2772	0.5082	0.7353	-0.4103	-0.1453	1.1992	-0.1150	-0.1068	0.3382	0.1372	-0.7044	-1.1014	-0.1041	-0.4366	-0.9679	-0.2175	-0.0429	-0.0778	0.1554	0.4280	1.6702	-0.7644	0.4557	-1.2442	0.9832	0.0991	0.3328	-0.4260	-0.0030	0.0584
-0.2453	-0.4759	-0.6776	-0.8616	-1.8002	0.5727	-0.2829	-0.3630	0.9441	-0.4992	0.2060	-0.8057	-0.4482	-0.0766	-0.4298	-0.3443	1.4095	-0.2413	0.0714	-0.0858	-0.6395	-0.9765	0.2708	-0.8110	-0.1292	0.4851	-1.2302	-0.6095	0.8201	0.1595	-0.4173	0.3748	0.7304	0.8092	-0.9658	-0.3498	-0.4157	2.1649	0.7598	1.7164	0.8340	0.9447	0.3796	0.4720	-0.3266	0.5225	0.9277	-0.1187	-0.3721
0.8490	0.0847	-0.5293	-0.3456	-0.8871	1.0114	0.2019	0.2199	1.3471	0.9371	0.7569	0.1584	0.3436	0.7262	0.5500	-0.2475	0.4000	0.2766	-0.1427	0.4883	0.0257	-1.4590	-0.0352	-0.9272	0.1001	-0.8646	-0.5656	-0.1700	1.1586	0.0767	0.7400	0.0809	1.2436	0.5915	-0.4646	-0.4763	-1.4800	2.0884	1.2328	3.0602	1.0667	0.8333	1.4989	0.9995	0.4301	1.1128	0.5025	-0.3534	0.0037
0.6873	-1.4743	0.0370	1.4267	-0.5426	0.7145	0.3153	-0.2240	-0.0703	0.0430	0.0195	-0.9658	0.4734	-0.5155	-1.8391	0.8956	-1.0249	-0.9153	0.0022	-0.5885	-0.1257	-1.7148	-2.1432	0.6206	0.0547	-1.7315	1.0666	-0.8013	0.9135	0.2794	0.1102	-0.7408	0.1118	0.4967	0.4809	-0.7169	-0.3726	-0.4142	0.4130	2.7639	-0.5581	-0.3487	0.1772	1.1015	0.8373	-0.3523	-0.2698	-0.4880	-0.3128
