IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-2.1660	-0.7906	0.4720	0.4489	1.7711	0.8564	-0.0218	-0.7879	1.1138	1.4158	-0.2375	1.1594	-0.2557	1.6340	0.9681	0.4237	0.2444	-0.2103	2.6487	1.7239	-0.6131	1.2522	0.4109	1.0273	0.8464	-0.9165	0.8656	0.8634	0.9539	-0.1377	0.8048	0.6555	0.9173	0.3769	0.8073	1.3778	0.7584	0.1034	0.6629	-0.7822	-0.6770	-1.3591	0.6698	-0.3867	0.6745	1.0887	-0.1494	0.7807	1.0008
-1.3795	-0.5103	-0.7201	1.5414	0.5718	-0.3162	-0.6340	0.3926	1.4339	0.9028	0.2254	1.5902	1.5919	1.1329	0.3346	0.8389	1.1361	1.2471	1.5035	1.6054	1.1532	2.2436	0.5598	1.6763	0.6558	-0.5195	2.0713	0.6716	0.2278	1.9580	0.5016	1.1985	0.8123	0.3317	1.8642	1.0638	1.4261	0.0533	-0.1846	-0.3196	0.1905	-0.4628	-0.0381	1.3012	0.9172	-0.5485	-0.3662	0.5170	-0.3623
0.2628	0.3736	-0.7334	0.9219	0.1186	1.3253	-0.0437	0.4356	2.8639	1.3025	-0.8702	0.6900	-0.0031	1.1084	-0.5748	0.9359	0.1987	1.2690	1.1121	0.8692	0.8152	0.3280	-0.1133	1.3107	0.4302	0.1524	0.8797	1.5256	0.7814	0.1355	-0.3634	0.4198	2.0024	-0.4599	0.9053	0.1429	-0.4534	-0.8470	-0.1988	-0.2807	0.7524	-0.1527	1.0059	1.6941	0.3253	-0.7892	0.2815	0.7864	1.6137
0.1628	0.2060	-0.5547	1.6774	-0.5986	1.4092	-1.0578	-0.1265	1.7488	1.2771	1.5787	1.0857	1.7668	0.6749	-0.1030	0.0388	-0.2069	1.5352	1.1656	-0.9662	1.3937	0.5768	-1.3984	-0.6186	-0.0389	0.6378	0.9517	-0.6330	0.7127	0.7703	-0.0413	-1.2089	1.6453	0.3630	1.3161	-0.3534	0.7540	0.8469	-0.3106	0.4719	-0.5074	-0.2717	-0.2719	1.6844	0.3620	-0.9581	-0.8839	1.2775	0.7442
0.2934	-0.6624	-0.4380	1.2779	0.1140	0.6349	-0.2155	0.2310	1.0375	0.2284	-0.6270	1.2797	0.6792	1.4318	-0.4943	0.2756	-0.3621	0.1167	0.4379	-0.3408	1.2171	-0.0970	0.2926	0.4393	0.1340	0.1794	1.4627	-0.3658	0.4832	0.0134	-0.5117	-1.2834	0.8727	-1.1780	1.3127	0.7766	0.8281	0.7781	0.0554	-1.0575	-0.0963	0.2004	0.2816	0.5017	0.7751	-1.2328	-1.0894	0.9667	0.5499
0.6601	-0.8151	-0.9199	1.0504	-0.0614	-0.8633	-0.2645	0.8948	-0.3152	-0.3332	-0.4354	1.1400	0.8656	0.2021	-0.5257	-0.3345	-0.1446	0.2723	-0.9181	-0.7260	1.3244	0.5250	-0.7444	0.3562	1.1466	0.2058	0.5177	-0.8735	-0.3174	0.4541	-1.3348	-0.7762	0.4814	-0.7515	1.3855	0.6057	0.9125	0.3613	0.8766	-0.8894	-0.3351	0.2618	-0.9782	0.8038	1.9236	-0.5951	-0.9263	-0.0020	-0.9870
0.1876	-0.2216	0.2960	-0.3930	-0.9492	-0.7302	-1.6717	0.1680	0.1804	-0.4360	-0.7696	-0.3484	0.6599	-0.6199	-0.7998	0.8120	-0.6058	0.2916	-0.9645	-1.3552	-0.7609	-1.4690	0.0419	-0.6664	0.4491	-0.4371	-1.3403	1.0351	-1.3010	0.2388	-0.3083	-0.4217	0.9103	-1.2599	-1.4047	-0.2100	0.7624	0.1656	0.7360	0.2087	0.0186	-0.9783	0.7485	-0.6100	0.3762	0.5581	0.6031	-0.3755	-0.1496
-0.0456	-1.1492	0.0276	-0.4181	-0.7837	-1.2173	-1.0426	0.3891	-1.0948	-1.0628	-0.6947	0.1022	1.0115	-1.4639	-0.9482	1.4078	-0.4355	-0.1165	-0.4166	-0.9568	0.0115	-0.5231	-0.2279	1.1626	0.0579	-0.4636	-0.6387	-0.8017	-0.8772	1.3228	-0.7904	-0.5480	-0.5273	-1.4985	0.0061	0.0854	-0.7823	-0.3083	-0.2119	-1.2807	-0.5302	0.8219	-0.3526	-0.9289	0.4254	-1.0694	-0.5900	-1.2769	-0.8847
-0.6462	-0.2553	0.2134	-0.6990	-0.6713	-0.5572	0.4160	0.4993	-1.0831	1.5592	-0.1497	-0.4070	-0.5816	-0.9102	-0.8950	0.5211	-0.5503	-0.3877	-0.3961	-1.8238	-0.9794	-0.0552	-1.0789	-0.9825	0.1029	-0.3809	-2.4485	-0.5661	0.6535	-1.2914	-0.0123	-1.0293	-0.5519	-1.1834	-0.5035	-1.7610	-1.4787	-0.5915	-0.0688	-0.9166	0.3669	-0.2667	0.3734	-0.9362	-0.6881	0.5026	-0.1054	-1.2499	0.0968
-0.1238	-0.5783	0.4606	-1.5211	-0.2673	-0.7772	1.0350	0.2821	-1.0901	0.7406	-0.4434	-0.2069	-0.9419	0.8297	-0.5320	-0.1840	0.4043	-0.3958	-0.4585	-0.3788	-1.4665	-1.5381	1.1043	-1.5748	-1.0373	-1.1951	-0.9928	-0.5127	0.7768	-0.7915	1.0861	0.6100	0.8568	-1.0484	-0.8721	-1.4257	-0.2654	-1.3939	-0.0863	-0.5831	-0.4918	0.8058	0.2846	-2.0918	-0.8525	-0.4453	0.0677	-0.8144	-0.2902
