IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.2683	-0.1506	-0.2918	-0.2058	-0.2402	1.3069	2.7837	-2.2272	-0.1168	1.6761	-0.3260	0.3045	0.3509	3.9995	-0.2626	-0.3507	2.0896	-0.7729	1.8882	0.3705	0.4290	-0.9661	-2.0461	-2.7948	-0.5526	-0.5776	1.6044	-1.5749	-0.3024	-0.6513	-0.1856	-1.3181	-0.9635	0.3738	1.6526	0.3657	0.7631	0.4464	-1.3569	-1.0049	0.2052	-2.1766	-0.6585	1.1524	1.1262	-1.3618	-0.9224	2.1982	0.7857
2.3135	-0.4206	1.2804	1.0251	-0.5882	0.6651	4.7654	-1.8099	0.8745	1.8202	-1.5137	0.6117	0.8926	2.5296	0.0685	-1.2008	1.9037	-0.1161	0.5706	0.6443	0.7334	-2.2836	0.2431	0.7191	-0.1456	-1.5558	1.0535	0.4147	0.6394	0.8729	-1.5738	-0.1710	-0.3242	0.9709	-0.4452	-0.4930	3.8525	1.2749	0.7084	0.4254	-2.3708	1.1882	2.0663	-0.2953	0.9504	0.8086	-0.7947	0.8435	1.4239
0.7116	0.4946	2.4466	0.3182	1.2191	-1.0262	0.5567	-1.5405	-0.3809	0.2060	1.4876	-0.7908	0.4603	-0.3999	0.7478	-0.6074	0.4700	-0.3518	0.9604	0.0207	0.2326	-0.8877	2.1750	1.0948	-0.0299	0.9693	0.1917	-0.2291	0.6757	-0.4324	0.6356	0.8106	0.9250	-0.6121	-1.4171	-0.8847	0.7819	0.8351	1.0268	1.1071	-0.6563	1.1832	-0.2897	-0.7760	-0.1269	-0.3240	-1.1942	1.4035	-0.7303
-0.6421	0.1962	1.7990	-0.7343	-0.0872	-0.8879	-0.7154	-0.6704	-1.1601	0.3543	0.9034	-0.7330	0.8007	-1.6544	-0.2415	0.0972	-0.3970	-0.2247	-0.5557	-1.3705	-0.1053	0.7389	2.1165	0.5331	0.5659	0.1278	-0.0410	-1.0632	-0.5650	-1.4832	-0.4937	0.2903	1.1515	0.1536	0.1924	-0.5555	0.5548	0.2391	-0.1127	0.9546	0.9580	0.4101	-0.3843	0.5802	0.0769	0.0871	-0.3377	0.1433	-1.0264
0.5756	-0.4560	0.0943	-0.4150	-1.0134	0.4324	-0.4614	-1.3738	-0.1413	0.2202	-0.0104	-0.8186	0.0096	-0.6137	-0.6700	-0.0017	-0.3780	-0.9492	-0.6472	-0.4722	1.1724	0.0019	-0.6387	-1.4307	-0.2418	-0.8556	-0.4915	-0.4419	-0.6265	-1.0046	-1.0600	-0.8503	1.4254	0.3489	1.2346	-0.5722	0.6621	-0.4950	-0.3637	0.8895	0.4748	0.6190	-0.2128	-0.0260	0.2684	0.1323	0.2183	-0.6196	-0.5308
1.6891	1.2154	-0.4742	-0.6918	0.4060	0.3357	-0.9449	-0.0749	1.4589	0.7054	0.9525	0.3411	-0.8318	0.8861	-0.6295	-0.4271	-0.9086	-0.1728	0.0750	1.1894	0.7746	-0.4002	0.1542	0.3425	0.1663	0.2784	-0.4807	-0.2502	0.0409	-0.3456	0.2506	-0.0725	0.0670	0.7865	0.2215	-0.1968	-1.3228	0.6216	0.5337	-0.4699	-0.9395	0.7248	0.7603	-1.2045	-0.4790	0.5863	0.8326	0.0155	0.0748
1.3132	1.8117	-0.2111	0.3137	0.8990	-0.0097	-0.8509	0.2200	1.3025	-0.0353	-0.1105	1.2296	-0.7711	0.2302	-0.5518	0.2367	-0.2629	1.2491	-0.4760	1.6113	1.4762	1.6575	0.5240	1.6688	0.5419	1.1939	0.4199	-0.6472	-0.9130	0.0202	0.7242	-0.3706	0.4290	0.2583	-0.1644	0.7953	-0.6920	-1.1517	0.2868	-0.7653	-0.2668	1.2815	0.5113	-0.5787	0.3082	0.1248	1.2845	0.2110	0.4958
0.6848	1.0189	-1.1588	-0.2835	0.4807	0.1160	0.5720	0.0578	0.8422	-0.0430	0.2780	1.9213	-0.4717	-0.7893	-0.0440	0.0745	-0.7519	1.1730	0.0578	1.1417	-0.8789	0.8134	0.4214	1.7501	0.5415	0.6363	-0.4228	-0.4413	-1.1248	-0.7658	0.3655	-0.4728	1.2969	-0.1276	-0.5454	0.3843	0.3640	0.5988	-0.5655	0.3761	0.3772	-0.0706	0.8192	-0.2804	0.1290	0.1843	0.1130	-0.8712	0.2901
-0.9546	-0.1980	-0.5293	-0.2952	-1.0005	2.2177	-1.3502	0.2916	0.0848	0.2225	-1.2678	0.0288	0.4503	0.8293	0.0234	0.3246	1.0141	1.5169	0.9184	-0.5834	1.6878	1.6292	0.0387	0.9596	0.8687	-0.3700	0.7388	-0.4655	0.2678	0.4258	-0.1936	-0.6106	1.4629	-1.2216	1.5808	0.8465	-1.4550	-0.5939	-0.4218	0.6454	0.8465	1.1724	-0.5427	0.4500	0.9128	-0.5776	-0.8522	-0.0162	-0.6309
-0.5812	-0.8062	-0.6608	0.2442	-0.4941	2.7356	-0.7840	0.4020	-0.1255	0.2457	-0.6183	0.7551	0.2774	0.6831	-0.3099	0.8624	1.1101	0.9052	0.6229	-0.2250	0.2758	0.8252	-1.8974	-0.0259	-0.6684	0.1100	0.4564	-0.2388	0.2755	-0.4302	0.0151	-0.6902	0.8091	-0.8777	1.3632	0.4675	-0.4930	-0.1096	-1.2399	-0.1438	0.9016	0.3167	-0.4324	-0.3911	1.3508	-0.5196	-0.2999	-0.1871	-0.0972
-0.6211	0.6204	-0.3078	-1.0962	0.3365	-1.9234	-0.7027	0.0631	0.6032	-1.1270	0.1783	0.5192	-1.2830	0.3820	0.1891	-0.4681	1.3489	1.9131	1.1764	0.6071	0.0899	0.8238	-0.6097	-0.0962	0.2803	0.4977	0.4462	-0.7884	0.7617	-1.7239	0.2035	1.1497	0.1285	-0.1109	0.8879	0.2305	-1.1087	-0.1605	-0.0806	-0.0811	-0.1008	1.4043	-0.6555	-0.1779	-0.5942	0.1979	0.0539	-0.0140	0.0273
-0.6795	-1.0054	-0.5999	-0.1548	-0.2531	0.0263	-0.4461	0.4398	0.6022	-0.0859	-1.0490	-0.0705	-0.3920	-0.6584	0.1321	0.1017	1.0480	0.4758	1.2737	0.0411	0.0494	0.7331	-0.9722	-0.2828	0.5532	-0.7148	-0.9527	0.2063	-0.6322	-0.9282	0.3540	0.3582	-0.1830	0.2771	0.4868	0.0470	-0.3183	-0.2984	-1.1485	0.9367	0.2208	0.5672	-1.0854	0.3470	-0.2365	-1.2631	-0.5681	-1.2351	-1.0652
0.4624	-0.4532	-0.7242	-0.5877	-0.1356	0.5317	-1.1566	0.7337	-0.2382	0.0522	0.3047	0.0938	-0.6844	-0.1203	0.0013	0.2032	0.5051	-0.6718	1.1006	0.9879	0.3420	-0.3566	-0.5973	-1.5442	0.5445	-0.6559	-1.2803	0.5301	0.0267	0.3994	0.1389	0.3822	-0.3359	-0.1756	-0.4606	0.1761	-1.8711	0.0575	0.1973	1.2674	-0.2724	-0.0529	0.3979	-0.3595	-0.4181	-0.6668	-0.4444	-1.3003	-0.0134
-0.5507	-0.7235	-0.4908	-0.0194	-0.0033	1.0184	-1.2762	2.0569	-1.7968	-0.7153	-0.4134	-1.5505	-0.1548	-1.7713	-1.2153	0.9940	-0.7645	-0.2000	-1.1957	0.4183	-0.9916	0.4484	-1.0383	0.0961	1.7153	0.1911	-0.2431	0.6947	-1.3746	0.9381	-1.0127	-1.1390	-0.7983	-0.8954	-0.8132	1.0478	-0.0676	-0.8865	0.8092	-0.2581	-0.7181	0.2249	-0.2341	-0.1088	0.6554	-1.3143	-0.1939	-1.0803	-0.5983
-1.0437	0.4172	-1.4044	-1.0373	0.0620	-0.5177	0.5460	1.3888	-0.7169	-1.2814	0.1442	-0.3058	-0.8605	-3.3551	0.3815	0.4412	-1.6569	-0.2269	-2.0658	0.1701	-2.2115	-0.2628	0.3785	-0.2768	2.1717	1.0610	-0.6645	0.4267	-2.5589	0.5844	-0.3571	0.9009	-0.0316	0.8374	-1.1488	0.0175	0.2359	0.7168	0.9692	0.5932	-0.0926	0.5776	0.1651	-0.1085	-0.0810	0.8051	0.7693	-1.9146	0.8188
