IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.2002	0.6680	-0.8781	-0.4868	-0.3991	-0.1812	0.3213	-0.3611	0.1932	0.9759	0.7480	-0.6489	-0.9494	-0.8525	-1.4866	-0.0494	-1.6579	0.2915	0.1370	0.6457	1.6674	-0.1190	-0.9356	2.2427	0.3780	-0.6647	0.6463	-0.3387	0.0893	0.0701	-0.9730	-0.0085	0.5401	-0.6070	0.1196	0.0536	2.2729	-0.6986	-0.2130	-0.1323	-0.5798	-0.2526	-0.9957	-0.1012	0.0810	-0.3017	-0.2603	0.3656	-0.0490
-1.1205	-0.4810	0.4976	-0.9119	-1.2152	-0.0812	1.0243	-0.5797	0.5780	0.4317	-0.2564	-0.2368	-0.6024	-0.6539	-0.8713	-0.1045	0.1377	0.7946	0.6470	-0.3417	1.4036	0.4577	0.1910	0.2888	1.4783	-0.3736	0.0383	-0.1131	0.8726	0.3936	-0.4111	0.3499	1.2002	-0.7127	0.6762	0.3876	-0.8017	0.4764	0.0654	0.2600	-1.1575	1.3596	-1.7273	-0.2111	0.1855	-0.3388	-1.3986	0.4453	-0.0205
-0.7530	-0.6126	-0.2712	-0.1642	-0.2249	1.7277	0.1169	-1.0175	0.5631	0.2291	-0.7291	0.3682	0.1748	-1.6067	-0.0868	0.5410	0.3004	-0.1991	0.0410	0.3210	-0.2497	-0.9928	1.0217	1.0395	1.3657	1.4192	0.0248	-0.1513	0.0886	0.4070	-0.4414	0.9259	-0.0425	0.1019	0.4363	0.7186	-1.0609	0.8246	-0.6136	0.7151	-0.4361	0.5326	-0.4925	-0.0835	0.5861	-0.0706	-1.3171	-0.1395	-0.7721
-1.0122	-0.5386	-0.7813	-0.1093	0.3134	0.7606	0.2363	0.3142	0.0392	0.2376	1.1330	0.6151	-0.6711	-0.6955	-0.5928	-0.4643	-0.0444	-0.2509	-0.6286	1.1039	-0.2131	-0.5946	0.2514	0.5443	1.1349	1.7997	-0.4287	-0.3441	-0.3410	0.0658	-1.0719	0.7461	0.4953	-0.2071	0.4678	0.5354	-0.0644	0.8339	-0.4125	1.5217	-0.1153	0.6675	0.1908	-0.2471	0.4994	-0.1894	-0.9052	-1.2278	-0.6031
-0.7395	-0.5783	-0.5037	-0.2484	-0.2717	-0.3676	0.5076	-0.2038	0.1026	-0.2849	-0.2588	0.7370	-0.6479	-1.2948	-0.7873	-0.8087	0.0812	0.4701	-0.3856	0.6690	-1.3227	-0.2840	-0.0275	1.1126	0.4468	-0.0146	-1.1748	-0.3899	-0.4451	-0.2650	-0.8949	-0.0909	0.0444	-0.5387	0.7251	-0.0562	-0.7188	-0.8217	0.7673	0.5805	-0.6299	1.2233	-1.5577	0.1615	-0.1277	-0.8947	-0.4463	-0.4130	-0.6727
-0.0816	0.0121	-0.0486	0.6123	-0.7484	0.5730	0.4755	0.8276	-0.2506	0.6713	-0.0441	-0.4784	-0.6831	-0.7438	-1.7499	-0.1571	0.0094	0.7803	0.3914	1.9821	-0.4360	-0.0025	-1.1861	0.6763	0.3490	-0.5676	-0.0538	-0.1004	-0.8418	0.5722	-1.1076	-1.1973	-0.2269	-0.1948	0.5584	-0.0435	-1.1556	0.0506	1.0324	-0.1329	-0.7693	1.1709	-1.3701	0.0443	0.1913	-2.0368	-0.0033	-1.4506	-0.5378
-0.3827	0.8917	-0.1155	-0.8582	0.3753	-1.0976	-0.0656	-0.7683	1.6652	-0.0731	-0.0530	-0.2571	-1.0130	-1.2252	-0.0391	-0.7752	-1.1447	-0.7019	0.0348	1.1234	-1.0500	0.2571	0.1832	-0.6952	-1.0006	-1.0864	-0.3159	-0.1821	0.5833	0.5663	-0.4075	0.6761	-0.5897	0.4074	0.0580	-1.1296	0.6769	0.3684	0.1700	0.4749	0.7338	0.9517	-1.3636	0.4673	-0.0514	-0.9592	-0.9204	0.1615	-0.0605
0.5784	0.9288	0.0777	-0.1071	0.4841	-0.3602	-0.6417	-0.4333	1.6956	-0.1986	0.2798	-0.0908	-1.1209	-1.1019	0.9238	0.0152	-0.8431	-0.4658	0.6864	1.0981	-0.9423	-0.8706	0.7365	-0.8648	-1.2115	0.7495	-0.2910	0.4319	0.5254	0.2533	0.8103	0.3996	0.0308	0.9545	-0.3657	-1.6082	-0.1091	0.7243	-0.5265	0.7763	-0.0926	0.3139	-0.3153	0.7427	-1.1970	-0.1216	-0.0386	0.5484	1.5588
0.6951	0.2436	-0.2194	1.5491	-0.1629	1.9336	-0.1867	1.0249	-0.0289	0.4336	0.6207	-0.4049	0.0592	-0.9720	0.2708	0.7405	-1.3618	-0.2054	1.2758	-0.5576	-0.0105	0.0073	-0.3555	1.0323	-0.7600	-0.2618	1.1030	1.2156	-0.3255	0.8846	0.6454	0.2015	-0.3384	1.1236	-0.1230	-1.2258	0.2598	0.9722	-0.9782	-0.3398	-0.1542	-1.1481	0.4718	-0.6574	-0.9824	-0.0572	-0.3405	0.5312	0.8008
-0.4766	-1.0501	-0.0643	1.3628	-0.9571	0.7800	0.5520	-0.0741	0.0182	1.4429	0.0631	-1.1048	0.1533	-0.5341	0.3987	0.3837	-0.3521	-0.1166	0.1878	-2.3213	0.1963	0.4875	-0.5993	0.6627	-0.1833	-0.7134	1.7047	0.9835	-0.1094	0.0209	0.2936	-0.0793	-0.1469	-0.3077	0.4384	-0.4123	0.9631	1.6446	-1.4666	-0.9443	-0.2143	-0.9469	0.1311	-1.1079	-0.2867	0.3311	-1.5397	1.2319	-0.6472
