IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
1.4038	1.8511	-0.6166	0.5744	0.0288	1.4090	-1.5344	-0.2614	1.4489	-1.3916	-0.0426	0.8081	-0.7711	1.1612	-0.8777	-1.0462	-0.5593	1.6138	0.2155	0.8244	1.1295	-0.5126	-0.5853	0.0900	1.0711	-0.7464	0.9570	1.2377	1.5934	0.2968	-1.0312	-0.6340	1.6881	2.9233	0.6888	1.1134	-0.2942	-0.6110	0.7780	0.4944	2.2060	0.7855	1.2945	2.2472	1.5135	0.0965	1.7498	0.8476	1.6592
0.9274	1.3029	-1.2186	-0.0018	-0.7863	1.4200	-0.7362	-0.2893	0.8304	1.1246	1.2224	1.3640	-0.1668	1.1532	-0.1358	0.0123	0.0304	1.6184	0.6233	0.7689	1.2784	-0.3177	-0.6137	0.7470	-0.0275	-1.0539	0.3518	-0.5811	0.9360	0.6285	-0.3909	-0.4929	1.1438	0.6637	1.2448	-0.0639	0.4841	1.0230	-0.9445	1.0017	1.6872	-0.0479	0.5065	1.0854	0.1992	-1.0357	1.0885	0.8350	2.5563
0.1178	0.0091	-0.7399	0.4097	0.2537	1.1707	-0.8108	-0.2109	0.2764	2.3009	0.0535	2.1425	0.6400	1.0445	-0.8342	1.3086	0.4190	1.4864	1.0828	0.9777	1.8807	-0.8393	0.4091	0.6752	0.6564	-0.3273	-0.1868	-1.1132	1.0572	0.2918	0.6101	-1.6716	0.5626	0.3890	2.5993	0.2988	1.2496	-0.1506	-2.1151	-0.2815	-0.3040	-0.4048	0.2655	-0.9185	-0.1998	-1.4545	-0.8756	-0.5343	2.4271
-0.3866	-0.8277	-1.2701	0.5560	0.8925	0.5953	-1.0399	-0.4095	0.0633	1.3508	-0.0602	1.9841	0.2372	0.6930	-0.4003	1.0530	-0.1639	1.0687	0.0237	0.2226	1.1464	-1.1642	0.6924	1.3794	1.2416	-0.4391	-0.7288	-0.0051	1.2029	-0.1183	0.4035	-1.0026	0.7406	1.7237	1.1747	0.3593	0.5941	-0.5766	-1.4303	-1.0414	-0.3234	-0.0958	0.2074	-0.7469	-0.6308	-0.7392	-1.4965	-1.3697	0.8009
-0.2015	0.2602	-1.4319	0.3582	0.5443	0.3918	-0.9460	-0.5712	0.0985	-0.9560	0.6597	1.4083	0.0668	0.1940	-0.9430	0.2760	2.0914	1.3875	-0.7510	0.4422	0.7804	-0.2998	1.0146	1.3328	0.3781	-0.5640	-1.3621	-0.8725	0.5951	0.2172	-0.1243	-0.3652	0.3673	-0.8227	0.0426	0.3218	-0.2321	0.2057	0.9981	-1.0779	-0.4430	0.3170	0.3052	-0.1754	0.3582	0.3600	0.3599	-1.0356	-0.3960
-0.0020	-0.3389	-1.5444	0.5851	1.4539	0.7537	-0.7547	-0.5755	0.4285	0.1076	1.1410	0.9505	0.1635	-0.1703	-0.8394	-0.2437	1.4471	1.0708	-1.3302	0.0568	-0.4639	-1.1227	0.3338	0.7342	-0.4800	-0.1106	-1.3490	-1.1361	-0.8809	0.3959	0.1319	0.1152	1.1966	-1.2199	-2.3657	-0.4874	-0.6706	0.2905	1.5965	-0.5045	-0.5199	-1.0873	0.6537	-0.3791	0.5693	0.4328	0.2045	-2.1052	-0.8869
-0.0680	-0.7125	-1.2104	1.1241	1.2863	1.1066	-0.4649	-0.4014	1.0325	1.2974	0.5245	1.7652	0.8767	-0.5958	-0.0517	-0.3438	1.4709	1.1431	-0.4350	0.5628	-1.5398	-1.0373	0.5430	-0.3197	0.7801	0.5247	-0.8983	-0.4454	-1.7993	0.3301	-0.0376	0.5221	1.3721	-0.1355	-1.4636	0.5068	-0.4669	1.5337	0.7418	1.4274	-0.3861	-1.5104	0.8569	0.1168	0.6988	-0.0932	1.3749	-1.8620	-1.9134
-0.3568	-0.5436	-0.4371	0.0459	0.0828	0.0088	-1.2204	-0.6385	1.1779	0.3107	-0.6439	1.5793	-0.0397	0.3218	-1.0145	-0.9729	0.9651	1.5753	-0.5843	1.1536	-1.2957	0.0639	0.1433	-1.0059	1.4366	0.4131	-0.4753	-0.0219	-0.2147	-0.1772	0.0995	0.0180	0.6297	0.7871	-0.5012	0.9829	-0.5214	1.5871	1.7381	0.3113	-0.5688	-0.6134	0.8745	0.1841	0.0522	-0.1198	0.6645	-0.9947	-1.5895
-0.4407	0.4078	0.2327	0.5412	0.7858	0.0698	-2.4586	-0.3303	0.4384	-0.6372	0.7508	1.8694	0.5913	0.5749	-0.3223	-0.1922	0.5653	1.8719	-1.4750	0.3639	-0.4061	-0.4695	0.6330	-0.9620	1.9982	0.1093	0.0450	-0.0106	0.4967	0.3762	-0.7824	0.3647	1.3611	-0.2860	0.4263	0.0893	-0.4057	0.9234	1.2783	0.0151	-1.2033	-0.2212	-0.2140	-0.0464	0.1267	-0.1645	-0.3228	-0.5668	-0.7446
-0.7555	0.5910	0.4867	-0.9171	-0.7364	1.0376	-2.4940	-0.2071	-0.5800	0.0740	1.3193	0.8420	-0.3512	0.2027	-1.0814	-0.6211	0.5282	1.4085	-1.2475	0.6774	-0.4202	-0.8148	0.5767	-0.5920	-0.2481	-0.3881	0.3298	0.4820	-0.2902	0.5728	-0.3172	-0.7296	0.8475	-1.3130	0.0649	-0.9716	-0.2862	0.3535	1.2079	-1.2022	0.6173	-0.0270	-0.0433	-1.1829	-0.7514	-1.3804	-2.0666	-0.3856	-0.7436
