IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.7173	-1.1924	0.1562	-0.1690	0.4380	0.6069	-2.0673	-0.5785	1.2559	-1.3003	-0.9711	-0.0154	1.2359	-1.3825	-0.7249	0.1702	-0.1430	0.7780	0.1352	-0.5907	0.2456	-1.1195	-0.7802	-1.4143	-0.7577	0.6464	-1.0284	0.9728	0.4561	0.0389	-0.7975	1.5431	0.2867	-1.6424	-0.7722	0.0489	-0.7872	-1.3976	-0.0325	-1.3524	0.9284	-0.3991	-0.1349	1.2870	-0.7110	-0.0344	-1.7156	0.0929	-1.2652
0.2265	2.3465	0.7497	0.3462	1.3710	0.1034	-1.1091	-1.3462	1.5159	1.1191	0.5525	0.4060	0.8242	0.3098	2.1823	0.0899	-0.5263	1.2599	0.2833	1.4829	-0.8153	-0.6884	1.0974	0.0759	0.2727	2.5927	0.3082	1.4162	0.1369	-0.1276	0.1306	1.6592	0.5260	0.5770	0.0669	0.7127	-0.2782	0.6117	0.1043	-0.6106	0.7102	-0.3721	0.3590	1.5603	-0.2201	2.8437	1.0685	1.3120	1.1453
0.1670	1.5469	0.7698	0.5951	0.6730	1.5856	-0.7229	-1.0082	0.1096	1.4356	0.1556	0.0986	1.0315	1.0906	0.8480	0.2396	0.1145	1.2666	0.0903	-0.1777	0.5200	1.0709	-0.5117	1.5962	0.5018	1.6312	1.8294	1.2768	-0.0430	0.1669	-0.4792	-0.0443	1.1480	0.8532	0.6786	0.6237	1.6385	-0.3925	0.0893	-0.2742	0.2819	0.6697	-0.1924	0.3351	0.7466	0.7154	-0.9306	1.5690	0.5279
0.2362	-0.1431	-0.7324	-0.5027	0.7558	0.8409	-0.8366	-0.8918	-0.5121	2.0621	0.1099	0.0179	0.2305	0.9700	-0.4146	-0.6727	0.0495	0.7723	0.2684	0.5676	-0.7364	0.4301	-0.6640	0.7947	0.4293	0.4736	0.9398	0.8266	-0.4527	-1.7282	-0.6014	-0.6576	1.1582	0.9075	0.9523	-0.0422	0.8565	0.2359	0.1842	-0.6239	0.1118	1.5303	0.0593	-0.6982	0.6159	-0.2365	-0.1098	1.5757	1.1315
-0.0366	-0.2532	-0.2177	-1.0957	0.7842	-0.1357	-0.7398	-0.5629	0.5042	1.2968	0.3076	1.5327	-0.4452	1.2455	-0.3934	-0.7251	0.1742	0.6966	0.2765	0.8077	0.1484	0.2286	-0.0089	0.4086	0.5373	0.0741	0.9890	-0.0842	-0.2099	-1.7132	0.1386	0.2130	1.0111	0.5575	1.3907	-0.0349	0.1665	-0.2680	0.0435	-0.4941	0.0783	1.7875	0.1548	-0.4828	-0.1778	-0.6200	-0.6974	0.8934	1.3087
-0.4700	-0.7682	-0.1760	0.4962	-0.6078	0.6306	-1.1704	-0.0282	0.9031	0.4779	-0.0737	1.4578	0.6704	1.3072	-1.6288	0.0788	0.8515	-0.3404	0.9885	-0.4648	0.7097	-0.1853	-1.2275	1.3386	-0.2947	-0.4844	-0.0651	-0.6123	0.3322	-0.8240	0.4735	0.1569	1.0742	0.1861	-0.0427	-0.5963	0.2082	-1.2051	-0.3423	0.0213	0.8110	0.0275	0.5990	-0.9060	-0.3388	-2.0825	-1.6909	-0.4290	0.2579
0.7095	-0.6400	-0.9826	0.4733	-0.2540	-0.1256	-0.5583	0.1789	-0.2805	2.2997	0.2829	1.9782	0.2538	0.3810	-1.4253	0.6609	-0.1041	-1.0541	1.0328	-0.3366	-1.0809	-0.9730	-0.0405	2.2422	-0.2545	-0.5798	-0.4247	-0.9714	0.2046	0.1734	0.5873	-0.1404	-0.5403	0.8374	-1.2429	-1.1895	-0.1651	-0.6257	-0.7149	-0.0145	-0.2527	-1.2317	0.3520	-0.8772	-0.7507	-1.2668	0.1821	-1.1087	0.4434
-0.1422	-0.8206	-0.2709	0.0067	-0.9702	-0.3708	-0.8033	0.0405	-0.5939	0.6036	-0.0353	0.8036	0.0476	0.2594	-1.8453	0.2666	-0.0811	-0.9072	0.6458	-1.0952	0.1577	-1.0434	-0.2342	0.5079	-0.2334	-0.2584	-0.2017	-0.3395	0.1037	0.0762	0.0504	-0.6704	-1.1268	-0.3672	-0.9686	-0.3398	0.3089	-1.5276	-0.3799	-0.5069	-0.3119	-0.8454	0.2925	-0.6253	-0.0013	-0.8447	-0.9848	-0.7328	0.0121
0.1435	-1.2918	-0.0317	0.0631	-2.5949	0.5314	0.4847	0.0994	-1.2901	-0.3397	-2.1919	-1.8690	0.4714	0.1620	-2.6755	-0.5813	0.7235	-0.3718	0.7693	-1.3007	-0.1112	-0.8112	-1.3901	-0.5136	-0.4356	-1.1888	-0.3457	0.4830	-1.0236	-1.0310	-1.3991	-2.0956	-2.0018	-1.0637	0.1706	-0.2730	0.7464	0.0052	-0.0117	-0.4326	-0.6246	-0.6709	0.1964	-0.3452	1.4587	0.0921	0.5831	-0.3604	0.5865
-0.5772	0.3342	0.8900	-0.4627	-0.4018	0.4530	-0.2625	-0.1645	-1.4835	-2.2292	-0.1545	-1.5169	-0.8418	0.2052	-1.3174	-0.9754	0.7219	-0.6085	-0.4491	0.2192	-0.3642	-0.4812	-0.4264	-1.5869	-0.8385	0.0235	-0.5423	-0.3645	-0.3921	0.1529	-0.7780	-1.6276	-0.7775	0.1544	-0.1454	0.1653	-0.1140	1.1935	0.2872	-0.8941	-0.4143	-0.4006	-0.0119	0.2926	0.8267	-0.0297	1.5760	0.4422	-0.5544
0.1861	0.8095	1.8319	-0.5639	0.1120	-1.6716	0.2106	-0.6612	0.5504	-0.3162	0.6449	-0.2419	-1.2706	0.5207	1.1533	0.2164	-0.2619	-0.3912	-0.1835	0.5502	-0.1696	-0.8880	0.2362	-1.1689	-0.6392	1.0289	0.2995	-1.4816	0.3560	0.5152	0.8365	-0.2761	-0.3889	1.3122	0.1998	-0.0931	-0.1431	1.3540	0.3316	0.8375	-0.2177	-0.8739	0.0978	0.8536	0.5057	0.7942	1.1918	0.9883	-0.3631
-0.7769	-1.2417	1.7549	0.4269	-0.8788	-0.7299	-0.5748	-1.1276	0.6053	-1.7446	-0.1955	-0.8656	-0.0861	-0.5807	-0.3902	0.4589	-1.4353	-0.1456	0.8959	-1.1931	1.0092	-0.8165	-0.3465	0.6915	-1.6548	0.3754	-0.4976	-1.5703	1.0352	1.0111	1.4039	0.1289	0.1083	-0.1080	0.0304	-1.6451	-0.1857	-0.2290	0.1842	0.2897	0.2225	0.9476	-0.6952	-0.1433	-0.8611	-0.5236	-0.9525	0.3240	-1.6118
-0.7787	0.1041	-0.6190	0.1863	-0.3186	0.1695	0.3576	-1.2108	0.7740	-0.9401	-0.0482	0.5023	1.3684	-1.4833	0.3501	-0.1890	-2.2707	-0.6212	0.3357	0.0805	0.1040	-2.0081	0.8034	0.8157	-1.1216	0.0711	-1.2624	-0.4654	0.7095	1.5219	0.6590	0.8894	-0.3174	-0.5033	-0.8801	-1.7405	-0.6902	0.7828	-0.5985	1.0037	-0.7075	-0.6426	-1.1122	-0.1380	-0.8040	-0.0409	0.2445	-0.3857	0.0991
-1.0182	0.4303	-0.1789	0.3823	0.3891	-1.1402	0.9470	-0.9892	0.7481	-2.1508	0.6434	-0.8551	0.7770	-0.6576	0.2823	-1.0819	-0.4620	-0.6194	0.1901	0.4368	1.2565	-0.4788	0.3067	-2.3209	-0.1649	-0.2054	-0.5552	0.3193	0.6134	1.1742	0.3123	-0.1354	-0.4205	-0.5271	-1.1591	0.4461	-0.8023	0.5627	-0.6998	0.2234	-1.2629	-0.2439	-1.3232	0.0971	-0.6762	-0.8123	-0.8220	-0.7010	-0.5551
-0.6875	-0.0728	0.2270	2.0101	1.3017	-1.1104	1.7774	-1.4171	1.0553	-1.7709	-0.4484	-1.7655	0.9776	-0.6185	0.7954	-0.4408	0.3476	-0.0895	0.5088	0.2585	1.9735	1.6756	0.0428	-1.4240	0.3434	-0.7473	0.0255	0.5088	0.4283	1.2002	0.1570	-0.2705	0.7527	-0.4937	-1.2326	0.5067	-1.4524	0.7082	-1.1170	-0.4123	-1.3963	-0.1709	-1.9859	0.6574	-0.9326	0.2857	-0.7651	-1.0480	-0.8404
0.8542	0.0402	-0.2644	1.9111	1.1104	-0.8856	2.5536	-0.8738	1.2321	-0.9301	1.1355	0.3528	-0.5309	-1.0888	2.4096	-0.3277	-1.4945	-0.6252	0.4677	0.8556	0.5793	1.2427	0.8886	0.3351	-1.2332	-0.3895	-0.5762	-0.1212	1.4083	1.7926	0.9901	-0.1056	1.8176	0.3127	-0.0325	-1.0095	0.4555	1.9304	-1.5326	1.4174	-1.5090	-0.6988	-1.7526	1.0614	-2.0591	-0.4519	-0.2349	-0.6463	-0.5050
-0.1519	-1.1658	0.1341	1.1379	-0.0905	-0.6253	2.4004	-1.0985	0.4827	-0.5456	0.6142	-0.6122	0.6424	-0.5065	0.8817	0.1264	-1.0929	-1.2332	0.6098	-0.3827	1.7280	0.6912	-0.7401	-0.2128	-1.8617	-1.5283	-0.1706	-1.1882	2.0740	2.0647	1.0375	-1.6351	1.5416	-0.8685	-0.2949	-0.9983	0.3082	-0.0523	-1.7467	1.2980	-1.7785	-0.9666	-2.1039	1.0631	-1.7855	-1.6099	-1.9745	-1.3083	-0.9328
-0.5058	-0.5624	-0.3534	1.0893	-1.6040	0.4158	2.6648	-1.0910	0.4130	-1.1851	1.5157	-0.9186	1.4437	-0.1259	0.0716	0.0567	-0.6373	-1.8256	0.4837	0.2560	0.4891	0.4619	-1.1376	0.5259	-1.8442	-1.0648	-1.1909	-1.7670	1.9162	0.9194	0.7073	-1.8786	1.1866	-0.4633	-0.8666	-1.6396	0.4135	1.5939	-1.0918	1.4087	-1.8505	-1.5498	-2.1787	1.7188	-1.9059	-1.6784	-0.9646	-1.2057	-0.5078
-0.0475	-0.7994	-0.5701	0.6137	-1.3365	-0.8293	2.4539	-1.0271	0.7299	0.3548	0.7526	-0.5318	0.2269	-0.3982	0.3686	-0.4891	0.2229	-1.6473	0.2276	-0.1692	0.8219	0.4570	-1.0538	0.1631	-1.1480	-2.0685	0.3111	-2.4714	1.3951	0.3792	0.9391	-1.2853	0.1162	-1.0402	-0.4845	-1.5109	-0.1740	1.5914	-0.2870	1.7232	-2.3394	-1.3392	-2.5428	1.9342	-0.9907	-1.8865	-1.5306	-1.3156	-0.6678
-1.2020	-0.1147	-0.7406	0.4102	-1.7631	0.6111	2.3269	-0.9389	-0.1198	-1.1923	1.5989	-0.4889	0.5836	-0.3268	-0.9992	-1.0680	0.0854	-1.8629	0.0843	-0.1426	1.6066	0.4620	-1.2523	-0.2623	-1.2421	-1.8515	-0.1262	-1.9411	1.0862	1.0245	0.9121	-1.8390	0.0238	-0.9299	-1.0929	-1.7643	1.2006	1.5657	0.2650	1.7757	-1.7849	-1.2742	-2.0028	-0.1160	-0.7834	-2.1822	-1.9233	-1.2248	-1.1745
-1.0475	-0.6476	-1.4719	0.2379	-0.7768	1.2437	1.8153	-0.5870	-0.2828	0.8366	0.3588	-1.3151	-0.5486	0.0664	-0.1955	-1.2139	-0.5407	-1.6284	-1.1987	0.4272	0.7328	-1.3779	0.1647	0.0933	-0.5245	-1.2109	-0.8678	-1.1693	0.0350	1.2934	1.1697	-0.8911	-0.8676	-0.0772	-0.8248	-0.7981	0.1225	0.5585	-0.4490	1.5164	-2.2707	0.2342	-1.5180	-1.4136	-0.5838	-1.7348	-0.4246	-0.1834	-0.2094
