IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.6549	2.4157	1.0296	2.6655	3.7994	1.5705	-1.2592	0.9116	1.4574	3.8237	4.2634	0.9299	-0.1805	3.2425	2.8289	1.3581	0.0875	1.2696	1.5101	4.4206	2.8689	2.5953	2.2789	2.1147	0.6414	1.3011	0.0724	2.1245	1.7519	1.4413	2.5820	1.2211	3.7520	2.2765	1.6468	1.6284	2.9488	2.4846	1.9558	1.3331	2.8576	1.4018	2.1400	2.4981	-0.0945	1.1264	-0.1313	3.0049	0.8836
-0.3214	3.0421	0.6649	1.7693	2.4875	1.5815	0.0068	0.8844	1.3168	3.4094	2.1974	-0.6666	0.3819	1.3765	2.6273	0.9677	-0.7135	2.1726	-0.1614	3.5327	1.9785	1.2664	2.7153	2.2707	1.3602	0.0361	0.2811	2.8997	0.6059	1.9869	1.2452	1.8622	3.2688	1.3259	1.3198	1.6280	1.8743	1.1596	0.5905	1.0940	-0.0477	1.7625	0.5099	1.0892	0.5861	1.2006	0.3890	2.7681	-0.2682
-1.0357	3.0020	0.8102	1.9886	1.9553	2.0300	-1.3867	0.1798	1.3626	3.0309	2.2853	-0.5671	1.7274	0.4720	2.8854	1.7601	-0.1736	2.3852	-0.0395	2.3204	1.9821	0.5123	2.6642	1.5112	1.9237	1.0049	0.8332	3.0016	0.5326	2.9906	0.9303	2.1336	3.1676	1.2691	1.9776	1.9890	1.6007	1.5886	1.0895	1.0211	1.0707	1.1473	0.4561	1.3584	1.1646	1.8435	0.8833	2.2405	0.6063
0.2636	2.3274	0.1065	1.6462	0.2851	1.5045	-0.5731	-0.7638	1.4522	3.0759	3.1055	1.2525	1.9759	1.4708	1.7691	1.9750	0.5367	1.0083	0.1519	1.7073	1.4927	0.3770	0.7945	2.6806	1.1739	0.2426	1.2989	1.2016	1.4966	3.1098	1.4409	1.6479	3.3644	2.2358	2.4919	1.4411	2.2909	2.2075	2.1022	0.7490	2.4358	0.4985	0.5032	1.8905	0.4193	1.9679	0.3531	3.1510	2.1455
1.2495	0.3718	-1.2640	1.2887	-2.1484	-0.8710	-1.1900	0.2956	-0.9664	2.2318	1.8653	0.8610	2.5255	1.1637	-1.0716	1.5061	-0.3881	-0.4908	0.6419	-0.6142	0.4275	0.6992	-1.8004	3.0428	-0.1135	-2.1230	1.5530	-1.5608	1.7783	1.6535	1.4266	0.2996	1.5390	1.7425	2.5677	0.1647	4.1487	0.9554	1.1844	0.3944	2.1531	-0.6637	0.3215	1.2091	-0.1028	1.0148	0.7565	2.2319	1.4089
-0.4177	-1.9687	-1.8222	-0.7023	-1.7592	-2.3977	-1.8674	0.6955	-2.5044	0.7652	0.4801	-1.6894	-0.0809	-1.0543	-2.5354	-0.5312	-1.9418	-2.3099	0.0061	-1.5141	-0.2607	-0.6285	-1.7128	0.0802	-1.7430	-2.8943	0.6876	-2.2898	1.4415	-1.0453	0.1354	-1.9200	-0.1839	-0.3248	-0.0964	-1.6126	3.4483	-0.3406	-1.2777	-0.5745	-0.6231	-0.7220	-0.6702	-0.5953	-0.5779	-2.4681	-0.9969	-0.3866	0.3587
-0.3128	-1.3852	-0.8407	-1.3450	-0.7391	-0.5510	-0.3038	-0.0920	-1.3343	0.1973	-0.0491	-1.2337	-0.7804	-2.1725	-1.1919	-1.2780	-1.7269	-2.2873	-0.5761	-0.7919	-1.6502	-1.8574	0.4309	-1.8993	-2.1257	-1.1545	0.4081	-1.7071	-0.4784	-1.1758	-0.2272	-1.4613	-0.6769	-0.3702	-2.2572	-2.3343	-0.2932	-0.7888	-2.1006	-0.3483	-1.3044	-0.4366	-1.9771	-1.0673	-0.2145	-1.4374	-0.3539	-1.7647	0.0108
-0.3262	-1.1230	-0.6264	-1.4584	-0.8707	-1.1788	0.0377	-1.2032	0.0709	-1.0284	0.0866	0.1305	-1.8758	-1.8148	-0.7968	-1.4878	-1.1337	-1.8329	-0.8734	-2.2731	-2.5360	-1.5064	-0.6302	-0.9285	-1.8563	-1.4126	0.5623	-0.8920	-1.4215	-0.5135	-0.8942	-1.3278	-0.8039	-0.1155	-2.7705	-1.1213	-0.0085	0.0577	-0.4756	-0.2072	-0.3241	-1.4701	-1.2745	-0.6762	-0.1450	-0.4384	-0.2200	-1.5528	-0.3870
-0.9836	-2.3586	-0.7996	-1.4768	-1.4898	-1.3785	-1.3289	-0.8307	-0.4863	-1.5901	-0.2306	-1.4226	-1.2500	-1.3896	-1.8940	-1.8751	0.6200	-1.6365	-0.7987	-2.1364	-1.9134	-1.5367	-0.9020	-2.1489	-0.9020	-0.2496	0.2505	-1.0985	-1.4334	-0.3015	-1.2411	-1.2497	-1.5284	-1.2512	-1.5531	0.0755	0.1999	-0.4445	-0.4530	-0.4220	-0.9165	-1.8749	-1.4740	-0.9104	1.2237	-0.2357	0.2040	-1.9049	-1.3484
-0.2911	-2.4384	-0.0077	-0.8091	-1.6444	-0.6347	-0.4893	0.4935	-0.8485	-0.8544	-1.1252	-0.9128	0.0248	-0.7156	-0.9220	-1.1035	0.3325	-0.7613	-0.5965	-1.7553	-0.9196	-1.9802	-0.4522	-1.4857	-0.2718	0.2552	-1.1549	-1.6241	-0.8222	-0.6717	-1.1704	-0.2051	-1.5353	-1.9441	-0.8438	-0.2502	-0.9086	-0.5651	0.0698	0.0842	-1.0898	-1.3549	-1.0297	-1.1683	0.7550	-0.0029	0.7322	-2.2746	-2.2486
-0.1152	-1.1476	-0.4677	-1.9553	-0.5378	-1.0747	-0.4435	0.7658	-1.5202	-2.0933	-0.2311	-0.5165	-1.1000	-0.7142	-0.7193	-1.3640	-0.9304	-2.3356	-0.2008	-1.6826	-0.2903	-1.4041	-1.7762	-1.5818	-1.5565	0.3593	-0.8407	-1.4654	0.4633	-1.8632	-1.6921	-1.4765	-1.2492	-0.2129	-0.4496	-1.2099	-0.9039	-0.2957	0.1084	0.0106	-0.9813	-1.9864	-0.6068	-0.4470	-0.3821	-0.7323	-0.3929	-1.8142	-1.4226
-0.1451	-0.1957	-0.3113	-2.1225	0.1568	-1.6008	0.3238	-0.9735	-1.6124	-1.3622	-0.5082	-1.4041	-1.3042	-0.8356	-0.7659	-1.7189	-0.6701	-1.7549	-0.0661	-1.0053	-0.4330	-1.5361	-1.1569	-2.4111	-1.8690	1.2138	-0.8697	-0.9630	1.0818	-2.2210	-1.7280	-1.9567	-0.9799	-0.4961	-0.3118	-1.2536	-1.8199	0.1206	-0.2726	0.5053	-0.7225	-1.4789	-1.2623	0.4757	-0.1328	-0.8189	-0.5076	-1.5918	-0.3721
0.4123	-0.5176	0.2507	-1.2312	-0.5815	-0.3856	1.8189	-0.4981	0.6859	-1.4384	-1.4743	0.1889	-1.0723	0.1653	0.0278	-1.4919	0.1179	-0.0631	0.3688	-0.8182	-0.4511	-1.4815	-0.4551	-1.0895	-1.1321	0.8818	0.2635	-0.7572	0.1921	-1.1232	0.1049	-0.2809	-1.3176	-0.5494	-0.2892	-1.1093	-1.5174	0.2957	0.2629	1.0896	-0.7480	0.3881	-0.2303	0.2378	-1.2600	-1.0376	-0.2655	-0.1469	-0.4103
-0.6802	-2.0793	-0.5750	-1.2006	-0.2656	-0.9772	1.2532	0.9477	0.5490	-3.2522	-1.2164	2.2183	-1.5703	0.3088	-0.8533	-1.5668	-0.3737	-1.2136	0.7858	-1.0301	-1.1305	-1.4825	-0.9619	-2.0503	-1.7091	0.6029	-0.1609	-0.8969	0.0660	-2.0514	0.0167	-0.5998	-1.3918	0.0952	-0.3730	-0.7182	-1.0382	-1.3452	-1.2166	0.2018	-1.8033	-1.6264	-1.0053	-0.4764	-1.3775	-2.1867	-1.0577	-1.1799	-0.2304
-0.1529	-0.9634	0.4781	-0.7271	0.0092	-0.0096	0.7879	-0.0584	0.3029	-1.9916	-0.9988	1.4189	-0.1060	0.4198	-1.0022	-1.2326	0.4265	-0.1568	0.5457	-0.2422	-1.3879	-0.7596	-0.6210	-1.8099	-0.8688	0.9904	-0.4864	0.3740	-0.1359	-1.2250	-0.4695	-0.0160	-1.2967	0.4372	-0.2587	-0.7623	-2.3697	-1.7196	-1.7636	-0.6869	-2.0810	-1.1929	-0.3957	-0.7773	-0.7716	-2.2634	-0.2358	-1.3719	0.1723
0.2451	0.3349	0.6514	0.1866	-0.0772	-0.4651	0.6343	0.1701	0.0866	-1.2992	-1.1623	0.7179	0.2411	0.2357	-0.5629	-0.0975	0.3016	0.5439	0.3980	-1.4370	-0.2429	0.7001	-1.5617	1.0501	0.3409	-0.4373	-0.4708	-0.1534	0.5793	-0.1793	-0.6476	0.2222	-0.6381	-0.8046	0.5834	-0.9027	-1.7015	-1.0964	-0.2305	-0.3243	-1.0026	-1.0988	-0.4721	0.2765	-1.2085	-0.9259	0.7793	-0.6715	-1.3419
-0.3537	-0.2559	0.1156	-0.3928	-0.1944	-0.7473	-0.2207	0.4570	-0.5743	-1.0159	-0.8774	0.5576	-0.4429	-0.2901	-0.6547	0.1796	-0.5386	-0.6663	-0.0490	-1.5888	0.6265	0.4653	-1.6588	-0.2670	-0.1855	-0.4943	-1.0598	-0.9672	1.8354	-0.5684	-1.0754	-0.9718	-0.6850	-1.6055	-0.1249	-0.8027	-0.2738	-0.2684	0.6591	-0.9589	0.2002	-1.8332	0.0172	0.2218	-1.1283	0.6240	0.9122	-1.1537	-1.6568
