IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-2.2144	-0.9502	-0.0161	-1.2269	-0.7164	-0.1147	-2.9659	0.4847	-1.4409	-0.1550	-1.7655	-0.4972	-0.7012	0.3283	-0.8225	0.2625	-0.6000	-1.0001	-1.5239	0.4487	0.5801	0.2278	-2.3804	-1.4757	0.9956	0.3430	-0.2910	-0.5468	0.6226	-0.2466	-0.5292	0.4141	1.4431	1.6171	-0.5743	-0.1536	-0.1421	-0.4721	0.7450	0.9797	0.5514	0.8166	2.1440	-0.0297	-0.9064	2.2866	0.7406	0.1648	1.6828
-1.7130	-1.3840	0.6571	-1.2267	-1.2908	-1.0141	-2.2608	0.1480	-1.3120	0.7439	-2.5072	-0.6948	-0.3148	-0.0325	-1.2076	0.8007	-0.0993	-0.6273	-0.5761	-0.0495	-0.0692	1.4041	-1.6924	-0.8277	0.8752	-0.2336	0.6301	-0.1928	0.5365	0.0821	-0.2147	-1.2524	0.6981	0.9235	-0.2308	0.3973	-0.3151	-1.6698	0.3210	0.1110	0.5047	0.0555	2.0167	0.1249	-0.1881	1.8252	0.8039	-0.6474	1.5641
0.6523	-1.1393	0.7498	-0.9490	-1.6596	-2.0149	-1.1262	0.5187	0.5764	1.0005	-3.0835	0.5398	0.0800	1.0187	-0.8499	0.7222	-0.3352	0.3962	0.6262	-0.2864	-0.8116	0.6319	-1.8438	-0.5078	0.9809	-0.7773	0.3015	-0.1999	0.5172	-0.1771	0.5341	-1.6994	0.0953	0.5062	0.1324	-0.1847	-0.5617	-0.1234	0.7555	0.3092	0.1800	0.5971	2.1768	-0.1660	-0.8581	1.6673	1.1356	-0.4517	2.0440
0.1398	-1.7343	0.7055	-0.7277	-0.2300	-1.8079	-2.0292	0.8069	-0.4661	-0.1813	-1.9538	0.2009	-0.3584	0.0615	-0.3608	0.7964	-0.4467	-0.5728	0.1843	-0.4109	-0.4900	0.4749	-1.3549	-1.1945	0.6649	-0.0273	0.2236	-0.4530	0.2569	-1.0604	0.2151	-1.0790	0.4050	-0.1424	-0.1062	-0.0858	-0.5758	-1.2760	0.9298	-0.1288	0.2152	0.3694	2.0026	1.0218	-0.9828	2.0205	0.9220	-1.0509	1.5046
0.1634	-0.3390	1.2129	-0.6085	0.0704	-0.6731	-1.7756	0.8313	-1.4439	0.0844	-0.6723	-0.8301	0.0216	-0.4307	-0.3907	1.1604	-0.4358	-0.8903	-0.2905	0.0960	0.0041	0.5646	-1.0542	-1.3177	0.2917	-0.2066	0.3750	0.0828	-0.0253	-1.0111	0.5510	-1.4470	1.0940	0.4427	-0.3257	0.4727	-0.2835	-0.2312	1.2629	-0.0135	1.1698	-0.6853	2.3930	1.1593	-0.5269	1.9804	0.7767	-0.8924	1.5072
0.2471	0.1249	1.2955	-0.7460	-0.7711	-0.2775	-1.2782	0.8581	-1.0140	0.0776	-0.6768	-0.6602	0.3680	-0.5091	-0.9599	0.6290	-0.7630	-1.2022	-0.5999	-0.5709	-0.3056	0.5718	-1.8973	-0.0857	0.6091	-0.0729	0.1903	0.5473	0.2430	-0.2701	0.0050	-1.5849	-0.1967	0.0804	-0.9649	-0.2389	0.7401	0.0876	1.6989	0.0926	1.0686	0.1330	2.2752	0.4712	-0.9631	1.7509	1.5515	-0.8976	2.0548
0.3025	0.0356	1.0999	-1.4059	-0.8974	-1.6917	-1.3946	0.7344	-0.3397	-0.2056	-1.1061	-0.4728	0.3365	-0.7710	-0.6380	0.2955	-0.3840	-1.0205	-1.0383	-0.9990	-0.6063	0.3497	-1.6724	-0.6151	1.1451	-1.2562	0.5921	0.3908	-0.2137	-0.5074	-0.0553	-0.7960	-0.2028	-0.8764	-1.6630	0.2245	0.6816	0.6314	1.3784	-0.1444	1.1310	0.8331	2.2150	0.3716	-0.7077	1.4319	1.3082	-0.6455	2.3422
-0.0481	-0.3706	-0.2244	-0.8650	-0.5073	-1.1492	-0.6534	0.7965	-1.9316	0.0276	-0.3449	-0.7542	0.2864	-1.6663	-0.5796	0.5096	-0.4303	-1.5156	-1.2012	-0.5029	-1.1963	-0.1236	-0.3333	-1.3565	0.9795	-0.6965	0.5987	-0.1831	-0.6479	-0.9988	-0.2849	-0.1542	-0.6853	-1.1283	-1.4326	0.2160	0.7887	-0.3733	1.0003	-0.2312	2.0106	0.2522	1.9901	0.1648	-0.1849	1.8812	1.0500	-1.1327	2.0474
-1.0419	0.9315	-2.4648	0.7579	0.9858	0.2823	1.6732	-0.3505	1.4938	-4.0714	-0.7917	0.1103	-1.7375	-0.0941	-0.7277	-0.0985	1.3833	0.8566	1.7579	3.5393	-0.7494	-1.1749	1.3908	-3.4555	0.9304	-1.6864	1.6514	0.2301	0.6555	0.2355	-1.2587	3.7591	-1.8630	-0.9512	-0.7025	1.4359	0.5415	-1.8449	0.8035	1.3746	1.1890	1.7745	0.0163	-0.5470	0.6408	1.3626	1.8523	-0.7992	0.4997
2.9025	-0.0801	-1.6294	2.7427	0.8637	5.1352	2.0068	-0.0677	-0.0450	-0.9555	-0.2725	0.8635	1.0246	-0.8665	-0.5863	1.3574	1.1445	1.2467	1.0450	0.3295	-2.0388	1.9815	1.1496	2.2744	0.9354	-1.0888	-0.5172	1.1085	-1.3166	2.1687	0.0342	0.3561	-3.2192	-1.5262	-0.9773	0.1577	0.3912	1.8283	-1.0362	-0.6330	-2.2561	0.7491	-2.2170	1.1568	-0.5496	-2.2468	-2.1301	-1.0130	-2.0345
1.4906	2.3594	-0.4086	0.1414	0.6478	0.5912	0.4421	-0.3320	-0.3791	3.2371	2.8344	0.0361	0.6480	-1.6906	1.4315	0.0725	0.0292	-1.4212	-1.6637	-0.1010	-0.3026	-0.8004	2.0531	-0.0605	0.3693	2.7832	-2.0248	0.6396	-1.1730	-0.2683	0.2556	1.2356	0.1732	-0.4614	-1.3098	0.3912	0.3530	5.0672	-0.1760	0.5496	3.0888	-0.0741	-0.6995	-0.3406	0.9021	-0.5049	1.3222	-0.5650	-0.5495
0.5274	0.9242	0.4114	0.1424	0.9340	0.1604	0.7433	-0.5269	0.0385	-0.3544	1.0790	-0.7802	1.3875	-1.3570	1.6185	-0.8672	0.9573	-0.1471	-1.3798	-0.3549	0.4015	0.7474	1.7310	0.0501	0.1226	1.1699	-0.8307	1.2511	-1.4508	-0.3462	-0.4976	1.5205	0.6177	-1.5811	-1.6343	0.7686	0.2671	2.1697	-1.1613	-1.4171	1.3648	0.3591	-1.5581	-0.9131	1.2045	-1.5539	-1.3410	-0.9429	-1.6194
0.7204	1.5617	0.3729	0.5711	1.6454	0.8381	1.4135	-0.2766	-0.2199	-0.0706	1.4249	-0.5620	1.9728	-0.9982	1.7790	-1.1866	0.6415	-0.1102	-1.3629	0.3081	0.3714	0.9219	1.9533	1.2746	-0.2528	1.8097	-0.3379	1.3534	-1.6098	-0.0568	-0.9115	1.8662	0.9621	-1.2599	-1.3843	0.6692	0.4183	1.3813	-1.2879	-0.7744	0.1552	-0.0301	-2.0131	0.3269	1.1078	-1.7074	-1.5014	-0.6736	-1.3388
0.4142	1.7449	0.7147	0.3353	0.9254	0.4402	1.0317	-0.5512	0.4145	0.4765	0.9087	-0.0674	2.2477	-0.5406	1.6038	-0.5629	1.0936	0.7246	-0.9515	-0.0645	0.6341	1.1415	1.7935	1.2154	0.5002	0.7114	0.1335	1.1030	-1.0469	0.6393	-1.0052	1.4159	0.9759	-1.5286	-0.8776	1.4740	0.9075	0.4034	-0.2954	-0.1191	0.3716	0.4031	-1.5107	0.1476	2.1869	-1.7067	-0.7359	-0.2551	-1.3316
0.5277	2.3242	0.2635	0.5674	0.9618	0.6750	0.6540	-0.5477	0.3383	0.5653	1.5066	-0.0501	1.4815	-0.6030	0.9582	-0.0539	0.4502	0.9838	-0.8337	0.6684	0.7952	0.0562	1.5339	1.2234	0.4114	0.3036	-0.0453	1.1285	-0.5855	1.2463	-0.0974	0.6316	0.5841	-0.3853	-0.2246	1.2680	0.7004	1.2032	0.5189	0.4633	0.0624	-0.2007	-0.7700	0.6210	1.8324	-1.0246	0.0531	0.9827	-0.4929
0.5739	1.6496	0.6060	0.9312	0.7514	0.7437	0.9394	-0.4700	0.4786	1.0109	1.4368	0.1493	1.8359	-0.1634	0.1997	0.6575	0.7270	1.4146	-0.2192	0.2755	1.4444	0.2554	0.7009	2.0825	0.1361	0.4241	0.1952	0.9453	-0.0070	1.8434	0.0173	-0.0456	0.1731	-0.0880	0.2416	0.8938	0.6626	-0.4962	0.7486	-0.8576	-0.9649	-0.3819	-1.0034	0.2534	2.0211	-1.0462	-0.3506	1.3948	-0.7628
0.6661	0.5729	0.1218	0.6258	-0.6555	0.4882	1.1770	-0.2135	-0.1468	1.3633	2.1793	0.3273	1.0289	-0.2019	-0.3141	0.9461	-0.4342	1.0526	-0.0727	-0.3173	1.8134	-0.4057	0.0496	1.7324	-0.9797	-0.4425	-0.2696	-0.5695	0.5370	1.9041	0.7533	-0.8888	0.3474	1.0133	0.9345	-0.1460	1.2451	-0.1640	0.9188	-0.0913	-1.0388	-0.5395	-0.9391	0.1046	1.7101	-1.3001	-0.4156	1.9002	-1.0505
0.4943	-1.3688	-0.5251	-0.0787	-1.2987	-0.0335	1.1794	-0.3120	-0.3853	0.8145	0.8018	0.7271	0.3223	0.1182	-1.1477	0.5770	0.0769	0.6486	0.6520	-1.1009	1.0812	-0.3217	-0.9266	1.4559	-1.6647	-0.7918	0.0149	-1.7435	0.6317	1.3859	0.5551	-1.2179	-0.3371	1.1876	1.1043	-1.2172	0.7825	-2.1274	0.1655	-0.6576	-1.0066	-0.7524	-1.3710	-0.3710	1.1453	-1.2304	-1.5588	1.8533	-1.4946
0.5559	-1.0918	-0.8611	-0.3464	-1.0193	-0.5002	1.1271	-0.2888	0.1461	-0.3765	0.7574	0.3632	-0.6517	0.3488	-0.8369	-0.2661	0.2893	0.0709	1.0483	-0.7938	0.6985	-0.6478	-1.0675	0.7029	-1.6751	-1.6573	0.0533	-2.2053	0.5771	-0.0526	0.4126	-0.8263	-0.3471	1.1328	1.0089	-1.5615	-0.2747	-0.9527	-0.5294	-0.4972	-1.1866	-0.2893	-1.8017	-0.1901	0.2364	-1.3137	-1.4269	2.0374	-1.5335
0.9230	-1.0742	-1.5694	-0.3577	-1.0557	-0.6662	1.1305	0.1792	-0.1715	-1.2533	1.2904	0.7528	-1.5093	0.3607	-0.5107	-1.0811	-0.9246	-0.6331	0.3733	-0.8265	0.1816	-0.7682	-0.2449	-0.3965	-2.0846	-1.9126	-1.0853	-2.6823	0.2585	-0.8999	1.0567	-0.5630	-0.0424	0.5551	1.0112	-1.7093	-0.0291	0.4497	-0.9207	-0.1354	-1.2044	0.0780	-2.0182	-0.4770	-0.0366	-1.5065	-1.3413	1.7978	-1.9538
-0.0599	-1.7896	-1.5095	-0.1352	-0.9591	-0.1519	0.7448	0.0597	0.0653	-0.2101	0.0068	0.3021	-1.1324	0.1910	-0.7994	-0.6483	0.1530	0.2990	0.7395	-1.5772	-0.4151	-0.2630	-0.6734	0.5784	-1.7019	-1.3075	-1.0102	-1.9748	-0.1350	-0.7694	0.2069	-0.7374	-1.0772	-0.2539	1.0530	-0.8543	-0.3691	-1.6762	-1.8395	-1.5151	-1.5838	-0.5057	-2.0333	-1.1892	0.1065	-1.3737	-1.3885	0.7051	-1.6600
-0.1118	-0.9404	-1.1684	-1.0356	-0.2018	-0.7137	0.5357	-0.0641	0.5874	-0.5315	0.0502	0.6895	-1.4825	0.3578	-0.0924	-0.3437	0.3737	0.5669	0.5749	-1.1019	-0.7799	-1.0735	0.0020	0.4131	-1.4324	-0.6051	-1.0433	-1.1886	-0.3462	-1.1176	0.4607	0.0633	-0.8129	-0.2283	0.8065	-0.6331	-1.2778	-0.7820	-1.6567	-1.1638	-1.6119	-0.2223	-1.7142	-1.4273	-0.0157	-0.8660	-0.5773	0.8014	-1.0565
0.2591	-0.4748	-0.9894	-1.4641	0.2795	-0.7534	0.5732	-0.4052	0.1260	-0.7388	0.4180	0.4776	-1.0960	0.7694	0.2201	0.1968	0.4449	0.1380	0.7726	-0.2854	-1.3879	-0.6587	0.4841	0.0838	-1.5843	1.0246	-0.7814	-1.0623	-0.4768	-0.8159	0.2338	0.4718	-0.5831	-0.1799	0.7251	-0.9808	-0.8296	-0.9205	-1.4575	-0.7890	-1.0641	-0.2081	-1.4209	-0.7640	-0.9481	-0.0273	0.2896	0.8964	-0.2546
-0.0992	-0.0152	-0.7308	0.3479	0.3946	0.2883	0.5082	-0.3761	0.3820	-0.2901	1.1353	-0.1519	-0.7271	0.9804	1.1781	0.5963	-0.6046	0.6044	0.4572	-0.1727	-0.4094	-0.8455	0.7034	-0.3358	-1.6649	0.9360	-1.0053	-0.8162	-0.1504	-0.1694	0.6032	1.2155	0.2380	0.4987	0.8656	-1.0746	-0.5642	0.2220	-1.5078	-0.5724	-0.6563	-0.5250	-1.3959	-0.7365	-0.9266	-0.8352	-0.6412	0.7744	-0.6952
0.1001	-0.6188	-0.7438	0.8189	0.4424	0.7559	0.2144	-0.3420	0.6174	0.1554	0.2947	0.5500	-0.3345	1.3487	1.3014	0.4482	-0.6375	0.6968	0.5460	-0.8953	-0.2141	-0.3018	0.2929	-0.3078	-1.7134	1.1251	-0.6466	-1.1042	0.3285	0.4390	1.1286	1.1850	0.2478	0.1224	1.0923	-0.9030	-0.1678	-1.5406	-1.2054	-0.0729	-0.4053	-0.7539	-1.1045	-0.6890	-0.4361	-1.1440	-1.4446	0.2580	-0.9546
0.6886	0.3773	-0.5188	-0.1261	0.5287	0.1866	-0.4578	0.6690	2.3236	-0.4413	-0.6333	0.7767	-0.5450	2.4500	0.6069	-0.2923	0.3086	2.9286	2.1813	0.1878	-0.4943	-0.3986	-0.4085	-0.5084	-0.8655	0.4342	0.6215	-0.2293	0.2330	0.2022	0.8384	0.2859	-0.3046	-0.2895	1.9984	-0.1441	-0.5519	-1.1714	-0.2005	1.3240	-0.1881	-0.9192	0.0570	-0.8176	-0.3900	0.0239	-0.0026	0.9145	0.5921
0.2464	0.7975	-0.9344	0.2758	-0.0344	0.1875	-0.4266	0.7748	0.6050	-0.6837	-0.0669	0.4819	-0.3832	2.2778	0.3975	-0.6335	-0.7535	1.4948	0.9898	0.7713	-0.4083	-0.1914	-0.2079	-0.7104	-1.0316	0.0975	0.7082	-0.2686	0.1351	0.1386	1.0126	-0.6432	-0.4340	0.4676	1.9553	-0.5941	-0.0569	0.5551	0.2600	1.6971	0.0392	-0.1986	0.6983	0.1466	-0.9835	0.9718	1.4618	1.0525	1.0279
-0.9759	0.0394	-0.5000	0.9650	-0.0650	0.3542	-0.3412	0.5130	0.3507	-0.5716	-0.2387	-0.3676	-0.2816	1.5142	0.8415	-1.1257	-0.6349	0.7104	-0.0659	0.2552	0.1625	-0.3410	0.2572	-0.1334	-0.7699	0.2947	0.7575	0.0293	0.1395	-0.4756	-0.1977	-0.2464	-0.3884	-0.2392	1.8366	-0.0749	-0.8356	-0.6601	-0.7645	0.1960	-0.7539	-0.2342	-0.0757	-0.0269	-0.7949	0.3620	-0.0091	0.3636	0.1386
-0.4146	0.2812	0.1167	0.5824	0.0425	0.2128	-0.1312	0.3299	1.4161	0.4615	0.0193	-0.6872	-0.3223	1.5206	1.0704	-1.3284	-0.0425	1.0112	-0.1195	0.4994	0.3641	-0.3361	0.3585	0.5253	-0.2643	0.3842	0.7778	-0.3713	-0.1801	-0.7264	-0.1027	0.5471	-0.5706	0.3864	1.8925	0.5000	-0.7147	0.5432	-0.9206	-0.1421	-0.6154	-0.4979	-0.3970	0.0564	-0.5149	-0.0409	-0.5130	0.6497	-0.1993
-0.7952	0.1875	0.0587	0.7781	-0.2208	0.6517	-0.0249	0.2886	0.6841	-0.1518	0.5095	-0.6441	-0.5168	0.9592	0.1397	-1.0100	0.0406	0.4764	-0.2044	0.3239	0.6419	0.6212	0.0149	0.1008	-0.2085	0.6817	0.8602	-0.4908	-0.2207	-0.8581	-0.5334	-0.0998	-0.5759	0.6766	1.2552	0.0980	-0.1413	0.4951	-0.6154	-0.5923	-0.2337	-0.5224	-0.0193	-0.1988	-0.7705	-0.1172	-0.4592	0.2144	-0.4960
-0.8388	0.0925	0.0322	0.9333	-0.1799	0.4003	0.1077	-0.1839	0.4955	-0.4369	0.1322	-0.6267	-0.2857	0.4986	-0.1839	-0.7986	0.4903	0.6623	-0.5624	-0.1253	0.6564	0.2798	0.0245	-0.1412	0.4091	0.6853	0.6819	-0.2330	-0.1111	-0.5464	-0.4439	-0.0921	-0.6108	0.0669	1.0821	0.3289	-0.6246	0.3858	-0.1058	-0.5535	-0.5140	-0.3377	0.1903	-0.5705	-0.3957	0.0936	-0.4341	0.7482	-0.2663
