IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
1.6216	0.1692	-1.2950	-0.7730	-0.9838	-2.2208	0.7090	0.0560	0.9023	0.3788	2.2530	1.0851	-1.3798	0.2731	-2.0746	-1.8066	-0.4452	-3.6061	0.1842	-0.2815	0.0829	-0.8725	-0.4329	-1.6412	-0.9427	-1.5432	-0.5011	-0.7794	0.8449	-1.2369	0.0230	-0.9222	0.2886	2.2779	-0.3526	-2.1389	-1.2101	0.5248	-0.4852	0.3254	-0.3365	-1.1508	1.8482	-0.9937	-0.0182	2.0849	-0.1975	-1.2463	-0.1226
1.4795	-0.1560	-0.5559	0.7596	0.0771	-0.4189	0.4903	-0.1879	0.5623	0.1838	0.5765	0.9445	0.3569	0.2918	-0.7609	-0.8175	-0.7134	-2.0564	0.0271	-1.0825	-0.4452	-0.9390	0.5778	-0.5243	-0.6140	0.1957	-0.5688	-0.4024	-0.7657	0.3901	0.2233	-0.6462	-1.2810	1.1843	-0.0619	-0.8461	-2.4168	1.5605	-0.1247	0.5301	0.1668	-0.7172	0.9919	-1.4117	-0.4115	0.4899	0.4279	-0.7418	-0.1590
1.0155	0.4660	-0.7061	0.9450	1.3509	-1.0969	0.2103	0.3168	-0.1320	-0.1723	0.9468	-0.1373	0.2120	-0.1917	-1.0684	-0.4973	-1.4562	-2.1891	-0.4363	-0.1294	-0.6965	-0.4500	0.0111	-0.8567	-0.5914	0.1897	-2.0685	-0.3125	-0.6618	1.1691	0.1147	-0.8054	-0.4953	0.5697	-0.7135	-0.8110	-0.4717	0.1330	-0.1633	-0.2738	0.1293	-0.0769	1.2467	-0.9754	-1.3688	-0.1231	0.2722	-0.5755	0.4621
1.0442	0.2641	0.0690	1.1777	1.0793	-0.9711	1.9675	-0.0302	0.2849	0.7087	0.4642	-0.4693	1.2793	-0.2264	-0.0374	0.4387	-0.2419	0.4775	0.4225	-0.2989	-0.6655	1.3623	0.0568	0.1085	0.3409	1.8975	-0.3384	0.7702	-1.0070	-0.0418	0.6284	0.2321	-0.4740	-0.2347	-0.4400	-0.0953	-1.5883	0.5557	0.5740	0.7662	-0.1735	1.1924	0.3147	0.0292	-0.6217	-1.9070	-0.3654	-0.0662	0.0060
0.7280	0.6515	-0.3684	1.3631	0.4426	-0.0227	1.3461	-0.0452	0.0846	-0.0367	0.1496	-2.1779	0.6140	-0.5553	-1.2830	0.5652	-0.2811	0.6478	-0.6958	-0.2074	-0.1819	0.5855	-0.5471	0.2962	-0.4058	0.9065	-0.0406	1.1889	-0.2845	-0.1034	0.1961	-0.9771	-0.2069	-0.2827	0.0483	-0.2695	0.9529	-0.1271	0.2062	-0.6304	0.7299	-0.4588	0.8926	-0.9465	0.3871	-0.0377	-0.8799	0.3945	-0.1492
1.0243	1.0096	0.6304	0.0327	-0.1486	0.9690	1.6306	0.7061	0.8166	0.2870	0.6786	-0.1427	0.1203	0.0520	0.0310	0.6677	1.1585	2.8290	-0.2849	0.2932	0.0397	2.0378	-0.4153	0.5172	-0.4570	0.3739	0.6225	0.3846	-0.6543	-1.0022	-0.8654	0.2381	-0.4450	-1.0109	-0.0460	0.3331	-0.7697	0.7829	-0.7919	1.1865	-0.0834	-0.5961	0.6769	-0.4183	0.3375	1.2330	0.7702	-0.3026	0.6586
1.0758	0.1663	-0.0807	1.0637	-1.6166	2.8314	0.6277	-0.2441	0.6789	0.7103	-1.4458	-1.3070	-0.4050	1.0513	-0.0870	-0.6644	1.3339	0.8900	0.7370	1.0200	0.3208	0.4531	-1.4091	1.3286	-0.2109	-0.2287	1.2538	0.1017	-0.8273	-0.2540	-0.3120	-0.7349	-0.8110	-0.9321	1.2739	0.9425	0.8994	0.2114	0.1398	-0.2847	0.5152	0.1087	0.4753	-1.1274	-0.2833	0.8496	-0.9421	0.5707	0.6021
0.2093	-0.2246	-0.0781	0.1286	-1.5532	0.0723	-1.5395	0.4612	0.4240	0.9713	0.4686	-0.0035	-0.2937	1.3155	-0.7776	-0.2794	0.8242	-0.7876	0.3965	1.8508	1.2448	0.6015	-0.7198	0.5342	-0.2944	-0.7239	1.0220	-0.3720	-0.0140	-0.4669	0.6446	-0.2055	0.2258	-0.2441	0.5521	-0.2984	1.0802	-0.1122	-0.0002	-0.7158	0.3903	0.1697	1.1232	0.2948	-0.5833	-0.7908	-0.4499	0.0301	-0.1837
0.8705	-0.1521	1.7838	-0.4660	-1.7486	0.5731	-0.9612	-0.0061	0.7765	1.1101	0.5022	0.3022	-0.5087	1.5785	0.8316	0.9697	0.9926	1.6609	2.3321	0.7190	2.6046	2.0413	-0.4915	0.3483	0.3413	-1.2539	2.1681	-0.1921	0.8292	-1.1386	1.1903	-0.2225	-0.6614	-0.0705	2.0659	-0.1244	-0.3591	0.9763	-0.5397	0.7402	-0.0729	1.1830	0.7414	0.5747	-0.3536	-1.3260	-1.2742	0.4529	-0.7810
0.2385	-0.7292	0.2165	-0.4807	-1.6251	0.6278	0.2339	0.0892	0.6452	-0.0060	0.1507	-0.3164	-1.4502	1.0123	-0.1556	0.4467	-0.5395	-1.0385	0.9210	0.4681	1.5135	-0.2335	-0.1076	0.3191	-0.3405	-1.6717	0.9823	-0.3796	-0.2803	-1.0275	1.2911	-0.5899	-0.5220	0.6142	1.5124	-0.8764	0.7086	-0.7057	-1.0628	-1.1256	-0.4430	-1.0260	0.7185	-0.7022	0.3189	-0.8680	-1.2530	0.1087	-1.8025
-0.8183	-0.5012	0.2371	-0.9996	-0.8929	-0.0522	-1.6466	0.6668	0.0320	-0.6763	-1.1014	-0.8909	-1.0576	-0.0398	-0.4510	0.8617	0.7377	-0.4258	0.1485	-0.0909	0.7379	0.4045	0.4430	-0.4637	0.0627	-0.4566	-0.3577	-0.5311	-0.9347	-1.6890	0.5492	0.7528	-0.5655	-1.1311	0.8758	-0.4096	-0.1451	-1.7064	-0.7680	-0.0395	-1.6831	0.5126	-0.0592	-1.3967	0.6718	0.0540	0.2553	0.0685	-1.5152
-0.7148	-0.8728	-0.7133	0.9089	-0.4194	1.1885	-0.9725	1.0835	-1.1657	0.1382	-1.4940	-0.6306	-0.8120	-0.5363	-0.4404	0.8522	0.1490	-0.1717	-0.8575	-0.6430	-0.3624	0.0853	-0.5861	0.0293	0.3380	-0.1490	-1.1885	-0.9462	-1.2689	0.3630	-0.4828	-0.0956	-0.6961	-0.3456	0.7309	0.1521	1.0580	-1.5678	-0.5362	-1.3668	-1.3329	-0.6575	0.6051	-1.5210	-0.1867	-0.8577	-0.1641	0.1814	-1.6341
-0.5107	-0.4069	-0.5279	-0.1916	0.1298	0.0952	-1.0079	0.8934	-0.3584	-0.9393	-0.3790	0.4073	-1.3030	0.4561	-0.4454	-0.4266	0.4666	-0.3666	-1.4044	0.6686	-0.5466	-0.9884	-0.4948	-1.7471	0.3913	0.4455	-1.1152	-0.7936	-0.6002	-0.5111	-0.8295	0.3216	-0.9060	-0.8246	0.0935	0.1479	-0.0465	-0.3616	-0.6398	-0.9974	-0.8303	-0.9801	0.5626	-0.4931	-0.4878	-0.4321	0.6083	0.0555	-0.9068
-0.5066	0.0615	-0.5114	-0.3815	0.7821	0.5301	1.1755	0.0241	-0.1442	-0.8981	-0.7475	0.8803	-0.3001	-0.0378	0.0683	0.6378	0.2301	1.5638	-1.1986	-0.4185	0.4469	0.8079	-0.0907	-1.5841	1.1224	0.8567	-0.3856	-0.7129	-0.1908	-0.4701	-0.3176	-0.4012	-0.0049	-1.1810	-0.2412	0.1489	-1.1553	0.4668	-0.5894	0.4895	-0.1721	-0.3235	-0.6072	0.1589	0.7302	-0.0360	1.1067	-0.1408	-0.5166
-0.7057	-0.1531	0.4191	-0.8811	1.6320	0.5005	0.8584	-0.2667	0.8347	-1.7313	-0.7481	-0.1399	-1.2409	0.1290	1.1305	-0.2274	1.2580	0.7875	-0.0093	0.3955	0.1030	-0.2435	-0.1371	-0.6507	1.7069	1.3527	-0.4801	-0.3198	1.0030	-0.0436	-0.5044	0.1985	1.2892	-0.2148	-0.6283	0.1823	-0.2305	-0.2084	-0.0366	0.2086	0.3562	0.1458	-1.0531	0.1020	0.3553	0.4386	1.0512	0.1939	0.5239
-0.5835	0.1302	0.1112	0.8429	1.2112	1.8761	0.4223	0.1010	-0.3574	-0.1778	-0.5477	0.3718	0.8863	-0.4880	0.9402	1.5799	1.1889	1.2124	-0.6537	0.2513	0.2547	-0.4020	-0.7238	1.3023	1.1845	0.4884	-0.4786	-0.2811	0.6875	0.6714	-0.2110	-0.0460	1.7303	0.1537	0.6174	0.9151	0.2677	-0.5923	0.7213	1.2873	0.8696	0.0293	-1.7273	0.5688	1.3337	1.3918	0.5393	0.2766	0.1073
-0.4151	0.0728	-0.2266	-0.6936	1.3547	0.9084	-0.1100	0.0696	0.4850	-0.2947	-0.4571	1.1237	0.2573	0.6338	1.4661	0.0942	1.7444	0.9801	-0.0088	0.1429	-0.7210	-0.2540	-0.6104	1.8917	0.4829	0.7001	0.9051	-0.1027	0.3439	0.7899	-0.3593	0.3226	1.8569	1.3650	0.4489	1.5001	1.0068	-0.6331	1.0225	-0.4113	0.1082	0.0366	-1.7146	0.8099	0.7379	1.7686	1.3542	0.4719	1.1183
-0.8545	0.3138	0.2443	-0.7616	1.3131	0.8277	-0.6037	-0.1513	-0.2487	0.2303	-0.6373	0.7952	1.0361	1.2982	0.2602	0.5571	0.8835	1.6360	-0.5247	0.0956	0.1927	0.4655	-1.1765	1.9456	0.0409	-0.9222	0.7695	-0.4686	-0.2049	1.0339	-0.5512	0.2518	0.9966	-0.5564	-0.5564	1.1900	0.7352	-0.2725	1.1153	-1.3546	0.1219	0.9846	-2.7325	1.2347	1.6905	1.6255	1.2628	0.6866	0.7490
-0.5766	0.2132	-0.0257	-0.1651	0.5429	0.4288	-0.0733	-0.2601	0.3198	1.6844	0.5694	1.0663	0.2895	1.0095	2.2006	-0.3012	0.9312	1.2493	-0.5057	0.9476	0.0777	0.2092	-0.4224	2.3293	-0.4601	-0.5906	1.5799	-0.0585	-1.5312	1.3665	0.3831	-0.0564	1.6564	-0.3912	-0.5588	1.0501	-0.0842	0.9967	0.6101	-0.2873	0.9121	-0.2719	-0.6924	2.2267	1.1055	-1.1050	0.5899	0.9119	0.8596
