IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.3372	0.3921	0.6974	0.6097	0.2613	-0.5164	-0.4870	-0.1685	1.7817	0.0379	2.2305	-0.0701	0.8450	-0.6750	0.8339	-0.0798	0.3384	-1.2313	2.3046	1.3922	1.1151	0.0888	1.0067	-0.4008	0.5300	1.1543	1.5596	1.3348	2.1285	0.6001	1.9473	0.6448	1.8311	2.5789	0.4906	0.2478	1.9540	0.5201	0.4139	0.6093	0.5930	-0.9314	0.2837	1.4060	-1.7525	-0.8658	0.1352	1.6036	1.2751
0.2936	0.2908	-0.1341	0.3934	-0.0674	0.1642	0.1508	0.1893	0.7652	1.7981	1.1835	0.5407	1.0231	0.4528	-0.2662	-0.1686	0.3648	-0.6570	1.5684	0.0040	1.0349	1.2878	0.2873	0.3610	0.3122	-0.1868	1.6750	0.3821	1.8828	-1.0346	0.7726	-0.2784	0.5397	1.0117	0.4545	-0.1860	1.2763	0.6334	0.3832	0.1836	0.9166	0.1627	0.1019	1.3795	0.4469	-0.0207	-0.4115	1.2101	0.4976
-0.0480	-0.1099	0.3985	-0.0249	0.1026	-0.4564	-0.3529	-0.1083	0.8775	0.0259	0.4356	0.6365	0.5951	0.9655	0.1304	-0.9027	0.9587	-0.4853	1.8466	0.8030	1.2384	-0.1334	0.2601	-0.4247	0.5501	0.0872	1.3681	0.2959	1.4170	-0.6635	1.0763	0.8797	0.9024	0.6179	0.2702	-0.3565	0.7261	0.4274	0.9796	0.8184	0.5615	0.4243	0.6793	1.1687	0.0786	0.5751	0.4140	0.5220	1.2374
0.5131	-0.2029	-0.0976	0.1371	-0.9348	0.5726	0.0923	0.1114	-0.2664	1.6801	0.6960	0.7486	0.7709	1.0785	-0.0752	-0.2553	0.8508	-0.5698	1.0441	-0.1092	0.9120	-0.0117	-0.7359	0.1921	0.4278	-0.4978	1.2108	0.1180	0.8057	-0.1309	0.7713	-0.5057	-0.8999	0.0135	0.4528	-0.7174	0.4875	0.9203	1.1043	1.0617	1.5001	-1.0619	0.4877	1.1627	1.1317	-0.3934	0.0509	0.3535	0.0908
0.0580	-0.6993	-0.1746	-0.7726	0.3682	0.1330	-0.5559	-0.0356	0.5470	0.4036	0.6158	0.4858	0.2173	1.1980	0.4971	-0.6910	0.8884	-0.4938	1.2100	1.0868	0.6669	-0.4913	0.2449	0.1450	0.7439	0.4072	0.4318	0.1003	0.5826	0.0822	0.6718	1.0341	0.5914	0.4989	0.9181	-0.8232	0.4696	1.2394	0.9827	1.2002	0.6266	-0.2840	0.9071	0.7323	0.0067	0.2713	-0.4072	0.3957	0.3604
-0.2109	0.2785	-0.3581	0.3069	0.4273	1.5214	0.2094	0.0262	0.6443	1.1299	0.1107	0.8338	0.2421	1.2134	0.2751	0.0964	0.4355	-0.0403	0.8712	0.0053	0.7320	0.7516	0.6097	0.0301	-0.0213	0.8063	-0.3083	-0.6615	1.0288	0.4732	0.1462	0.2710	-0.1633	0.0394	1.2477	-0.9545	0.9393	-0.5730	0.4284	0.2702	0.1764	0.1525	0.5693	1.0270	0.7007	0.1566	-0.1744	0.4937	0.5428
0.2146	-0.1301	-0.1085	0.2051	0.0941	0.5403	0.0406	-0.0950	0.9448	0.4714	0.4332	0.8863	-0.2145	0.1534	0.5319	0.3070	0.2223	0.1481	0.4865	0.7139	0.2700	-0.1876	0.6792	-0.0576	-0.8512	0.4064	-0.6816	0.7236	0.4859	0.4601	0.6886	1.2976	1.2523	0.2977	1.5318	-0.9435	0.3904	-0.6029	-0.6102	0.2074	0.0801	-0.3531	0.7140	0.5538	-0.7940	-0.4798	-0.5307	0.2289	1.5042
0.1397	-0.3303	0.5837	0.2134	0.3237	0.0201	-0.1232	0.0973	0.0822	1.9352	-0.1178	0.0883	-0.4867	-0.1682	0.2380	1.0153	-0.0116	0.8666	-0.1621	-0.6466	0.2127	0.8768	-0.1599	1.0349	-0.8645	-0.3982	-0.5031	0.8482	0.1935	0.0917	-0.2370	0.2443	0.3620	-0.6024	0.6864	-0.6850	0.6860	-0.2979	-1.3331	1.0492	0.5169	0.3201	-0.6357	-0.0707	-0.5609	-0.3691	-1.0301	0.2235	0.5691
0.1312	-0.4479	0.3270	-0.2167	0.5204	-0.8923	-0.1080	-0.0436	0.4969	-0.1977	-0.0351	0.1690	-0.0815	-0.0128	0.0041	0.4391	-0.5955	1.1625	-0.2668	-1.0648	-0.6898	0.2963	1.4083	0.0881	-0.7752	-0.3603	0.0563	1.0870	-0.1771	0.2345	-0.4154	0.8061	0.4210	-0.2341	0.2674	-0.2480	-0.1703	-1.0120	-0.5347	-0.5414	-0.5824	0.0835	-0.5184	-0.9906	-1.1494	0.1358	-0.0990	0.2996	0.1947
0.7696	0.3567	-0.6615	-0.3317	-0.6689	-0.5972	0.4932	0.1026	-0.5491	0.5541	0.3375	0.1788	0.3718	0.3607	-0.8759	0.0420	0.2633	0.2978	-0.6038	0.1965	-0.8158	-0.1119	0.2005	-0.2024	-0.3984	-0.3569	-0.2332	-0.6694	-0.2710	-0.3200	0.1131	-0.8739	0.4664	-0.5148	-0.3195	-0.5497	0.3684	0.1994	-0.6619	-1.7353	0.0908	-0.1369	-0.4642	-1.0290	-0.8060	-1.1167	0.0459	0.3066	0.0892
-0.0496	-0.3548	-0.5630	-0.4460	-0.6398	-0.4551	-0.2525	-0.1305	-0.2653	-0.7478	-0.8869	-0.2575	-0.1562	0.4975	-1.4564	0.2984	0.8699	-0.2614	0.0731	1.2296	-0.1819	-0.5045	-1.2372	0.2618	-0.1880	-0.2510	0.0255	-0.6210	-0.2921	-0.3164	0.8605	-0.2800	0.2354	-1.0952	0.4062	-0.6684	-0.4189	-0.8094	-0.5305	-1.3622	-0.5568	0.2352	-0.5473	-0.3041	-0.4275	-1.4020	0.3616	0.0795	-0.2570
0.3774	0.0058	-1.3516	-0.4792	-0.1138	0.1946	0.5853	0.0910	0.3351	0.0897	0.3072	0.7443	-0.4334	0.1704	-0.7885	-0.2268	0.6302	0.1393	0.2178	1.0006	-0.3910	-0.9066	-0.6394	-0.9409	-1.4781	0.2896	-0.0741	-2.1607	-0.0473	-0.5926	0.8462	0.2807	0.5949	-0.4060	-0.2144	-1.7888	-0.6037	0.4035	-1.2713	0.3848	-0.0188	0.0052	-0.4507	-0.1404	-0.5638	-0.2807	0.2908	0.3972	0.7688
-0.1568	-1.0482	-0.7954	-0.7298	-0.4956	0.3614	-0.2267	-0.0563	0.2423	-1.6757	-1.3862	-0.1014	-0.3905	1.3039	-1.5422	-0.3061	0.7941	0.3314	0.7895	0.5306	0.3807	-0.8442	-1.7329	-0.7587	-0.9947	0.5690	1.1170	-1.1082	0.2572	-0.7534	0.6120	-0.2343	-0.2918	-0.7122	0.1075	-1.3685	-0.5602	-1.6414	-0.3003	0.1991	-1.0946	1.0558	-0.9077	-0.3079	0.3679	0.3425	0.4369	-0.0350	0.9070
-0.2777	-0.0580	-0.7547	-0.7032	-0.2644	0.6578	0.2337	-0.0796	0.1170	-0.7421	-0.3695	0.6774	0.0522	1.1479	-0.3386	-1.0379	0.8580	0.6230	0.2514	0.3418	0.3492	-0.8279	-0.5305	-0.5406	-0.2984	0.0051	0.1197	-1.4979	0.6944	-0.3108	0.3076	0.3980	-0.9218	-0.3872	-0.4291	-1.5239	-1.0121	0.5098	-0.3249	0.1453	0.2776	0.4825	-0.0548	-0.3272	0.4172	1.0507	0.6005	0.0956	0.7890
-0.2965	-1.0405	-0.8927	-0.3565	-0.3600	0.3875	0.0131	0.2408	-0.6222	-0.9122	-1.3222	-0.5662	-0.2199	0.7394	-0.6293	-0.0738	-0.0687	0.4680	-0.6021	0.2916	-0.7623	-0.5472	-1.9472	-0.0889	-0.9613	-0.3837	-0.5027	-1.0066	0.1097	-0.3079	-0.2753	-0.9480	-1.4348	-0.9931	-0.9364	-0.8129	-0.6405	0.4117	0.6323	-0.1331	0.3163	0.0762	0.0309	-1.1691	0.4458	0.0745	0.0932	-1.1508	0.1696
-0.4279	-0.3508	-0.4557	-0.2336	0.3738	-0.9075	0.5366	0.1270	-0.5477	-0.7520	-0.1069	-0.3515	-0.0265	-0.6187	0.6835	0.8869	-0.4728	0.5880	-0.1480	-0.1125	-0.6284	-0.3649	-0.8605	-1.0378	-0.6332	-0.3405	-1.3133	0.1178	-0.6174	0.8859	0.6227	-0.2399	-0.2143	-0.9717	-1.5345	-0.3634	-0.9321	0.7552	-0.0337	0.4296	0.1855	-0.5547	0.3369	-0.8779	-0.7032	-0.1146	0.8858	-1.1356	0.1861
