IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
1.7583	2.4528	1.4830	-1.0988	2.7712	-1.9280	-2.2474	1.7959	1.2151	-0.9391	0.6535	-1.1356	-2.1637	-0.3084	-0.4145	-1.4830	2.4348	-0.7084	0.3147	1.3227	1.2319	1.5216	0.8122	0.6913	0.6481	1.6754	0.3950	-1.1309	1.8330	-0.1834	0.1354	-0.3780	-1.3217	0.3469	1.4683	0.6278	-0.3677	2.1629	0.6769	1.8138	2.0941	0.3773	-0.5897	0.4158	1.6354	1.7844	2.3146	0.6084	0.4928
-0.0400	1.9770	2.3511	1.3505	1.9886	0.4775	0.8402	-0.3789	0.1239	1.8906	-1.1001	-0.8152	0.6699	0.6269	0.0160	0.3072	0.9966	-0.0027	1.2140	1.4572	2.8915	1.6403	-1.3581	3.6526	0.2756	3.1458	1.3614	-0.1000	1.9514	0.9472	0.2233	-1.2631	-0.4716	0.5489	0.1731	1.0574	-1.5597	0.8599	-0.3684	-0.0275	0.8194	-0.8939	0.5807	1.7325	1.1465	1.8217	-0.1970	0.5130	0.5048
-1.5921	2.1473	1.3323	0.3150	-0.4510	-0.8171	0.7360	0.3881	-0.1623	-0.0024	1.3271	0.5378	-0.7636	0.9714	-0.2058	-1.6009	-0.0065	-0.3221	0.8128	-0.7620	0.7745	-1.4165	-1.8167	1.4429	-0.4448	-0.5576	0.2018	-2.2455	1.8008	-1.0598	0.6376	-1.3110	1.1474	0.0806	-0.3578	-0.8657	1.5264	0.3859	0.5028	-1.3475	-0.7382	-0.2433	0.7536	0.6064	1.1252	0.7685	-1.1220	1.1989	1.8726
-1.5954	-1.2568	-0.7019	-0.7292	-2.8169	0.8055	-0.2485	-0.5084	-1.1217	-0.5220	-0.8723	0.0843	-0.0699	-0.6200	-2.2837	-0.5675	0.3195	-0.6887	-0.4635	-2.4855	0.2730	-0.3508	-1.4185	-0.2327	-1.5461	-1.6925	-1.2389	-2.9403	-0.2799	-0.0466	-0.0661	-1.0049	-0.9915	-0.6726	-0.4386	-2.6097	1.9363	-2.0050	-0.7530	-0.8724	-0.1148	-0.7609	-0.3242	-1.5654	1.6700	-1.6778	-2.8426	-0.8447	-1.5000
-1.6762	-2.2346	-1.0006	-0.7381	-1.2273	-0.3258	0.1526	-0.4709	-0.0016	1.5786	-1.1090	0.3993	0.1502	-1.0122	-0.1560	-1.0456	-1.0104	-0.0316	0.2557	-0.3863	-1.0175	-2.0468	0.3761	-0.5336	-0.3662	-2.4805	-0.0748	-1.3211	-0.7314	-1.2156	-0.1377	0.3151	-1.4390	0.6749	-0.6626	-1.0526	-0.2538	-1.5408	-1.9467	0.0417	-3.0382	-1.1127	0.1462	-2.1955	-0.1010	-0.8209	-0.9194	-1.7380	0.6002
-0.9460	-2.3855	-1.9018	-0.7986	-0.9229	0.1399	0.1207	-0.2629	-1.0073	-0.1074	-0.0563	-1.3678	0.5436	-1.4303	-1.3537	0.7364	0.5860	0.0352	0.0572	-2.0988	-0.9466	0.2605	-0.6530	-0.8121	-0.0024	-0.7368	-1.4561	-1.3166	-0.8219	-0.6570	-0.7306	-1.1318	-1.4482	-0.8957	-0.3197	-0.8387	0.5152	-1.2946	-1.5257	-1.3474	-1.1220	-1.0887	-1.8565	-2.5742	-0.0795	-2.0608	-1.6175	-1.8437	-1.6530
-0.4252	-0.8529	-1.8274	-1.2034	-0.2359	-0.0936	0.2421	0.4857	0.9172	-0.1932	-0.7320	-1.0358	-0.4316	-0.5556	-0.7587	-0.0271	0.6771	0.3875	0.8179	-0.0693	-0.2770	-1.1160	0.5007	-0.1264	0.9735	-0.6222	-0.2296	0.0500	0.0441	-0.6513	-0.9733	-0.7163	-0.6733	-1.1059	-0.1067	0.2655	-0.0732	-1.0496	-1.2769	-2.0843	-0.9540	-0.5701	-1.1951	-1.0269	0.5999	-1.0154	-0.6600	-1.0614	-0.8023
-0.2770	-0.3719	-1.3917	-1.1537	0.6220	0.2040	-1.8081	1.9580	-1.8843	-2.2548	1.4389	-1.2600	0.0451	-0.3730	-2.3935	0.0165	2.2711	1.7239	1.4558	1.9943	0.9989	1.1037	-1.6931	-0.7684	0.6835	-0.2158	-0.6226	-0.0741	-0.6400	-1.0113	-0.5751	-2.4137	-0.7208	-0.5603	-0.3366	0.9882	0.9491	-0.3585	0.6728	-1.5651	0.7570	0.1115	-0.0672	-1.5801	-0.4066	-1.8188	-2.0261	-1.4407	-2.0413
-0.9260	-0.0787	0.0803	0.2256	1.8748	1.4346	-1.2073	0.4258	0.5154	-1.9066	0.4188	0.1233	1.0182	-0.1163	-1.4587	0.7030	1.8047	1.1338	0.2644	0.2007	-0.3819	0.4522	1.2196	-2.1430	0.6341	1.0413	-0.3236	0.4762	-0.8213	0.5488	-0.2086	0.7389	1.1235	0.2842	-0.6431	0.5660	-1.2611	0.0346	-0.2054	-0.8946	1.4733	-0.5476	0.9193	-0.0398	0.5716	0.0493	0.3000	-0.1811	-0.4125
2.1433	0.3481	0.6755	1.5348	-1.6536	-1.9034	-2.6616	4.9755	-0.2592	0.4456	-0.3739	0.4798	0.9434	2.4271	0.7668	-0.0986	0.6419	-2.3132	-4.7164	0.0981	-0.5450	-3.7806	1.0014	0.0718	-0.5652	0.8954	1.5699	2.4399	0.8383	2.5059	1.0183	2.1654	6.7449	0.8341	1.9244	1.7089	2.7889	0.5376	3.4739	1.7331	-1.0644	3.2988	2.3849	3.7712	0.8512	4.4168	2.8893	2.5026	3.1251
