IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-1.5860	0.6170	-0.0535	-0.9669	1.0183	-0.9626	-2.3133	0.5545	1.3816	1.1911	1.7219	-0.8173	-1.8954	1.4790	0.2003	-1.2552	0.8973	-2.5109	1.7158	2.8539	0.3260	-1.2407	0.6332	0.7920	-0.4555	1.8522	0.9862	1.3645	0.8871	-0.3064	2.8115	-0.0804	1.6926	2.7212	1.0362	0.6036	1.0721	1.0665	0.7303	-0.0512	1.4867	-0.1080	1.6215	1.2369	-1.7420	1.9542	1.1124	-0.4328	-0.2058
-0.9533	1.5848	0.5432	-0.3264	1.1105	-0.4691	-1.2841	0.2346	1.6990	0.8738	1.4970	0.2293	-0.9914	1.6853	0.4195	-0.8631	1.0838	-1.6835	1.2106	2.6066	0.8901	-1.0154	0.5124	0.3223	0.3734	1.8058	1.2175	1.0556	0.8568	-0.3419	2.5866	0.7213	2.1001	2.1070	0.3231	0.5040	-0.9498	1.9156	0.3941	1.1336	1.0135	-0.3142	1.3981	0.7044	-1.1915	0.9501	1.3087	-0.5688	0.0203
-1.8068	0.8991	0.9287	0.9849	1.1137	-0.7533	-1.7135	0.9401	3.4330	-0.1599	-0.3661	0.2346	0.1669	2.7891	1.1904	-0.9748	2.2871	0.0279	1.4611	0.8156	2.1620	0.2428	0.8144	-0.0054	1.4980	-0.1286	2.9236	1.5425	1.8216	-0.2481	1.0115	1.4159	3.2122	0.6260	0.5535	1.8404	-0.7525	0.0035	1.2102	1.5200	-0.2051	2.3932	-1.3193	0.7479	0.7814	-0.5555	-0.6567	-0.1837	-1.5757
-2.5192	1.3414	0.2082	0.4818	1.3915	0.1569	-2.9855	-0.3748	2.5680	1.0715	1.3474	0.4977	-0.5606	2.7197	1.0511	-1.0970	1.7132	-0.1442	1.9269	1.5302	1.7820	0.7424	1.3559	-0.8713	1.2670	1.0750	0.9056	0.7739	2.0763	-0.1233	0.0650	-1.4849	1.6009	1.6878	-0.9604	1.6779	0.1490	1.3178	-0.0679	2.0864	1.4264	1.4565	0.4395	1.1356	-0.6195	1.6712	0.8294	-0.5001	-0.4208
-0.6709	1.8327	-0.6653	-0.3559	1.6840	-0.2592	-0.9729	-0.4886	1.6591	0.5171	1.8733	1.4904	-0.9154	1.5504	1.8980	-0.2476	-0.3329	-0.7593	0.6471	1.8830	2.2005	0.9022	1.7062	-0.5160	1.6797	2.1986	-0.3249	0.3003	2.4305	0.2182	0.4545	-0.7550	0.8049	1.6904	-0.4454	0.6109	-1.1376	2.0083	0.8995	1.9978	0.2445	1.2829	0.2764	1.1816	-0.3323	1.7677	1.0247	0.1551	-0.6668
-0.8343	1.4014	-0.7584	0.2682	0.6810	-1.0986	-0.5045	-0.4455	0.0523	0.7163	1.4660	-0.8327	-0.2400	0.2088	1.1143	0.0209	-1.5765	-1.8626	-0.3276	0.2565	1.7674	0.3757	0.6373	-0.1848	1.4402	1.8156	-0.4116	0.5589	1.3727	-0.5135	-1.1400	-0.9353	1.0409	0.9112	-0.8085	0.3957	-0.8367	2.0877	0.7394	0.1647	-0.0212	0.8613	0.1998	1.1532	-0.3790	1.4398	0.6578	0.3855	-0.6179
-1.0095	1.4397	-0.9884	0.2330	0.8877	-1.2407	0.1266	0.0923	-0.2461	1.2149	0.9873	-1.2533	0.3708	0.2296	1.1637	0.5736	-2.2414	-1.9315	-1.8149	-0.3327	1.3143	0.1246	1.0848	0.2472	1.2235	1.4516	-0.0787	0.7294	0.5865	0.2560	-1.2827	-0.6832	1.1432	0.5444	-1.2931	-0.0851	-0.7254	1.9419	0.8244	0.4042	0.5434	1.1050	-0.0914	1.3378	0.1546	1.7328	1.0987	1.0948	-0.0852
-0.6564	1.0389	-1.0258	-2.9362	0.8487	-3.2506	-0.3489	0.8821	-0.6398	-0.9067	0.6647	-1.0813	0.0746	-0.2311	1.2121	-0.0453	-2.2021	-1.4542	-2.8431	-0.1496	1.2583	-0.3656	1.3718	0.6383	0.5040	0.8977	-0.8392	-0.4411	1.0491	-0.6098	-1.8756	0.5035	2.1369	0.3916	-1.6609	-1.5223	1.7452	0.7286	0.2038	-0.0087	-0.1636	2.5222	-1.4960	0.8516	-0.6129	1.9670	1.7363	1.1909	0.8485
0.3941	-0.0776	-0.1464	0.0461	-1.8693	-0.0334	1.0234	0.0161	-1.1871	-4.2032	-1.6252	-2.6200	2.4818	0.4347	-0.5778	2.2071	-0.4458	1.1360	-0.2519	-0.4144	-1.4628	-1.2207	-1.3200	-0.9761	-0.2266	-1.4942	1.8880	2.0758	-0.6460	2.8027	-2.4866	1.6499	0.1222	-0.4152	1.1482	-0.0013	2.0195	-2.5379	-0.4608	-1.7412	-1.0725	0.1061	-1.7826	0.0244	1.9357	0.2888	-0.2507	0.9397	1.1878
0.2550	0.0297	-1.1890	0.2398	-2.0264	-0.6124	1.2719	0.3161	-1.9686	0.4889	-0.7997	-1.4693	1.7274	-1.4141	-1.6211	1.7898	-1.3992	0.3928	-0.8833	-1.2265	-1.6567	-0.4897	-2.0284	1.0073	-0.8001	-0.9969	-0.7994	-0.1571	-1.5062	1.5018	-0.9324	-1.2010	-0.9251	-0.4501	0.3110	-0.4946	0.9481	-1.2246	-0.4031	-1.2265	-0.2585	-0.8283	-0.1409	-0.9269	1.8778	0.2347	0.1724	0.4854	0.4606
0.0557	-0.4852	-0.6959	0.5271	-1.7815	-0.9987	0.4951	0.2418	-1.9572	0.2396	-0.8098	-1.5182	2.2465	-2.7057	-2.0046	2.2823	-0.7521	0.1446	-0.7920	-2.0055	-1.5779	-0.4437	-1.8089	-0.2097	-0.9095	-1.6133	0.1082	0.3062	-1.7912	0.9491	-1.5698	-1.4777	-1.0281	-1.1975	-0.3609	-0.1867	0.8573	-1.1650	-2.3280	-1.6137	-0.5843	-0.8158	-0.9106	-0.6920	1.7578	-1.0843	-0.4058	-1.2333	-0.5620
-0.6407	-0.4319	-0.4592	-0.4431	-1.1388	-0.5837	0.0982	0.1850	-1.5945	-0.6473	-0.9114	-0.9101	1.6295	-1.7748	-0.6721	1.8139	-1.0093	-0.1612	-1.2380	-1.9692	-1.6532	-0.4894	-1.1360	-1.2260	-0.9780	-1.4497	0.1480	-0.2031	-1.6005	0.8201	-1.2393	-0.3782	-1.5136	-1.6939	-0.1164	-0.3376	1.0525	-1.2927	-1.7717	-1.1474	-0.2091	-0.6762	-0.6009	-0.9555	0.4661	-1.4875	-0.1170	-0.6941	-0.3358
0.4240	-1.1179	-0.2820	-0.8890	-0.9950	0.3135	0.7563	-0.1962	-1.3758	-0.2823	-0.8373	-0.2020	-0.0351	-0.5569	-0.7333	1.2545	-1.7053	0.3404	-1.4483	-1.7921	-1.1902	-0.1702	-0.5438	-0.3855	-0.9097	-0.7879	-1.3567	-1.3915	-1.2954	0.3831	0.0034	-0.3005	-1.9164	-2.0560	0.3168	-0.2098	0.2273	-0.8463	-0.1153	-0.6539	-0.2972	-0.9217	-0.0195	-2.0802	0.4826	-2.1779	-0.6343	-0.1483	0.2604
1.0198	-1.5802	0.0821	-0.3226	-0.6930	0.9814	0.9118	-0.1121	-1.6408	-0.6506	-0.3198	0.2802	-0.6678	-0.8247	-1.2236	0.4329	-0.9739	0.4482	-0.7666	-1.5643	-0.6481	-0.1020	-0.0225	-0.9649	-1.0120	-0.7839	-1.4039	-1.6691	-0.8225	-0.1772	0.8451	-0.6444	-1.6338	-1.3386	0.4772	-0.4373	0.6279	-1.0772	-0.9186	-1.5560	-0.3123	-0.7258	0.0690	-1.2728	-0.0433	-1.3211	-0.4065	-1.3373	0.6312
0.9066	-1.2554	1.5806	-0.9718	-1.0362	1.0569	1.4870	-0.1307	-1.3782	-0.5709	-0.2471	0.3672	-1.1554	-0.7961	-1.2619	-0.6539	0.2619	1.3332	-0.4717	-1.6549	-0.3564	0.0204	-0.1720	-0.6917	-0.6897	-1.3889	-1.2801	-1.3534	-1.0520	-1.0386	0.3454	-0.8466	-1.3756	-0.9066	0.7980	-0.6494	-0.1596	-0.3281	0.0321	-1.1326	-0.7027	-1.0923	0.5371	-1.6035	0.0838	-1.3163	0.2276	-0.9931	1.9309
0.8925	-1.4676	1.2152	-0.0375	-1.4319	1.0413	0.9798	-0.2234	-1.4597	-0.8764	-1.1820	1.0574	-0.8372	-1.4266	-1.2934	-1.7267	0.6212	0.9069	-0.0123	-2.0879	-0.2504	0.2278	-0.3195	-1.1721	-0.0593	-1.7176	-1.0199	-2.2441	-1.0639	-2.4396	-0.4477	-0.3553	-1.0817	-1.7965	0.1633	-1.2567	0.1235	-0.5598	-0.5741	-1.2779	-0.7802	-0.7627	-0.7918	-0.3884	0.1020	-1.6179	-0.0314	-2.2370	0.5688
1.0516	-1.0654	1.0057	-0.8150	-1.2406	0.6640	0.0355	-0.7991	-0.7371	-0.7343	-0.7098	0.8585	-1.6368	-0.8480	-1.0512	-2.4514	0.5125	0.5288	0.0808	-1.2211	-1.0406	-0.0833	-0.5398	-1.2599	-0.6677	-1.0329	-0.5883	-1.7169	-0.4778	-2.2882	-0.2891	0.0791	-1.5701	-1.3715	0.1545	-1.4826	0.3934	-0.8419	0.3250	-0.6028	-0.0639	-1.4567	0.1254	0.2640	-0.7448	-0.8269	-0.2717	-1.4497	0.2853
1.9135	-1.7076	0.9842	-1.2367	-0.9458	1.2867	0.9385	-2.1082	-0.1759	-0.8432	-1.0841	1.8801	-1.0732	-0.5980	-0.9802	-1.6539	1.0832	1.3766	0.2137	-1.3408	-0.7354	0.6357	-0.8727	0.3038	-0.6471	-1.4322	-1.0200	-1.6073	-0.6203	-1.3350	0.5989	0.6439	-1.5870	-1.3907	0.4647	-1.8379	-0.7512	-1.5953	0.1638	0.0972	-1.0792	-0.7574	-0.8569	0.1007	0.0732	-1.3269	-0.9577	-0.5172	0.2719
0.6134	-2.2285	0.8104	6.2097	-2.3186	6.7129	1.2482	-0.6642	-0.4010	-0.0091	-2.0758	-0.2442	2.9380	0.3116	-2.2719	1.7700	1.5662	2.0729	1.6238	-1.3727	-1.3453	0.6087	-1.8003	-0.8797	-0.5567	-2.1666	2.0687	2.3061	-2.2987	3.7285	-0.3442	-0.0147	-2.2781	-1.2836	1.7283	1.0284	-1.2015	-1.6721	-0.9147	-1.6774	-0.2249	-1.5091	-0.3556	-0.5310	2.0200	-2.0647	-4.1633	0.6866	-2.8635
-0.7606	-0.7561	1.0505	2.4178	1.0757	1.8408	0.1295	-0.6010	0.5350	0.4148	-0.2433	-0.3204	-0.6100	-0.0144	0.0931	-0.4073	0.1405	0.9017	0.1032	-0.0484	0.5023	1.8257	0.8526	-0.2379	0.3245	0.7420	0.9818	-0.4313	-0.4645	-0.5394	-0.3814	-0.6180	-1.2887	-0.2561	-0.5548	0.6260	-1.9419	0.7775	-0.6636	-0.2176	0.3414	0.3244	-0.1939	1.0221	1.0196	1.7361	-1.5557	0.2008	-1.4607
