IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.3775	-0.2256	-0.3639	-1.0395	-0.5512	-0.4278	-3.1715	-0.6766	0.9767	-1.3314	2.7611	-1.3505	-1.5388	-0.6911	-0.8723	-1.2164	0.4537	-0.8288	0.3410	0.3287	-0.5746	-0.7675	1.1156	-0.3228	-2.1965	0.0595	-1.1574	-1.1658	0.3494	-0.7530	0.5215	0.0882	0.1339	0.3904	0.7524	-1.3295	0.0199	-0.7337	-1.5054	0.3748	-0.0294	-0.2421	0.4406	-0.1615	-1.3172	0.1257	-1.5147	0.1508	-0.3532
1.2256	1.4509	0.6291	-0.2298	0.6508	1.3836	-0.2798	1.7442	1.2805	-0.2666	2.4805	1.0641	-0.7240	-0.4220	0.3083	-0.8757	1.4070	1.9724	-0.2822	1.0354	0.3053	0.2470	0.4922	-0.6230	-1.2448	0.8874	-0.1243	0.4344	1.0371	-0.6272	0.7360	0.0441	1.1312	1.1026	0.9558	-0.3193	-0.8036	0.2738	-0.7725	0.3741	-0.6292	0.0166	-0.1030	-1.1060	-1.0346	0.0927	1.2926	-1.0035	1.0264
0.8248	0.8131	0.5945	-0.1287	0.2222	0.0806	1.2724	2.1808	-0.2005	-0.8674	-1.7487	-0.2733	-0.4995	0.8056	-0.5652	-0.2932	0.2539	1.5855	-0.3774	0.1153	-0.3400	0.4747	0.2390	-0.1820	-0.6591	0.9223	0.0260	0.4344	-0.9492	-1.0700	-0.1807	0.3620	-0.0672	0.3055	0.1386	0.2302	-0.8109	-1.3513	-0.4756	-0.8855	-0.8552	0.6231	-1.1200	-1.0234	-0.0879	0.0240	1.6090	-0.7994	0.5757
0.6482	1.3522	0.0542	-0.5055	0.9135	-0.0963	0.7473	2.1130	-0.4254	-0.0471	-0.0460	-0.2505	-0.6630	1.1759	-0.6278	-0.4109	-0.2339	1.1654	-1.3307	0.5412	-1.1313	0.7738	1.1248	0.8202	-0.0527	0.2784	-0.4190	0.6050	-1.8173	-1.1390	-0.6839	0.3302	0.5092	-0.2324	-0.7257	-0.0391	-2.0987	0.5243	1.2953	-0.9723	1.3299	0.5225	0.6597	0.0787	1.6990	0.0822	1.4693	-0.3438	1.1519
0.7883	1.2992	-0.8566	-0.9848	0.5091	1.1229	-0.4312	0.2237	0.2576	0.3594	1.5367	-0.5306	0.0080	0.9534	-0.9905	-0.6029	-0.7168	0.9705	-1.2870	1.3992	0.1453	0.7998	0.7966	-0.5878	-0.0689	1.6975	0.3722	0.1541	-1.5555	-0.1254	-0.0133	-0.2008	1.0273	-0.0319	-0.5406	0.1939	1.4162	1.1012	0.4727	0.2112	1.5646	-0.5926	2.1527	0.8309	0.8254	0.1826	-0.3920	0.9035	1.1208
-0.5129	0.3446	-0.7182	-0.7956	-0.3532	-0.2921	-1.3001	-0.1617	0.0547	0.3068	0.0517	0.0645	0.5876	0.8745	0.1370	-0.7073	0.8517	0.3830	-2.0146	0.0734	0.5546	1.5364	1.2692	-0.1812	-0.2639	0.8623	0.4725	-1.0181	0.3333	1.0574	0.5959	0.1647	0.3425	-1.2393	0.5848	-0.4526	1.5033	0.4919	-0.2054	0.1021	0.9380	0.4098	0.5520	0.3512	0.7129	2.1345	-0.9443	1.5072	0.8682
0.0073	-0.2647	-0.5192	-0.4965	-0.8356	-1.2661	-0.1772	-0.2454	-1.4330	1.5905	-0.8402	0.8146	0.8350	0.6615	0.0050	-0.9031	0.2603	-1.3010	-1.7348	-1.4715	0.2676	0.3479	0.6644	0.3681	-0.9283	-0.3242	0.5335	0.0225	0.4081	0.8778	-0.1996	-0.2030	-1.4741	-1.4519	0.1782	0.2066	0.4795	0.2092	0.3588	-0.2941	1.0205	-1.4355	-0.3805	0.1756	-0.8592	0.5634	-0.4554	0.8679	1.9479
-1.0535	-0.5026	-0.4828	-0.6778	0.0595	-0.1387	-1.3924	-0.5519	-1.3265	0.8247	0.1854	-1.2751	0.2471	0.3686	-0.8247	0.2579	0.0616	-1.6256	-2.6291	-1.2333	-0.0458	0.2629	0.3979	0.0747	-0.2863	-0.9091	0.4208	0.1175	0.2088	1.8780	-1.6148	-0.3112	-1.4333	-2.8937	-0.6011	1.9261	0.1748	-0.1621	0.2993	-0.9098	1.7934	-1.8291	-1.3539	0.2002	0.4162	-1.0042	-0.3212	0.7403	0.5433
-1.1341	-0.4082	-0.6338	-0.3521	-0.2086	0.2561	-0.1443	-1.3110	-1.5920	-0.0850	-0.2074	-0.3073	-1.1943	-0.0410	0.2446	0.6990	-0.6317	-0.7320	-1.7921	-0.8938	-0.8455	-0.1920	0.4279	0.5247	-0.0719	-0.6260	0.0207	-0.3926	-0.8418	0.9768	-1.6532	0.3742	-1.0431	-2.3225	-0.4879	1.6412	1.0090	0.8079	1.3821	0.2855	-0.5226	-0.8706	-0.3935	-0.6927	0.6252	-0.6770	0.7778	0.4174	0.5406
-2.9478	-1.4060	-0.2083	0.0492	-1.0989	0.0970	-0.7707	-0.9976	-1.9025	-0.2545	-1.2160	0.1042	-0.7777	-0.2868	0.1665	0.7717	0.7536	-1.0463	-0.7229	-1.3669	-0.3339	-0.3137	-0.3678	0.4977	1.1498	-0.2236	0.4490	-1.0027	-0.9584	1.3902	-0.9467	0.5667	0.3113	-2.3616	0.7908	1.3993	0.4275	0.1448	0.0238	0.4734	-0.7453	0.5031	-1.0450	-0.6772	1.0722	-0.0415	0.3604	0.0174	-0.1134
