IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.8099	0.8061	-0.1129	0.4586	1.0724	-0.0022	2.6430	5.8161	0.1154	1.5376	2.5673	0.4093	1.2611	2.3423	0.7800	-3.1085	1.4269	0.5359	0.3905	0.7894	2.0102	2.6069	2.3273	1.0284	-0.5230	-1.6274	1.0949	0.5739	1.0219	1.0717	0.5043	-2.8295	0.6666	0.7332	-1.2583	0.9969	2.9546	0.4128	2.1842	0.8965	0.9195	0.2879	0.9600	1.6050	1.6695	-1.8002	3.6235	1.9835	2.3951
0.3115	0.5450	0.0151	0.5880	2.2223	0.2960	-0.8625	0.2131	0.9284	0.6255	0.3761	-0.5991	-0.3201	0.2499	0.9153	-0.8469	0.1323	0.7569	-0.0834	0.4668	0.5564	0.8431	1.7026	-0.2675	0.2154	0.0003	0.7098	1.6852	0.5754	1.1058	-0.0274	0.5807	0.7236	0.2540	-0.2332	0.3265	-0.3961	0.5222	0.9194	0.0779	0.9502	-0.1323	0.0040	0.9176	0.3150	1.3313	0.4848	1.2774	0.3178
0.3813	1.1333	0.6104	1.7257	1.7586	1.9248	-0.7744	-1.3322	0.3891	0.9058	-0.0840	-0.6408	-0.0312	-0.2731	1.0432	0.4509	-0.4028	1.6376	0.2676	0.6869	-1.0698	1.2213	0.4128	1.5373	0.6435	0.7641	0.9015	2.7657	-0.2335	2.3361	0.3645	0.1369	0.8531	-0.1587	-0.2241	1.1777	-0.7726	1.9102	0.4463	0.4077	0.6973	-0.8179	-0.1694	0.9334	0.6024	1.3731	0.4980	1.8441	-0.5644
0.7504	1.6141	-0.1132	1.4888	1.3963	0.2560	-0.7096	-1.6864	0.7526	1.5298	1.7514	0.7490	-1.1364	0.2437	1.2927	-0.2401	-1.4229	-0.2575	-0.3420	0.9626	-0.2104	-0.5551	1.1710	0.8317	0.4295	2.4997	-0.0529	0.3770	0.6062	1.3082	0.9025	1.7737	2.1256	0.1991	0.1028	0.6144	0.8648	1.5525	-0.1534	0.9904	1.2873	-0.3613	0.9621	1.1786	0.6350	1.7995	1.0664	1.2735	-0.7119
0.7252	-0.1476	-0.3830	0.5740	0.4931	-0.8563	-1.0679	-1.0431	0.2935	0.5436	-0.4145	0.3523	-1.4856	-0.6714	0.3043	-0.1591	-0.9027	-0.3190	1.0276	0.3566	0.3054	0.7744	1.0016	-0.0526	0.6511	0.1481	0.1381	-0.8630	0.0537	-0.4997	-0.3183	0.5816	1.8378	-0.9797	1.0016	-0.1694	0.8721	-0.8278	-0.6353	1.1511	0.8333	0.6581	-0.5728	0.5023	0.0164	0.9135	-0.1288	0.0607	-1.0582
0.2168	-0.2434	-0.1541	-0.0041	-0.1908	0.1065	-1.1886	-1.0036	1.2521	-0.1649	0.2103	0.4885	-1.4548	-0.2187	0.0159	-0.6157	-0.9367	-0.4499	0.8093	0.2089	0.3141	-0.1514	0.4285	-0.5426	0.2406	0.4866	-0.5771	-0.5920	1.1469	-0.6271	0.2219	0.1533	0.2388	-0.3341	1.1994	0.0044	-0.3554	-0.1502	-0.1597	0.4197	-0.2549	0.2700	-0.6512	0.3134	-0.6308	0.3969	-0.7792	-0.6128	-0.3000
-0.5073	-0.0734	-0.0171	-0.1228	-0.8344	0.8615	-0.5587	-0.2137	0.2979	-0.8409	-0.0884	0.6649	-0.6405	-0.2406	-0.0125	-0.1050	0.1723	-0.0362	0.3213	-0.6284	0.7568	0.1610	-0.3616	-0.5665	0.2612	-0.5448	-1.0111	-0.3139	0.3834	1.1946	-0.7776	-0.2982	0.9810	-0.7725	0.8915	0.9371	0.4036	0.4265	0.1891	0.7449	-0.5270	0.5382	-1.0962	0.1251	0.2721	-0.5659	-0.1554	-0.5982	0.6135
-0.4727	0.0801	0.4156	-0.8801	-0.5445	-0.9219	-0.8112	-0.0188	0.4418	-0.8970	0.1701	0.0464	-0.5324	-0.1807	-0.3579	-1.0195	0.5592	1.1071	0.5739	-0.4247	0.0895	-0.0466	-0.9899	0.2139	0.0951	1.0016	1.4848	0.5377	-0.7080	1.6084	-0.1768	-1.1229	-0.3465	0.5470	0.5283	0.9921	-0.3647	-1.1029	0.2635	0.5701	-1.0852	0.0998	-1.1509	-0.1369	0.5746	0.2566	-0.8877	-0.3064	0.6333
0.0228	0.1889	-0.4063	0.1029	-0.7172	0.0776	0.6727	-1.0297	-0.0013	0.0815	0.4605	-0.3371	0.4807	0.3137	-0.6731	0.0730	0.1213	0.2224	0.5602	-0.0431	-0.8512	-0.8190	-1.2665	0.0291	-0.4380	0.1040	0.9273	0.2100	-0.3872	1.3841	0.5410	-0.6683	0.0895	0.3847	-0.2500	0.3329	-0.5404	0.2408	-0.6943	0.4194	-0.1786	-0.3466	-0.1858	0.5537	0.4944	-0.4415	-0.3752	-0.0628	0.3790
0.7291	0.1014	-0.6474	0.5301	-0.2854	0.8262	0.9086	-1.1739	-0.5582	-0.2973	-0.4502	-0.0685	0.3334	0.3766	-0.3383	0.6473	0.7205	-0.1666	1.2143	0.6704	-2.0973	-0.0883	-1.0549	0.2042	-0.8813	0.1031	0.7123	-0.3454	-0.3826	-0.3549	0.7344	0.1260	-0.3987	0.3131	-0.9352	-0.8832	-0.3722	-0.1288	0.0025	1.1730	0.0068	-1.7661	0.0660	0.3165	-0.0778	-0.4083	0.9153	0.4284	0.6280
