IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-1.4925	0.2798	0.1340	-0.9751	-0.1508	-0.6697	-0.0330	-0.2841	-0.4642	0.4062	-0.3657	-1.1624	-0.1337	-1.0470	-0.4451	-0.2023	-0.3426	-0.3682	-0.8690	-1.1254	0.1275	-0.0860	0.0924	1.3763	1.8710	-1.3875	0.0206	-0.7097	-1.3604	0.6298	-0.0984	1.2532	-0.1240	-1.3016	-1.0785	0.9223	-2.3545	-0.3059	-0.1147	1.1614	0.3339	1.0195	-1.2511	-0.6492	1.0346	0.4346	0.9844	-0.3003	-0.5670
-0.9229	1.3705	-0.6054	-1.2276	-0.8985	-0.3173	0.6880	0.4985	0.0773	0.4822	0.5678	-1.3076	-0.1518	-0.8144	-1.0975	-1.3092	-1.1054	-0.9955	-1.1918	0.4887	-0.7448	-1.0623	-0.3338	0.6589	0.6651	0.1169	-0.0077	-0.0665	-1.0998	-0.2487	0.7907	-0.2747	-0.9878	-0.3123	-0.3883	1.2861	-0.1417	0.2367	-0.3394	-0.5094	0.8343	-0.8475	-0.3257	-1.0800	1.5422	-0.2182	1.0255	-0.7107	-0.4775
-0.0956	0.5678	-1.6830	0.0772	0.1267	0.0398	0.8622	0.9556	-0.4684	1.2374	1.1582	0.5841	-0.8806	-0.8062	-1.0507	-0.1035	-1.5911	-0.9082	-1.4060	0.4591	-1.2416	-0.8754	0.1044	0.4732	-0.8473	-0.2378	-0.9355	-0.3821	-0.9566	0.6606	0.6584	-0.1502	-1.1176	0.3534	-0.4763	-0.5466	0.1624	0.0760	-1.2794	-0.3937	0.0448	-0.4346	-0.1641	-0.8071	0.1020	1.1339	1.8034	0.0124	1.5957
-0.6610	-0.5442	-0.8590	-0.3985	-0.5177	0.0244	-0.0430	-0.0904	-0.2536	0.4939	0.1123	0.2175	-0.1955	-0.3028	-1.2158	-0.5396	-0.1596	-1.1061	-1.0117	-0.8300	0.0426	-0.1402	-0.2834	0.0342	-0.7279	0.2341	0.0840	-0.5875	0.2117	0.6863	-0.4296	-0.0485	0.1791	-0.4632	0.4674	0.7007	-0.7249	-1.3289	-0.5098	0.0550	-0.3330	0.1488	-0.3062	-0.3887	0.6730	-0.2403	0.8017	-0.3908	0.9022
-0.4594	-1.9636	-0.8523	-0.4532	-1.4795	-1.2918	-0.1568	-0.7523	-0.5906	-0.9469	0.1463	-1.2674	-1.3297	0.3270	-1.0854	-1.4910	0.2967	-0.9262	-0.3084	-1.2386	-0.7617	-0.8479	-1.1334	0.5356	-0.2242	-0.9457	-1.0600	-0.8991	1.0166	-0.0106	-0.0509	-1.1561	-0.2027	-1.0420	0.0857	-0.9511	0.4039	0.0579	0.3482	-0.2465	-0.5718	0.9409	0.8302	-0.3948	-0.4941	-0.5701	0.5841	-0.2637	1.5062
0.1911	-1.0441	-0.8690	-0.2225	-0.4734	-0.1482	-0.7159	-1.5845	-0.3643	-0.3679	-0.2661	0.7835	-0.4558	0.2833	-0.8603	0.6223	0.0226	-1.3515	-0.7825	-0.2294	-0.2103	-1.1305	-0.9847	-0.1545	-0.2216	-1.1713	-0.5281	-0.8982	0.3370	0.0665	-0.4927	-0.3634	0.3957	-0.7758	0.0904	-0.5102	-0.4208	-0.2184	-1.0077	-0.1496	-1.1588	-0.8595	0.1961	0.5180	1.2316	-0.3707	0.4272	-0.1163	0.6058
-0.1729	-0.9625	-0.3092	-0.1939	0.1521	0.0200	-0.6622	-0.3652	0.3195	0.1918	-0.2898	0.8250	-0.5797	0.1651	-0.6773	-0.1279	-0.0087	-0.5382	0.2200	-0.2683	0.7228	-0.9610	-0.2929	0.0738	-0.3389	-0.7266	-0.1621	-0.7029	1.5004	-0.5884	0.4583	-0.4682	0.5943	-0.7438	0.8549	-0.2843	-0.9113	0.2898	0.1392	-0.7158	-0.4244	-0.5458	-0.0741	0.1550	0.7544	0.5977	0.3235	0.3710	-0.3803
-0.4880	0.0534	0.8743	-0.3653	-0.4128	-0.3887	0.1806	-0.6203	-0.5681	0.2044	0.0054	-0.1456	-0.3752	0.4205	-1.0801	0.0652	-0.1447	0.5194	0.6678	-0.5508	2.0882	0.7422	-1.0762	0.4983	1.0192	-0.6488	0.6208	-0.2032	1.8664	-0.0469	0.8315	-1.2982	1.3218	-0.4968	0.9108	0.3832	-0.9700	-0.7777	0.9774	-1.0068	-0.5703	0.3517	-0.7224	-0.7428	0.5148	-0.7604	-0.2990	-0.1224	-0.9124
-0.2834	0.8432	-0.1880	0.3982	-0.5938	-0.2430	-0.3337	-0.6607	0.1086	-0.1462	-0.2638	-0.7566	0.5692	-0.1181	-1.1093	-0.1869	-1.0289	0.3744	0.1392	-0.3690	1.1394	0.0984	-1.3028	0.6374	-0.4812	-0.5412	0.8566	0.2036	1.0810	1.1445	-0.8993	0.7525	0.5288	0.5535	0.0259	-0.0433	0.3849	-0.0554	1.9480	-0.8574	0.6962	-0.2117	0.7957	-1.1389	0.0985	0.1429	0.2904	0.5464	0.0674
-0.3955	0.2358	-0.6929	0.7631	0.0186	-0.2598	0.8677	0.2418	0.2438	0.7715	0.2469	0.6869	-0.2077	-0.4360	-0.8252	-0.6822	-0.7270	1.1266	-0.2077	-0.2160	0.3359	0.1519	0.2566	-0.0392	-0.2494	-0.9814	0.8449	-0.2693	0.5808	0.1508	-1.4030	1.6964	0.2945	0.1020	-0.4212	-0.5552	-0.1094	0.7731	-0.0319	-0.3944	-0.3739	0.0050	0.0821	0.2267	-0.4644	1.1939	0.7203	0.6404	1.4246
