IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-1.0147	0.5728	0.2188	0.6721	2.6694	-1.8274	-2.0859	-0.8597	0.0158	-1.7495	1.6686	2.8062	0.5586	-0.5402	1.2414	0.4082	0.7555	0.5472	-0.5780	2.4596	0.8404	-1.4854	0.8912	0.9348	0.9521	1.1631	0.0373	0.5100	1.3076	-0.7576	1.7003	2.9386	0.7159	1.7731	-0.2214	0.1309	0.0532	-0.1102	-1.7111	0.7627	-0.4645	0.6577	-0.0815	0.9379	-0.1205	0.4168	0.6236	-1.2561	0.1546
-0.9043	-0.5243	-0.0239	1.0369	1.1743	0.1132	-0.5155	-1.0792	-0.5328	0.3124	-1.2948	1.8426	0.1476	-0.8700	-0.2960	0.7145	0.8710	0.7249	0.7411	0.9745	1.2260	-0.2421	-1.4603	1.8325	0.6248	0.4294	1.1720	0.9197	0.5209	-1.2771	0.3899	-0.0269	-0.1906	0.5665	-0.6828	0.0825	-0.7306	-0.7829	-0.7928	0.0187	-0.6823	-0.7163	0.7317	-0.9758	-1.4757	-1.6666	-0.3318	-1.8186	-0.3878
-0.8215	-0.5207	0.0294	0.4153	1.8916	-0.6171	-0.6198	-1.3515	0.1535	-1.1927	-1.5094	1.6803	0.3622	-0.8696	0.1895	0.0151	1.0863	0.5588	0.1431	0.8086	1.0228	-0.3145	-0.7722	-0.0250	0.9397	-0.7519	1.2808	0.6476	0.5291	-1.4088	0.1739	0.7709	0.0198	0.8362	-0.6192	0.8287	-1.1480	-0.0658	-1.0759	-0.0236	-0.6623	-0.5793	0.6682	-0.5977	-0.7664	-1.4143	-0.2339	-2.3634	-0.5507
-1.0161	-0.2295	-0.1768	0.0932	1.6687	0.1112	-0.5226	-1.2691	-0.1718	0.7840	-0.2630	2.2641	0.1596	-0.0056	0.6834	-0.4472	-0.3316	1.0271	-0.1190	0.4366	-0.7160	0.1783	-0.3846	0.9570	0.9975	-0.6480	-0.2767	1.3609	0.5922	-0.2915	0.4578	0.8268	-0.4438	0.1438	-0.7959	0.4348	-0.7383	0.1878	0.6603	1.2985	0.3289	-0.4792	1.2052	-0.4053	-0.2857	-0.0879	-0.1614	0.0980	0.4090
2.1826	0.7430	-1.1073	0.2267	0.3481	0.8029	0.9424	2.2439	2.2728	0.2261	-2.2692	2.1687	2.1582	1.0734	-0.0311	0.4568	1.7628	5.1927	3.3080	1.8558	-0.9321	1.9006	-0.3749	-1.0583	-0.0244	0.4483	0.8823	1.2101	-0.7650	-0.3306	-1.1117	-2.9274	-1.1799	-0.2958	0.2685	0.3849	1.4747	-0.7710	2.9840	1.9922	0.5968	-1.3051	2.6882	0.1710	-1.2022	2.6313	0.2869	3.0212	3.5599
0.7399	-0.0327	-0.6835	0.3004	0.3136	1.9337	0.2005	2.2551	-0.5965	2.6714	-2.6985	0.7250	2.4539	-1.0331	-0.1673	1.1961	0.3261	4.0787	1.6349	1.2417	-0.6242	0.9689	-0.0520	0.5436	-0.2743	0.8964	0.0295	1.4913	-2.0738	-0.3899	-1.9383	-2.3350	-0.3444	-1.3108	-1.0818	-1.3642	0.6190	0.2692	1.7997	0.9172	0.8153	-2.4510	1.7832	-0.4017	-3.2594	0.6343	-1.0833	0.6012	1.8857
0.5345	1.1737	0.4322	-0.0038	0.1956	-0.9185	-2.1607	1.0183	-0.2887	0.9136	-0.5076	1.0064	1.2489	0.0419	-0.4146	0.5073	-0.2445	2.5959	0.4331	1.3157	-0.3910	0.5816	1.6667	-1.2088	0.3322	0.8962	1.5292	0.4721	-0.8891	0.5551	-1.4152	-0.1993	-0.1939	-0.9939	0.1605	-0.2397	0.7014	-1.7851	1.0485	0.0371	1.4124	-0.3852	0.7599	1.2841	0.2805	-0.4204	-1.4313	0.4330	0.1517
0.5063	1.0999	1.4573	0.1963	-2.1664	-0.0038	-0.1853	1.3518	0.0616	1.2375	0.6189	-2.5222	-0.1592	1.5605	-0.4812	0.4058	-0.0557	1.1094	2.7370	0.3180	-0.7753	-0.1640	-0.6380	0.3245	0.7476	0.5421	1.6043	0.0499	-0.0893	0.7185	-0.7220	-0.4387	0.2931	-1.5815	-0.6479	-0.2501	2.0151	-0.4096	0.5822	-0.7933	1.1199	-0.0685	0.9801	0.9615	2.3424	0.1960	-1.5996	1.2404	0.1755
2.3445	0.8878	1.7919	0.2399	-1.5824	1.8533	2.9339	-1.6027	1.3383	0.6079	-1.6238	-6.0421	-0.6724	1.0336	0.0573	-0.2351	0.4019	0.0373	1.8722	-2.8031	-0.6601	0.4413	0.0524	0.6622	0.9203	1.5059	0.3723	-0.7135	-0.4257	-0.8146	-1.5770	-1.2934	-0.0303	-0.2651	-0.2659	-0.7407	0.6720	0.2063	0.9662	0.8353	1.1608	-0.8064	-0.1622	1.4478	0.9253	2.3203	1.0118	1.7174	0.7618
4.0668	0.1879	0.7159	-1.1085	0.2376	2.2794	2.0868	-1.0559	2.9763	-0.3679	1.2130	-2.9712	-1.9805	0.3210	-0.0094	-1.9998	1.0743	0.4599	2.2397	0.3624	-0.0948	1.3106	1.8687	-0.2494	0.8437	-0.1388	0.5586	-0.9766	-0.0731	-1.1307	-0.2933	-0.4955	0.4627	0.2562	1.1436	0.6532	1.7777	0.7636	1.8985	-0.0261	-0.1478	-0.3014	-1.4353	0.8286	0.6492	-0.6429	-0.0114	1.2340	-1.1198
