IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.2238	-1.1900	-0.3733	-1.9613	-1.7112	-2.2977	1.1831	0.5208	-1.5212	0.2911	-0.8972	-1.4074	-1.3949	-0.3266	-1.7743	-0.6836	-0.6342	-1.9786	-0.7298	-1.8919	-0.6521	-0.7234	0.0127	0.5156	-2.7892	-1.1902	-0.2896	-0.5086	0.0864	-0.4665	-0.8907	-0.0892	-1.4954	-1.1364	-0.2650	-2.0534	-0.0233	0.5817	-0.0628	-0.3724	-1.2284	-1.1930	-1.1756	-1.7960	-0.1466	1.6253	-0.6618	0.9787	0.3653
-0.8743	-1.8213	-1.4175	-1.1383	-1.4923	-1.3157	0.9770	1.0712	-0.9127	-0.8543	-1.6838	-1.1616	-1.6768	-0.6783	-1.8821	-0.1452	-0.8101	-1.7510	-0.6975	-2.2537	-0.6439	-1.3570	-0.3974	-0.2160	-1.8922	-1.6832	-1.1549	-0.9984	-0.0337	-1.0016	-1.2262	-0.3144	-1.1014	-1.7402	0.2472	-2.1705	-0.8437	0.4293	-0.0720	-0.1047	-1.1459	-0.8446	-0.9959	-1.5288	-0.4996	0.3199	-1.1722	-0.7382	0.1840
-0.3636	-1.3734	-1.6451	-1.1645	-1.1385	-0.3344	0.9895	1.4978	-1.3511	-1.7055	-1.4232	-1.5342	-1.5158	-1.0602	-2.2832	-0.2120	-1.1637	-1.4859	-1.3709	-1.3481	-0.9582	-2.0486	-1.0079	-1.3848	-1.3262	-1.2172	-1.7027	-0.8502	-0.5828	-1.2170	-1.1703	-0.2409	-1.0547	-1.4892	0.0674	-1.6305	-0.8729	0.6889	-0.2977	-0.8483	-1.1187	-1.1046	-0.4996	-1.9557	-0.3859	-0.7009	-0.5646	-1.6694	0.8960
0.2599	0.3056	-1.6823	-1.1260	-0.4022	0.0598	1.0060	0.9834	-0.5704	-1.7327	-1.2478	-0.4127	-1.2236	-0.9673	-0.8431	-0.0047	-1.0190	-1.4210	-1.0749	-0.4372	-1.0360	-1.8165	0.3091	-1.6394	-1.2454	-0.2499	-1.1107	-0.7729	-1.0873	-1.0348	-0.7171	0.6761	-0.8139	-0.4669	-0.6105	-1.1600	-1.2408	0.1949	-0.6515	-0.7330	-0.6694	-1.2529	-0.3486	-0.9558	0.1226	0.9131	0.2430	-1.5486	1.3343
0.0264	0.3360	-0.8644	-0.9289	-0.3228	-0.2453	0.7507	0.4636	0.2602	-0.7398	-0.9029	-0.1898	-1.1517	0.0472	-0.4107	-0.0610	-0.0713	-1.6191	-0.3948	-0.5268	-0.5104	-1.2623	0.2643	-1.0479	-0.8187	0.2714	-1.1280	-0.9223	-0.3625	-1.0714	-0.0688	0.3716	0.4808	-0.8182	-0.4720	-1.0442	-0.6562	0.9141	0.7528	0.5115	0.1359	-0.6144	0.0157	-0.1197	-0.2353	0.9865	-0.4347	-0.8468	0.6723
0.4133	-0.1825	-0.1518	-0.8249	0.1072	-0.6893	0.6940	-0.0375	0.3405	-0.5220	-0.3511	-0.1274	-1.2005	0.2449	-0.2873	0.3280	0.2075	-1.4720	0.0004	-0.0013	0.2410	-1.0199	0.5251	-0.9850	0.5804	0.9162	-1.0188	-0.5311	0.2405	-0.8584	0.2297	0.1089	0.9706	0.2392	0.2954	-0.3817	-0.3910	0.5545	1.5446	0.2050	0.3449	-0.4097	0.2416	0.8307	-0.2710	0.3845	0.8998	-0.8436	-0.0483
0.1553	-0.5240	0.0337	1.0688	0.3114	0.5849	0.7241	-0.1499	0.8864	0.9578	-0.3283	-0.1919	-1.2799	0.1105	0.8203	2.8590	-0.1407	-0.2601	1.5018	0.3342	0.9964	0.2326	1.5339	-0.3142	3.8641	0.8285	1.0697	0.9205	0.5358	0.8947	-0.9341	0.1453	1.1250	1.2955	2.3388	1.3425	0.0509	-0.5136	2.0959	0.5934	1.0638	1.4899	-0.1780	1.2855	1.1887	-1.6031	2.2468	-0.4619	-1.3700
0.3631	-0.1313	0.0877	0.7340	0.4679	0.6369	0.9092	-0.0129	0.3249	0.8773	0.1319	0.3424	-0.1473	0.4675	0.9666	1.2186	0.3048	0.2588	1.2606	0.2916	0.3977	1.1792	0.0512	0.8244	2.3121	0.6282	0.9506	0.6776	0.3596	0.4522	0.4243	0.1431	0.8775	0.5264	1.8505	1.5995	-0.5775	0.2329	1.8780	0.6236	1.1701	0.9376	0.4273	0.9372	1.2138	-1.2695	0.1511	0.1645	-1.2686
0.2302	0.9572	0.0521	0.4354	0.8850	0.2625	0.6637	-0.2449	0.2019	1.3608	0.4863	0.5039	0.2029	0.3491	1.6387	0.2630	0.5087	0.2632	0.6677	0.7774	0.6123	1.8265	-0.1088	1.4171	1.7412	0.8729	0.2330	0.8984	0.5514	0.5312	1.0642	0.5036	1.3712	1.2278	1.2918	1.4697	-0.3691	1.1098	2.0102	0.9897	1.8287	0.7834	0.8887	1.1806	0.9149	0.1459	-0.4974	0.6935	-1.2910
0.6755	0.9662	-0.3009	0.4909	0.4500	0.1670	0.5406	-0.4837	1.1448	1.7217	0.6653	0.8222	0.0273	0.3374	1.9011	-0.4692	0.3706	0.9325	0.4830	0.8962	0.9913	1.4404	0.3094	1.2764	1.5131	0.1042	0.1511	0.6023	0.5392	0.6733	1.4635	0.4198	1.5168	1.4940	1.0630	1.0521	0.9533	1.2317	1.7714	1.1463	1.4774	0.5000	1.0096	1.2262	0.5145	0.7493	-0.6927	1.2411	-0.6427
