IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.1168	0.5105	-0.1731	0.5016	0.7199	1.2407	-2.0992	0.9080	0.4314	1.8795	0.5167	0.2565	-0.7881	1.8104	1.0321	-1.7281	0.8216	-1.8421	-0.1847	1.1860	0.9962	1.6692	-0.2321	-0.1595	-0.6000	-1.2266	-0.1771	-2.0047	0.0252	-2.9717	1.0538	0.5015	-0.6307	1.8174	1.1627	-0.1166	-0.4479	-1.0962	-0.9085	0.1651	-0.0624	1.4556	2.4469	-0.6014	-1.0145	2.4820	-0.0790	-0.1886	1.3839
0.2746	1.3786	-0.4617	1.4365	1.6559	2.0279	-0.7207	0.1211	0.3748	1.7992	-0.2105	0.6526	-0.5550	1.4558	0.8984	-0.4149	0.1736	-0.4682	-0.3916	1.7479	0.7307	1.2021	0.3986	0.8387	-0.1880	-0.4469	-0.5855	-0.3147	0.6342	-0.7172	1.3509	1.2461	0.3924	1.7501	1.0383	-0.1627	-0.4351	0.2631	-1.1796	1.0404	0.8434	0.0025	2.5463	-0.1023	-0.7879	2.4329	-0.5842	-0.1731	0.2245
-0.9712	1.0127	0.4639	2.0178	1.6912	0.9708	-1.0458	0.6383	0.2606	1.3466	0.0560	0.1192	-1.1012	1.1172	-0.3526	-0.0963	-0.1253	0.7560	-0.1944	1.4960	0.4333	1.5936	0.4306	1.0014	-0.1428	-0.9005	0.9559	1.1069	-0.2573	0.5648	0.2770	-0.5002	0.4301	0.5393	0.6161	0.3604	0.2607	-0.5759	-1.1576	0.0093	1.2377	0.2600	1.7217	-0.2337	-0.1450	0.9550	0.3290	-0.1926	0.1575
-0.9007	0.7589	0.6506	2.3064	1.9645	0.1595	-1.0971	1.0436	0.7682	1.2035	0.6540	-0.2713	-1.3387	-0.2082	0.0767	-0.6993	-0.9681	-0.4502	-0.7205	0.1098	-0.1492	0.9417	0.3674	0.6495	-0.1248	-0.2923	0.3350	0.6702	-1.4116	-0.5892	-0.3502	-0.2992	0.5764	-0.1017	-0.9463	0.4481	0.9092	-0.5258	-0.0193	-0.9476	1.6364	0.4820	2.8738	-0.4238	-1.2481	0.5041	0.4127	-0.2234	1.8789
-1.1576	0.3911	0.2322	1.7073	-0.0503	-0.0892	-1.2693	1.5889	0.8081	0.0763	-0.3390	0.1023	-1.7706	-0.7434	-0.2159	0.6159	-0.4722	-0.0715	-0.5091	-0.9601	-0.1214	1.5446	0.3660	-0.1368	1.1152	-0.9295	0.1879	0.4648	-0.7532	1.6115	-0.1648	-1.2282	1.1035	-1.2725	0.8017	0.6569	1.1294	-0.6529	1.0055	-0.4491	0.6238	1.1926	0.8589	0.4191	-0.1592	0.2990	-2.2600	-0.0080	0.2629
-0.9614	0.2255	-0.3938	0.2469	0.1886	-0.8007	-0.7450	2.7699	0.3875	0.5840	-0.5812	0.0873	-2.3724	-0.6788	-0.3968	0.8358	-0.3447	-0.5833	-0.2738	1.0776	-0.0365	-0.0844	0.2196	-1.3022	1.8178	1.7751	1.2400	0.8132	-0.6429	1.4051	-0.4101	-0.9166	1.3843	0.2106	1.9751	0.3958	0.5952	-0.4870	1.5193	1.0343	0.1637	0.0852	-0.2201	1.3461	0.3206	0.6430	0.3485	0.7047	0.8764
-0.9426	1.9750	0.5453	0.2025	1.1757	-0.1017	0.4070	-0.2626	0.9857	-0.3846	2.7962	1.3704	0.1340	0.9604	0.6771	0.3374	1.3599	-0.6370	-0.1099	2.1340	1.5450	-0.6244	1.8298	-2.7849	-0.2988	4.3239	0.9887	2.2594	1.2257	1.3737	0.7860	0.5947	0.7858	1.6704	1.2907	0.0400	0.7031	1.9905	2.3609	1.1605	-0.2707	-1.0429	-0.5872	1.7468	0.1347	1.9735	3.3003	0.4518	1.0305
-1.7135	0.9563	1.4079	0.6672	0.4457	-0.1116	-0.8989	0.5410	-0.4421	0.4046	1.0044	1.3937	0.9314	0.2878	-0.1786	0.9552	0.3534	-1.0089	0.8764	1.1120	0.7960	-0.7691	0.8461	-1.1677	-1.3286	3.1922	0.8296	2.3253	0.8931	1.2783	0.5003	0.0658	2.1106	0.9853	0.9285	-1.1471	0.6839	1.6430	1.4775	0.4390	0.9518	-1.3722	-0.0507	2.2498	-0.2466	0.9568	1.1205	-0.7941	-0.9999
-1.0045	-1.0505	1.1225	0.3983	-0.2252	-1.3084	0.4891	0.7376	-0.3968	0.4325	0.8787	1.0903	0.5941	-0.3977	-0.1985	0.8020	-0.7218	-0.9344	0.4958	0.8411	-0.2158	-1.2296	1.2720	0.3257	-1.6736	1.5192	0.4559	2.3886	0.7891	0.2662	0.3104	0.8936	2.0466	0.3235	-0.1502	-1.7814	0.7361	1.0344	0.3240	0.3575	0.4644	-1.3086	-0.3201	0.5735	-1.3592	-1.1073	-1.5768	-0.5593	-1.3283
1.3809	-2.0374	1.1495	-1.4392	3.6162	0.1865	2.4842	0.0327	3.0236	-1.7117	2.5036	-0.0805	-1.3139	-1.8080	-0.3334	-1.4300	1.2207	3.0986	3.6680	3.6503	-1.5566	-0.4496	5.6814	0.1778	0.4084	-0.5684	-0.8045	1.2964	0.1898	0.4390	-0.1083	3.3317	0.5790	-1.2637	-0.6325	-1.2357	-0.6879	0.8756	-0.1489	-0.1171	-2.0618	-2.9563	-1.7461	-0.9770	-0.5189	-2.8093	-1.2014	0.7632	-0.0348
-0.1946	-0.5551	-0.2622	-0.6549	-1.3391	1.8573	2.2575	0.1550	-0.3458	0.0884	0.2788	-1.8048	-0.3162	-0.9439	-0.9050	-0.6279	0.1226	1.4962	0.5429	-1.3314	-0.2975	-1.0972	0.0914	-0.2080	0.8407	-0.0862	0.2331	0.2234	-0.6190	0.3775	-0.8356	-0.0985	-0.4790	-1.7699	-0.9966	0.5431	-1.0728	1.2459	1.0296	-1.9552	-0.3015	-0.8694	0.8711	-1.9144	1.2259	0.4224	0.0274	0.9421	-0.2788
