IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.1957	-0.0764	-1.2572	0.8802	0.3889	2.1536	-0.9286	-0.1934	-0.3721	0.2204	0.1875	-0.2466	1.3867	0.1225	0.3288	1.4655	0.8207	0.4641	-0.4359	0.7821	0.7832	0.0169	0.6067	-1.0469	0.7344	0.7516	-0.6411	-0.1593	0.2642	0.5152	0.4510	0.5892	0.8707	-0.4045	0.6050	0.8003	0.6795	-0.3337	-0.3661	0.3358	-0.7861	1.9485	-1.0614	-1.0677	1.8074	0.2185	-1.7161	0.0812	-0.3742
0.1119	1.4974	-1.7138	0.1830	0.1985	1.1769	-0.7843	0.1189	-1.4521	2.0230	0.1787	0.8476	0.7209	0.6828	-0.0531	1.1548	-0.2146	0.4406	0.9108	0.1833	0.4651	0.6678	-0.9696	-0.0525	-0.2332	0.3210	0.0047	-0.0548	-0.5645	-0.0819	1.0630	-0.6436	1.3172	1.7415	1.2406	0.4015	-0.5726	0.2279	0.7048	1.9428	1.0679	-0.8625	0.7635	0.3222	0.3799	0.6102	-1.3541	-0.2614	1.1514
0.0206	0.8311	-1.6049	-0.4866	0.0301	0.1207	-0.2990	0.4524	-0.6846	-0.2425	0.5059	0.6886	-0.4716	-0.0370	-0.0402	-0.7168	-0.6679	1.5841	0.0644	0.0603	0.1992	0.2565	-0.9862	-0.0802	-0.2232	0.9934	0.9776	0.8017	0.3849	-0.2190	1.0707	0.0541	0.1028	1.1927	0.9033	0.8952	-0.1504	0.3777	0.5391	0.8595	1.6890	-0.1116	1.6795	0.4582	0.1542	1.0707	-1.4714	-0.9358	1.3852
0.7675	0.3019	-0.5131	-0.1935	-0.8795	-0.4064	0.7123	-0.5012	-0.2460	0.8877	1.3551	1.1898	-1.1037	-0.0544	1.1175	-0.7426	0.1620	1.8031	-0.4016	0.1315	0.2464	0.5423	0.6143	-0.1621	0.3810	0.6104	0.3081	-0.3182	-0.1294	-0.5493	-0.2265	0.8097	0.9649	-0.0001	0.7025	0.5895	1.2873	0.2757	-0.0765	0.2003	0.4221	2.3641	0.8824	-0.2024	0.6373	0.3269	-0.5493	-0.2863	1.1298
0.2033	-1.1124	-0.5524	0.3554	-1.7075	0.5687	0.7334	0.2569	-0.7956	0.0743	0.0118	0.1504	-0.5629	-0.0859	-0.7053	-0.6381	0.4318	0.4787	-0.7061	-0.9576	-0.2117	-0.3336	-0.6780	0.6079	0.5970	-1.2183	-0.8417	-1.1869	-0.9594	0.8000	-0.9548	-0.1459	0.2636	-1.1005	0.3398	0.0770	1.5195	-0.4523	0.3557	-0.6616	-0.3912	1.9562	-0.0601	-1.5726	-0.3017	-0.9505	-0.0125	-0.1779	0.0296
0.0947	-1.6811	-0.6704	0.2142	-0.9988	1.3971	-0.2235	1.3242	-0.9640	-1.5795	-0.8542	0.3901	0.5758	-0.3977	-0.4782	-0.1567	0.2258	-0.3572	-0.9267	-0.5222	-1.1668	-0.8539	0.2853	-1.0856	0.1473	-1.5926	-0.5022	-1.5800	-1.9814	-0.0835	-0.9292	0.8928	-0.4212	-1.6925	-0.3101	0.2330	0.1164	-1.3712	-0.4452	-0.5314	-0.3150	-0.2627	-0.2029	-0.2941	0.4249	-0.8781	-0.0111	-1.1947	-1.4253
0.7362	-0.5073	0.2116	-0.1410	-0.0508	1.4531	-0.6397	0.7937	-1.1872	-1.0172	0.1154	0.3777	0.6604	-0.8371	-0.3677	0.6267	0.4935	0.2952	-0.7385	-0.3139	-1.2785	0.4953	-0.1863	-0.0693	0.6220	0.1758	-0.7909	-0.7184	-2.0267	-0.2498	-1.4205	0.0406	-1.0832	-1.1248	-1.1330	0.7256	-0.8532	-1.0832	0.0179	0.0254	-0.5090	-0.6888	-0.1067	0.4633	1.2865	-0.2597	0.5701	-1.3098	-0.4824
0.5151	0.4788	0.8639	0.3767	-0.5246	0.2564	0.3919	-0.1383	-0.0057	0.0933	-0.6142	-0.8311	0.6477	0.0357	-1.1402	0.5106	1.6148	0.8077	-0.6274	0.1363	-0.8168	1.3510	-0.4392	-0.0474	1.8817	0.8643	-0.3734	0.5305	-1.1305	0.0333	-1.3463	-0.4265	-2.5119	-0.0675	-0.5222	1.1566	-0.6122	-0.3601	2.3036	-1.0796	0.3224	0.2387	0.2634	-0.4682	0.1476	1.5945	1.6664	0.2274	0.4372
0.1934	0.8768	0.3700	0.8375	-0.5776	-1.4986	2.1592	0.1114	1.8886	0.5082	-1.2406	-2.9836	0.1246	0.3904	-0.9398	0.1754	-0.3214	1.1328	-0.1748	1.5523	1.3673	0.0786	3.2403	0.0476	1.4081	-2.6289	0.1923	1.9856	0.2243	-0.3746	-1.0774	-0.3800	-2.3233	1.3035	0.8191	-0.3618	3.0328	0.5314	2.5535	-0.8685	1.5648	0.8536	0.9400	0.6185	0.5733	2.1737	2.8168	2.5393	1.0205
-0.1355	0.4336	2.8172	0.5821	1.7930	0.1478	0.5124	1.5410	-0.0102	-1.1254	0.0713	-1.6242	0.2015	-0.0680	0.1934	0.5391	-0.7298	-0.7156	-0.8767	0.2773	1.0013	-0.0810	1.1397	0.1805	0.6835	-0.0395	-0.3221	0.8094	0.9157	0.3311	-0.0562	-0.6696	1.1420	1.7171	0.1378	-2.1431	0.8940	0.6592	0.5413	-0.4878	0.3564	0.5291	0.4325	-0.2322	0.6099	0.7483	1.3798	1.9860	0.7623
