IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.9607	0.5617	-0.2876	0.6461	1.0729	0.5759	-1.5669	-1.5912	1.3755	1.1475	0.9224	0.2935	0.0896	0.0161	-0.0227	-0.7013	-1.0574	-0.1251	0.0370	1.9825	-1.3263	0.1006	0.4421	-0.1664	0.0839	1.1681	-1.0845	0.0049	-0.1724	-0.8816	1.9659	1.0279	1.7926	2.4767	-0.7287	-0.1841	-0.0617	1.5199	-2.1959	-0.1134	0.2761	-0.6483	0.0539	-0.5722	-1.5974	-0.2212	0.8393	-1.1611	1.6153
1.1296	0.1876	-0.3855	0.1516	1.6058	1.1235	-1.3365	-1.3441	0.9250	0.5900	1.2989	0.8966	0.4207	-0.1035	-0.0612	-0.3323	0.3578	0.4015	0.5909	2.2379	-0.8105	1.1647	1.3532	0.5571	0.2345	1.4358	-0.7973	-0.3847	0.2975	-1.3448	1.4151	1.3095	1.4299	2.3245	-0.8385	0.0504	-0.7881	1.1912	-2.0908	-0.5445	0.2673	0.1055	0.8627	-0.7825	-1.5812	0.3191	0.7507	-2.0057	2.0636
1.1276	0.7799	-0.1489	0.0379	1.8527	-0.3346	-0.4925	-1.3991	1.5474	1.1171	1.2090	0.0284	0.1081	1.3125	0.3788	-0.8245	1.1953	0.2007	0.1108	2.1166	0.4873	1.5576	1.5038	1.0256	0.4729	1.4829	-0.6639	-0.7311	1.6060	-2.0720	1.6883	1.1577	1.4030	2.3032	0.0923	0.4822	-0.7569	0.5044	-0.4215	0.6634	0.9945	0.4629	0.8319	0.2886	-1.5137	0.2021	-0.3853	-0.8435	1.2748
1.8496	0.2776	0.4929	-0.0072	1.8145	-0.2768	0.1910	-1.4272	0.8382	1.4942	1.9337	1.1180	0.0201	0.8995	0.7490	-0.3086	0.8081	0.8496	0.7852	1.6032	0.9213	2.3720	0.5842	2.0861	1.0941	2.0915	-1.1202	-0.4398	-0.0769	-0.8841	2.1632	-0.1092	1.2018	2.0083	-0.1192	0.4152	-0.4015	-0.8330	-1.4741	0.9071	0.4947	-0.4562	1.4742	0.1898	-1.0815	-0.0416	0.1170	0.0571	0.4725
1.2856	-0.6690	1.0679	1.5831	1.0204	0.4804	0.6876	-0.2400	0.4857	0.4284	1.3961	0.7914	0.3168	1.2099	0.3844	1.3167	-0.4426	-0.1479	1.4561	0.1918	1.9329	1.3439	-0.3035	1.4943	0.4834	0.8427	-0.3100	-0.4193	-0.1453	0.4277	1.7793	-0.4424	0.6880	1.0524	0.5479	0.0361	-0.3239	-1.4611	-0.8468	1.0268	0.2924	-0.3899	1.4185	0.3810	-0.7238	0.2347	-0.4820	0.2630	-1.1313
1.0066	-1.1383	1.1464	2.1583	0.1834	1.6942	0.1005	-0.8638	-1.1951	0.3523	2.4526	0.7064	0.3312	0.0340	0.2374	1.8289	-0.4713	-0.3043	1.0745	-0.1429	1.0126	0.9808	-1.1059	0.8257	-0.8344	0.1740	-1.0544	0.5463	0.4381	-0.1774	0.8428	-1.3502	0.5928	0.9750	0.0926	-0.0147	1.6435	0.8508	-1.3804	0.3515	-0.8988	-0.9735	0.9263	-1.1179	-0.0727	-0.9311	-1.3629	-0.0913	-2.0116
0.7743	-0.6729	0.3223	0.9786	-0.0409	0.0174	0.5462	-0.5410	-0.8280	0.7566	1.4495	-0.4818	-0.6676	-0.4387	0.6605	0.7944	-0.3475	-0.6832	-0.1775	-0.1196	-0.1635	-0.3315	-1.3424	-0.3174	-0.7375	-1.0565	0.4191	0.9691	0.3929	0.4781	-0.4493	-1.0174	-0.3923	-0.2454	-1.1970	-0.2899	0.3829	0.1524	0.5890	0.4840	-0.8690	-1.2270	-0.4289	-0.7496	0.0376	-0.0577	-0.3546	0.4929	-1.6851
0.8549	-0.2934	-0.7252	0.2134	-0.1386	-0.8300	0.6866	-0.6959	0.6698	1.0471	0.6330	0.1871	0.0034	-1.5226	0.8316	0.5012	0.0291	0.1947	-0.8806	-1.0024	-0.8229	-0.6418	0.4898	-0.4560	-0.1441	-1.1361	0.5613	0.2347	-0.1505	0.7267	-1.3462	0.0130	-1.1320	-0.9671	-1.7219	-1.1104	-0.8808	-0.0376	0.3458	-0.1081	-0.6329	-0.3631	-0.1213	-0.0368	0.0767	0.4717	0.0716	-0.0718	-0.6212
0.8204	0.4879	-0.3306	-0.8366	-0.4382	-1.3670	0.0196	-0.9439	0.6766	-0.4247	-0.4510	0.0968	-0.5414	-0.1644	0.1158	-0.3390	0.3127	0.3537	-0.7417	-1.1004	-0.2422	-0.3098	0.3760	-0.7800	0.2849	-0.7288	0.7724	0.7076	-0.1544	-1.2667	-1.3055	-0.1164	-1.2006	-1.0252	-1.0735	-0.1519	-0.6443	0.8765	1.0860	-0.4485	0.5196	-0.1394	0.0065	-0.0730	0.6422	1.1472	0.3536	0.4388	0.3978
0.8276	1.0241	-0.5225	-0.6495	-1.0784	-0.0042	-0.3446	-0.5174	-0.4572	-0.5913	-0.2319	-0.5816	-0.0236	0.0792	-0.6188	0.6514	0.2882	0.0856	-0.4680	-0.9864	1.3105	0.3126	0.0150	-1.1002	0.5549	0.5108	0.8899	-0.2165	-1.2103	-0.4281	-0.2865	-0.8877	-0.2899	-1.6779	-0.5270	0.4609	-0.5033	0.1328	0.6056	-0.2815	1.1238	0.0766	-0.9773	0.4306	0.7509	1.1793	1.3959	0.1936	0.1705
0.5455	1.3967	-0.8673	2.5150	-1.4790	-0.3919	1.1250	-1.3120	0.7740	-1.4165	-1.3511	-0.0728	0.9454	2.5806	-0.1639	0.1833	-0.2497	-0.2181	1.1798	-0.4210	1.4104	0.2339	-1.5085	-0.6512	0.1861	-1.0046	2.7900	-0.7696	1.1528	2.6210	-1.4158	-1.8031	-0.4513	-1.2470	3.0008	1.4749	-0.7657	-1.0376	3.2176	-1.7308	1.4922	3.4407	-1.5675	0.2449	4.0008	2.5798	-1.0696	1.9673	-0.5916
