IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-1.7203	1.5569	-1.0642	-1.5127	1.6393	-1.0685	-0.8654	-0.6968	-0.0789	0.7797	1.0120	-0.2081	0.6630	0.9457	-1.2403	-1.0303	0.4157	-0.6918	1.3491	1.8241	0.3608	-1.0294	0.3542	1.0620	0.2854	0.7781	-0.1101	0.5784	1.2733	-1.3579	1.0819	1.1334	2.2998	1.1493	-0.2189	-1.4169	1.0349	0.7945	-0.7100	-0.0384	1.1483	-1.8388	1.9381	-0.9109	0.3603	-1.3574	-1.1377	-0.4978	-0.4174
-1.9430	1.6446	0.0673	-1.3636	0.2217	-1.4311	-1.5707	-0.3087	0.7109	1.1074	0.3793	-0.5779	-0.1280	1.1495	-0.6985	-0.1123	0.9750	0.1643	2.0447	2.0922	-0.1304	-0.5840	-0.2941	2.0681	0.9105	-0.8044	-0.0100	0.3144	1.1255	-0.8088	2.3916	1.5853	1.7120	1.3286	-0.6272	-0.6205	1.0434	1.3109	-1.0742	0.2491	0.8113	-1.1208	2.1281	-1.6558	0.8886	-0.6247	-1.0754	0.2831	0.1748
-1.9297	-0.1584	1.4080	0.5537	-0.4968	-0.7375	-2.3323	-0.4997	0.0357	0.6299	-1.0289	-0.1833	0.8641	1.0283	-1.3650	0.9013	-0.9884	-0.6321	2.3028	0.4112	-0.8208	-0.5063	-1.2418	2.7421	-1.2048	-0.9416	-0.3773	-0.1081	1.0391	-0.0448	2.4618	1.5429	0.9361	0.2379	-0.9283	-0.0772	1.7028	-0.7323	-2.0092	-0.2317	-0.3072	-1.1506	0.7110	0.0401	0.9041	-0.1585	1.3396	0.2944	-0.1348
-0.8947	-0.7613	1.6936	0.0816	-1.5928	-0.2596	-1.5651	-2.2249	-0.6210	1.1307	0.1510	-0.2365	0.1694	1.4019	-2.3063	-0.4863	-0.2599	-1.0648	1.3207	1.1015	0.2959	-1.2217	-1.2832	1.9382	-2.7460	-0.8811	0.3354	-0.3522	0.4487	0.8234	1.5928	-0.4774	0.9940	0.0053	-0.9722	-0.2398	2.5368	-0.9620	-1.0986	-0.4945	-1.0206	-1.1321	0.8800	-1.1446	0.2230	-1.3967	0.6098	1.0955	-0.6269
-0.5346	-0.9408	0.0199	0.6960	-0.3106	0.4869	-1.8290	-1.3750	0.5658	2.2772	-0.0041	-0.0925	-0.6422	1.5485	-2.0960	-1.1192	-0.2767	-0.2532	0.3322	0.9080	-0.1544	-3.0588	0.0234	0.5972	-1.9780	-0.3495	1.1989	0.3129	0.1129	1.2958	0.7144	0.0813	-0.2200	-0.9037	-0.9186	-0.5867	1.5950	-0.1658	-0.9217	0.4101	-1.3260	-1.3203	0.2895	-0.8875	0.6047	-0.8077	-0.0546	0.9397	-0.0069
-0.4665	-0.0891	1.0187	-0.9044	0.3457	-1.4192	-1.4565	-0.9869	2.4595	0.7925	-0.2697	-1.5069	-1.2272	1.6316	0.7744	-2.1077	0.5022	0.3942	0.0177	1.5903	-0.6378	-2.6468	0.8962	0.5263	-0.9106	0.6903	0.4587	-0.1570	-0.3675	-0.0884	0.2316	1.1391	-1.5748	-0.2976	0.4189	-0.5029	-0.6245	1.8851	-0.4391	0.9453	0.6420	0.0527	0.1168	-0.4938	-0.2838	4.5267	0.4947	0.6641	1.1600
2.1440	-0.2474	2.3485	0.4429	1.7759	3.2267	1.0959	1.5424	3.2394	-2.1490	-1.9794	1.5126	-1.3774	-0.6057	1.4028	2.6091	2.9510	2.4521	0.9690	0.6237	1.1322	4.4527	1.3452	0.9716	2.2865	-1.3576	-0.6585	-0.3147	0.5192	-0.4262	-0.2517	0.9265	-0.3998	-0.7269	2.0766	0.6130	-0.9172	-4.3068	0.3730	0.7622	1.2773	3.4190	-2.9276	-0.1744	-0.1958	1.8510	-0.3693	-0.9637	0.0168
0.0185	-1.0258	1.4068	0.4223	0.3766	1.7784	0.7627	1.0732	1.0814	-1.4718	-1.0242	0.5232	-0.8075	-0.9521	0.7701	0.4795	0.8378	3.2079	1.7048	-0.9956	-0.1397	3.0121	1.1864	-0.0519	1.9806	-1.8438	-0.1594	1.0425	-1.4019	-0.9228	-1.5434	1.1105	0.2542	-1.0531	1.3960	0.7059	-0.1904	-2.7895	-0.8755	0.7122	-1.6317	1.7005	-3.0319	-0.1828	-0.5307	-1.0403	-0.7156	-0.9316	0.3124
-0.2191	0.9910	0.8868	0.0399	-0.1323	-1.1398	0.3687	-0.7480	-0.3158	-0.0287	1.5991	-0.9924	-0.5133	0.5730	0.9540	-1.0794	-0.3419	0.7396	-1.0619	-0.1445	-1.4090	-0.5646	1.0461	0.1164	0.4648	1.7933	0.0144	0.8057	-1.5259	0.2899	-2.6287	-0.8271	-3.0992	-0.3482	-0.1386	0.4019	-1.1076	1.2009	-0.1553	-2.3890	0.4055	1.7543	-0.5744	-0.6039	-0.3459	3.3206	-0.5285	-0.1784	0.5972
-0.0848	0.8690	-0.4270	-1.3876	0.3007	-0.8552	1.0290	-0.4414	-0.6106	0.5642	0.0697	-0.6134	-0.5473	-0.2671	0.0828	-0.8156	-0.2816	0.9066	-2.2272	0.7279	-1.6437	-0.0334	1.0837	-0.3441	0.9756	2.2790	0.3806	0.2911	-2.2446	0.3847	-1.5715	0.4418	-2.4462	-0.7932	-0.6556	-0.0105	-1.9180	0.1045	0.2749	-2.4349	0.2784	2.0640	-0.2606	-1.1022	0.5639	1.9269	-0.6983	-0.6203	0.2575
