IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-0.2388	0.1201	-0.2051	-0.5836	1.4100	-0.2968	-0.5566	-0.1287	-0.3321	0.4663	0.2142	-0.9847	-0.0448	0.1859	-0.6960	-0.0681	-1.2647	0.6633	-0.0320	0.1822	0.6662	-0.1555	0.3424	-0.5306	-0.3766	0.6710	-0.2604	-0.0400	-0.3794	-0.2527	-0.1805	0.8842	0.6118	-0.0184	-0.4265	0.6424	-0.2811	-0.8474	-0.4107	0.3459	0.5266	0.8002	0.1585	0.3062	-0.6158	-0.3656	-0.4490	-0.6469	-0.6663
-0.2618	0.0995	0.2651	0.2082	1.4227	-0.9757	-0.2997	-0.4743	0.4415	0.3618	0.8347	0.3020	0.2661	0.0415	-0.1320	0.0731	0.2609	0.4644	0.2830	0.5401	0.4668	0.7058	0.5576	0.0389	-0.1901	0.7159	-0.1502	0.0809	0.6004	-0.0690	-0.3404	0.1947	1.1388	-0.2084	0.2873	-0.1885	-0.5566	-0.5635	0.1875	0.7574	0.0662	0.5356	-0.2266	0.9560	-0.4885	0.3407	-0.1292	-0.2828	-0.0393
-0.2089	-0.1963	-0.0916	0.3939	1.1370	-0.0427	0.2368	-0.0261	0.1928	0.3068	2.0519	0.1163	-0.1787	-0.0120	-0.9040	-0.3154	-0.7575	-0.3462	0.1666	0.0534	-0.0032	-0.2631	-0.3698	0.4200	-1.3371	-0.1267	-0.2819	-0.4540	0.2120	-0.2451	0.1134	-2.0305	1.1260	0.6120	0.1649	-1.6763	0.2414	1.1105	-0.1834	-0.1256	-0.2293	-1.4479	0.0691	0.7423	-0.9155	0.6331	0.2163	-0.2724	0.0595
-0.1568	-0.3446	-0.0820	0.6303	0.8138	0.9471	0.1020	0.2387	-0.3212	-0.7402	-0.4352	0.2707	0.1059	0.6588	-0.6457	-0.0985	0.0676	-0.1347	-0.1724	-0.3108	0.2111	0.3675	-0.1228	0.7343	-0.4424	0.2490	-0.0666	-0.4277	0.3560	-0.3478	0.1167	-0.5109	0.5401	0.3176	0.4492	-0.7916	-0.0176	0.4301	-0.1929	-0.3942	-0.4589	-0.5462	-0.4303	0.8129	-0.6963	-0.2612	-0.9158	-0.3941	-0.7562
-0.2968	-0.1224	-0.0492	-0.2622	0.0540	-1.2301	-0.1925	0.6035	-0.6450	0.1599	0.1196	0.1119	-0.9980	-0.1098	-0.4063	-0.6296	-0.4871	-0.2350	-1.0225	-0.7291	-0.5359	-0.5892	0.0113	0.5001	-0.4507	-0.4552	-0.5828	-0.6199	-0.3992	-0.6853	0.2641	-0.4238	0.2398	-0.0752	-0.2058	-0.4798	0.1133	0.1011	-0.0930	-0.2499	-0.3253	-0.4655	0.0722	-0.3178	-0.8571	-0.2844	-0.0336	-0.4338	-0.4519
-0.6896	0.0833	0.2571	-0.5163	-0.5163	-1.1004	-0.6670	0.3445	-0.9358	-0.7955	0.3150	-0.6702	-0.4352	-0.2190	-1.0633	-0.6439	-0.5031	-0.0661	-1.0121	-0.7016	-0.4145	-1.3372	-0.9304	-0.2605	-0.4760	-0.5462	-1.0570	-0.1465	-0.4625	-0.5262	0.3065	0.0592	0.2580	-0.2939	-0.9509	-0.3434	-0.4144	0.4604	-0.4771	0.1034	0.1625	0.4646	0.4100	-1.1088	-0.6306	-0.6523	-0.4204	-0.8501	-0.0656
-0.3076	0.4680	0.1259	0.0815	-0.0162	-0.5419	-0.2504	-0.1352	-0.7418	0.0793	-0.1629	0.0991	-0.0409	-0.2510	-0.1406	0.3249	-0.4711	-0.0589	-0.5006	-0.0084	-0.6762	-0.4083	0.4108	-0.3056	-0.5754	0.8469	-0.5407	0.0429	-0.6156	-0.2825	0.7481	0.1882	-0.3308	-0.0350	-0.3781	-0.1080	-0.8228	0.2118	-0.3713	0.3910	0.3814	-0.0608	0.2849	0.3847	-0.1108	0.1319	0.6063	-0.1635	0.0032
-0.3537	1.1559	0.2225	0.1227	0.0174	0.1757	-0.3197	-0.3990	-0.0913	0.1750	0.6903	0.7068	0.3105	-0.8517	0.0237	0.5904	-0.1495	-0.2561	-0.0506	0.2369	-1.0471	-0.1940	0.9226	0.5246	-0.6748	0.3448	-0.1626	0.2087	0.0012	0.3057	0.6003	0.0185	0.3494	0.1471	-0.5331	-0.8031	-0.1546	0.1007	0.1785	0.5642	0.4369	1.2930	0.1586	0.0732	-0.3135	0.0546	0.9064	0.1309	0.5901
0.1663	0.5602	0.3632	0.1681	0.1878	-0.0918	0.1746	-0.7878	-0.2816	0.4230	-0.6162	0.3201	0.0237	-0.5710	-0.2863	0.3229	-0.2086	0.1738	0.0234	0.2172	0.2406	0.6243	-0.2792	-0.0833	0.2452	1.2069	-0.1267	0.1066	0.0918	-0.3035	-0.1271	0.8021	0.6604	0.0069	-0.2378	-0.4411	0.0689	-0.4568	0.6918	-0.0273	0.2817	-0.0536	0.1457	0.4210	-0.1621	-0.0530	1.2536	0.1124	0.8867
-0.1792	0.0360	1.0443	0.3866	0.1617	-0.7787	-0.5684	-0.7070	-0.0232	0.0381	-0.8171	0.1006	0.1104	-0.5029	0.3536	0.1363	1.7755	0.2572	-0.1096	0.7168	0.5005	0.4348	0.4878	0.7032	1.2056	0.7188	-0.1248	0.7093	0.2519	-0.4346	0.5854	0.8032	0.2801	-0.3388	0.0006	0.8763	0.0571	-0.2171	0.7033	-0.0639	-0.3510	0.4266	0.1631	0.1440	0.0309	-0.3038	0.5219	-0.3747	-0.2311
-0.3409	-0.1520	0.9013	0.3766	-0.5164	0.6986	-0.3510	-0.3829	-0.3394	-0.0997	-0.0710	-0.7716	0.4947	0.3586	0.0414	0.4090	0.8480	0.1478	-0.3209	0.2200	-0.1603	-0.6318	-0.8855	-0.3287	1.0836	-0.2034	-0.1470	0.6718	-0.0196	-0.1872	0.3114	0.1826	-0.3717	0.1323	0.0860	0.6015	0.3474	0.5977	0.6479	0.1286	-0.2911	-0.4081	0.5528	-0.2935	0.0020	-0.1615	0.9879	-0.2402	-0.5970
-0.0314	0.6312	0.6098	1.0057	-0.1485	1.2893	-0.1168	-0.4822	0.2898	0.7009	0.1718	0.4251	1.0214	-0.3603	1.6544	1.2902	1.3980	0.0996	-0.1767	0.6137	-0.8051	-0.0054	1.0428	0.2385	0.7965	0.5640	0.1251	0.9363	0.6646	0.5385	-0.1494	0.1211	-0.4804	0.9287	0.1570	0.4164	-0.5897	0.6203	1.1289	0.9149	0.0130	0.0962	0.1961	0.3241	0.1023	0.9295	1.2327	0.4481	0.3641
0.4887	0.5141	0.3050	0.5655	-1.0817	0.7094	0.0253	-0.6657	0.2176	0.5808	0.4510	0.4928	0.8205	-0.8519	0.8469	0.7942	-0.0871	0.6998	-0.1163	-0.6677	-0.1932	0.1199	-0.4076	0.2841	-0.0300	-0.8177	0.3727	0.5335	0.1954	0.5353	-1.0336	-1.2720	0.2110	0.7927	-0.4628	-0.3314	0.5631	0.7734	0.7979	0.7517	-0.5401	0.4663	0.1527	-0.1049	0.3078	0.4693	1.0764	0.6505	0.6819
0.2652	-0.6378	0.6555	0.9235	-0.8501	1.3865	-0.3926	-0.6330	-0.2125	-0.4005	-1.2255	-0.9619	1.6397	-0.7656	0.4004	0.7266	-0.7012	0.4455	0.0729	-0.6576	0.6885	-0.1954	-0.5750	0.1525	0.1360	-0.2575	0.3929	0.5292	-0.0338	0.1875	-0.5882	-0.0166	-0.2263	0.0729	-0.1938	0.1775	0.0815	-0.6411	0.2672	0.4456	-0.5722	0.5980	0.0708	-0.0033	0.4503	0.0406	-0.2429	0.4668	-0.1822
-0.0485	-0.1660	0.9686	0.5965	-0.8412	0.9259	-0.4523	-0.0748	-0.0632	0.1361	-0.3483	-0.1919	0.8669	-0.4729	1.3270	0.4458	-0.1715	-0.1636	-0.0016	-0.1792	-0.3826	0.0035	0.6667	0.5468	0.1543	-0.7543	-0.1445	0.2914	0.5352	0.0939	0.0899	0.1496	-0.7179	0.5130	0.0741	0.5866	-0.2618	0.2612	0.3745	0.2706	-0.1485	-1.0166	0.3253	-0.0924	0.3151	0.4347	0.7386	0.5534	-0.2642
-0.0883	0.5413	0.4908	0.4410	-0.7158	0.6619	-0.4259	-0.0397	-0.3937	0.2420	0.0225	-1.2548	0.9309	0.3551	0.2577	0.6662	-0.0461	-0.1162	0.3555	0.0505	-0.1046	0.2465	-0.3425	-0.0441	0.4574	0.0736	0.3042	0.3761	0.2770	0.3309	-0.5184	-0.2026	-1.2528	0.7252	0.1549	0.8371	0.1201	0.5894	0.2779	-0.3772	0.5536	-1.2249	0.4392	0.1812	0.2885	0.7822	0.5074	0.5549	0.5551
0.2615	0.5063	-0.2703	-0.1827	-0.2877	-0.7470	-0.4568	-0.3778	0.3693	0.4026	0.3329	-0.2545	0.1744	-0.3595	0.5426	0.3028	0.0841	0.4255	0.0666	0.1476	-0.2167	0.7931	0.0166	0.4864	0.8978	-0.2648	0.5108	0.0120	-0.1351	0.0661	-0.7391	-0.6225	-0.5147	0.2842	0.0206	1.0618	0.5255	-0.5996	0.1846	-0.1201	0.2641	-0.6317	0.1460	0.4713	0.4150	0.3164	0.7409	1.1423	0.9614
-0.4277	0.0774	-1.0842	-0.3839	-0.4946	-0.0704	-0.3785	-0.1356	-0.0338	0.1138	0.1083	-0.7398	-0.1032	0.1662	-0.5436	-0.4290	-0.5756	0.1034	-0.6103	-0.2848	0.5863	0.2318	-0.6816	0.1516	0.9531	0.3498	0.2430	-0.1830	-0.5337	-0.0574	-1.3640	-0.2632	0.1361	-1.0359	-0.3033	0.5829	0.5257	-0.0803	-0.2835	-0.5572	0.3268	0.0895	0.2305	-0.2312	0.3815	-0.5010	-0.4575	0.5978	0.5605
-0.3648	0.1069	-1.1819	0.1203	-0.7598	0.5710	0.0002	-1.0636	0.2083	0.8003	0.1330	0.1272	-0.6693	0.9070	-0.6249	0.0853	0.3425	-0.1044	-0.2561	-0.5918	0.8264	0.3506	-0.6596	-0.5234	0.0632	0.4391	-0.0855	-0.5038	-0.3186	0.2377	-1.6120	-0.7343	0.3296	-1.2010	0.2171	0.1632	-0.1877	0.7117	-0.1981	-0.2449	0.3799	-0.5317	0.2240	-0.0013	0.2445	-0.1594	-0.2350	0.2203	0.5834
-0.4455	-0.2652	-0.8266	-0.1243	-0.9341	-0.1707	0.4506	-0.5981	0.3332	0.2490	0.6041	0.9970	-1.2324	0.6591	-0.7418	-0.5208	0.0281	-0.8255	-0.9358	-0.3912	0.1363	-1.3299	0.2304	0.1546	-0.9768	-0.2872	-0.7239	-0.6239	-0.4345	-0.1913	-0.5504	-0.4041	0.2979	-0.9445	-0.0874	-1.0341	-0.0419	0.8404	-0.1258	-0.2136	-0.4023	-0.6505	-0.1192	-0.6183	-0.4849	-0.2157	-0.8662	0.0673	0.6163
0.4423	-0.9843	0.2099	-0.8012	-0.7740	-0.4433	0.7594	-0.7267	0.1006	-0.4684	-1.3974	0.5684	-0.8221	0.9261	-0.6699	-0.8545	0.6923	0.2868	-0.1741	-0.6463	-0.1532	-0.2868	-1.4836	-1.0436	-0.3609	-0.5076	-0.5954	-0.7188	-0.4346	-0.4426	-0.2417	0.7484	0.3582	-1.0404	-0.4090	-0.3501	-0.9390	-0.0368	0.0324	-0.0239	-0.2219	0.0185	-0.5315	-0.7634	-0.3797	-0.6170	-1.3396	-0.5290	0.3355
