IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
-1.2668	0.0290	-2.9085	-0.6229	-0.9085	1.5731	-1.3357	1.7720	-1.5778	-0.1143	0.8579	1.0822	-2.9793	-2.2030	-1.0702	0.4682	-1.8058	-0.2277	-0.8852	0.4582	-3.1036	-1.4433	-0.4528	-0.6773	1.3006	1.3483	0.8377	-0.7046	-0.8432	-1.5094	0.2193	2.4661	-1.4328	0.1353	-0.4707	-2.4702	-0.1379	-0.7277	-0.9335	-0.1987	0.1219	-0.5539	0.6554	-2.0702	-0.1731	-0.2761	-0.1972	-1.2019	-0.4387
-0.3938	-0.8790	-0.5744	-0.8583	-0.1339	0.6153	-1.1359	1.4656	-1.8374	-0.5937	-0.6687	0.6673	-2.2245	-1.9804	-1.5550	1.1122	-1.2247	-0.1125	0.2213	-0.1156	-1.9566	0.3199	-0.3158	0.0587	1.6373	0.9622	0.1887	-1.0692	-0.7855	-1.6509	-0.0226	2.1334	-1.0138	0.1594	-0.0988	-1.5388	-0.8126	-1.7015	-0.4777	-0.8363	0.3233	-0.6690	0.2332	-2.1971	-0.2141	-1.4701	-0.1936	-1.7652	-1.0968
-0.5395	-0.2826	0.5090	-1.0834	0.3938	-0.3724	-1.5289	1.3527	-0.9040	-1.0457	-0.7208	0.9641	-2.3866	-2.0621	-0.7122	0.7950	-0.5655	-0.4072	0.3496	0.6196	-2.1548	-0.6198	0.3093	-1.5921	0.8402	0.7479	-1.2036	-0.9880	-1.0789	-2.2358	0.9420	2.9086	-0.3517	0.4173	-0.5126	-1.0930	-1.4934	-0.5819	0.2329	-0.6049	0.5268	-0.2865	0.9334	-2.2205	-1.3446	-1.8810	0.7674	-2.2771	-0.5725
-1.2450	-0.1806	0.0528	-0.3033	0.0993	-0.3114	-2.0695	1.2231	-1.8256	0.0472	-1.0540	-0.1683	-0.5274	-2.0253	-1.3359	1.6614	-0.4181	-0.6863	0.5269	0.0159	-1.5029	0.9891	-1.0037	-0.0353	0.5295	1.7829	-1.6192	-0.5047	-1.4407	-0.9417	0.6330	1.3793	-0.0889	-0.1143	-0.0686	0.5214	-0.8146	-1.3035	0.1724	-1.1162	0.7149	-0.9809	0.0821	-2.4636	0.0937	-0.8771	-0.2486	-2.0314	-0.5483
-1.1703	-0.0777	-0.6889	-0.4423	-0.1238	-0.2715	-0.5804	0.8124	-1.7148	0.7937	-0.0876	-0.3207	0.4721	-1.7344	-1.1802	1.7220	0.0937	-0.9333	-0.2599	-1.0303	-1.6747	-0.1743	-0.7582	-1.1529	0.3569	-0.2886	-2.2692	0.3655	-0.7184	-0.2875	0.4818	0.8665	-0.8798	-0.3277	-0.3239	1.6051	-1.0773	-1.0771	0.6208	-1.0215	-0.7183	-0.4110	-0.2388	-2.5247	0.4142	-0.5259	-1.4991	-1.1910	0.0566
-0.9039	-0.5404	-0.2530	-0.2198	-0.1999	-0.4750	-0.3203	0.8231	-1.5909	0.4282	-0.9844	-0.3089	1.1547	-1.3014	-0.6211	1.4034	0.3597	-0.8270	-0.3301	-1.4675	-0.9063	-0.1233	-0.6660	-0.3965	0.4876	0.3384	-1.1010	0.1807	-0.5943	-0.2233	-0.0321	0.7346	-0.4011	-0.1676	0.3947	1.1906	-1.6941	-1.1766	-0.0962	-0.5626	-0.8200	-0.4549	-1.9282	-1.4733	1.2776	0.1982	-1.9120	-0.4952	-0.6968
-0.8497	-0.3764	1.3217	0.7924	-1.7032	1.4507	-1.4802	-0.4537	-1.3332	-2.0852	-1.6066	-1.4165	2.5964	1.4379	-0.1143	0.1358	2.6176	0.6590	0.6747	-1.6314	0.2065	0.6015	0.5179	0.1330	-0.4766	-2.1103	0.7768	-0.2263	-0.8438	1.4585	-0.3714	-0.1228	1.2994	0.8500	-0.1334	1.9160	0.5374	0.3302	-0.3859	-0.2141	-0.2966	0.8691	-2.1828	-0.7540	1.4773	-0.5906	-1.0397	0.3866	-0.6957
-1.0684	-0.1536	0.6762	-0.2472	-0.6469	-1.0025	-0.8210	-0.5319	-0.0154	0.6390	-0.1330	-0.4748	0.8881	1.5896	-0.5326	0.1845	1.1511	0.5486	-0.1011	-0.2281	1.0514	-0.0187	-0.5600	0.4104	-0.5542	0.2465	2.1656	0.9700	-0.5369	0.8988	0.0126	-0.7539	0.9334	-1.0303	-0.1970	0.3216	0.2536	0.9010	1.6669	-0.1303	-0.8436	0.5061	-1.2577	0.1158	0.3931	0.2452	-0.4235	0.6749	0.2915
-0.7742	-0.7133	0.1191	1.1820	-0.1868	-0.5664	-0.7564	0.0902	0.2715	0.4242	-0.6464	0.6662	0.2813	0.5730	-0.4443	0.1688	-0.0382	-0.0597	0.2077	-0.6087	1.2744	0.9200	-0.7455	0.8620	-0.6468	-0.8270	1.1195	0.0620	0.0841	1.0719	-0.6267	-0.7470	1.1043	-1.1542	0.0201	-0.7710	0.1520	-0.0144	0.7211	-0.2128	0.6253	0.2879	-1.1657	0.8249	-0.8879	0.3204	-0.2718	1.1672	0.2120
-0.3333	-0.8484	0.0956	0.6932	-0.0496	-0.8669	-0.8962	-0.0164	1.3875	0.6244	0.1880	0.8217	-0.0844	-0.1142	-0.3526	-0.8377	0.4613	-0.4562	0.7440	0.5141	1.1753	-0.0057	-0.5710	-0.2165	-0.9924	-1.2246	0.8829	-0.6807	1.0380	-0.6907	0.2919	-0.4039	1.1449	-0.4266	0.1806	-1.1576	-0.3268	-0.5434	0.4778	0.4159	-1.0051	0.1523	-1.2456	1.4166	-1.1111	0.1396	0.2888	1.1332	0.3562
