IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
1.9478	-0.8824	-0.9509	0.7115	-1.3158	0.2395	-1.1670	-0.3790	1.8495	-1.2848	1.4646	0.3531	-1.4931	2.9359	0.0201	-1.1028	0.2983	1.6477	1.2180	1.1401	2.6341	0.2386	-2.2849	-1.3973	-1.2272	0.5940	0.9992	-0.2007	2.0367	-0.9124	-0.0891	-1.3737	0.0522	2.3806	2.5750	-1.0269	0.2479	-0.1680	-1.8324	0.7157	-1.9845	0.6619	0.6244	0.8703	-0.6811	-0.6134	-2.3351	-0.2170	1.7077
2.4223	-0.1624	0.0088	-0.0965	0.1323	1.3317	0.0447	-0.4871	2.8927	1.2559	0.7594	2.5454	-0.3374	2.7882	0.7072	-0.1927	0.7879	2.6611	1.1413	-0.0584	1.8054	-0.0704	-1.1151	-0.1542	-0.3285	0.1893	1.7578	0.2755	1.7894	0.3681	-0.0770	1.3962	-0.0961	0.7021	1.1852	-0.2102	0.0823	0.2479	-0.8718	1.6393	-1.9376	0.5905	-0.0826	1.8470	-0.2059	0.8421	-1.1548	0.6469	1.9728
0.5212	-0.0887	0.1683	0.6081	-0.3597	0.2866	-0.3116	-0.1755	-0.3067	-1.1932	0.7290	-0.0802	0.0871	1.6965	-1.0415	0.2353	1.7154	1.2277	0.9075	0.0445	1.1929	0.6109	-1.6915	0.3736	0.7524	-1.4518	2.0122	0.5520	0.6435	0.8689	-0.3166	-0.9530	0.0494	-0.8236	-0.2393	0.9787	0.2494	0.0125	1.4843	0.6118	-0.0663	0.0385	0.0028	-0.3824	0.8421	0.4494	0.4014	1.2874	-0.0615
-0.1701	1.4994	-0.4894	1.2607	-0.9158	-1.6310	-0.6237	-0.3259	-0.3729	-0.4205	0.7067	-1.1125	0.0595	0.7481	-1.5535	0.3746	0.7252	0.0377	-0.5668	-0.0236	-0.3186	1.6891	-0.0260	1.1012	0.6771	-0.6317	0.2245	-1.8327	-0.2128	-1.2216	0.5115	-0.7960	1.8272	-0.7450	-0.2402	0.1013	0.4824	-0.2359	1.5825	-0.8186	1.8614	0.4991	0.5959	-0.0430	1.8855	1.9263	0.4345	0.7263	-0.5148
0.8577	2.3541	-0.6339	1.5607	-0.0873	-1.9747	-1.6415	0.3425	0.2891	1.3568	-0.2584	-0.1489	-0.1508	-0.5979	-1.6484	0.6209	-0.3571	-0.1314	-0.6273	0.8372	-1.4124	0.9083	-0.3113	0.3036	-0.2625	-0.8925	-1.4247	-1.4428	-1.4986	-0.8499	0.7961	0.8176	1.4325	-0.1146	-0.0221	-0.0656	1.0547	-0.2016	0.0542	-2.2736	1.9447	-0.5053	1.0938	-0.0330	0.7960	0.5533	0.3944	-0.0648	-0.2858
0.6079	-0.0859	-0.1377	0.0688	0.0019	0.0281	-0.3433	0.7915	0.5113	1.6404	0.4681	0.5402	-0.5309	-1.4409	-0.8667	0.5050	-0.7493	-0.1522	-0.6790	0.3438	-1.4283	-0.5529	-0.5633	0.9622	0.1332	-0.8420	-1.8885	0.5784	-1.0901	0.6577	-0.6865	0.9084	-0.7877	-1.2252	0.0694	0.1679	0.7133	1.0980	-0.3470	-1.0364	0.5899	-1.2310	0.3170	-1.0611	-0.6500	-1.9106	-1.0090	-0.8236	-0.5480
0.5086	-1.5847	0.1256	0.1662	0.6662	0.0388	1.6093	1.7556	0.0151	0.1417	-0.3205	1.1967	0.0642	-0.6532	-0.2489	0.7357	-0.3519	-0.1774	-1.2912	-0.2649	-0.1646	-0.4887	-0.6306	0.6908	1.5605	0.2741	-1.1699	-0.0693	-1.1155	-0.3905	-0.6941	-0.1890	0.1308	-1.4140	0.1864	1.2348	0.1466	0.4670	0.7280	-0.0614	-0.6481	-0.3404	-0.8486	-0.9414	0.7594	-0.9545	-0.5299	-1.1691	-0.4120
0.1582	-1.5759	-0.8199	1.5686	0.1951	0.1303	1.9984	2.0205	0.1156	-1.7785	-1.4979	0.0343	1.1479	-0.7433	-0.9174	0.7702	-0.0223	-0.3543	-1.5014	-0.6858	-0.9652	-0.4868	0.6585	1.1086	2.1891	-0.1009	-2.0242	-1.8136	-1.2067	-0.7767	-0.5186	-0.6373	1.0077	-1.1246	0.4087	0.4743	0.7460	-1.1515	1.2445	-1.5840	-0.1536	-0.4948	-0.0293	-0.7535	1.0957	0.0488	0.0961	-1.8477	-1.3893
0.4612	-0.5106	-0.7384	0.1946	1.0858	-0.1607	-1.3461	0.5418	0.9592	-0.2036	-0.1527	-1.1038	0.3090	-0.6995	-0.6917	0.2273	0.1933	0.0964	-0.8377	0.7007	-0.2379	-1.0930	0.7666	-0.3038	1.8407	-0.3511	-1.2765	-1.3361	-0.9797	-0.4208	0.8579	-1.2038	1.0556	-1.3695	0.5854	0.5518	-0.9764	0.3029	1.0587	-1.2485	-0.4419	-1.2758	1.9218	-0.6215	1.4469	0.9183	0.0183	-1.7778	-1.4335
-0.9498	0.4794	-0.6582	-0.8573	0.6520	-0.2512	-1.3720	0.7706	0.6731	0.4125	-0.2111	-1.5202	-0.5884	-0.7262	-0.6371	-0.3677	0.6910	1.1121	-0.6332	0.1076	0.2003	-0.0725	-0.1266	-0.7469	1.8243	-0.5504	-0.2076	0.5119	-1.0265	0.9168	-1.0529	-0.2775	-0.0810	-1.8072	-0.3430	0.7257	-1.7637	1.2911	2.0626	-0.7421	1.4246	0.2597	0.6683	-1.1988	0.8879	1.0790	0.8293	-0.1385	-0.9433
