IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.9219	1.5580	0.1020	-0.5698	1.6797	0.8883	0.2452	-3.3164	-0.5473	1.5968	1.4763	1.0561	-0.9327	-1.4046	0.6161	0.1956	-1.2475	-1.2577	-0.4630	1.5853	-0.6229	-0.7744	0.7486	1.3996	-0.1109	0.0779	0.4616	1.2457	-0.1358	1.3298	0.6245	0.4278	1.4678	1.9382	0.2218	0.0805	0.8667	-0.4945	-0.1934	1.4344	-0.0291	-0.4440	2.3857	-0.3068	0.8494	1.8841	1.5045	-1.0688	1.6037
-0.2189	1.2958	1.0571	-0.2957	1.3730	0.6697	-0.1458	-1.6488	-2.0952	1.0504	1.3548	0.2012	-0.2010	-0.2124	-1.0399	0.1684	-1.0166	-0.3513	-0.7162	0.7321	0.4564	-0.0491	-0.4306	0.2890	0.6493	-0.5071	1.1360	2.2918	-0.2840	1.5254	-0.8845	-0.4383	0.6839	0.4823	0.3617	0.5998	1.0783	0.2362	1.2083	0.2570	1.3072	0.4567	2.2294	-0.2007	0.2704	0.7133	0.9005	-0.3398	-0.4466
-0.6356	1.3068	0.8099	0.5718	1.3283	1.4992	0.2541	-2.0585	-1.1281	1.5437	1.4124	1.7271	-0.3312	0.3824	-0.6037	0.2562	-0.6780	-0.3427	-0.6041	-0.4435	-0.3658	0.2202	-0.0511	-0.0556	1.0044	0.3046	0.5213	2.2901	0.0367	0.8646	0.0191	0.1615	0.8429	0.2483	0.4117	-0.1925	0.9242	1.5252	-0.3604	0.5978	2.1938	0.0201	2.3065	-0.1849	0.0472	1.0320	0.4273	-0.0067	-0.4668
-2.0145	-0.0368	1.1166	0.9002	-0.0220	1.3102	-1.4316	-2.4525	-1.0619	-0.3671	-0.1774	0.6416	-0.3124	0.7578	0.0661	1.1466	0.1340	-0.5252	0.0497	-0.9769	-0.1108	-0.1812	0.7677	-0.8572	0.5287	-0.1554	0.2590	1.6921	0.4419	0.8566	0.4434	0.5843	1.1834	0.8461	0.5851	-0.3619	1.6818	-0.5345	-0.6440	0.9095	1.5669	1.2011	1.2600	0.2095	-0.0533	-0.9373	0.7284	0.3990	-0.8091
-0.6529	0.5903	0.6671	-0.1169	-0.2160	0.5545	-1.4627	-0.1572	-0.3167	-0.2437	-0.1623	0.5214	0.1574	1.7820	0.5339	0.5582	0.2229	0.0528	1.0773	-0.2903	0.2579	-0.2438	0.7260	-0.2442	0.3518	1.2292	0.9146	1.2984	0.1254	-0.2873	0.0009	0.4207	0.5135	0.1595	0.8616	0.0278	1.0924	-0.8407	-0.1514	0.2590	1.3714	1.4937	-0.3117	1.3125	-0.3307	0.3356	1.5282	0.3921	0.3050
0.4252	1.0044	1.1050	-0.3612	0.6400	0.6307	-0.7502	0.9002	1.4605	-0.0614	-0.1085	1.4341	-0.0793	2.2414	0.6308	-0.3367	1.0841	0.6249	1.7141	0.1924	1.1461	0.0698	1.1844	-0.4293	1.0185	1.2468	0.1133	0.8891	0.5358	-0.7032	0.3008	-0.0428	-0.3591	-0.4291	0.2933	-0.8965	-0.4303	0.6961	0.2198	1.0454	0.2327	0.9615	-0.9979	1.1147	-0.7749	0.9571	1.3854	0.3020	0.7634
0.2903	0.5440	1.4054	0.1955	-0.6861	0.2421	-1.2409	-0.8105	1.5407	0.4064	0.7639	0.9638	-0.8850	2.0185	0.5550	-1.0585	1.0908	0.0341	2.4311	0.9199	0.3602	-0.4287	1.1238	0.1462	0.0190	1.5980	-0.1005	0.7722	1.3235	0.2771	0.5725	-0.4026	0.3131	0.1782	-0.1068	-0.6924	0.4933	0.6077	0.1721	2.2571	0.6290	0.2627	-0.3470	0.9119	-2.1216	0.4663	-0.4413	-0.3475	0.2685
0.8107	0.1898	0.6252	-0.7341	-1.9248	-1.0348	-0.6008	-0.6101	1.2470	-0.1387	1.0812	0.4049	-1.1466	0.8634	0.5350	-1.0869	0.1140	-0.4798	2.6607	0.9906	-0.2263	-0.5688	0.2646	0.2264	-1.5533	0.9543	0.5243	0.2681	2.0199	-0.4246	0.3180	-0.4168	-0.3195	0.6378	-0.9779	-0.1009	0.7402	-0.7372	0.1788	1.7752	-0.5203	-0.8032	-0.3627	1.2112	-2.0701	1.0946	-0.3822	-0.7468	-0.2620
1.3016	-0.2552	0.0729	-1.1687	-0.9178	-1.7321	0.8361	0.2195	1.1743	-1.1620	0.3475	0.2024	-1.4286	-0.4392	0.3545	-0.7916	-0.1681	0.0207	0.8928	0.9656	-1.0644	-0.0491	0.4540	-0.2406	-2.0254	0.3118	-0.8104	-0.9246	1.6113	-0.7797	0.6652	-0.1214	-0.5700	0.2388	-1.3772	-0.1046	-0.7924	-0.8818	-0.0638	1.7155	-1.1018	-0.6472	-0.2704	0.3036	-1.3158	1.7704	0.9850	0.3681	-0.0596
0.3403	-0.0151	-1.0754	-0.4011	-1.4531	-0.2387	0.2253	0.6838	1.8520	0.1646	0.1698	-0.1359	-0.4942	-1.1039	0.1981	0.3565	-0.2242	-0.6101	-1.5201	-0.0862	-0.5378	-0.8765	-0.3057	1.0517	-1.4289	-1.3248	-1.4692	-1.3666	1.0788	1.1170	1.3843	-0.2588	0.4605	-0.3908	0.2525	-0.5376	-1.4566	1.4721	-0.2790	0.9326	0.1941	-1.2655	-0.6553	1.0777	0.1944	0.0620	0.1884	0.9152	-0.7518
