IC05	IC08	IC09	IC15	IC16	IC17	IC18	IC19	IC20	IC23	IC24	IC26	IC27	IC29	IC31	IC33	IC36	IC37	IC38	IC41	IC42	IC43	IC44	IC45	IC46	IC47	IC48	IC49	IC50	IC51	IC54	IC56	IC58	IC60	IC62	IC63	IC64	IC65	IC66	IC67	IC68	IC69	IC71	IC72	IC73	IC74	IC75	IC76	IC77
0.4557	0.9218	-0.2443	-1.4797	-1.0769	-1.0783	-2.1955	0.5489	-0.0056	0.0243	1.8053	-1.5815	-1.0809	1.2733	-1.4245	-0.2490	-0.0120	0.8645	2.8781	1.5336	-1.8691	0.5365	-0.1871	0.1537	-1.9107	-1.7178	-0.9745	-1.4504	1.3657	-0.6632	1.3282	-0.3464	-0.3769	-1.1488	0.0768	-1.6489	2.2438	0.1470	-0.1947	0.6574	1.5436	-0.1116	-1.2024	1.6972	-1.1206	-0.2532	0.1194	-0.9209	-0.0169
0.0281	-0.3997	0.3377	0.7182	-1.0782	0.7286	-0.3902	0.4817	0.1258	-0.6634	0.2177	-0.8503	-0.1528	1.1755	-0.8562	0.0172	1.0248	0.7892	1.9334	-0.0592	0.3500	1.1716	-0.3066	-0.3815	-0.3418	-0.6082	-0.1420	-0.4864	1.5240	0.2262	0.6808	-1.0810	0.7227	-1.2316	-0.0688	-1.0626	0.1790	-0.3105	-0.5711	0.8498	-0.9005	0.4846	-1.4778	0.4863	-0.5509	-1.9885	-0.1477	-0.5570	-0.3125
1.0134	-0.4205	0.0772	-0.3056	-0.1421	-0.4421	0.1451	1.3070	-0.4393	-1.2169	0.8412	-0.9607	-1.4290	0.5169	-1.8912	-1.1431	1.0451	-0.5902	0.0479	0.7323	-0.7636	-1.3810	-0.5231	-0.2278	-0.7133	-0.1789	-0.1378	-0.5855	0.6019	-0.9203	-1.0301	0.0697	-0.5285	1.2961	-1.3098	-0.6345	1.3204	1.5764	-0.2851	-0.0013	-0.4805	-1.5056	1.7194	0.6702	0.3476	0.4791	-0.2763	-0.6020	-0.3632
-0.5852	-0.3237	0.2077	0.1506	-0.2260	-0.2306	1.2485	1.0990	0.2720	-0.2457	0.5940	-1.7226	-0.2096	0.4048	-1.1512	-0.8007	1.3147	0.6305	-0.2822	0.0431	0.5529	0.6004	-1.0742	-1.1016	0.3585	0.5338	0.8281	0.3064	0.2055	-0.3454	-0.9674	-1.3296	1.1571	-0.9368	-0.2084	0.3408	-0.6096	0.5017	0.9033	1.0978	-0.6150	-0.3531	0.3568	0.3477	0.9204	-1.0108	-0.4743	0.4970	-0.3263
-0.0119	0.6585	-1.0552	-1.4836	-0.3398	-0.2537	1.7024	1.6545	0.7978	0.4145	0.2068	0.3029	0.7830	0.1603	-0.6875	-0.2508	-0.3129	0.1224	-0.1373	0.7651	1.1980	-0.4230	0.5113	1.2990	-0.0417	-0.6424	1.7534	0.3939	-1.1959	-0.2630	-1.3872	-0.6947	-0.7662	0.9044	-0.0687	-0.1564	0.5366	1.6690	1.2174	-0.6575	-0.4140	-1.3656	1.4200	0.0269	0.2361	1.3812	-0.0049	1.1553	0.7200
0.0402	-0.9574	-0.3136	0.6232	-0.0551	-0.5238	0.3879	1.3027	-0.8454	-0.1124	-0.8892	0.0517	0.4002	-0.4499	-1.3833	-0.7688	-0.8264	-0.6060	-0.6910	-0.9034	0.2649	0.7766	1.0255	1.1771	-0.6342	0.4356	1.8225	0.5622	-0.4415	-1.1812	0.0084	-0.1809	-0.4980	-0.3101	0.9594	-0.6908	0.6621	-1.0935	-0.8553	-1.1400	-0.0444	0.1216	-0.3216	0.0210	0.4722	0.0744	1.8707	0.8352	0.6140
-0.6326	-0.8176	-1.0985	-0.4725	0.4384	-0.4407	1.0478	1.3722	-1.2271	1.3008	0.7543	1.0427	-0.4445	-0.8851	-0.7011	-0.5240	-0.9460	-1.3707	0.2403	-0.4353	-1.4655	-1.3644	0.2765	-0.0053	0.2597	-0.9123	-0.5560	-0.3112	-0.9163	-1.2315	0.4138	-0.5301	-0.1459	-0.4704	0.1178	-0.3816	-0.0119	-0.3315	-0.6128	-0.4001	-0.5580	-0.2937	0.9765	-1.4117	-1.3647	-0.4758	-0.2533	0.4813	-0.2324
0.2484	-0.9727	-1.3110	0.1465	-0.4620	0.1421	0.0695	1.2347	-1.2726	1.1683	0.2799	0.9546	-0.2004	-0.5857	-0.4828	0.9698	0.1396	-1.8872	-0.5135	-1.3721	-0.7905	-1.1860	1.3846	0.2507	-0.2732	-0.0961	-1.4817	-1.3818	-0.1247	-0.2613	-0.9081	0.4051	0.4721	-0.9797	0.2842	-1.4246	0.7616	-0.2796	-1.3476	0.1646	0.1761	0.0034	-1.2184	-0.0437	-0.3183	-0.2792	-0.1184	0.7336	-1.6428
0.3344	-0.7584	-0.8745	-0.3715	0.8377	-0.0844	0.9626	0.7180	-0.1174	2.2098	0.7053	2.1690	-0.4459	-0.5551	0.1026	0.0572	-0.4083	-0.6536	-1.1209	0.6967	-0.4194	-2.0829	0.7150	-1.0635	-0.8477	2.2164	-1.0082	-1.3628	0.0161	-1.2696	0.7212	-1.0598	0.6799	-0.0420	-0.1387	0.0911	-0.6080	0.8723	-0.4058	0.7275	0.1199	-1.5259	1.0702	0.0101	-0.9949	0.4279	0.3194	0.2793	0.7199
-1.2316	-1.3654	-0.0279	1.4321	0.1050	0.8737	-0.5384	1.6169	0.5893	-0.2012	-1.8189	0.6031	0.6049	0.7099	-0.5653	1.3266	-0.1591	0.2827	-0.2247	-0.2606	0.7161	-1.0440	0.1454	-0.8199	-0.4233	0.3601	-0.7215	-1.3424	0.2154	-0.4419	-0.3843	-0.6407	0.1190	-1.1593	0.4819	-0.1976	-0.0923	-1.2255	-0.6074	0.8193	0.7167	0.7339	-0.2423	0.3184	-0.0769	0.1182	0.6951	-0.3747	-1.1045
