3.1234	0.023341	31.455
1.1621	0.00080672	9.3603
0.91661	0.00040886	0.99997
0.9289	0.0001345	0.99999
0.10379	2.8731e-06	0.53001
0.10777	3.8158e-06	0.46978
8.8866	3.7429e-11	1100.7
0.11422	0.00018377	0.52418
1.1715	0.092373	4.7861
0.1134	0.00013173	0.46286
8.6643	0.0002455	68.098
0.0010823	1.1057e-10	0.021588
0.014031	4.9678e-07	0.06116
68.109	0.0025872	735.44
0.0012782	1.2204e-06	0.0065671
0.080233	2.9695e-08	0.66507
0.16284	0.03162	0.56084
0.10501	0.043495	0.34324
0.016206	0.0035673	0.14905
0.33991	2.9235e-05	1.9055
0.42823	0.00014791	2.2161
2.3753	5.3266e-05	114.12
0.18474	0.024429	3.4785
0.17029	0.024429	0.62266
0.19318	3.1955e-05	3.0212
0.25209	0.00013826	11.078
0.17289	0.090665	0.26251
0.11979	0.058205	0.22735
0.17703	0.10496	0.26251
0.019314	1.7274e-05	0.11652
0.018878	7.7084e-06	0.12463
0.019141	3.0762e-05	0.11138
0.060179	0.0012045	0.4088
0.081539	0.0062029	0.4088
0.032342	1.0465e-05	0.3855
0.063027	7.2914e-06	0.61753
0.037286	0	1
0.27313	0.018548	0.76467
0.29523	0.068444	0.76467
3.0434	0.00048019	561.69
1.3317	0.0002785	28.778
2.5237	0	1100.7
