1	0.12767	0.28367	0.26572	0.14894	0.30571	0.13543	0.19712	0.17159	0.18175	0.25236	0.18267	0.33718	0.27277	0.21932	0.48004	0.29994	0.3494	0.34638	0.14593	0.097158	0.39583	0.1075	0.28308	0.26523	0.067564	0.17185	0.22275	0.36314	0.20398	0.164	0.23492	0.15159	0.18378	0.20227	0.17149	0.19396	0.096493	0.11318	0.14053	0.3569	0.44585	0.50591	0.080882	0.17586	0.10052	0.10781	0.1302	0.27606
0.19234	1	0.23038	0.50747	0.60062	0.34831	0.29193	0.12784	0.46798	0.56217	0.39221	0.29905	0.39008	0.43159	0.72176	0.18146	0.35847	0.34236	0.41143	0.73877	0.67292	0.51682	0.42621	0.31829	0.33973	0.4528	0.54183	0.58708	0.57062	0.39004	0.74394	0.11473	0.28848	0.69335	0.39517	0.59827	0.23664	0.59306	0.46176	0.53807	0.63206	0.24893	0.54037	0.75662	0.71829	0.57725	0.65735	0.57821	0.55237
0.24695	0.18721	1	0.40975	0.25896	0.54656	0.12934	0.21414	0.053162	0.21191	0.41358	0.27196	0.58759	0.11608	0.54516	0.61908	0.62783	0.58277	0.4697	0.19642	0.36284	0.60797	0.19791	0.31991	0.76066	0.16774	0.28853	0.63838	0.18125	0.30811	0.42798	0.36959	0.10642	0.35425	0.061892	0.56939	0.13505	0.14812	0.37825	0.55301	0.45115	0.57134	0.36962	0.37826	0.22764	0.098178	0.13809	0.29359	0.10237
0.36015	0.59276	0.41063	1	0.51285	0.45532	0.2012	0.19071	0.39675	0.30956	0.31994	0.27043	0.70469	0.23319	0.59902	0.54774	0.47395	0.49513	0.50122	0.50973	0.59358	0.65172	0.36389	0.32136	0.47173	0.35553	0.59369	0.6779	0.34395	0.55592	0.65376	0.28174	0.28059	0.47896	0.32588	0.54425	0.089581	0.37877	0.37045	0.48387	0.59094	0.40392	0.51753	0.58734	0.5414	0.31954	0.39255	0.48901	0.33418
0.25806	0.59446	0.25752	0.36949	1	0.37158	0.19192	0.087573	0.68889	0.35086	0.36245	0.34717	0.27509	0.33543	0.57433	0.14069	0.40929	0.50066	0.43057	0.85893	0.49575	0.47699	0.68644	0.31339	0.2996	0.50181	0.33869	0.46472	0.50574	0.36354	0.61665	0.34406	0.56125	0.56758	0.28979	0.42751	0.38311	0.34701	0.24314	0.55505	0.3638	0.17141	0.23845	0.68291	0.41469	0.21117	0.38037	0.33757	0.2772
0.30571	0.25142	0.54656	0.45532	0.31379	1	0.092556	0.20496	0.17923	0.31522	0.34469	0.31237	0.50051	0.24971	0.36869	0.48887	0.53753	0.6493	0.5571	0.25042	0.41294	0.672	0.15354	0.37308	0.55012	0.15499	0.32686	0.52915	0.21388	0.22961	0.40023	0.23823	0.11417	0.2904	0.23226	0.48617	0.20209	0.16675	0.27395	0.31518	0.31455	0.32518	0.40309	0.35093	0.32368	0.06556	0.063843	0.20272	0.17134
0.14423	0.29193	0.11213	0.17971	0.19192	0.11091	1	0.21984	0.31957	0.25666	0.092167	0.34493	0.065714	0.2058	0.25419	0.14289	0.20702	0.14288	0.34437	0.34812	0.081875	0.098016	0.14259	0.12231	0.15731	0.10311	0.12741	0.14161	0.22744	0.084204	0.20544	0.14245	0.17323	0.23147	0.068508	0.23556	0.1542	0.284	0.16623	0.13809	0.11785	0.11644	0.14771	0.20776	0.20815	0.19314	0.29636	0.20084	0.20379
0.11896	0.17701	0.40064	0.22722	0.1787	0.31808	0.21984	1	0.12896	0.11932	0.060671	0.22141	0.20626	0.22377	0.24568	0.24038	0.11427	0.21334	0.1992	0.088695	0.26153	0.27431	0.066635	0.12884	0.30051	0.14902	0.14007	0.23689	0.16778	0.10612	0.26348	0.071546	0.070077	0.1666	0.13848	0.213	0.16651	0.07924	0.11026	0.15787	0.14682	0.22841	0.13746	0.18733	0.15637	0.086259	0.11168	0.10075	0.27076
0.14039	0.46798	0.11606	0.31607	0.68889	0.3594	0.31957	0.10262	1	0.36908	0.2667	0.40994	0.24098	0.44206	0.41922	0.10484	0.26051	0.41386	0.41996	0.75767	0.37703	0.22617	0.59942	0.37085	0.19429	0.26165	0.24441	0.32834	0.49175	0.28017	0.46557	0.22509	0.54044	0.36183	0.3646	0.27079	0.30084	0.29314	0.31286	0.35958	0.17142	0.15578	0.16643	0.49639	0.44055	0.14648	0.42671	0.39927	0.26336
0.1114	0.56217	0.20273	0.30684	0.3611	0.17283	0.25666	0.10828	0.41127	1	0.44594	0.18356	0.20737	0.24866	0.31084	0.14575	0.2178	0.27858	0.22641	0.48164	0.42822	0.27844	0.32343	0.53648	0.27473	0.1971	0.29302	0.24333	0.36047	0.31682	0.50484	0.075864	0.27953	0.33561	0.35918	0.25569	0.25385	0.45572	0.23512	0.31578	0.30473	0.16502	0.41987	0.40355	0.51259	0.28749	0.34411	0.33668	0.59419
0.33939	0.39221	0.17132	0.41713	0.31378	0.20091	0.22749	0.066459	0.28471	0.44594	1	0.25394	0.30528	0.23803	0.26566	0.22426	0.26874	0.31445	0.27147	0.42636	0.35299	0.32038	0.60612	0.43928	0.195	0.26294	0.31533	0.21407	0.42493	0.37612	0.40153	0.17135	0.3509	0.3664	0.25026	0.28612	0.30914	0.36802	0.2057	0.31649	0.3969	0.28384	0.4065	0.43682	0.33504	0.26583	0.34919	0.27883	0.22148
0.1747	0.33073	0.23158	0.32507	0.44346	0.3511	0.34493	0.23597	0.40994	0.21441	0.29303	1	0.31373	0.17032	0.46017	0.18522	0.35554	0.45894	0.51935	0.43909	0.49288	0.36651	0.26875	0.2677	0.33134	0.19574	0.16333	0.30526	0.34733	0.13286	0.41735	0.17495	0.35054	0.36404	0.24121	0.2121	0.29371	0.24657	0.1708	0.31201	0.26484	0.1174	0.24112	0.35957	0.34074	0.11055	0.20998	0.19503	0.17598
