0.12795	0.040477	0.28216	0.058168	0.24051	0.28628	0.2286	0.26538	0.19631	0.35636	0.11843	0.071326	0.024713	0.18131	0.19608	0.20846	0.25663	0.20576	0.17958	0.12265	0.2059	0.20176	0.2034	0.25226	0.17595	0.066081	0.22598	0.047275	0.14949	0.10051	0.10922	0.05353	0.13684	0.040614	0.057551	0.0614	0.1751	0.12753	0.048021	0.26563	0.15578	0.1664	0.22393	0.0057545	0.062729	0.077948	0.18928	0.011656	0.3244
0.19413	0.23587	0.073648	0.048086	0.2042	0.0093515	0.0018237	0.05124	0.01369	0.023933	0.1068	0.13066	0.20499	0.0019018	0.015482	0.21832	0.036114	0.2224	0.015235	0.10634	0.050172	0.1344	0.022026	0.066423	0.084284	0.22252	0.1767	0.29495	0.099674	0.1928	0.16092	0.14733	0.10294	0.17019	0.12688	0.022705	0.15744	0.14155	0.1599	0.19908	0.0052094	0.19899	0.078845	0.17831	0.10304	0.053394	0.032782	0.24329	0.034136
0.10825	0.096079	0.20821	0.055891	0.18554	0.24536	0.24144	0.3099	0.32047	0.29989	0.032951	0.22929	0.3285	0.25785	0.22435	0.26587	0.23327	0.16371	0.28909	0.22284	0.20368	0.095843	0.29147	0.21252	0.18901	0.0048422	0.10104	0.1274	0.29251	0.002496	0.046304	0.28247	0.24732	0.24061	0.13515	0.22903	0.36694	0.31679	0.17467	0.07426	0.17264	0.072527	0.21455	0.16622	0.14783	0.32136	0.27896	0.17553	0.13841
0.044062	0.18617	0.1029	0.30617	0.07509	0.12067	0.049627	0.17014	0.071861	0.024365	0.20689	0.10078	0.18748	0.0383	0.005546	0.2538	0.072178	0.14051	0.038404	0.079737	0.061726	0.0035635	0.10353	0.044593	0.077345	0.24887	0.11864	0.083131	0.076904	0.0036187	0.15895	0.081361	0.17755	0.11397	0.15289	0.089731	0.16745	0.15801	0.26424	0.095967	0.28919	0.20164	0.018526	0.01234	0.14924	0.015273	0.050315	0.22269	0.18334
0.0043995	0.099655	0.13482	0.033142	0.11363	0.12728	0.0096142	0.0121	0.023487	0.03575	0.16673	0.071348	0.16013	0.069887	0.12169	0.10772	0.044995	0.022085	0.050427	0.033606	0.013025	0.033453	0.0066097	0.010987	0.011108	0.012718	0.039499	0.049388	0.028351	0.080166	0.18165	0.076908	0.067011	0.058021	0.044753	0.022582	0.023183	0.06995	0.0086852	0.08551	0.012549	0.024796	0.064134	0.19091	0.085038	0.07158	0.011614	0.020603	0.027067
0.21189	0.24239	0.038243	0.24024	0.025025	0.17804	0.0548	0.17303	0.2051	0.079467	0.10757	0.31833	0.068858	0.15403	0.24516	0.074593	0.075808	0.12095	0.11849	0.069831	0.29137	0.02819	0.17169	0.07737	0.12807	0.066848	0.12566	0.14238	0.18942	0.018302	0.012047	0.17451	0.0073192	0.16653	0.18665	0.0038539	0.20976	0.23962	0.1966	0.059991	0.053423	0.066611	0.039919	0.058564	0.24831	0.18107	0.17729	0.26601	0.11629
0.12123	0.045564	0.17168	0.11455	0.038371	0.16401	0.076624	0.01383	0.014108	0.068062	0.12521	0.092304	0.058766	0.0072326	0.091656	0.075986	0.020983	0.018375	0.010184	0.019904	0.051915	0.025622	0.001334	0.090866	0.0061535	0.048398	0.024032	0.022141	0.0097913	0.13973	0.039943	0.0091639	0.083866	0.040675	0.067231	0.025657	0.047015	0.080499	0.053996	0.062833	0.020255	0.014143	0.059387	0.17325	0.055619	0.012672	0.038241	0.032005	0.078438
0.18142	0.10496	0.12838	0.072565	0.036628	0.067216	0.13207	0.12489	0.058371	0.0099712	0.1936	0.078219	0.057757	0.11093	0.10093	0.08418	0.14746	0.069397	0.0099256	0.067413	0.040828	0.018395	0.1001	0.011735	0.19711	0.12108	0.091536	0.13141	0.11049	0.060481	0.062276	0.060807	0.081247	0.11492	0.018654	0.1913	0.093111	0.0075714	0.073934	0.013236	0.17306	0.11333	0.12369	0.16352	0.087896	0.079259	0.11035	0.073036	0.098849
0.16809	0.053398	0.0099877	0.10361	0.012339	0.11587	0.19021	0.041688	0.15613	0.041198	0.18509	0.15661	0.020942	0.18326	0.11956	0.067314	0.15194	0.062965	0.022283	0.13621	0.11866	0.11874	0.12136	0.11948	0.11101	0.059664	0.20605	0.043341	0.20029	0.1011	0.062112	0.14506	0.10507	0.034456	0.20099	0.13507	0.075161	0.10085	0.058698	0.042197	0.094125	0.040939	0.12472	0.050121	0.2205	0.15631	0.095324	0.039017	0.034282
0.017249	0.018611	0.21792	0.081778	0.086544	0.23219	0.17211	0.14256	0.14824	0.062791	0.050445	0.08295	0.073048	0.16184	0.14911	0.049794	0.18658	0.28145	0.21734	0.040615	0.10717	0.23247	0.23829	0.20792	0.23578	0.050227	0.078053	0.12099	0.15271	0.068864	0.072293	0.0030123	0.21909	0.081008	0.022907	0.026313	0.11094	0.18653	0.099147	0.010461	0.13787	0.20668	0.23113	0.034919	0.061896	0.13568	0.25136	0.036257	0.1197
0.070169	0.094784	0.10286	0.25238	0.17156	0.085383	0.26354	0.054651	0.14398	0.06043	0.12466	0.071707	0.1409	0.24416	0.13963	0.07141	0.2565	0.21386	0.20375	0.26299	0.22667	0.27475	0.081645	0.27465	0.26619	0.27877	0.0026445	0.11675	0.1456	0.013284	0.050683	0.0085083	0.19812	0.11985	0.037415	0.25028	0.020158	0.028503	0.1835	0.078216	0.31981	0.2603	0.18828	0.156	0.02375	0.16269	0.088123	0.13357	0.11866
0.052321	0.02766	0.19522	0.050411	0.060609	0.20155	0.17883	0.18224	0.07063	0.23896	0.13866	0.075859	0.028565	0.099938	0.1456	0.19861	0.12908	0.057432	0.069979	0.059112	0.17311	0.16014	0.11052	0.16582	0.079317	0.0031343	0.21003	0.10004	0.059826	0.018663	0.12744	0.0076115	0.11582	0.052421	0.043353	0.0038368	0.092724	0.10281	0.045676	0.23619	0.0025604	0.096914	0.12644	0.077009	0.082181	0.014068	0.077412	0.038846	0.14205
0.12973	0.1019	0.2424	0.12742	0.044308	0.072406	0.022694	0.11069	0.037336	0.061303	0.054246	0.15772	0.083001	0.017647	0.1098	0.13812	0.0014352	0.016118	0.061806	0.17148	0.025601	0.044066	0.16187	0.072561	0.011468	0.12707	0.017247	0.11195	0.095829	0.070234	0.12403	0.062074	0.039166	0.056866	0.07113	0.19434	0.12895	0.11314	0.085803	0.20079	0.075156	0.091712	0.030534	0.1656	0.031955	0.0083921	0.19209	0.18717	0.002947
0.03496	0.097089	0.15345	0.15779	0.15889	0.21725	0.15662	0.0031348	0.09428	0.034851	0.026439	0.032434	0.1801	0.085476	0.026918	0.067294	0.052668	0.11499	0.048542	0.053873	0.028003	0.092	0.20825	0.1365	0.16674	0.22916	0.017464	0.17176	0.086544	0.088055	0.12111	0.046908	0.075348	0.18047	0.09518	0.038278	0.03011	0.12929	0.18222	0.044498	0.060669	0.15819	0.091332	0.13778	0.054444	0.0085801	0.19162	0.14853	0.027025
0.02897	0.077574	0.045198	0.20856	0.040533	0.03792	0.027058	0.11754	0.022387	0.072109	0.064945	0.11468	0.15044	0.027338	0.13214	0.21383	0.0030859	0.17215	0.055786	0.0064088	0.017918	0.0035371	0.011646	0.091074	0.094403	0.17273	0.038135	0.12833	0.060059	0.23501	0.079714	0.0062284	0.049781	0.25946	0.03109	0.052104	0.18529	0.008053	0.23243	0.24692	0.12557	0.095329	0.0075476	0.30002	0.11876	0.0066648	0.031197	0.20033	0.017976
0.002782	0.17185	0.17892	0.18924	0.052091	0.19465	0.046659	0.19687	0.14537	0.053102	0.16503	0.089315	0.06371	0.016279	0.010687	0.15463	0.024227	0.028906	0.048456	0.019944	0.021553	0.0062558	0.19409	0.016081	0.0089329	0.1403	0.096773	0.022358	0.11893	0.033688	0.11472	0.19156	0.072873	0.072579	0.14976	0.072187	0.19209	0.085149	0.16527	0.099565	0.22279	0.091292	0.056674	0.20135	0.11884	0.10338	0.15922	0.11617	0.061642
0.30889	0.30914	0.04489	0.2513	0.048802	0.036151	0.13388	0.22835	0.28968	0.12651	0.23066	0.33377	0.27557	0.2189	0.074182	0.17243	0.09605	0.012909	0.15727	0.18663	0.14837	0.12239	0.20337	0.069259	0.16878	0.033557	0.39316	0.14887	0.33498	0.031302	0.058232	0.35978	0.05563	0.35869	0.3793	0.34459	0.2946	0.19865	0.32587	0.0065042	0.055528	0.11206	0.098829	0.1763	0.49733	0.34756	0.20772	0.19576	0.11888
0.27582	0.17353	0.10007	0.073319	0.13656	0.01437	0.13334	0.15599	0.24409	0.096704	0.07036	0.28556	0.031148	0.22156	0.10512	0.016543	0.14672	0.066108	0.17298	0.21699	0.1773	0.0030382	0.17829	0.18711	0.21838	0.13821	0.28062	0.056547	0.26944	0.015943	0.12267	0.30155	0.03399	0.086615	0.28877	0.23173	0.12346	0.071659	0.11831	0.18425	0.15261	0.041205	0.065762	0.058716	0.30667	0.28667	0.20198	0.047983	0.073037
0.058153	0.029647	0.1229	0.060192	0.079747	0.098933	0.046721	0.1001	0.092654	0.096963	0.13202	0.081008	0.11845	0.12748	0.12047	0.0013975	0.11256	0.021338	0.24301	0.18637	0.12913	0.035278	0.013024	0.117	0.074168	0.073696	0.066318	0.074108	0.067012	0.14352	0.15817	0.045434	0.02665	0.14036	0.013971	0.18935	0.11271	0.11463	0.11908	0.073187	0.036964	0.013364	0.0065674	0.088452	0.12598	0.14323	0.056576	0.080851	0.028433
0.0067527	0.11722	0.094154	0.16573	0.077072	0.20903	0.020172	0.038056	0.0066812	0.0039887	0.20997	0.074013	0.10597	0.0065826	0.054525	0.015089	0.020924	0.094018	0.044964	0.0023789	0.068952	0.11581	0.088437	0.034083	0.0047775	0.080886	0.2195	0.087051	0.025026	0.069987	0.070016	0.0088607	0.015391	0.19618	0.10058	0.19235	0.048252	0.047049	0.1673	0.054488	0.07841	0.1028	0.008269	0.2594	0.22196	0.066047	0.09624	0.10279	0.19883
0.3344	0.38216	0.28294	0.11467	0.24803	0.16482	0.075129	0.14891	0.08244	0.1154	0.13974	0.13765	0.19112	0.015656	0.04885	0.20243	0.020892	0.064923	0.069192	0.10575	0.015574	0.052858	0.19752	0.062483	0.12941	0.077338	0.13353	0.2347	0.16306	0.33904	0.33531	0.29122	0.18689	0.035717	0.22246	0.017786	0.16209	0.12528	0.065831	0.25955	0.047718	0.048805	0.27768	0.1998	0.12194	0.024278	0.28808	0.21534	0.016074
