B1	0.5354	0.208051502	0.070019961	0.126536292	0.125421201	0.089296397	0.273256065	0.142239614	0.041434183	0.078328374	0.050334312	0.105570819	0.031783704	0.085275755	0.096821197	0.049936907	0.172578288	0.046268061	0.045863288	0.040977524	0.056981773	0.024818066	0.072351834	0.196259283	0.062032799	0.116150772	0.043272478	0.117643568	0.025612466	0.099136852	0.075257883	0.075728034	0.180375916	0.060513395	0.056131495	0.043368292	0.145931282	0.033103739	0.079244521	0.097436367	0.026367738	0.042057744	0.15310512	0.080707572	0.060928774	0.041353974	0.11087355	0.084031829	0.056153687
B2	0.179641731	0.5	0.041991	0.242639435	0.290156164	0.067607727	0.094799048	0.107723439	0.092769129	0.128904514	0.087652305	0.055194877	0.083155786	0.101605488	0.079673152	0.200019594	0.094363479	0.058513062	0.055161327	0.070270674	0.121337134	0.053480093	0.059863291	0.05361793	0.034946263	0.091645901	0.105523953	0.112252784	0.093481021	0.088023544	0.196618953	0.113524729	0.093889172	0.101507788	0.111352613	0.240050525	0.039333347	0.048418505	0.05087863	0.063525287	0.040438646	0.05720734	0.099416948	0.115115143	0.054974107	0.059043505	0.234173895	0.046272934	0.080375423
B3	0.077059681	0.072116636	0.500934351	0.123866971	0.053673571	0.034665884	0.058799408	0.038397927	0.109552356	0.182471482	0.068811719	0.104668774	0.030865804	0.088633107	0.064465023	0.094593879	0.07798504	0.086543748	0.066915768	0.038156796	0.035078534	0.052987288	0.081440282	0.066683539	0.077818448	0.058648968	0.053130147	0.038562974	0.107201934	0.035257213	0.036749839	0.084106025	0.303732497	0.019599439	0.060787902	0.021571819	0.053792847	0.027463626	0.087691713	0.149377589	0.083148961	0.087327911	0.063883799	0.085420678	0.084560225	0.081790458	0.066044352	0.061606169	0.093343545
B4	0.115323601	0.252105264	0.107750113	0.50004	0.078788197	0.049958019	0.095825197	0.068798478	0.065810376	0.110346528	0.040876334	0.077523218	0.136708516	0.06872271	0.048223037	0.117671229	0.106799481	0.080324498	0.081602096	0.084114832	0.083512285	0.178269318	0.084771067	0.12651803	0.021517767	0.185266874	0.027701018	0.129954588	0.047183073	0.034443792	0.09672179	0.144243133	0.06499324	0.066670378	0.057679704	0.060829502	0.104265778	0.105268703	0.04715944	0.068229066	0.00526419	0.099054143	0.055122001	0.12524379	0.000839864	0.079705037	0.115827376	0.073476841	0.088168896
B5	0.135238034	0.195287904	0.055843651	0.080666675	0.5	0.12502749	0.098186317	0.101390657	0.080801408	0.091161173	0.09997937	0.105693016	0.083172763	0.074094648	0.043366608	0.047750856	0.077125587	0.085107125	0.029022289	0.053523089	0.07860277	0.037138708	0.048920225	0.04896903	0.138435446	0.098310207	0.031060162	0.039814091	0.124020979	0.051216541	-0.02566107	0.049900386	0.072915333	0.064275524	0.093282861	0.106919174	0.090946213	0.041585649	0.063185332	0.074883317	0.022400112	0.035015546	0.046532543	0.090646953	0.027032975	0.059846728	0.094769313	0.071384593	0.059993447
B6	0.156921525	0.079469109	0.053945427	0.040898137	0.103833757	0.51164	0.056812352	0.12341005	0.048352189	0.043481834	0.098427557	0.081437231	0.097169573	0.04254516	0.058286023	0.031245206	0.072744749	0.063061113	0.06086386	0.056250903	0.04001351	0.08493975	0.039900121	0.044336853	0.067490047	0.040501276	0.0606395	0.040478018	0.070771294	0.074682132	0.059146683	0.044906444	0.037375648	0.070557284	0.051925409	0.155511605	0.255101261	0.042806915	0.121815761	0.098875852	0.060058432	0.022754059	0.044931865	0.04058371	0.078384543	0.081134924	0.056196076	0.048766523	0.105312654
B7	0.177599791	0.097783718	0.071674256	0.082502829	0.103498815	0.054226156	0.504518914	0.133606632	0.132020323	0.120202956	0.053328656	0.03429709	0.038474639	0.059429091	0.14043601	0.070597815	0.155725473	0.060082155	0.066868982	0.051448633	0.04308314	0.046898577	0.104427165	0.089490457	0.061548681	0.058133187	0.031533898	0.080745445	0.04586398	0.07557333	0.027889123	0.095145674	0.141902253	0.054016681	0.081072655	0.088993195	0.10737496	0.072036698	0.096489484	0.061746535	0.184909507	0.076098651	0.107383847	0.088049844	0.062171113	0.061667918	0.06358968	0.038892171	0.058156108
B8	0.114808824	0.130300562	0.068835386	0.068795087	0.108526264	0.093615695	0.091758889	0.498647211	0.036461022	0.085860441	0.0739669	0.107601891	0.110194782	0.048202789	0.057347723	0.047195332	0.105738746	0.043788293	0.033465175	0.097296855	0.060437153	0.052020464	0.037839989	0.036470605	0.050323454	0.069333347	0.088329251	0.110811632	0.060205468	0.071639126	0.067864856	0.09907006	0.099488954	0.072741034	0.058050177	0.241535697	0.041757568	0.069669957	0.176065748	0.103342905	0.005941443	0.091996799	0.087982509	0.057845664	0.062929989	0.054173176	0.104170181	0.067076811	0.03337676
B9	0.035104708	0.076919892	0.111852082	0.06678686	0.066361005	0.062573748	0.148625698	0.051401757	0.498440481	0.055198647	0.06794081	0.050777742	0.072355735	0.069814649	0.086522245	0.07377174	0.136344668	0.060447863	0.083145876	0.057659898	0.109567098	0.093282952	0.033374158	0.096705081	0.040332589	0.045360683	0.042877336	0.107149258	0.053621902	0.077462332	0.080527256	0.148356629	0.070657437	0.069259016	0.067505856	0.062925481	0.040995184	0.050013706	0.047401188	0.033825984	0.044196919	0.070638937	0.042016807	0.103522801	0.037153152	0.112782477	0.110842723	0.08738645	0.054121376
B10	0.10088186	0.12918569	0.147730572	0.117910737	0.086511	0.038941626	0.125273228	0.082537567	0.069491502	0.50068	0.062171925	0.068821908	0.031550267	0.076702029	0.065957152	0.119872129	0.094869562	0.08404615	0.065660604	0.064591894	0.052517704	0.012777033	0.042670904	0.055848207	0.032045109	0.049018398	0.038365479	0.098416915	0.052719014	0.036440654	0.072041988	0.091674807	0.138708648	0.072108445	0.048859017	0.038846663	0.064897705	0.099756407	0.054934466	0.288215288	0.103609434	0.051027575	0.112865328	0.127008628	0.069899844	0.045877062	0.074264033	0.07287501	0.080358096
