0.0344	0.002	0.1604	0.0016	0.0024	0.0032	0.0176	0	0.0024	0	0	0.8564	0	0	0.0004	0	0	0	0	0	0	0.0056	0	0.0712	0.0028	0.008	0	0	0	0	0	0	0	0	0	0.0004	0	0.0128	0	0	0.0024	0	0	0.0012	0	0.0024	0	0	0.0104
0.2868	0.0024	0.0136	0.0004	0	0	0	0	0.002	0.0624	0	0	0.0288	0	0.0076	0	0.0004	0	0	0	0.0036	0	0	0	0	0.0452	0	0.008	0	0.3864	0.0028	0.0004	0	0.0004	0	0.0008	0	0.0272	0.0012	0	0.472	0	0	0.0672	0.0004	0.142	0.1136	0.0212	0
0	0.0004	0	0.0012	0.0004	0	0	0.0004	0.0176	0	0	0	0.0192	0	0.0732	0	0.1136	0	0	0	0.0004	0.7424	0	0.0084	0.0024	0.0004	0	0.0012	0	0	0	0	0.0532	0	0	0.026	0	0	0	0	0	0	0	0	0	0	0.0016	0	0
0.0748	0.0692	0.0068	0.0012	0	0.0064	0	0	0.0096	0	0	0	0.8564	0	0.0012	0.0712	0	0	0	0	0.3308	0	0	0	0	0	0.0512	0	0	0	0.0064	0	0	0.0036	0	0.008	0	0.0004	0	0	0	0.042	0	0.0004	0.0256	0	0.0396	0	0
0.0088	0	0	0.0036	0	0.0112	0.4268	0.1964	0.7096	0	0.1456	0	0	0	0.446	0	0.0048	0	0	0.9616	0	0	0.0688	0	0	0.4164	0	0.8276	0.0032	0	0	0.152	0.0016	0	0	0	0	0.0004	0	0.038	0	0.0796	0	0.002	0.0328	0.0432	0	0	0
0.0312	0	0	0	0.0544	0.1088	0.0176	0	0	0	0	0	0	0	0	0	0.0072	0	0.0612	0	0	0	0	0	0.0004	0	0.008	0.0032	0.0016	0	0	0	0	0	0.0024	0	0	0	0.0012	0	0	0.0004	0	0	0.3892	0	0	0	0
0.0004	0.0008	0.0012	0	0.0112	0.0004	0	0	0.0012	0	0.0008	0	0	0	0	0.0392	0.0012	0	0.0008	0.1536	0.0016	0	0	0.1532	0	0	0	0	0.0032	0	0	0.0208	0	0	0	0.0004	0.0536	0	0.1016	0	0	0.022	0	0	0.0584	0	0.0128	0	0
0.004	0	0.0152	0.0068	0.03	0.0004	0.0012	0.0004	0.0024	0	0.0192	0.1556	0	0.0008	0.022	0.8468	0.0008	0	0	0	0.0164	0.0012	0.0104	0.0156	0.0828	0	0.0036	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0.56	0.0836	0.0004	0.0088
0	0.0068	0.0008	0	0	0.002	0	0	0.0116	0.0052	0	0.0004	0.002	0	0.0112	0	0.0632	0	0.0104	0.0004	0	0	0.0012	0	0	0	0	0	0	0	0	0.0008	0	0	0	0.0024	0	0.0012	0	0	0	0.0004	0	0	0.0084	0.0012	0	0	0
0.0084	0.0004	0	0	0.0068	0	0	0.024	0	0.0232	0.0028	0.0036	0	0	0.0016	0	0	0	0	0	0	0	0	0.1252	0	0	0.312	0.0004	0	0.0008	0	0	0	0	0	0	0.022	0.0068	0	0	0.004	0	0.3916	0.0044	0.0024	0.0028	0.0004	0.0008	0
0.9472	0	0	0	0	0.0004	0.0004	0.0876	0.0044	0	0	0	0.0252	0	0	0	0	0	0	0.0352	0.0156	0.0664	0.0024	0	0	0.0372	0	0.0076	0.0004	0	0	0	0	0.0128	0.0016	0	0.4104	0.66	0	0	0	0.0428	0.0012	0.0012	0.02	0.1352	0.0524	0	0
0	0.0044	0.0148	0.8904	0	0	0	0	0.01	0	0.0068	0	0.0004	0	0	0.0004	0.0004	0	0.0124	0	0.0004	0.026	0.1104	0	0	0	0	0.0268	0	0	0.006	0	0	0	0	0.0004	0	0	0	0	0	0.0004	0.0004	0.3388	0	0.006	0.0008	0.0008	0
0.0012	0	0	0	0	0.0024	0	0.008	0.0212	0.0052	0	0	0	0	0.0004	0.0048	0	0	0	0.0344	0.1644	0.1064	0	0.0004	0	0	0	0	0	0	0.0044	0	0	0	0.0004	0.0004	0	0	0	0	0	0.0076	0	0	0	0	0	0	0
0.0028	0.0204	0.2484	0.0048	0.1504	0	0	0.0364	0.0608	0	0	0	0.0008	0	0	0.588	0	0.008	0.008	0	0.0016	0	0	0.548	0.6728	0	0	0	0.7016	0.0292	0.8424	0.2716	0	0.3312	0.0064	0	0	0	0	0	0.0024	0	0	0	0	0	0.0032	0	0.0512
