B1	0.5	0.041381499	0.174883278	0.100406371	0.093667992	0.034297142	0.293260303	0.036782093	0.179460055	0.067718277	0.071635494	0.177915837	0.076101026	0.061684515	0.092779198	0.050239013	0.096136035	0.044709092	0.046508865	0.033565923	0.03496731	-0.014868374	0.115415564	0.15470147	0.128667206	0.168089286	0.03511818	0.114889896	0.0249408	0.147732171	0.055971073	0.188219535	0.139870456	0.045261143	0.059340933	0.034074207	0.145214645	0.051384183	0.092378321	0.099071691	0.070203603	0.040800766	0.116672475	0.045148588	0.097749342	0.08460505	0.101151211	0.06441231	0.088585536
B2	0.061494453	0.499997503	0.054739149	0.082866246	0.107796604	0.067310576	0.042020356	0.06982727	0.100383894	0.068446264	0.073554522	0.066406055	0.081954542	0.074288134	0.094617425	0.308446487	0.07929168	0.060731454	0.046933522	0.077735957	0.098028182	0.099372604	0.071369676	0.090278463	0.066602563	0.085285367	0.054381284	0.050808888	0.185020253	0.074978883	0.050489921	0.099742908	0.081393807	0.102744098	0.177410644	0.099390875	0.05039734	0.039822607	0.063509795	0.11384878	0.053435995	0.074599072	0.110433549	0.096143561	0.052179711	0.062214384	0.142614284	0.044976324	0.043023296
B3	0.132187936	0.036783276	0.5	0.151383473	0.096301238	0.046634636	0.118976417	0.038761839	0.049940448	0.09969737	0.0443929	0.116157778	0.07758386	0.045167198	0.055438368	0.102565525	0.057165553	0.064639984	0.11917729	0.152721176	0.101404835	0.060452018	0.112247992	0.093025776	0.053009021	0.130035166	0.085346162	0.08398901	0.04147693	0.01981358	0.089096467	0.110495219	0.229508269	0.030214453	0.035933806	0.032625332	0.074105609	0.08455823	0.064420222	0.115885214	0.15555107	0.046979524	0.054440601	0.104054756	0.128754884	0.054386531	0.10909095	0.058521522	0.077763228
B4	0.083141638	0.08641116	0.115426712	0.5	0.065260382	0.056391837	0.151685504	0.068374919	0.077107299	0.108200384	0.050846702	0.114144709	0.071653137	0.050106335	0.089768029	0.097397685	0.124912418	0.091311675	0.095337009	0.071341864	0.088151983	0.05916701	0.124579429	0.095734743	0.043460076	0.298031468	0.032894278	0.24186432	0.063602092	0.055240188	0.125039035	0.152039726	0.086969909	0.109761057	0.105697247	0.048729272	0.037746249	0.109538579	0.061507285	0.128037796	0.18371562	0.103747665	0.046715737	0.129490883	0.034268219	0.046510001	0.125630217	0.047325894	0.075352248
B5	0.103481015	0.143669721	0.084918273	0.067852453	0.500039996	0.115149394	0.080292138	0.159672748	0.078671324	0.073480771	0.092614627	0.30531134	0.157919281	0.057242127	0.06679722	0.075011217	0.126532049	0.087450449	0.069449029	0.077647327	0.115010307	0.031630024	0.022406203	0.051708125	0.237580557	0.06843025	0.04633038	0.030082658	0.154691046	0.053885082	0.04943651	0.062599856	0.263434149	0.060992477	0.221601765	0.147797832	0.114630222	0.067416447	0.099556657	0.086946701	0.048327832	0.060112597	0.076016849	0.075966653	0.048315059	0.06290405	0.117957133	0.040554743	0.099208795
B6	0.1191131	0.081337691	0.071859675	0.043849648	0.124676254	0.50676	0.054687784	0.092587098	0.046757585	0.041646224	0.104736459	0.074434306	0.039422043	0.038651831	0.049501003	0.040276425	0.115152945	0.19767969	0.052498249	0.029837251	0.070751736	0.02401557	0.06752823	0.045848298	0.070076111	0.023158875	0.023186256	0.034339357	0.104291057	0.068139052	0.064015519	0.04155514	0.14196407	0.03808967	0.08106436	0.105926594	0.136562171	0.057332884	0.054040741	0.094762078	0.040881589	0.037166578	0.05182867	0.043851248	0.070518683	0.098728444	0.052041136	0.044568728	0.092084457
B7	0.207513376	0.036845645	0.129719462	0.140628233	0.086055956	0.055932088	0.5	0.062706047	0.067681618	0.124115923	0.042556525	0.051703876	0.030229406	0.065524744	0.148165106	0.096485691	0.146345475	0.059851103	0.042541473	0.043526304	0.072822991	0.020516764	0.096489814	0.096932815	0.098205837	0.106478657	0.016165405	0.1629609	0.037214509	0.062615192	0.062477613	0.301522317	0.170306008	0.10922844	0.125233693	0.051763266	0.138032883	0.071770852	0.050586176	0.128711238	0.15970123	0.205842437	0.100877302	0.087980015	0.073444797	0.135056108	0.114006146	0.049552379	0.043634687
B8	0.085398537	0.069157254	0.039792163	0.07618895	0.151102191	0.054798721	0.023175922	0.499162345	0.036329106	0.120142249	0.082216204	0.124245286	0.06878687	0.186211904	0.074773875	0.044356543	0.06487444	0.041193658	0.046607657	0.079685423	0.046883801	0.04112086	-0.006292695	0.040910427	0.040688382	0.059520836	0.102141297	0.034834452	0.074572532	0.105709241	0.077065478	0.070891894	0.146285258	0.053116653	0.032156551	0.135767393	0.033633864	0.050178499	0.222317684	0.079559468	0.048398259	0.059005057	0.082672742	0.039218176	0.074603805	0.068657827	0.051879748	0.079646131	0.050737866
B9	0.076615306	0.083559221	0.077913779	0.072922848	0.084130407	0.044777781	0.058521618	0.054666244	0.5	0.040350857	0.0547085	0.049096919	0.049096205	0.005854932	0.098035553	0.066662889	0.05138817	0.090349617	0.037380494	0.059001555	0.084634155	0.058060119	0.0439744	0.025398892	0.056081658	0.046581446	0.042629001	0.085564005	0.040839985	0.05419733	0.115459111	0.055422472	0.080862803	0.089522199	0.073940069	0.076956549	0.038909596	0.078842608	0.03218557	0.046499172	0.028781467	0.05613399	0.046677176	0.100138747	0.077972201	0.077714274	0.105787194	0.09297916	0.102754025
B10	0.071254541	0.080569213	0.112750132	0.124549253	0.077524893	0.038961823	0.111315698	0.103777134	0.052711594	0.5	0.040143015	0.084875305	0.038019594	0.208126649	0.1011055	0.124925754	0.079105698	0.068898409	0.022039262	0.037582089	0.048209327	0.032302318	0.042943823	0.050912149	0.027110232	0.09288698	0.032163733	0.087347909	0.092380679	0.106710877	0.052633207	0.120865189	0.087399547	0.038540039	0.113977457	0.037971552	0.050601905	0.102764295	0.080889456	0.162869089	0.142098689	0.052097735	0.087997263	0.080797903	0.265807019	0.079930483	0.084602558	0.057704537	0.085176804
