8.1055	0.08559	109.55
2.1376	0.0018745	19.875
0.49649	0.00096496	0.98911
0.50319	0.00080329	0.98779
0.11227	3.3722e-05	0.42214
0.11104	2.288e-05	0.47747
2.1112	3.3876e-09	225.24
0.11831	0.00013771	0.45284
1.8517	0.17987	8.4255
0.11483	0.00012231	0.42484
0.049046	5.9224e-05	0.20991
0.001485	1.1663e-09	0.021408
0.014456	2.9788e-06	0.062161
6.7844	0.0015135	40.601
0.0017803	1.4448e-06	0.0099
0.10334	2.2531e-07	0.72147
0.17554	0.033154	0.66951
0.10863	0.041219	0.47123
0.017009	0.0028305	0.17612
0.3762	0.00024572	2.0505
0.45721	9.9079e-05	2.503
1.2473	0.00015648	38.612
0.28588	0.041828	6.5267
0.24105	0.057693	0.77282
1.3099	3.0932e-05	66.535
0.41302	5.2809e-05	9.3574
0.19448	0.12024	0.34337
0.14373	0.081471	0.3064
0.1985	0.138	0.34337
0.020638	4.6452e-06	0.15265
0.020784	1.7315e-05	0.16466
0.020213	2.5045e-05	0.14775
0.066274	0.0030547	0.34775
0.089036	0.0095472	0.34775
0.031668	1.1509e-05	0.26471
0.06789	1.3192e-05	0.5202
0.036426	0	1
0.35104	0.03124	0.85893
0.37207	0.06556	0.85893
1.0872	8.4206e-05	23.148
1.358	0.001084	20.125
0.76356	0	225.24
